"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","bin","bbl","census_tract","nta","location_1"
"2001-01-18T00:00:00.000","BZ","20-01-BZ","72-21","137","Taaffe Place","Brooklyn","3","1897","1","M1-1","3","Variance (§72-21) to permit the proposed construction of a four story, 3-unit residential building (use group 2) located in an M1-1 zoning district, which is contrary to Z.R. §42-00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/20-01-BZ.pdf","2001-07-10T00:00:00.000","11205","40.694698","-73.960271","33","3388048","3018977505","1237","BK0301","(40.694698, -73.960271)"
"2000-11-02T00:00:00.000","BZ","265-00-BZ","72-21","44","West 106th Street","Manhattan","1","1841","45","R8","7","Variance (§72-21) to permit in an R8 zoning district,  the construction of a five family residential building which exceeds the number of permitted dwelling units and the lot coverage requirements contrary to Z.R. §§23-145, 23-32 and 23-33.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/265-00-BZ.pdf","2001-04-03T00:00:00.000","10025","40.798535","-73.961217","7","1086062","1018417502","189","MN0703","(40.798535, -73.961217)"
"2010-06-22T00:00:00.000","SOC","1715-61-BIII","11-41","129-02","Guy R. Brewer Boulevard","Queens","4","2276","59","R3X","12","Extension of Term (§11-411) for a dry cleaning establishment (UG 6A), which expired on June 5, 2007; Extension of Time to obtain a certificate of occupancy, which expired on December 14, 2000; Waiver of the Rules.  R3X zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/1715-61-BIII.pdf","2010-09-14T00:00:00.000","11434","40.677145","-73.778539","28","4266158","4122760059","294","QN1204","(40.677145, -73.778539)"
"2017-08-17T00:00:00.000","BZ","2017-243-BZ","11-41","29-16","Francis Lewis Boulevard","Queens","4","4938","1","R2A","7","Re-instatement (§11-411) of a previously approved variance which permitted the operation of an Automotive Service Station (UG 16B) which expired on December 26, 2015; Amendment to permit the addition of a convenience store within the existing building and permit the operation of a U-Haul rental establishment; Waiver of the Rules.  R2A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-243-BZ.pdf","2019-10-29T00:00:00.000","11358","40.770216","-73.793031","19","4111794","4049380001","1139","QN1101","(40.770216, -73.793031)"
"2001-10-18T00:00:00.000","BZ","292-01-BZ","72-21","69-71","Macdougal Street","Manhattan","1","526","33 & 34",,"2","Variance (§72-21) to permit in an R7-2 zoning district, the legalization of a new dining room at the rear of an eating and drinking establishment,   with accessory cellar level storage, which is contrary to Z.R. §52-22.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/292-01-BZ.pdf","2003-01-14T00:00:00.000","10012","40.728545","-74.001732","2","1008307","1005260034","65","MN0202","(40.728545, -74.001732)"
"2015-07-06T00:00:00.000","Appeal","149-15-A","GCL 36","218","Cheevers Lane","Staten Island","5","7792","0317","R1-2","3","Proposed construction for fifteen single family residential homes not fronting on a legally mapped street, pursuant to Article 3 Section 36 of the General City Law, located within an R1-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/149-15-A.pdf","2016-03-22T00:00:00.000","10307","40.512934","-74.23262","51","5165162","5077920317","24401","SI0305","(40.512934, -74.23262)"
"2013-08-06T00:00:00.000","BZ","229-13-BZ","73-36","3779-3861","Nostrand Avenue","Brooklyn","3","7446","1","C2-2(R3-2)","15","Special Permit (§73-36) to allow a physical culture establishment (Blink Fitness) within an existing commercial building.  C2-2/R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/229-13-BZ.pdf","2013-11-26T00:00:00.000","11235","40.59137","-73.940129","48","3204766","3074460001","596","BK1503","(40.59137, -73.940129)"
"2011-05-05T00:00:00.000","BZ","59-11-BZ","73-44","439","Port Richmond Avenue","Staten Island","5","1048","9","C8-1","1","Special Permit (§73-44) to permit the reduction in required parking for an ambulatory diagnostic facility building. C8-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/59-11-BZ.pdf","2011-07-26T00:00:00.000","10302","40.631524","-74.138429","49","5155167","5010480009","213","SI0106","(40.631524, -74.138429)"
"2014-08-15T00:00:00.000","Appeal","196-14-A","GCL 36","26","Winslow Place","Staten Island","5","6373","145","R3-2(SRD)","3","Proposed construction of buildings that do not front on a legally mapped pursuant to Section 36 ,Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/196-14-A.pdf","2015-02-24T00:00:00.000","10312","40.538033","-74.171748","51","5164748","5063730145","176","SI0304","(40.538033, -74.171748)"
"2016-02-24T00:00:00.000","SOC","163-04-BZV","73-11","671/99","Fulton Street","Brooklyn","3","2096","66, 69","C2-4 (R7A)","2","Extension of time to obtain a certificate of occupancy for a previously granted physical culture establishment (Crunch Fitness) which expired on October 29, 2014; Waiver of the Rules.  C2-4/R7A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/163-04-BZV.pdf","2017-07-11T00:00:00.000",,,,,,,,,
"2005-08-15T00:00:00.000","Appeal","192-05-A","GCL 35","12-09","116th Street","Queens","4","4023","44 & 45","R-4","7","Proposed construction of a two - two story, two family dwellings, which lies partially within the bed of a mapped street, is contrary to  Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/192-05-A.pdf","2006-01-10T00:00:00.000","11356","40.787022","-73.851372","19","4538333","4040230045","929","QN0701","(40.787022, -73.851372)"
"2017-01-13T00:00:00.000","BZ","2017-12-BZ","73-36","750","Grand Street","Brooklyn","3","2789","11","C4-4A","1","Special Permit (§73-36) to operate a physical culture establishment (Absolute Power) within the cellar of an existing building. C4-4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-12-BZ.pdf","2019-06-11T00:00:00.000","11211","40.711716","-73.943041","34","3069610","3027890011","495","BK0104","(40.711716, -73.943041)"
"2010-12-17T00:00:00.000","Appeal","75-08-AII","Common Law Vesting","345C","Van Name Avenue","Staten Island","5","1198","44","R3A","1","Extension of time to complete construction and obtain a Certificate of Occupancy for a previously-granted Common Law vesting which expired on January 13, 2011. R3-A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/75-08-AII.pdf","2011-03-08T00:00:00.000","10303","40.627118","-74.154299","49","5164599","5011980044","231","SI0107","(40.627118, -74.154299)"
"2003-08-27T00:00:00.000","BZ","281-03-BZ","72-21","211-50","94th Road","Queens","4","10546","100","R2","13","Variance (§72-21) to permit the proposed construction of a two-story, semi-detached, two family residence, located in an R-2 zoning district, which does not comply with the zoning requirements for zoning district, number of dwelling units, floor area, floor area ratio, and open space ratio, is contrary to Z.R. §23-22, §23-141 (a) and §23-141.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/281-03-BZ.pdf","2004-12-07T00:00:00.000","11428","40.716558","-73.747233","23","4596199","4105460100","542","QN1303","(40.716558, -73.747233)"
"2017-01-20T00:00:00.000","BZ","2017-20-BZ","72-21","550","5th Avenue","Brooklyn","3","1041","7501","R6B & C4-3A","6","Variance (§72-21) to permit legalization of a Physical Cultural Establishment (Harbor Fitness) on a portion of the cellar and first floors contrary to ZR §§22-10 & 32-10.  R6B & C4-3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-20-BZ.pdf","2019-07-16T00:00:00.000","11215","40.665662","-73.989244","38","3023674","3010417501","14101","BK0602","(40.665662, -73.989244)"
"2001-07-18T00:00:00.000","BZ","240-01-BZ","73-36","110/20","Church Street","Manhattan","1","126","2 & 27","C6-4 (LMM)","1","Special Permit (§73-36) to permit within a C6-4(LM) zoning district the establishment  of a physical culture establishment, located in portions of the  first floor, and second floor level, in an existing mixed use structure.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/240-01-BZ.pdf","2002-12-17T00:00:00.000",,,,,,,,,
"2010-05-10T00:00:00.000","Appeal","77-10-A","Common Law Vesting","114","Turner Street","Staten Island","5","7105","187","R3-1","3","Appeals seeking a determination that the owner has acquired a vested right to complete construction under the prior R3-2 zoning district. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/77-10-A.pdf","2010-08-17T00:00:00.000","10309","40.541071","-74.22173","51","5163070","5071050187","22601","SI0304","(40.541071, -74.22173)"
"2020-09-11T00:00:00.000","BZ","2020-71-BZ","72-21","166","Coffey Street","Brooklyn","3","585","0040","M1-1","6","Variance (§72-21) to permit the development of a three-story single-family home with a cellar contrary to ZR §42-10.  M1-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2020-71-BZ.pdf","2022-10-03T00:00:00.000","11231","40.677395","-74.01582","38","3008683","3005850040","5301","BK0601","(40.677395, -74.01582)"
"1998-03-05T00:00:00.000","SOC","519-61-BZ","72-01 & 72-22","1753","Montgomery Avenue","Bronx","2","2877","462","R5","5","Request for a waiver of Rules of Procedure and reopening for an extension of term of variance which expired December 7, 1996.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/519-61-BZ.pdf","1998-09-15T00:00:00.000","10453","40.850914","-73.917868","14","2116931","2028770462","20502","BX0501","(40.850914, -73.917868)"
"2004-04-13T00:00:00.000","BZ","156-04-BZ","72-21","9712","Flatlands Avenue","Brooklyn","3","8205","40","R5","18","Variance (§72-21) to permit the legalization of an existing insurance brokerage business, Use Group 6, located in an R5 zoning district, which is contrary to Z.R. §22-00.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/156-04-BZ.pdf","2005-01-11T00:00:00.000","11236","40.643787","-73.900456","46","3230134","3082050040","988","BK1803","(40.643787, -73.900456)"
"2002-11-04T00:00:00.000","BZ","327-02-BZ","72-21","82","Union Street","Brooklyn","3","341","18","M1-1","6","Variance (§72-21) to permit the proposed erection of a four story, four family residence, Use Group 2, located in an M1 1 zoning district,  is contrary to Z.R. §42 00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/327-02-BZ.pdf","2005-07-12T00:00:00.000","11231","40.684678","-74.004067","39","3413774","3003410018","51","BK0601","(40.684678, -74.004067)"
"2005-10-06T00:00:00.000","Appeal","300-05-A","GCL 36","995","Bayside","Queens","4","16350","300","R4","14","Proposed reconstruction and enlargement of an existing one family dwelling, not fronting on mapped street, is contrary to Section 36, Article 3 of  the General City Law and the upgrade of an existing private disposal system is contrary to the Buildings Department Policy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/300-05-A.pdf","2006-02-07T00:00:00.000","11697","40.561103","-73.918509","32","4465498","4163500300","91603","QN1403","(40.561103, -73.918509)"
"2015-06-30T00:00:00.000","SOC","89-10-BZII","72-01 & 72-22","53","Mercer Street","Manhattan","1","474","014","M1-58","2","Extension of Time to Complete Construction of a previously approved variance allowing the conversion of the first floor and cellar level of an existing three-story building to a commercial retail use (UG6); Waiver of the Rules. M1-5B zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/89-10-BZII.pdf","2015-10-27T00:00:00.000","10013","40.721812","-74.000985","1","1007039","1004740014","47","MN0201","(40.721812, -74.000985)"
"2016-12-06T00:00:00.000","Appeal","2016-4374-A","GCL 36","405","Fourberie Lane","Staten Island","5","3019","226","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district. Mount Monresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4374-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2012-09-21T00:00:00.000","BZ","280-12-BZ","73-622","1249","East 28th Street","Brooklyn","3","7646","26","R2","14","Special Permit (§73-622) for the enlargement of an existing single family home, contrary to floor area, open space (§23-141); side yards (§23-461) and less than the required rear yard (§23-47). R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/280-12-BZ.pdf","2013-03-05T00:00:00.000","11210","40.620606","-73.947661","45","3209492","3076460026","748","BK1403","(40.620606, -73.947661)"
"2004-09-13T00:00:00.000","BZY","309-04-BZY","11-331","65","North Burgher Avenue","Staten Island","5","158","173","R3A","1","Application to extend time to complete construction for a major development as per Z.R. §11 331.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/309-04-BZY.pdf","2005-06-14T00:00:00.000","10310","40.639781","-74.11545","49","5151123","5001580173","9701","SI0104","(40.639781, -74.11545)"
"2016-12-15T00:00:00.000","Appeal","2016-4466-A","Administrative Appeal","10002","Farragut Road","Brooklyn","3","8169","31","C8-1","18","Application seeking an interpretive appeal of the NYC Department of Buildings interpretation that Regulated Medical Waste transshipment use at the premises constitutes a Use Group 18 use pursuant to ZR §42-15.  The applications seeks confirmation that such use constitutes a Use Group 16 pursuant to ZR §32-25.  C8-1 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4466-A.pdf","2017-03-10T00:00:00.000","11236","40.648215","-73.90153","46","3407060","3081690031","974","BK1803","(40.648215, -73.90153)"
"2003-02-27T00:00:00.000","SOC","132-92-BZII","Extension of Term/Amendment/Wa","3948-52","Amboy Road","Staten Island","5","5142","22","C1-1 IN R3-1","3","Extension of Term/Amendment/Waiver-To allow day care use in the cellar of the subject premises in conjunction with lessening of the approved banquet hall use.  C1-1/R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/132-92-BZII.pdf","2004-02-03T00:00:00.000","10308","40.551096","-74.149763","51","5107661","5051420022","13203","SI0302","(40.551096, -74.149763)"
"2016-03-31T00:00:00.000","Appeal","2016-4157-A","GCL 36","9","Montana Court","Staten Island","5","1196","198","R3A","1","To permit the proposed development of a one family home, contrary to Article 3 Section 36 of the General City Law. R3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4157-A.pdf","2016-09-20T00:00:00.000","10303","40.631004","-74.154586","49","5166341","5011960198","231","SI0107","(40.631004, -74.154586)"
"2006-05-04T00:00:00.000","SOC","739-76-BZVII","Extension of Term","212-95","26th Avenue","Queens","4","5900","2","C4-1","7","Reopening for an extension of term of a special permit pursuant to ZR§73-03 to permit an existing shopping center, the conversion of a retail store to an amusement arcade.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/739-76-BZVII.pdf","2006-07-25T00:00:00.000","11360","40.778374","-73.776949","19","4537937","4059000002","99704","QN0703","(40.778374, -73.776949)"
"2015-07-23T00:00:00.000","Appeal","205-06-AIII","Common Law Vesting","154","Beach 6th Street","Queens","4","15609","58","R4-A","14","Extension of time to complete construction and obtain a Certificate of Occupancy for a previously-granted Common Law Vesting which expires on November 15, 2015.  R4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/205-06-AIII.pdf","2016-01-22T00:00:00.000","11691","40.59562","-73.741094","31","4616961","4156090061","101002","QN1401","(40.59562, -73.741094)"
"2014-04-29T00:00:00.000","Appeal","85-14-A","GCL 36","17","Lemondrop Court","Staten Island","5","7105","168","R3-1(SRD)","3","Proposed construction of buildings that do not front on a legally mapped street pursuant to Section 36 Article 3 of the General City Law.  R3-1(SRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/85-14-A.pdf","2015-01-06T00:00:00.000","10309","40.54166","-74.222326","51","5159013","5071050168","22601","SI0304","(40.54166, -74.222326)"
"2016-09-01T00:00:00.000","BZ","2016-4244-BZ","73-44","263-279","South 5th Street","Brooklyn","3","2447","13, 19, 35, 36, 41 & 135","C4-3","1","Special Permit (§73-44) for the reduction in parking for commercial office (UG 6) uses  in Parking Requirement Category B1 . C4-3 zoning districts","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4244-BZ.pdf","2017-03-21T00:00:00.000","11211","40.709365","-73.958289","34","3251753","3024477501","525","BK0102","(40.709365, -73.958289)"
"2008-03-27T00:00:00.000","Appeal","62-08-A","GCL 36","398","Nugent Street","Staten Island","5","2284","25","R1-2","2","Proposed construction not fronting on a legally mapped street, contrary to General City Law, Section 36. R1-2 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/62-08-A.pdf","2010-05-18T00:00:00.000","10306","40.575659","-74.139108","50","5000000","5022840025","279","SI0203","(40.575659, -74.139108)"
"2000-05-08T00:00:00.000","SOC","338-98-BZII","Extension of Time","901-949","East 107th Street","Brooklyn","3","8215","22","R5","18","Reopeniog for an extension of time to complete construction and to obtain certificate of occupancy which expired May 11, 2000.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/338-98-BZII.pdf","2000-07-25T00:00:00.000","11236","40.6482","-73.892997","46","3230692","3082150022","984","BK1803","(40.6482, -73.892997)"
"2013-10-15T00:00:00.000","SOC","611-52-BZII","11-41","35-35","24th Street","Queens","4","338","8","R5","1","Extension of Term (§11-411) of a previously approved variance permitting a one story warehouse building, which expired on May 5, 2013.  R5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/611-52-BZII.pdf","2014-08-19T00:00:00.000","11106","40.759681","-73.933344","22","4003976","4003380008","47","QN0105","(40.759681, -73.933344)"
"2013-03-04T00:00:00.000","BZ","83-13-BZ","73-622","3089","Bedford Avenue","Brooklyn","3","7589","18","R2","14","Special Permit (§73-622) for the enlargement of an existing single family home, contrary to floor area and open space (§23-141)and less than the required rear yard (§23-47). R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/83-13-BZ.pdf","2013-09-10T00:00:00.000","11210","40.627258","-73.951795","45","3206772","3075890018","752","BK1403","(40.627258, -73.951795)"
"2006-08-31T00:00:00.000","SOC","69-95-BZ","73-11","111B","Eleventh Avenue","Manhattan","1","662","0016","M2-3","4","Extension of Term/Amendment/Waiver – Application filed on behalf of the Sports Center at Chelsea Piers to Extend the term of the Special Permit which was granted pursuant to section 73-36 of the zoning resolution to allow the operation of a Physical Cultural Establishment in a M2-3 zoning district and expired on August 8, 2005.  The application seeks to amend the resolution to reflect the elimination of the Health Club in the North head house of the Chelsea Piers Sport and Entertainment Complex.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/69-95-BZ.pdf","2006-11-21T00:00:00.000","10011","40.746515","-74.008023","3","1012255","1006620016","9901","MN0401","(40.746515, -74.008023)"
"2015-08-27T00:00:00.000","BZ","201-15-BZ","73-53","218","57th Street","Brooklyn","3","845","13 &66","R6B & M1-2","7","Special Permit 73-53: to permit the enlargement of a one-story non-conforming warehouse building into a five story building containing parking, office space and residential use which exceeds the allowable commercial floor area, located within an R6B & M1-2 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/201-15-BZ.pdf","2017-03-28T00:00:00.000","11220","40.644806","-74.02041","38","3015578","3008450013","22","BK0702","(40.644806, -74.02041)"
"2008-07-14T00:00:00.000","BZ","190-08-BZ","72-21","41-43","Bond Street","Manhattan","1","529","29,30","2","2","Variance (§72-21) to allow a nine (9) story residential building (UG 2) containing eight (8) dwelling units; contrary to use regulations (§42-10).  M1-5B district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/190-08-BZ.pdf","2009-01-13T00:00:00.000","10012","40.726121","-73.993077","2","1088881","1005297509","5502","MN0202","(40.726121, -73.993077)"
"2014-02-11T00:00:00.000","BZ","29-14-BZ","73-622","1255","East 27th Street","Brooklyn","3","7645","25","R2","14","Special Permit (§73-622) for the enlargement of an existing single family home contrary to floor area and open space (ZR 23-14a); side yards (ZR 23-461) and less than the required rear yard (ZR 23-47).  R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/29-14-BZ.pdf","2015-11-17T00:00:00.000","11210","40.620403","-73.948568","45","3209436","3076450025","748","BK1403","(40.620403, -73.948568)"
"2004-02-09T00:00:00.000","SOC","67-79-BZ","Amendment","80","Varick Street","Manhattan","1","477","1","M1-6","2","Amendment to permit residential use on the second and third floors of the premises of a manufacturing building.  M1-6 zoning district..","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/67-79-BZ.pdf","2005-01-25T00:00:00.000","10013","40.723214","-74.006205","1","1007118","1004770001","37","MN0201","(40.723214, -74.006205)"
"2015-10-08T00:00:00.000","Appeal","241-15-A","GCL 36","102-16","Dunton Court","Queens","4","14240","10",,"14","Proposed construction of buildings that do not front on a legally mapped street pursuant to Section 36 Article 3 of the General City Law. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/241-15-A.pdf","2019-04-23T00:00:00.000",,,,,,,,,
"2001-04-19T00:00:00.000","BZ","148-01-BZ","73-36","25","West 32nd Street","Manhattan","1","834","26","C6-4","5","Special Permit (§73-36) to permit the proposed operation of a physical culture establishment (Use Group 9) located on the fourth and fifth floors of a six story building, which requires a special permit under Z.R. §32-31.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/148-01-BZ.pdf","2001-12-04T00:00:00.000","10001","40.747535","-73.986372","4","1015847","1008340026","76","MN0501","(40.747535, -73.986372)"
"2017-05-19T00:00:00.000","BZ","2017-168-BZ","64-92","10A","Lake Avenue","Brooklyn","3","8796","57","R4-1","15","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-168-BZ.pdf","2017-05-25T00:00:00.000","11235","40.58457","-73.938022","48","3247577","3087960057","622","BK1503","(40.58457, -73.938022)"
"2003-03-19T00:00:00.000","BZ","89-03-BZ","73-621","315","East 81st Street","Manhattan","1","1544","11","R8B","8","Special Permit (§73-621) to permit, in an R8B zoning district, the enlargement of the subject premises creating larger units for two of the existing twenty (20) apartments in the building contrary to Z.R. §23 145.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/89-03-BZ.pdf","2003-07-22T00:00:00.000","10028","40.774389","-73.953439","5","1049846","1015440011","138","MN0803","(40.774389, -73.953439)"
"1999-07-06T00:00:00.000","BZ","148-99-BZ","73-622","136","92nd Street","Brooklyn","3","6101","21","R6 BR","10","Special Permit (§73-622) to permit an enlargement to an existing two-family dwelling into the rear yard.","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/148-99-BZ.pdf","2000-04-19T00:00:00.000","11209","40.620293","-74.0369","47","3155012","3061010021","5202","BK1001","(40.620293, -74.0369)"
"1999-11-24T00:00:00.000","SOC","10-94-BZ","Extension of Time/Wavier","241-15","Northern Boulevard","Queens","4","8092","39","R1-2","11","Extension of Time/Waiver-A Certificate of Occupancy shall be obtained within one year of this grant.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/10-94-BZ.pdf","2000-03-28T00:00:00.000","11363","40.765059","-73.745305","19","4000000","4080920039","1479","QN1103","(40.765059, -73.745305)"
"2017-05-10T00:00:00.000","LSC","239-05-AII","LSC","59","Riverside Lane","Staten Island","5","1116","150","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/239-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.637631","-74.141522","49","5170150","5011160150","20701","SI0106","(40.637631, -74.141522)"
"2006-12-04T00:00:00.000","BZ","313-06-BZ","72-21","304","Columbia Street","Brooklyn","3","357","40","M1-1","6","variance under §72-21 to allow three, four (4) story residential buildings containing a total of six (6) dwelling units, contrary to use regulations (§42-10); M1-1 district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/313-06-BZ.pdf","2008-04-08T00:00:00.000","11231","40.681812","-74.004262","39","3000000","3003570001","51","BK0601","(40.681812, -74.004262)"
"2015-03-12T00:00:00.000","BZ","53-15-BZ","73-36","10","East 53rd Street","Manhattan","1","1288","7","C5-2.5+C5-3MID","5","Special Permit (§73-36) to permit a physical culture establishment (Equinox) within an existing building. C5-2.5(MID) + C.3MID)(F) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/53-15-BZ.pdf","2015-12-15T00:00:00.000","10022","40.760121","-73.975144","4","1035709","1012880007","102","MN0502","(40.760121, -73.975144)"
"2010-02-09T00:00:00.000","BZ","20-10-BZ","73-36","1470","Third Avenue","Manhattan","1","1512","33","C1-9","8","Special Permit (§73-36) to allow the legalization of an existing physical culture establishment (Soul Cycle) on the ground floor of an existing six-story building. C1-9 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/20-10-BZ.pdf","2010-05-25T00:00:00.000","10028","40.77705","-73.95529","4","1047652","1015120033","140","MN0802","(40.77705, -73.95529)"
"2005-06-28T00:00:00.000","BZ","154-05-BZ","72-21","520-528","Broome Street","Manhattan","1","489","1 & 41","M1-5B","2","Variance (§72-21) to permit the construction of a nine-story mixed-use building which will contain 51 residential units, 7,340 square feet of ground retail uses and a 280-space public parking garage. The premises is located in an M1-5B zoning district. The proposal is contrary to §42-10 (Commercial (Use Group 6) and Residential (Use Group 2) uses are not permitted in a M1-5B zoning district, §42-13 (There are no residential bulk regulations in a M1-5B zoning district), and §13-12 (The proposed public parking garage is not permitted in a residential development.)","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/154-05-BZ.pdf","2007-09-25T00:00:00.000","10012","40.723783","-74.003817","1","1088605","1004897502","47","MN0201","(40.723783, -74.003817)"
"2000-06-26T00:00:00.000","BZ","168-00-BZ","73-49 & 78-481","115-143","Fort Washington Avenue","Manhattan","1","2136","245","R8","12","Special Permit (§73-481) & (§73-49) to permit additional accessory parking at New York Presbyterian Hospital, (Use Group 4c), within an R8 zoning district, contrary to §§ 25-12 and 25-11.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/168-00-BZ.pdf","2000-11-21T00:00:00.000","10032","40.83933","-73.943416","10","1063347","1021360245","247","MN1201","(40.83933, -73.943416)"
"2017-07-18T00:00:00.000","LSC","216-14-BZII","LSC","150","Amsterdam Avenue","Manhattan","1","1158","7507/129","R8/C2-5","7","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/216-14-BZII.pdf","2017-10-06T00:00:00.000","10023","40.775147","-73.984186","6","1088576","1011587507","15501","MN0701","(40.775147, -73.984186)"
"2019-05-23T00:00:00.000","Appeal","2019-123-A","GCL 36","145","Bluebelt Loop","Staten Island","5","7562","36","R3X SRD LGMD LL","3","Application to permit the construction of 48, two story detached homes and five single family homes   not fronting on a mapped street contrary to General City Law §36.  R3X Large Lot zoning district within the Special South Richmond District and Lower Density Growth Management District.","Initial/New","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-123-A.pdf","2023-06-05T00:00:00.000",,,,,,,,,
"2006-11-22T00:00:00.000","BZ","308-06-BZ","73-622","1458-1460","East 26th Street","Brooklyn","3","7679","77 & 78","R-2","14","Special Permit (§73-622) for the enlargement of two semi-attached single family homes to be converted to a detached single family home. This application seeks to vary open space and floor area (§23-141(a)) and rear yard (§23-47) in R-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/308-06-BZ.pdf","2007-07-17T00:00:00.000","11210","40.615317","-73.94858","48","3210961","3076790077","756","BK1403","(40.615317, -73.94858)"
"2004-04-29T00:00:00.000","BZ","178-04-BZ","72-21","7-04","13th Street","Queens","4","3980","66","R3-2","7","Variance (§72-21) proposed erection and maintenance of a two family dwelling, Use Group 2, which does not comply with the zoning requirements for floor area, floor area ratio, lot coverage and minimum required open space is contrary to Z.R. §23-141.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/178-04-BZ.pdf","2005-06-14T00:00:00.000",,,,,,,,,
