Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
58628379,08/26/2023 10:28:18 PM,08/26/2023 10:58:58 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205,197 ADELPHI STREET,ADELPHI STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,ADELPHI STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:59:04 PM,02 BROOKLYN,3020740001,BROOKLYN,992127,191348,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69187932559936,-73.97159543691475,"(40.69187932559936, -73.97159543691475)"
58631472,08/26/2023 10:27:47 PM,08/26/2023 11:19:35 PM,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11230,4921 BAY PARKWAY,BAY PARKWAY,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,ADDRESS,BROOKLYN,BAY PARKWAY,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 11:19:39 PM,12 BROOKLYN,3065250029,BROOKLYN,991516,166076,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.622513759367294,-73.97382594061486,"(40.622513759367294, -73.97382594061486)"
58631873,08/26/2023 10:27:37 PM,08/27/2023 01:36:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,54 NOLL STREET,NOLL STREET,STANWIX STREET,EVERGREEN AVENUE,STANWIX STREET,EVERGREEN AVENUE,ADDRESS,BROOKLYN,NOLL STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:36:51 AM,04 BROOKLYN,3031520001,BROOKLYN,1002491,194514,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70055396499139,-73.93421415603811,"(40.70055396499139, -73.93421415603811)"
58627007,08/26/2023 10:27:14 PM,08/26/2023 10:42:57 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,165 HAVEMEYER STREET,HAVEMEYER STREET,SOUTH    2 STREET,SOUTH    3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,ADDRESS,BROOKLYN,HAVEMEYER STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:43:03 PM,01 BROOKLYN,3024217501,BROOKLYN,995957,198392,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.711209215916845,-73.95777216465974,"(40.711209215916845, -73.95777216465974)"
58623273,08/26/2023 10:27:12 PM,08/26/2023 10:38:20 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,1215 DEAN STREET,DEAN STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 10:38:24 PM,08 BROOKLYN,3012070063,BROOKLYN,998416,185869,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6768328919932,-73.94892874520471,"(40.6768328919932, -73.94892874520471)"
58629078,08/26/2023 10:26:54 PM,08/26/2023 10:55:33 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,57 ENGERT AVENUE,ENGERT AVENUE,LEONARD STREET,ECKFORD STREET,LEONARD STREET,ECKFORD STREET,ADDRESS,BROOKLYN,ENGERT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:55:38 PM,01 BROOKLYN,3026987501,BROOKLYN,998540,202085,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72134181986186,-73.94844729459062,"(40.72134181986186, -73.94844729459062)"
58628470,08/26/2023 10:26:45 PM,08/27/2023 01:29:42 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,1321 JEFFERSON AVENUE,JEFFERSON AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:29:46 AM,04 BROOKLYN,3033840059,BROOKLYN,1008845,191879,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.693306127699216,-73.91130820285241,"(40.693306127699216, -73.91130820285241)"
58627461,08/26/2023 10:26:44 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11249,47 DIVISION AVENUE,DIVISION AVENUE,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,ADDRESS,BROOKLYN,DIVISION AVENUE,,In Progress,,,,01 BROOKLYN,3021607502,BROOKLYN,993395,196879,PHONE,Unspecified,BROOKLYN,,,,,,,,40.707059408686156,-73.96701550286379,"(40.707059408686156, -73.96701550286379)"
58624103,08/26/2023 10:26:33 PM,08/27/2023 01:03:41 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11249,50 NORTH FIFTH STREET,NORTH FIFTH STREET,KENT AVENUE,WYTHE AVENUE,KENT AVENUE,WYTHE AVENUE,ADDRESS,BROOKLYN,NORTH    5 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 01:03:46 AM,01 BROOKLYN,3023410009,BROOKLYN,994729,201146,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71876982650613,-73.96219734511483,"(40.71876982650613, -73.96219734511483)"
58629087,08/26/2023 10:26:25 PM,08/26/2023 11:01:19 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11212,489 THATFORD AVENUE,THATFORD AVENUE,LOTT AVENUE,HEGEMAN AVENUE,LOTT AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,THATFORD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 11:01:24 PM,16 BROOKLYN,3036270015,BROOKLYN,1010139,178917,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65772468807821,-73.90669171468345,"(40.65772468807821, -73.90669171468345)"
58628117,08/26/2023 10:24:46 PM,08/26/2023 10:49:07 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11213,1776 UNION STREET,UNION STREET,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:49:11 PM,09 BROOKLYN,3014030040,BROOKLYN,1003904,182546,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66770152165978,-73.92915310753094,"(40.66770152165978, -73.92915310753094)"
58623454,08/26/2023 10:24:42 PM,08/26/2023 11:15:01 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,1 FLUSHING AVENUE,FLUSHING AVENUE,NASSAU STREET,NORTH ELLIOTT PLACE,NASSAU STREET,NORTH ELLIOTT PLACE,ADDRESS,BROOKLYN,FLUSHING AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/26/2023 11:15:04 PM,02 BROOKLYN,3020230050,BROOKLYN,989747,193664,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.698238006509506,-73.9801758570657,"(40.698238006509506, -73.9801758570657)"
58626092,08/26/2023 10:24:28 PM,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11216,792 STERLING PLACE,STERLING PLACE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,08/26/2023 12:00:00 AM,08 BROOKLYN,3012470011,BROOKLYN,997528,184335,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67262378433157,-73.95213318364927,"(40.67262378433157, -73.95213318364927)"
58632146,08/26/2023 10:24:27 PM,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11208,2741 PITKIN AVENUE,PITKIN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,08/26/2023 12:00:00 AM,05 BROOKLYN,3042150001,BROOKLYN,1020072,185429,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.675564047760005,-73.87085696442264,"(40.675564047760005, -73.87085696442264)"
58623550,08/26/2023 10:24:27 PM,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11208,2741 PITKIN AVENUE,PITKIN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,08/26/2023 12:00:00 AM,05 BROOKLYN,3042150001,BROOKLYN,1020072,185429,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.675564047760005,-73.87085696442264,"(40.675564047760005, -73.87085696442264)"
58624334,08/26/2023 10:24:09 PM,08/26/2023 10:57:32 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11205,194 ADELPHI STREET,ADELPHI STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,ADELPHI STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:57:36 PM,02 BROOKLYN,3020730052,BROOKLYN,992114,191393,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69200285176495,-73.97164226254665,"(40.69200285176495, -73.97164226254665)"
58627822,08/26/2023 10:23:15 PM,08/26/2023 11:28:03 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1409 71 STREET,71 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,71 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 11:28:07 PM,11 BROOKLYN,3061680001,BROOKLYN,983586,165518,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62098512050448,-74.00239184931883,"(40.62098512050448, -74.00239184931883)"
58622807,08/26/2023 10:23:00 PM,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11201,375 BALTIC STREET,BALTIC STREET,SMITH ST,HOYT ST,,,ADDRESS,BROOKLYN,,N/A,Open,,,,06 BROOKLYN,3003977505,BROOKLYN,986988,188544,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68418607107045,-73.99012787608845,"(40.68418607107045, -73.99012787608845)"
58624442,08/26/2023 10:22:52 PM,08/26/2023 10:49:50 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,227 FORBELL STREET,FORBELL STREET,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,FORBELL STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:49:53 PM,05 BROOKLYN,3042250013,BROOKLYN,1022028,186096,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6773866788731,-73.86380159869476,"(40.6773866788731, -73.86380159869476)"
58622912,08/26/2023 10:22:47 PM,08/26/2023 11:52:45 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11207,1309 DECATUR STREET,DECATUR STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,DECATUR STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/26/2023 11:52:50 PM,04 BROOKLYN,3034300133,BROOKLYN,1010499,191048,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69102047480705,-73.90534697161016,"(40.69102047480705, -73.90534697161016)"
58630600,08/26/2023 10:22:16 PM,08/26/2023 11:07:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,167 NORTH    6 STREET,NORTH    6 STREET,BEDFORD AVENUE,DRIGGS AVENUE,BEDFORD AVENUE,DRIGGS AVENUE,ADDRESS,BROOKLYN,NORTH    6 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 11:07:34 PM,01 BROOKLYN,3023280030,BROOKLYN,995976,200468,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71690731453975,-73.95770001454035,"(40.71690731453975, -73.95770001454035)"
58625726,08/26/2023 10:22:09 PM,08/26/2023 10:33:50 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,399 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,EUCLID AVENUE,PINE STREET,EUCLID AVENUE,PINE STREET,ADDRESS,BROOKLYN,RIDGEWOOD AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/26/2023 10:33:54 PM,05 BROOKLYN,3041170049,BROOKLYN,1019171,188896,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6850837663491,-73.8740872176358,"(40.6850837663491, -73.8740872176358)"
58625874,08/26/2023 10:21:51 PM,08/26/2023 10:52:10 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,2185 PACIFIC STREET,PACIFIC STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,PACIFIC STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:52:13 PM,16 BROOKLYN,3014330043,BROOKLYN,1008052,185470,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67571706277107,-73.91419047056506,"(40.67571706277107, -73.91419047056506)"
58631308,08/26/2023 10:21:26 PM,,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11219,1236 45 STREET,45 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,45 STREET,,In Progress,,,,12 BROOKLYN,3056160019,BROOKLYN,986720,171735,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6380491546248,-73.99110033348262,"(40.6380491546248, -73.99110033348262)"
58624676,08/26/2023 10:21:18 PM,08/26/2023 10:25:57 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,365 LINCOLN PLACE,LINCOLN PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 10:26:03 PM,08 BROOKLYN,3011760054,BROOKLYN,994226,184487,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67304532692255,-73.96403657420483,"(40.67304532692255, -73.96403657420483)"
58622882,08/26/2023 10:20:53 PM,08/26/2023 10:51:27 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1331 70 STREET,70 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,70 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/26/2023 10:51:31 PM,10 BROOKLYN,3061560065,BROOKLYN,983231,166131,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62266764385752,-74.00367071671019,"(40.62266764385752, -74.00367071671019)"
58628225,08/26/2023 10:20:23 PM,08/26/2023 11:24:34 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,256 STOCKHOLM STREET,STOCKHOLM STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/26/2023 11:24:39 PM,04 BROOKLYN,3032580029,BROOKLYN,1006236,194898,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70159944255577,-73.92070663289988,"(40.70159944255577, -73.92070663289988)"
58629400,08/26/2023 10:20:15 PM,08/26/2023 11:01:33 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,242 61 STREET,61 STREET,2 AVENUE,GOWANUS EXPWY EB EN    3 AVE,2 AVENUE,GOWANUS EXPWY EB EN    3 AVE,ADDRESS,BROOKLYN,61 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 11:01:38 PM,07 BROOKLYN,3057890023,BROOKLYN,978029,173283,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.642296242793876,-74.02241633598067,"(40.642296242793876, -74.02241633598067)"
58630553,08/26/2023 10:20:06 PM,08/26/2023 10:51:10 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,14 JARDINE PLACE,JARDINE PLACE,HERKIMER STREET,ATLANTIC AVENUE,HERKIMER STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,JARDINE PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:51:13 PM,16 BROOKLYN,3015730033,BROOKLYN,1010551,185876,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.676824368609815,-73.9051796493776,"(40.676824368609815, -73.9051796493776)"
58624474,08/26/2023 10:19:05 PM,08/26/2023 10:48:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,1432 SCHENECTADY AVENUE,SCHENECTADY AVENUE,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,SCHENECTADY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:48:48 PM,17 BROOKLYN,3049930038,BROOKLYN,1003166,171692,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63791127452942,-73.93184382158007,"(40.63791127452942, -73.93184382158007)"
58623116,08/26/2023 10:18:58 PM,08/26/2023 10:56:03 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,197 ADELPHI STREET,ADELPHI STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,ADELPHI STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 10:56:08 PM,02 BROOKLYN,3020740001,BROOKLYN,992127,191348,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69187932559936,-73.97159543691475,"(40.69187932559936, -73.97159543691475)"
58623132,08/26/2023 10:18:54 PM,08/26/2023 10:30:12 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11222,77 BOX STREET,BOX STREET,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,BOX STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:30:15 PM,01 BROOKLYN,3024790028,BROOKLYN,997127,207959,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.73746668165087,-73.95353360149174,"(40.73746668165087, -73.95353360149174)"
58631751,08/26/2023 10:18:48 PM,08/26/2023 10:48:56 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11213,1776 UNION STREET,UNION STREET,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:49:01 PM,09 BROOKLYN,3014030040,BROOKLYN,1003904,182546,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66770152165978,-73.92915310753094,"(40.66770152165978, -73.92915310753094)"
58625492,08/26/2023 10:18:40 PM,08/26/2023 10:42:03 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1141 EAST   13 STREET,EAST   13 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   13 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/26/2023 10:42:08 PM,14 BROOKLYN,3067240071,BROOKLYN,994636,165724,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62154448470491,-73.96258741572144,"(40.62154448470491, -73.96258741572144)"
58628183,08/26/2023 10:17:24 PM,08/26/2023 10:21:54 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,179 PULASKI STREET,PULASKI STREET,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,PULASKI STREET,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,08/26/2023 10:21:58 PM,03 BROOKLYN,3017720063,BROOKLYN,999747,191747,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.692964425817884,-73.94411670685768,"(40.692964425817884, -73.94411670685768)"
58631705,08/26/2023 10:17:23 PM,08/26/2023 11:08:18 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11231,451 COURT STREET,COURT STREET,4 PLACE,LUQUER STREET,4 PLACE,LUQUER STREET,ADDRESS,BROOKLYN,COURT STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 11:08:24 PM,06 BROOKLYN,3004700108,BROOKLYN,984766,186176,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.677686857308835,-73.99813969339056,"(40.677686857308835, -73.99813969339056)"
58630258,08/26/2023 10:17:06 PM,08/26/2023 10:55:42 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1279 EAST   19 STREET,EAST   19 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   19 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/26/2023 10:55:46 PM,14 BROOKLYN,3067390015,BROOKLYN,996353,164928,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.619357451570615,-73.95640384399282,"(40.619357451570615, -73.95640384399282)"
58623084,08/26/2023 10:15:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11223,103 QUENTIN ROAD,QUENTIN ROAD,9 ST W,KINGS HWY,,,ADDRESS,BROOKLYN,,,Open,,,,11 BROOKLYN,3066227502,BROOKLYN,989039,159894,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.605547131430654,-73.98275313591981,"(40.605547131430654, -73.98275313591981)"
58625921,08/26/2023 10:14:51 PM,08/26/2023 10:20:02 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11217,383 DOUGLASS STREET,DOUGLASS STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,DOUGLASS STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:20:08 PM,06 BROOKLYN,3009437501,BROOKLYN,989684,186582,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6787995826171,-73.9804087696337,"(40.6787995826171, -73.9804087696337)"
58624532,08/26/2023 10:14:39 PM,08/26/2023 10:24:07 PM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11238,325 ST JOHNS PLACE,ST JOHNS PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:24:13 PM,08 BROOKLYN,3011730001,BROOKLYN,993589,184949,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.674314107925746,-73.96633231537795,"(40.674314107925746, -73.96633231537795)"
58625947,08/26/2023 10:14:03 PM,08/26/2023 10:23:04 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11208,533 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,LINCOLN AVENUE,NICHOLS AVENUE,LINCOLN AVENUE,NICHOLS AVENUE,ADDRESS,BROOKLYN,RIDGEWOOD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:23:08 PM,05 BROOKLYN,3041210057,BROOKLYN,1020465,189322,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.686247837749576,-73.86941922810422,"(40.686247837749576, -73.86941922810422)"
58631455,08/26/2023 10:14:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11225,951 CARROLL STREET,CARROLL STREET,FRANKLIN AVE,BEDFORD AVE,,,ADDRESS,BROOKLYN,,,Open,,,,09 BROOKLYN,3012800001,BROOKLYN,995757,182630,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66794642016539,-73.95852049829654,"(40.66794642016539, -73.95852049829654)"
58630535,08/26/2023 10:13:58 PM,08/26/2023 10:35:07 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,10 MIDWOOD STREET,MIDWOOD STREET,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,MIDWOOD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:35:13 PM,09 BROOKLYN,3050340006,BROOKLYN,995401,179565,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65953413035001,-73.95980884731233,"(40.65953413035001, -73.95980884731233)"
58626900,08/26/2023 10:13:48 PM,08/26/2023 10:21:30 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,460 BERRIMAN STREET,BERRIMAN STREET,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,BERRIMAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 10:21:33 PM,05 BROOKLYN,3044530026,BROOKLYN,1018198,182371,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66717791566397,-73.87762837359676,"(40.66717791566397, -73.87762837359676)"
58630769,08/26/2023 10:13:26 PM,08/26/2023 11:23:26 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,764 EVERGREEN AVENUE,EVERGREEN AVENUE,COOPER STREET,MOFFAT STREET,COOPER STREET,MOFFAT STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/26/2023 11:23:29 PM,04 BROOKLYN,3034390040,BROOKLYN,1009701,189271,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68614535144905,-73.9082312441072,"(40.68614535144905, -73.9082312441072)"
