"dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"B02888","2018-08-15T13:10:10.000","2018-08-15T13:26:18.000","170","114",
"B02888","2018-08-15T13:40:41.000","2018-08-15T13:53:36.000","211","79",
"B02888","2018-08-15T13:59:14.000","2018-08-15T14:08:52.000","113","148",
"B02888","2018-08-15T14:23:53.000","2018-08-15T14:46:59.000","232","68",
"B02888","2018-08-15T15:23:21.000","2018-08-15T16:01:09.000","246","164",
"B02888","2018-08-15T16:15:21.000","2018-08-15T16:26:28.000","161","107","1"
"B02888","2018-08-15T16:19:40.000","2018-08-15T16:37:59.000","164","79","1"
"B02888","2018-08-15T16:53:32.000","2018-08-15T17:12:17.000","144","164",
"B02888","2018-08-15T17:22:22.000","2018-08-15T17:43:32.000","164","68",
"B02888","2018-08-15T17:48:57.000","2018-08-15T18:04:06.000","100","170",
"B02888","2018-08-15T18:09:33.000","2018-08-15T18:34:35.000","170","161",
"B02888","2018-08-06T10:20:42.000","2018-08-06T10:49:32.000","237","211",
"B02888","2018-08-06T10:55:15.000","2018-08-06T11:18:50.000","114","237",
"B02888","2018-08-06T12:14:25.000","2018-08-06T12:26:09.000","211","265",
"B02888","2018-08-06T12:37:14.000","2018-08-06T13:26:22.000","231","132",
"B02888","2018-08-06T13:42:02.000","2018-08-06T14:03:41.000","132","191",
"B02888","2018-08-06T15:16:19.000","2018-08-06T15:58:07.000","138","161",
"B02888","2018-08-06T16:22:21.000","2018-08-06T16:31:15.000","230","186",
"B02888","2018-08-06T16:38:51.000","2018-08-06T16:48:55.000","186","137","1"
"B02888","2018-08-06T16:38:51.000","2018-08-06T16:51:38.000","186","170","1"
"B02888","2018-08-06T16:39:56.000","2018-08-06T17:02:43.000","186","79","1"
"B02888","2018-08-06T17:14:57.000","2018-08-06T17:55:31.000","137","26",
"B02888","2018-08-06T19:26:03.000","2018-08-06T19:33:20.000","149","165",
"B02888","2018-08-07T10:48:53.000","2018-08-07T11:11:13.000","114","261","1"
"B02888","2018-08-07T11:01:11.000","2018-08-07T11:11:13.000","144","261","1"
"B02888","2018-08-07T11:19:57.000","2018-08-07T12:38:36.000","209","265",
"B02888","2018-08-07T13:25:53.000","2018-08-07T13:45:52.000","48","43",
"B02888","2018-08-07T13:48:52.000","2018-08-07T14:16:14.000","236","161",
"B02888","2018-08-07T14:21:32.000","2018-08-07T14:25:33.000","230","161",
"B02888","2018-08-07T14:33:39.000","2018-08-07T15:14:24.000","43","138",
"B02888","2018-08-07T17:42:31.000","2018-08-07T18:35:09.000","138","265",
"B02888","2018-08-07T19:21:18.000","2018-08-07T19:40:45.000","164","50",
"B02888","2018-08-07T19:49:43.000","2018-08-07T20:26:59.000","48","56",
"B02888","2018-08-08T09:38:34.000","2018-08-08T09:50:06.000","211","90",
"B02888","2018-08-08T09:52:48.000","2018-08-08T10:07:20.000","90","164",
"B02888","2018-08-08T10:17:54.000","2018-08-08T10:34:34.000","234","114",
"B02888","2018-08-08T10:47:57.000","2018-08-08T11:03:29.000","148","231",
"B02888","2018-08-08T13:34:29.000","2018-08-08T13:56:18.000","256","189",
"B02888","2018-08-08T14:02:38.000","2018-08-08T14:06:21.000","189","97",
"B02888","2018-08-08T14:26:15.000","2018-08-08T14:32:34.000","144","79",
"B02888","2018-08-08T14:40:43.000","2018-08-08T15:47:11.000","79","132",
"B02888","2018-08-08T15:51:10.000","2018-08-08T16:47:04.000","132","48",
"B02888","2018-08-08T16:52:37.000","2018-08-08T17:33:34.000","48","231",
"B02888","2018-08-08T17:44:01.000","2018-08-08T18:01:06.000","13","148",
"B02888","2018-08-08T18:37:56.000","2018-08-08T18:53:05.000","79","148",
"B02888","2018-08-08T19:17:15.000","2018-08-08T19:31:33.000","107","232",
"B02888","2018-08-09T10:29:54.000","2018-08-09T11:06:23.000","231","237",
"B02888","2018-08-09T13:57:32.000","2018-08-09T14:21:11.000","33","158",
"B02888","2018-08-09T14:22:28.000","2018-08-09T15:02:44.000","158","255",
"B02888","2018-08-09T18:52:40.000","2018-08-09T19:19:08.000","243","48",
"B02888","2018-08-09T19:32:59.000","2018-08-09T19:50:20.000","186","48",
"B02888","2018-08-10T14:18:15.000","2018-08-10T14:51:11.000","144","26",
"B02888","2018-08-10T14:56:05.000","2018-08-10T15:40:16.000","26","39","1"
"B02888","2018-08-10T15:00:48.000","2018-08-10T16:07:07.000","26","225","1"
"B02888","2018-08-10T16:26:02.000","2018-08-10T17:09:51.000","61","132",
"B02888","2018-08-10T17:14:42.000","2018-08-10T17:38:03.000","132","258",
"B02888","2018-08-11T08:52:25.000","2018-08-11T09:18:50.000","112","260","1"
"B02888","2018-08-11T09:04:46.000","2018-08-11T09:29:37.000","145","129","1"
"B02888","2018-08-11T10:48:44.000","2018-08-11T11:01:25.000","256","65",
"B02888","2018-08-11T11:09:02.000","2018-08-11T11:44:43.000","33","48",
"B02888","2018-08-11T11:54:43.000","2018-08-11T12:12:35.000","230","236",
"B02888","2018-08-11T12:27:46.000","2018-08-11T12:34:46.000","237","161",
"B02888","2018-08-11T12:41:28.000","2018-08-11T13:06:17.000","161","261",
"B02888","2018-08-11T13:18:59.000","2018-08-11T13:41:49.000","231","256",
"B02888","2018-08-11T13:45:48.000","2018-08-11T13:53:59.000","256","255",
"B02888","2018-08-11T13:55:43.000","2018-08-11T14:00:50.000","255","255",
"B02888","2018-08-11T14:04:09.000","2018-08-11T14:08:38.000","255","255",
"B02888","2018-08-12T16:44:59.000","2018-08-12T17:01:03.000","149","165","1"
"B02888","2018-08-12T16:51:14.000","2018-08-12T16:55:12.000","165","89","1"
"B02888","2018-08-12T17:13:48.000","2018-08-12T17:26:32.000","133","54",
"B02888","2018-08-12T17:33:03.000","2018-08-12T17:56:55.000","52","36",
"B02888","2018-08-12T17:59:02.000","2018-08-12T18:32:20.000","80","89",
"B02888","2018-08-12T18:37:01.000","2018-08-12T18:49:04.000","89","188",
"B02888","2018-08-12T18:54:00.000","2018-08-12T18:59:25.000","188","85",
"B02888","2018-08-12T19:20:58.000","2018-08-12T19:29:01.000","123","123",
"B02888","2018-08-13T11:42:02.000","2018-08-13T12:25:11.000","256","191",
"B02888","2018-08-14T10:48:33.000","2018-08-14T11:10:38.000","148","246",
"B02888","2018-08-14T11:32:05.000","2018-08-14T11:42:26.000","186","234",
"B02888","2018-08-14T12:10:14.000","2018-08-14T12:41:50.000","231","237",
"B02888","2018-08-14T12:58:31.000","2018-08-14T13:20:08.000","162","209",
"B02888","2018-08-14T13:29:26.000","2018-08-14T13:41:02.000","209","261",
"B02888","2018-08-14T13:52:15.000","2018-08-14T14:16:55.000","261","45",
"B02888","2018-08-14T14:22:09.000","2018-08-14T14:39:00.000","45","113","1"
"B02888","2018-08-14T14:30:56.000","2018-08-14T14:55:37.000","148","170","1"
"B02888","2018-08-14T14:33:08.000","2018-08-14T14:48:27.000","79","164","1"
"B02888","2018-08-14T14:44:02.000","2018-08-14T15:04:32.000","90","137","1"
"B02888","2018-08-14T15:27:00.000","2018-08-14T15:48:52.000","233","144",
"B02888","2018-08-14T15:52:32.000","2018-08-14T16:05:50.000","144","224",
"B02888","2018-08-14T16:07:17.000","2018-08-14T16:32:29.000","224","100",
"B02888","2018-08-14T16:52:41.000","2018-08-14T17:12:56.000","234","234",
"B02888","2018-08-14T17:13:04.000","2018-08-14T17:32:43.000","234","233",
"B02888","2018-08-14T17:45:00.000","2018-08-14T18:16:01.000","233","88",
"B02888","2018-08-14T18:21:44.000","2018-08-14T18:34:20.000","261","79",
"B02888","2018-08-15T10:42:15.000","2018-08-15T11:14:13.000","255","186",
"B02888","2018-08-15T11:21:29.000","2018-08-15T11:39:19.000","68","163",
"B02888","2018-08-15T11:53:59.000","2018-08-15T11:57:52.000","230","230",
"B02888","2018-08-15T12:00:31.000","2018-08-15T12:21:31.000","161","236","1"
"B02888","2018-08-15T12:10:41.000","2018-08-15T12:36:45.000","237","75","1"
"B02888","2018-08-15T12:14:19.000","2018-08-15T12:31:45.000","237","75","1"
"B02888","2018-08-15T14:16:39.000","2018-08-15T14:26:58.000","238","143",
"B02888","2018-08-15T14:35:30.000","2018-08-15T15:03:10.000","48","144",
"B02888","2018-08-15T17:19:28.000","2018-08-15T17:50:41.000","255","181",
"B02888","2018-08-15T18:20:10.000","2018-08-15T18:29:59.000","25","65",
"B02888","2018-08-17T12:26:52.000","2018-08-17T13:17:21.000","162","49",
"B02888","2018-08-17T13:20:24.000","2018-08-17T13:28:25.000","49","25",
"B02888","2018-08-17T14:38:49.000","2018-08-17T14:44:04.000","256","255",
"B02888","2018-08-17T14:46:20.000","2018-08-17T14:57:42.000","255","256","1"
"B02888","2018-08-17T14:53:03.000","2018-08-17T15:15:50.000","255","97","1"
"B02888","2018-08-17T15:11:28.000","2018-08-17T15:15:50.000","49","97","1"
"B02888","2018-08-17T15:31:45.000","2018-08-17T15:42:06.000","114","234",
"B02888","2018-08-17T15:42:39.000","2018-08-17T16:52:16.000","234","220",
"B02888","2018-08-17T17:38:00.000","2018-08-17T18:23:57.000","48","65",
"B02888","2018-08-18T13:09:30.000","2018-08-18T13:15:32.000","256","80",
"B02888","2018-08-18T13:17:44.000","2018-08-18T13:52:29.000","80","148","1"
"B02888","2018-08-18T13:26:21.000","2018-08-18T13:42:17.000","80","232","1"
"B02888","2018-08-18T13:31:25.000","2018-08-18T13:59:40.000","255","79","1"
"B02888","2018-08-18T14:05:59.000","2018-08-18T14:13:51.000","107","4",
"B02888","2018-08-18T14:16:49.000","2018-08-18T14:34:00.000","4","158",
"B02888","2018-08-18T15:18:57.000","2018-08-18T15:57:20.000","170","265",
"B02888","2018-08-18T16:44:46.000","2018-08-18T16:58:16.000","186","50",
"B02888","2018-08-18T17:21:08.000","2018-08-18T17:37:02.000","48","234",
"B02888","2018-08-18T17:46:06.000","2018-08-18T18:10:23.000","234","145",
"B02888","2018-08-18T18:16:00.000","2018-08-18T18:28:08.000","145","157",
"B02888","2018-08-18T18:42:38.000","2018-08-18T19:06:55.000","80","49",
"B02888","2018-08-18T19:11:31.000","2018-08-18T19:49:57.000","17","223","1"
"B02888","2018-08-18T19:17:59.000","2018-08-18T19:38:19.000","49","146","1"
"B02888","2018-08-18T19:56:39.000","2018-08-18T20:05:24.000","223","7",
"B02888","2018-08-18T20:08:01.000","2018-08-18T20:39:36.000","7","79","1"
"B02888","2018-08-18T20:16:58.000","2018-08-18T20:38:04.000","226","79","1"
"B02888","2018-08-08T08:29:54.000","2018-08-08T08:43:15.000","14","22",
"B02888","2018-08-08T08:47:05.000","2018-08-08T08:54:40.000","22","21",
"B02888","2018-08-08T09:01:30.000","2018-08-08T09:10:53.000","108","123",
"B02888","2018-08-08T09:15:31.000","2018-08-08T09:25:14.000","123","155",
"B02888","2018-08-08T09:27:44.000","2018-08-08T09:48:35.000","155","188","1"
"B02888","2018-08-08T09:36:31.000","2018-08-08T10:16:18.000","91","255","1"
"B02888","2018-08-08T10:59:08.000","2018-08-08T11:19:36.000","255","138",
"B02888","2018-08-08T12:28:05.000","2018-08-08T13:34:50.000","138","265",
"B02888","2018-08-08T14:36:20.000","2018-08-08T15:53:07.000","163","132",
"B02888","2018-08-08T15:59:24.000","2018-08-08T16:42:48.000","132","265",
"B02888","2018-08-09T09:46:44.000","2018-08-09T10:06:31.000","40","189",
"B02888","2018-08-09T10:31:35.000","2018-08-09T11:50:01.000","148","265",
"B02888","2018-08-09T13:46:10.000","2018-08-09T14:00:48.000","13","246",
"B02888","2018-08-09T14:07:13.000","2018-08-09T14:29:51.000","68","163",
"B02888","2018-08-09T14:39:48.000","2018-08-09T14:49:14.000","161","141",
"B02888","2018-08-09T14:54:00.000","2018-08-09T15:03:39.000","263","238",
"B02888","2018-08-09T15:18:58.000","2018-08-09T15:33:10.000","143","230",
"B02888","2018-08-09T15:42:50.000","2018-08-09T16:30:26.000","161","138",
"B02888","2018-08-10T06:43:43.000","2018-08-10T06:55:52.000","211","48",
"B02888","2018-08-10T07:05:05.000","2018-08-10T07:37:41.000","246","1",
"B02888","2018-08-10T08:51:37.000","2018-08-10T09:20:08.000","49","138",
"B02888","2018-08-10T10:02:40.000","2018-08-10T10:48:54.000","138","100","1"
"B02888","2018-08-10T10:32:59.000","2018-08-10T10:51:52.000","170","48","1"
"B02888","2018-08-10T10:58:20.000","2018-08-10T11:09:29.000","50","161",
"B02888","2018-08-10T11:29:26.000","2018-08-10T11:51:00.000","43","148",
"B02888","2018-08-10T11:58:23.000","2018-08-10T12:20:15.000","148","162",
"B02888","2018-08-10T12:24:20.000","2018-08-10T12:32:50.000","162","237",
"B02888","2018-08-10T12:33:42.000","2018-08-10T12:49:56.000","237","164",
"B02888","2018-08-10T12:56:09.000","2018-08-10T13:20:46.000","164","234",
"B02888","2018-08-10T13:37:56.000","2018-08-10T13:55:04.000","234","148",
"B02888","2018-08-10T14:26:09.000","2018-08-10T14:38:30.000","113","211",
"B02888","2018-08-10T15:04:32.000","2018-08-10T15:48:15.000","231","68",
"B02888","2018-08-10T16:00:51.000","2018-08-10T16:22:04.000","246","107",
"B02888","2018-08-11T07:22:38.000","2018-08-11T07:40:43.000","228","65",
"B02888","2018-08-11T07:45:45.000","2018-08-11T07:55:51.000","25","49",
"B02888","2018-08-11T08:04:39.000","2018-08-11T08:42:52.000","17","132",
"B02888","2018-08-11T08:52:09.000","2018-08-11T09:58:03.000","132","265",
"B02888","2018-08-11T12:01:46.000","2018-08-11T12:31:05.000","236","79",
"B02888","2018-08-11T12:35:21.000","2018-08-11T12:50:09.000","79","186",
"B02888","2018-08-11T12:57:30.000","2018-08-11T13:47:34.000","100","132",
"B02888","2018-08-11T13:53:47.000","2018-08-11T14:00:15.000","132","219",
"B02888","2018-08-11T14:08:21.000","2018-08-11T14:18:29.000","219","132",
"B02888","2018-08-12T08:32:25.000","2018-08-12T08:37:23.000","40","40",
"B02888","2018-08-08T19:39:31.000","2018-08-08T19:51:34.000","231","114",
"B02888","2018-08-08T20:30:13.000","2018-08-08T20:53:26.000","80","17","1"
"B02888","2018-08-08T20:37:49.000","2018-08-08T20:49:31.000","37","17","1"
"B02888","2018-08-08T20:43:13.000","2018-08-08T20:51:52.000","80","17","1"
"B02888","2018-08-08T21:19:34.000","2018-08-08T21:34:00.000","102","95",
"B02888","2018-08-09T12:02:44.000","2018-08-09T12:13:30.000","36","17","1"
"B02888","2018-08-09T12:06:34.000","2018-08-09T12:32:51.000","37","65","1"
"B02888","2018-08-09T13:01:42.000","2018-08-09T13:27:51.000","157","226","1"
"B02888","2018-08-09T13:09:44.000","2018-08-09T13:31:06.000","157","145","1"
"B02888","2018-08-09T13:50:30.000","2018-08-09T14:14:14.000","7","229",
"B02888","2018-08-10T10:46:57.000","2018-08-10T10:51:31.000","98","121",
"B02888","2018-08-10T11:13:03.000","2018-08-10T11:36:18.000","135","252",
"B02888","2018-08-10T12:08:15.000","2018-08-10T12:12:09.000","171","92",
"B02888","2018-08-10T12:29:23.000","2018-08-10T12:54:58.000","92","130",
"B02888","2018-08-10T13:00:03.000","2018-08-10T13:08:52.000","130","215",
"B02888","2018-08-10T13:16:26.000","2018-08-10T14:23:47.000","215","241",
"B02888","2018-08-10T15:14:27.000","2018-08-10T15:33:23.000","241","254",
"B02888","2018-08-13T08:50:59.000","2018-08-13T09:14:05.000","192","95",
"B02888","2018-08-13T09:53:31.000","2018-08-13T10:45:19.000","160","65","1"
"B02888","2018-08-13T09:55:50.000","2018-08-13T11:04:30.000","160","231","1"
"B02888","2018-08-13T12:32:27.000","2018-08-13T12:47:27.000","226","112",
"B02888","2018-08-13T12:52:06.000","2018-08-13T13:38:10.000","112","230",
"B02888","2018-08-13T19:33:22.000","2018-08-13T19:51:28.000","121","130",
"B02888","2018-08-13T20:08:08.000","2018-08-13T20:24:20.000","121","171",
"B02888","2018-08-13T20:29:07.000","2018-08-13T20:39:33.000","73","98",
"B02888","2018-08-13T21:20:16.000","2018-08-13T21:41:04.000","73","160","1"
"B02888","2018-08-13T21:29:56.000","2018-08-13T21:55:36.000","192","198","1"
"B02888","2018-08-14T13:06:18.000","2018-08-14T13:36:11.000","98","265",
"B02888","2018-08-14T14:38:53.000","2018-08-14T14:43:40.000","9","16",
"B02888","2018-08-14T15:41:44.000","2018-08-14T15:49:24.000","95","95",
"B02888","2018-08-14T16:04:14.000","2018-08-14T16:24:41.000","95","173","1"
"B02888","2018-08-14T16:19:08.000","2018-08-14T16:22:17.000","93","173","1"
"B02888","2018-08-14T16:30:20.000","2018-08-14T16:47:48.000","93","92",
"B02888","2018-08-14T17:12:42.000","2018-08-14T17:59:48.000","121","171","1"
"B02888","2018-08-14T17:17:16.000","2018-08-14T17:37:57.000","121","92","1"
"B02888","2018-08-14T18:22:07.000","2018-08-14T18:58:55.000","171","224",
"B02888","2018-08-15T20:01:38.000","2018-08-15T20:04:49.000","171","171",
"B02888","2018-08-15T20:43:37.000","2018-08-15T20:57:48.000","92","175",
"B02888","2018-08-15T21:13:35.000","2018-08-15T22:15:17.000","9","219",
"B02888","2018-08-16T10:05:45.000","2018-08-16T10:31:19.000","198","177","1"
"B02888","2018-08-16T10:13:25.000","2018-08-16T11:03:52.000","198","133","1"
"B02888","2018-08-16T10:41:22.000","2018-08-16T11:11:39.000","72","26","1"
"B02888","2018-08-16T12:59:42.000","2018-08-16T13:08:47.000","89","89",
"B02888","2018-08-16T13:11:56.000","2018-08-16T13:40:14.000","89","188","1"
"B02888","2018-08-16T13:27:22.000","2018-08-16T13:49:41.000","188","61","1"
"B02888","2018-08-16T13:41:22.000","2018-08-16T13:52:51.000","188","61","1"
"B02888","2018-08-16T13:59:12.000","2018-08-16T14:10:21.000","61","225","1"
"B02888","2018-08-16T14:03:28.000","2018-08-16T14:15:54.000","61","37","1"
"B02888","2018-08-17T10:45:15.000","2018-08-17T10:57:23.000","121","130",
"B02888","2018-08-17T13:16:40.000","2018-08-17T13:24:40.000","135","134",
"B02888","2018-08-17T14:11:04.000","2018-08-17T14:49:59.000","28","141",
"B02888","2018-08-18T15:38:03.000","2018-08-18T16:05:57.000","92","197",
"B02888","2018-08-18T16:32:59.000","2018-08-18T16:41:48.000","10","132",
"B02888","2018-08-18T17:12:02.000","2018-08-18T17:20:31.000","180","216",
"B02888","2018-08-18T17:33:50.000","2018-08-18T17:47:27.000","180","216",
"B02888","2018-08-18T19:09:51.000","2018-08-18T19:34:35.000","61","76","1"
"B02888","2018-08-18T19:11:07.000","2018-08-18T19:29:08.000","61","76","1"
"B02888","2018-08-18T19:22:46.000","2018-08-18T19:36:34.000","35","76","1"
"B02888","2018-08-18T19:42:02.000","2018-08-18T20:19:18.000","76","181","1"
"B02888","2018-08-18T19:46:49.000","2018-08-18T20:06:29.000","76","61","1"
"B02888","2018-08-09T12:19:10.000","2018-08-09T12:30:08.000","205","130",
"B02888","2018-08-09T12:33:23.000","2018-08-09T12:57:02.000","130","76","1"
"B02888","2018-08-09T12:40:55.000","2018-08-09T13:18:20.000","130","71","1"
"B02888","2018-08-09T13:26:35.000","2018-08-09T14:20:09.000","188","82",
"B02888","2018-08-09T14:26:05.000","2018-08-09T14:43:21.000","129","173","1"
"B02888","2018-08-09T14:35:36.000","2018-08-09T14:52:22.000","82","56","1"
"B02888","2018-08-09T14:41:26.000","2018-08-09T14:48:46.000","173","56","1"
"B02888","2018-08-09T15:03:37.000","2018-08-09T15:50:51.000","173","234",
"B02888","2018-08-09T15:55:10.000","2018-08-09T16:48:26.000","107","24",
"B02888","2018-08-10T11:54:19.000","2018-08-10T12:01:24.000","215","130",
"B02888","2018-08-10T12:50:25.000","2018-08-10T12:58:56.000","191","38",
"B02888","2018-08-11T12:55:39.000","2018-08-11T13:14:58.000","215","258",
"B02888","2018-08-11T13:24:56.000","2018-08-11T13:29:37.000","216","180",
"B02888","2018-08-11T14:03:20.000","2018-08-11T15:49:47.000","130","265",
"B02888","2018-08-15T11:34:23.000","2018-08-15T11:48:57.000","215","216",
"B02888","2018-08-15T12:05:31.000","2018-08-15T13:08:19.000","130","265",
"B02888","2018-08-15T14:19:31.000","2018-08-15T14:25:37.000","215","130",
"B02888","2018-08-15T15:12:05.000","2018-08-15T15:48:33.000","205","35",
"B02888","2018-08-15T15:58:12.000","2018-08-15T16:40:17.000","35","75",
"B02888","2018-08-15T16:56:32.000","2018-08-15T17:47:51.000","74","76",
"B02888","2018-08-07T23:38:17.000","2018-08-07T23:51:25.000","145","107",
"B02888","2018-08-07T23:55:09.000","2018-08-07T23:57:28.000","113","79",
"B02888","2018-08-08T00:01:57.000","2018-08-08T00:34:02.000","79","11","1"
"B02888","2018-08-08T00:04:17.000","2018-08-08T00:21:19.000","113","54","1"
"B02888","2018-08-08T22:08:12.000","2018-08-08T22:46:51.000","37","91","1"
"B02888","2018-08-08T22:22:28.000","2018-08-08T22:29:54.000","61","188","1"
"B02888","2018-08-08T22:36:48.000","2018-08-08T22:41:07.000","72","72","1"
"B02888","2018-08-08T22:51:46.000","2018-08-08T22:55:05.000","39","39",
"B02888","2018-08-08T23:00:39.000","2018-08-08T23:05:49.000","39","72",
"B02888","2018-08-08T23:09:35.000","2018-08-08T23:32:22.000","72","134",
"B02888","2018-08-08T23:53:29.000","2018-08-09T00:02:05.000","82","157",
"B02888","2018-08-09T00:06:43.000","2018-08-09T00:11:15.000","157","160",
"B02888","2018-08-09T00:12:36.000","2018-08-09T00:25:41.000","160","7",
"B02888","2018-08-09T00:26:46.000","2018-08-09T00:29:22.000","7","7",
"B02888","2018-08-09T03:39:53.000","2018-08-09T03:56:58.000","37","40",
"B02888","2018-08-09T06:17:40.000","2018-08-09T06:22:31.000","230","142",
"B02888","2018-08-09T06:29:15.000","2018-08-09T07:09:22.000","48","132",
"B02888","2018-08-09T22:22:21.000","2018-08-09T22:51:02.000","159","94","1"
"B02888","2018-08-09T22:33:31.000","2018-08-09T22:42:37.000","126","47","1"
"B02888","2018-08-09T22:53:34.000","2018-08-09T23:08:35.000","169","244",
"B02888","2018-08-09T23:12:30.000","2018-08-09T23:39:17.000","244","242","1"
"B02888","2018-08-09T23:26:20.000","2018-08-09T23:46:16.000","169","3","1"
"B02888","2018-08-09T23:55:36.000","2018-08-10T00:15:30.000","3","18","1"
"B02888","2018-08-10T00:09:06.000","2018-08-10T00:27:34.000","47","153","1"
"B02888","2018-08-10T00:14:10.000","2018-08-10T00:18:48.000","47","94","1"
"B02888","2018-08-10T00:48:21.000","2018-08-10T00:52:57.000","127","153",
"B02888","2018-08-10T00:58:06.000","2018-08-10T01:28:53.000","127","183","1"
"B02888","2018-08-10T01:11:03.000","2018-08-10T01:14:09.000","136","94","1"
"B02888","2018-08-10T03:32:55.000","2018-08-10T03:43:36.000","137","140",
"B02888","2018-08-10T04:24:29.000","2018-08-10T04:33:07.000","129","138",
"B02888","2018-08-10T04:44:41.000","2018-08-10T04:58:32.000","7","145","1"
"B02888","2018-08-10T04:49:33.000","2018-08-10T05:25:04.000","7","227","1"
"B02888","2018-08-10T05:21:44.000","2018-08-10T05:27:20.000","26","26","1"
"B02888","2018-08-10T07:29:44.000","2018-08-10T07:46:19.000","229","100","1"
"B02888","2018-08-10T07:29:44.000","2018-08-10T07:46:12.000","229","100","1"
"B02888","2018-08-10T07:34:03.000","2018-08-10T07:51:51.000","233","246","1"
"B02888","2018-08-10T07:59:04.000","2018-08-10T08:12:12.000","246","161",
"B02888","2018-08-10T08:30:43.000","2018-08-10T08:58:33.000","140","138",
"B02888","2018-08-10T21:08:15.000","2018-08-10T21:33:59.000","134","7","1"
"B02888","2018-08-10T21:25:33.000","2018-08-10T21:54:39.000","260","107","1"
"B02888","2018-08-10T23:09:35.000","2018-08-10T23:16:45.000","9","171",
"B02888","2018-08-10T23:23:49.000","2018-08-10T23:42:51.000","16","83",
"B02888","2018-08-10T23:45:27.000","2018-08-10T23:54:17.000","157","82",
"B02888","2018-08-11T00:07:33.000","2018-08-11T00:22:53.000","82","92",
"B02888","2018-08-11T00:44:53.000","2018-08-11T01:03:42.000","253","258",
"B02888","2018-08-11T01:06:11.000","2018-08-11T01:16:17.000","258","180","1"
"B02888","2018-08-11T01:12:53.000","2018-08-11T01:16:10.000","180","180","1"
"B02888","2018-08-11T01:19:26.000","2018-08-11T01:43:48.000","180","95","1"
"B02888","2018-08-11T01:24:16.000","2018-08-11T01:36:19.000","180","134","1"
"B02888","2018-08-11T01:47:13.000","2018-08-11T01:58:34.000","95","135",
"B02888","2018-08-11T02:41:39.000","2018-08-11T02:48:29.000","130","134",
"B02888","2018-08-11T03:03:01.000","2018-08-11T03:23:31.000","177","222","1"
"B02888","2018-08-11T03:10:50.000","2018-08-11T03:18:59.000","35","76","1"
"B02888","2018-08-11T03:29:21.000","2018-08-11T03:42:04.000","39","177",
"B02888","2018-08-11T03:44:12.000","2018-08-11T04:19:16.000","177","75",
"B02888","2018-08-11T04:25:00.000","2018-08-11T05:08:52.000","236","132","1"
"B02888","2018-08-11T04:45:05.000","2018-08-11T04:49:58.000","226","260","1"
"B02888","2018-08-11T07:41:27.000","2018-08-11T07:43:41.000","122","122",
"B02888","2018-08-11T07:54:11.000","2018-08-11T08:00:47.000","191","139",
"B02888","2018-08-11T08:28:59.000","2018-08-11T09:17:54.000","215","17","1"
"B02888","2018-08-11T08:36:09.000","2018-08-11T08:49:46.000","215","134","1"
"B02888","2018-08-11T09:21:11.000","2018-08-11T09:40:10.000","17","112","1"
