"starfire_incident_id","incident_datetime","alarm_box_borough","alarm_box_number","alarm_box_location","incident_borough","zipcode","policeprecinct","citycouncildistrict","communitydistrict","communityschooldistrict","congressionaldistrict","alarm_source_description_tx","alarm_level_index_description","highest_alarm_level","incident_classification","incident_classification_group","dispatch_response_seconds_qy","first_assignment_datetime","first_activation_datetime","first_on_scene_datetime","incident_close_datetime","valid_dispatch_rspns_time_indc","valid_incident_rspns_time_indc","incident_response_seconds_qy","incident_travel_tm_seconds_qy","engines_assigned_quantity","ladders_assigned_quantity","other_units_assigned_quantity"
"2121316110140801","2021-08-01T18:03:00.000","BROOKLYN","1611","E NEW YORK AVE & ST MARKS AVE","BROOKLYN","11212","73","41","316","23","8","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","25","2021-08-01T18:03:00.000","2021-08-01T18:03:00.000","2021-08-01T18:07:00.000","2021-08-01T18:18:00.000","N","Y","274","249","0","1","0"
"2121309750140802","2021-08-01T18:03:00.000","BROOKLYN","975","FRANKLIN AVE & PROSPECT PL","BROOKLYN","11238","77","35","308","17","9","Phone","DEFAULT RECORD","First Alarm","Non-Medical MFA - Phone","NonMedical MFAs","47","2021-08-01T18:03:00.000","2021-08-01T18:04:00.000","2021-08-01T18:07:00.000","2021-08-01T18:10:00.000","N","Y","272","225","4","3","1"
"2121313340140799","2021-08-01T18:02:00.000","BROOKLYN","1334","CLINTON & BAY STS","BROOKLYN","11231","76","38","306","15","10","Phone","Initial Alarm","First Alarm","Brush Fire","NonStructural Fires","29","2021-08-01T18:02:00.000","2021-08-01T18:04:00.000","2021-08-01T18:06:00.000","2021-08-01T18:14:00.000","N","Y","225","196","1","0","0"
"2121311370150618","2021-08-01T18:01:00.000","QUEENS","1137","SEAGIRT AVE & BEACH 27 ST","QUEENS","11691","101","31","414","27","5","Private Fire Alarm","Initial Alarm","First Alarm","Private Dwelling Fire","Structural Fires","67","2021-08-01T18:03:00.000","2021-08-01T18:03:00.000","2021-08-01T18:07:00.000","2021-08-01T18:15:00.000","N","Y","342","275","1","1","0"
"2121310770140796","2021-08-01T18:00:00.000","BROOKLYN","1077","BEDFORD AVE & PRESIDENT ST","BROOKLYN","11225","71","35","309","17","9","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","40","2021-08-01T18:00:00.000","2021-08-01T18:01:00.000","2021-08-01T18:04:00.000","2021-08-01T18:06:00.000","N","Y","252","212","1","1","1"
"2121331410150617","2021-08-01T17:59:00.000","QUEENS","3141","70 RD & AUSTIN ST","QUEENS","11375","112","29","406","28","6","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","58","2021-08-01T18:00:00.000","2021-08-01T18:01:00.000","2021-08-01T18:04:00.000","2021-08-01T18:15:00.000","N","Y","280","222","1","1","0"
"2121307540330122","2021-08-01T17:59:00.000","RICHMOND / STATEN ISLAND","754","PORT RICHMOND AVE & CASTLETON AVE","RICHMOND / STATEN ISLAND","10302","121","49","501","31","11","Verbal","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","29","2021-08-01T17:59:00.000","2021-08-01T17:59:00.000","2021-08-01T18:26:00.000","2021-08-01T18:27:00.000","N","N","1667","1638","0","1","0"
"2121306240110795","2021-08-01T17:59:00.000","MANHATTAN","624","6 AVE & W 24 ST","MANHATTAN","10010","13","3","104","2","12","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","50","2021-08-01T18:00:00.000","2021-08-01T18:00:00.000","2021-08-01T18:06:00.000","2021-08-01T18:33:00.000","N","N","424","374","1","0","0"
"2121317230110792","2021-08-01T17:58:00.000","MANHATTAN","1723","BROADWAY AND 175TH ST","MANHATTAN","10033","33","10","112","6","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","3","2021-08-01T17:58:00.000","2021-08-01T17:58:00.000","2021-08-01T18:06:00.000","2021-08-01T18:54:00.000","N","Y","507","504","2","0","0"
"2121321540120681","2021-08-01T17:58:00.000","BRONX","2154","ALEXANDER AVE & 139 ST","BRONX","10454","40","8","201","7","15","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","22","2021-08-01T17:59:00.000","2021-08-01T17:59:00.000","2021-08-01T18:01:00.000","2021-08-01T18:10:00.000","N","Y","162","140","0","1","0"
"2121305870210793","2021-08-01T17:58:00.000","MANHATTAN","587","BROADWAY & W 19 ST","MANHATTAN","10003","13","2","105","2","12","Verbal","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","31","2021-08-01T17:58:00.000","2021-08-01T17:58:00.000","2021-08-01T18:10:00.000","2021-08-01T18:25:00.000","N","Y","727","696","1","0","0"
"2121391970250615","2021-08-01T17:56:00.000","QUEENS","9197","98 ST & 62 DR","QUEENS","11374","112","29","406","28","6","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Unnecessary","NonMedical Emergencies","46","2021-08-01T17:57:00.000","2021-08-01T17:57:00.000","2021-08-01T18:02:00.000","2021-08-01T18:38:00.000","N","Y","389","343","3","2","1"
"2121305930110791","2021-08-01T17:55:00.000","MANHATTAN","593","11 AVE & 20 ST","MANHATTAN","10011","10","3","104","2","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T17:55:00.000","2021-08-01T17:56:00.000",,"2021-08-01T17:59:00.000","N","N","0","0","1","0","0"
"2121333890220679","2021-08-01T17:53:00.000","BRONX","3389","HEATH AVE & KINGSBRIDGE RD","BRONX","10463","50","14","208","10","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - Victim Deceased","Medical Emergencies","4","2021-08-01T17:53:00.000","2021-08-01T17:53:00.000","2021-08-01T17:59:00.000","2021-08-01T19:08:00.000","N","Y","398","394","1","0","0"
"2121316130210789","2021-08-01T17:52:00.000","MANHATTAN","1613","8 AVE & 143 ST","MANHATTAN","10030","32","9","110","5","13","Verbal","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","21","2021-08-01T17:52:00.000","2021-08-01T17:52:00.000","2021-08-01T17:53:00.000","2021-08-01T18:48:00.000","N","Y","47","26","1","1","0"
"2121310770110790","2021-08-01T17:52:00.000","MANHATTAN","1077","FDR DRIVE & 78 ST","MANHATTAN","10065","19","5","108","2","12","EMS Link/Medical","DEFAULT RECORD","First Alarm","Medical MFA - EMS Link","Medical MFAs","9","2021-08-01T17:52:00.000","2021-08-01T17:53:00.000","2021-08-01T18:00:00.000","2021-08-01T18:02:00.000","N","Y","490","481","1","0","0"
"2121304190110788","2021-08-01T17:52:00.000","MANHATTAN","419","AVENUE B & 2 ST","MANHATTAN","10009","9","2","103","1","12","Verbal","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","22","2021-08-01T17:52:00.000","2021-08-01T17:52:00.000","2021-08-01T18:02:00.000","2021-08-01T18:04:00.000","N","Y","641","619","0","1","0"
"2121311890110785","2021-08-01T17:51:00.000","MANHATTAN","1189","YORK AVE & 89 ST","MANHATTAN","10128","19","5","108","2","12","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","22","2021-08-01T17:51:00.000","2021-08-01T17:52:00.000","2021-08-01T17:56:00.000","2021-08-01T18:24:00.000","N","Y","343","321","0","1","0"
"2121333990120678","2021-08-01T17:51:00.000","BRONX","3399","JEROME & PAUL AVES","BRONX","10468","52","14","207","10","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Assist Civilian","Medical Emergencies","7","2021-08-01T17:51:00.000","2021-08-01T17:52:00.000",,"2021-08-01T18:44:00.000","N","N","0","0","1","0","0"
"2121312620150612","2021-08-01T17:49:00.000","QUEENS","1262","DE COSTA AVE & BEACH 64 ST","QUEENS","11692","100","31","414","27","5","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","36","2021-08-01T17:50:00.000","2021-08-01T17:50:00.000","2021-08-01T17:57:00.000","2021-08-01T18:26:00.000","N","Y","492","456","0","1","0"
"2121314110140792","2021-08-01T17:48:00.000","BROOKLYN","1411","6 AVE & 44 ST","BROOKLYN","11220","72","38","307","15","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T17:48:00.000","2021-08-01T17:48:00.000","2021-08-01T17:52:00.000","2021-08-01T17:57:00.000","N","Y","253","247","1","0","0"
"2121328540150611","2021-08-01T17:46:00.000","QUEENS","2854","WELLER AVE & BROOKVILLE BLVD","QUEENS","11422","105","31","413","29","5","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","7","2021-08-01T17:46:00.000","2021-08-01T17:47:00.000","2021-08-01T17:49:00.000","2021-08-01T17:51:00.000","N","Y","158","151","1","0","0"
"2121345960130118","2021-08-01T17:45:00.000","RICHMOND / STATEN ISLAND","4596","VETERANS RD W & WEST SHORE PKWY","RICHMOND / STATEN ISLAND","10309","123","51","503","31","11","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","32","2021-08-01T17:46:00.000","2021-08-01T17:46:00.000","2021-08-01T17:52:00.000","2021-08-01T18:11:00.000","N","Y","418","386","2","2","1"
"2121374270150610","2021-08-01T17:45:00.000","QUEENS","7427","34 AVE & 28 ST","QUEENS","11106","114","22","401","30","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T17:45:00.000","2021-08-01T17:45:00.000","2021-08-01T17:48:00.000","2021-08-01T17:51:00.000","N","Y","194","190","1","0","0"
"2121300450140790","2021-08-01T17:44:00.000","BROOKLYN","45","MANHATTAN AVE & FREEMAN ST","BROOKLYN","11222","94","33","301","14","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T17:45:00.000","2021-08-01T17:45:00.000","2021-08-01T17:52:00.000","2021-08-01T17:59:00.000","N","Y","452","447","1","0","0"
"2121373220250607","2021-08-01T17:43:00.000","QUEENS","7322","SKILLMAN AVE & 50 ST","QUEENS","11104","108","26","402","30","14","PD Link/Medical","Initial Alarm","First Alarm","Medical - Serious Life Threatening","Medical Emergencies","4","2021-08-01T17:43:00.000","2021-08-01T17:43:00.000","2021-08-01T17:48:00.000","2021-08-01T18:28:00.000","N","Y","304","300","1","0","0"
"2121309480110779","2021-08-01T17:39:00.000","MANHATTAN","948","LEXINGTON AVE & 61 ST","MANHATTAN","10065","19","4","108","2","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","3","2021-08-01T17:39:00.000","2021-08-01T17:39:00.000","2021-08-01T17:45:00.000","2021-08-01T17:48:00.000","N","Y","356","353","1","0","0"
"2121322790520669","2021-08-01T17:38:00.000","BRONX","2279","MELROSE AVE & 154 ST","BRONX","10455","40","17","201","7","15","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","27","2021-08-01T17:38:00.000","2021-08-01T17:38:00.000","2021-08-01T17:42:00.000","2021-08-01T18:10:00.000","N","Y","217","190","1","1","0"
"2121342010320668","2021-08-01T17:38:00.000","BRONX","4201","GRISWOLD AVE & BAYSHORE AVE","BRONX","10465","45","13","210","8","14","PD Link/Medical","Initial Alarm","First Alarm","Medical - Serious Life Threatening","Medical Emergencies","5","2021-08-01T17:38:00.000","2021-08-01T17:38:00.000","2021-08-01T17:45:00.000","2021-08-01T19:10:00.000","N","Y","461","456","1","0","0"
"2121326840140785","2021-08-01T17:38:00.000","BROOKLYN","2684","9 AVE & 45 ST","BROOKLYN","11219","66","38","312","15","10","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","4","2021-08-01T17:38:00.000","2021-08-01T17:38:00.000","2021-08-01T17:41:00.000","2021-08-01T17:45:00.000","N","Y","202","198","1","0","0"
"2121328290120666","2021-08-01T17:35:00.000","BRONX","2829","PUGSLEY AVE & BRUCKNER BLVD S/B","BRONX","10472","43","18","209","8","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - Victim Deceased","Medical Emergencies","5","2021-08-01T17:35:00.000","2021-08-01T17:35:00.000","2021-08-01T17:41:00.000","2021-08-01T18:01:00.000","N","Y","339","334","1","0","0"
"2121387730250605","2021-08-01T17:35:00.000","QUEENS","8773","129 AVE & GUY R. BREWER BLVD","QUEENS","11434","113","28","412","28","5","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","4","2021-08-01T17:35:00.000","2021-08-01T17:36:00.000",,"2021-08-01T17:40:00.000","N","N","0","0","1","0","0"
"2121370550150604","2021-08-01T17:34:00.000","QUEENS","7055","MASPETH AVE & 59 ST","QUEENS","11378","104","30","405","24","6","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T17:34:00.000","2021-08-01T17:35:00.000","2021-08-01T17:38:00.000","2021-08-01T17:42:00.000","N","Y","244","240","1","0","0"
"2121309120610772","2021-08-01T17:34:00.000","MANHATTAN","912","11 AVE & W 56 ST","MANHATTAN","10019","18","6","104","2","10","Phone","Initial Alarm","First Alarm","Elevator Emergency - Unoccupied","NonMedical Emergencies","25","2021-08-01T17:35:00.000","2021-08-01T17:35:00.000","2021-08-01T17:40:00.000","2021-08-01T17:54:00.000","N","Y","344","319","0","1","0"
"2121320040140782","2021-08-01T17:34:00.000","BROOKLYN","2004","DUMONT & GEORGIA AVES","BROOKLYN","11207","75","42","305","19","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T17:34:00.000","2021-08-01T17:34:00.000","2021-08-01T17:37:00.000","2021-08-01T17:46:00.000","N","Y","211","207","1","0","0"
"2121301380240780","2021-08-01T17:33:00.000","BROOKLYN","138","METROPOLITAN AVE & UNION AVE","BROOKLYN","11211","94","34","301","14","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","4","2021-08-01T17:33:00.000","2021-08-01T17:33:00.000","2021-08-01T17:37:00.000","2021-08-01T17:55:00.000","N","Y","243","239","1","0","0"
"2121335460120662","2021-08-01T17:32:00.000","BRONX","3546","PARKSIDE PL & 207 ST","BRONX","10467","52","11","207","10","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T17:32:00.000","2021-08-01T17:32:00.000","2021-08-01T17:37:00.000","2021-08-01T17:59:00.000","N","Y","291","286","1","0","0"
"2121344160150601","2021-08-01T17:31:00.000","QUEENS","4416","LABURNUM AVE & 161 ST","QUEENS","11358","109","20","407","25","6","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","7","2021-08-01T17:32:00.000","2021-08-01T17:32:00.000",,"2021-08-01T17:39:00.000","N","N","0","0","1","0","0"
"2121325240140779","2021-08-01T17:31:00.000","BROOKLYN","2524","MCDONALD AVE & AVENUE I","BROOKLYN","11230","66","44","312","21","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","8","2021-08-01T17:31:00.000","2021-08-01T17:32:00.000","2021-08-01T17:35:00.000","2021-08-01T17:42:00.000","N","Y","220","212","1","0","0"
"2121321840220660","2021-08-01T17:29:00.000","BRONX","2184","MORRIS AVE & 144 ST","BRONX","10451","40","8","201","7","15","Phone","Initial Alarm","First Alarm","Elevator Emergency - Unoccupied","NonMedical Emergencies","18","2021-08-01T17:29:00.000","2021-08-01T17:29:00.000","2021-08-01T17:32:00.000","2021-08-01T17:43:00.000","N","Y","209","191","0","1","0"
"2121313330150599","2021-08-01T17:29:00.000","QUEENS","1333","BEACH 88 ST & FREEWAY","QUEENS","11693","100","32","414","27","5","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T17:29:00.000","2021-08-01T17:29:00.000","2021-08-01T17:32:00.000","2021-08-01T17:48:00.000","N","Y","193","186","1","0","0"
"2121333140140776","2021-08-01T17:29:00.000","BROOKLYN","3314","AVENUE U & E 15 ST","BROOKLYN","11229","61","48","315","22","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","366","2021-08-01T17:35:00.000","2021-08-01T17:35:00.000",,"2021-08-01T17:40:00.000","N","N","0","0","1","0","0"
"2121332870140775","2021-08-01T17:28:00.000","BROOKLYN","3287","VOORHIES AVE & OCEAN AVE","BROOKLYN","11235","61","48","315","22","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T17:28:00.000","2021-08-01T17:29:00.000","2021-08-01T17:33:00.000","2021-08-01T17:46:00.000","N","Y","303","297","1","0","0"
"2121305670110763","2021-08-01T17:28:00.000","MANHATTAN","567","5 AVE & 16 ST","MANHATTAN","10011","13","3","105","2","12","Phone","7-5 (All Hands Alarm)","All Hands Working","Multiple Dwelling 'A' - Other fire","Structural Fires","25","2021-08-01T17:29:00.000","2021-08-01T17:29:00.000","2021-08-01T17:32:00.000","2021-08-01T20:01:00.000","N","Y","224","199","5","4","7"
"2121311450240777","2021-08-01T17:28:00.000","BROOKLYN","1145","4 AVE & 79 ST","BROOKLYN","11209","68","43","310","20","11","Phone","Initial Alarm","First Alarm","Multiple Dwelling 'A' - Food on the stove fire","Structural Fires","37","2021-08-01T17:29:00.000","2021-08-01T17:29:00.000","2021-08-01T17:32:00.000","2021-08-01T18:37:00.000","N","Y","195","158","3","2","1"
"2121371030150598","2021-08-01T17:28:00.000","QUEENS","7103","51 AVE & 2 ST","QUEENS","11101","108","26","402","30","12","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","30","2021-08-01T17:29:00.000","2021-08-01T17:29:00.000","2021-08-01T17:33:00.000","2021-08-01T17:50:00.000","N","Y","297","267","0","1","0"
"2121308740310760","2021-08-01T17:27:00.000","MANHATTAN","874","5 AVE & 52 ST","MANHATTAN","10103","18","4","105","2","12","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","59","2021-08-01T17:28:00.000","2021-08-01T17:28:00.000","2021-08-01T17:33:00.000","2021-08-01T17:38:00.000","N","Y","361","302","0","1","0"
"2121330920140774","2021-08-01T17:27:00.000","BROOKLYN","3092","AVENUE I & E 40 ST","BROOKLYN","11210","63","45","318","22","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T17:27:00.000","2021-08-01T17:27:00.000","2021-08-01T17:33:00.000","2021-08-01T17:41:00.000","N","Y","326","317","1","0","0"
"2121331610120657","2021-08-01T17:27:00.000","BRONX","3161","VALENTINE AVE & E 181 ST","BRONX","10457","46","15","205","10","15","Phone","Initial Alarm","First Alarm","Elevator Emergency - Unoccupied","NonMedical Emergencies","28","2021-08-01T17:28:00.000","2021-08-01T17:28:00.000","2021-08-01T17:34:00.000","2021-08-01T17:44:00.000","N","Y","370","342","0","1","0"
"2121302970110758","2021-08-01T17:26:00.000","MANHATTAN","297","BARUCH DR, 350' S OF E. HOUSTON ST","MANHATTAN","10002","7","2","103","1","7","Phone","Initial Alarm","First Alarm","Elevator Emergency - Unoccupied","NonMedical Emergencies","26","2021-08-01T17:27:00.000","2021-08-01T17:27:00.000","2021-08-01T17:32:00.000","2021-08-01T17:36:00.000","N","Y","341","315","0","1","0"
"2121322290120656","2021-08-01T17:26:00.000","BRONX","2229","CAULDWELL AVE & E 149 ST","BRONX","10455","40","8","201","7","15","Phone","Initial Alarm","First Alarm","Carbon Monoxide - Code 2 - Incident (1-9 ppm)","NonMedical Emergencies","41","2021-08-01T17:27:00.000","2021-08-01T17:27:00.000","2021-08-01T17:31:00.000","2021-08-01T18:06:00.000","N","Y","301","260","1","1","0"
"2121306540110757","2021-08-01T17:26:00.000","MANHATTAN","654","8 AVE & W 27 ST","MANHATTAN","10001","10","3","104","2","10","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","4","2021-08-01T17:26:00.000","2021-08-01T17:26:00.000",,"2021-08-01T17:31:00.000","N","N","0","0","1","0","0"
"2121306910140772","2021-08-01T17:25:00.000","BROOKLYN","691","DEKALB AVE & GARVEY BLVD/SUMNER AVE","BROOKLYN","11221","81","36","303","16","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T17:25:00.000","2021-08-01T17:26:00.000","2021-08-01T17:28:00.000","2021-08-01T18:01:00.000","N","Y","171","165","1","0","0"
"2121316460110754","2021-08-01T17:24:00.000","MANHATTAN","1646","8 AVE & 150 ST","MANHATTAN","10039","32","9","110","5","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","32","2021-08-01T17:25:00.000","2021-08-01T17:25:00.000","2021-08-01T17:29:00.000","2021-08-01T17:52:00.000","N","Y","283","251","2","2","1"
"2121314940310753","2021-08-01T17:23:00.000","MANHATTAN","1494","JUNCTION OF WEST 126 & 127 STS","MANHATTAN","10027","26","7","109","5","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","8","2021-08-01T17:23:00.000","2021-08-01T17:23:00.000","2021-08-01T17:29:00.000","2021-08-01T18:12:00.000","N","Y","350","342","1","0","0"
"2121397970150595","2021-08-01T17:23:00.000","QUEENS","9797","67 AVE & 231 ST","QUEENS","11364","111","23","411","26","6","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T17:23:00.000","2021-08-01T17:24:00.000","2021-08-01T17:28:00.000","2021-08-01T17:41:00.000","N","Y","253","248","1","0","0"
"2121333430140770","2021-08-01T17:22:00.000","BROOKLYN","3343","CONEY ISLAND AVE & AVENUE T","BROOKLYN","11223","61","48","315","21","11","Phone","Initial Alarm","First Alarm","Multiple Dwelling 'A' - Food on the stove fire","Structural Fires","41","2021-08-01T17:23:00.000","2021-08-01T17:23:00.000","2021-08-01T17:24:00.000","2021-08-01T17:35:00.000","N","Y","120","79","3","2","1"
"2121326510120654","2021-08-01T17:22:00.000","BRONX","2651","RANDALL & LELAND AVES","BRONX","10473","43","18","209","8","15","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","60","2021-08-01T17:23:00.000","2021-08-01T17:24:00.000","2021-08-01T17:28:00.000","2021-08-01T17:38:00.000","N","Y","333","273","3","2","1"
"2121392050150594","2021-08-01T17:22:00.000","QUEENS","9205","JUNCTION BLVD & 59 AVE","QUEENS","11373","110","25","404","24","6","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","38","2021-08-01T17:22:00.000","2021-08-01T17:22:00.000","2021-08-01T17:25:00.000","2021-08-01T17:50:00.000","N","Y","194","156","2","2","1"
"2121305350110751","2021-08-01T17:21:00.000","MANHATTAN","535","WEST ST & W 12 ST","MANHATTAN","10014","6","3","102","2","10","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","6","2021-08-01T17:21:00.000","2021-08-01T17:21:00.000",,"2021-08-01T17:25:00.000","N","N","0","0","1","0","0"
"2121347660220653","2021-08-01T17:21:00.000","BRONX","4766","W. MT EDEN AVE & MACOMBS RD","BRONX","10452","44","14","204","9","15","Private Fire Alarm","Initial Alarm","First Alarm","Utility Emergency - Electric","NonMedical Emergencies","36","2021-08-01T17:21:00.000","2021-08-01T17:21:00.000","2021-08-01T17:27:00.000","2021-08-01T17:43:00.000","N","Y","354","318","3","2","1"
"2121314670140769","2021-08-01T17:21:00.000","BROOKLYN","1467","5 AVE & 45 ST","BROOKLYN","11220","72","38","307","15","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T17:21:00.000","2021-08-01T17:21:00.000","2021-08-01T17:25:00.000","2021-08-01T17:27:00.000","N","Y","253","246","1","0","0"
"2121319500240766","2021-08-01T17:18:00.000","BROOKLYN","1950","ATLANTIC & LINCOLN AVES","BROOKLYN","11208","75","37","305","19","7","PD Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","6","2021-08-01T17:18:00.000","2021-08-01T17:18:00.000","2021-08-01T17:23:00.000","2021-08-01T17:40:00.000","N","Y","290","284","1","0","0"
"2121318080110749","2021-08-01T17:18:00.000","MANHATTAN","1808","COOPER AND 207TH STS","MANHATTAN","10034","34","10","112","6","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T17:18:00.000","2021-08-01T17:18:00.000",,"2021-08-01T17:24:00.000","N","N","0","0","1","0","0"
"2121323670540767","2021-08-01T17:18:00.000","BROOKLYN","2367","AVENUE H & E 56 ST","BROOKLYN","11234","63","45","318","22","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","6","2021-08-01T17:18:00.000","2021-08-01T17:18:00.000",,"2021-08-01T17:26:00.000","N","N","0","0","1","0","0"
"2121309960110748","2021-08-01T17:17:00.000","MANHATTAN","996","BROADWAY & 68 ST","MANHATTAN","10023","20","6","107","3","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","6","2021-08-01T17:17:00.000","2021-08-01T17:17:00.000",,"2021-08-01T17:22:00.000","N","N","0","0","1","0","0"
"2121389510520651","2021-08-01T17:17:00.000","BRONX","8951","WHITESTONE BRIDGE ? QUEENS BOUND","BRONX","10465","45","13","210",,"14","PD Link/Medical","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","12","2021-08-01T17:18:00.000","2021-08-01T17:18:00.000","2021-08-01T17:27:00.000","2021-08-01T17:28:00.000","N","Y","577","565","2","2","2"
"2121304980110747","2021-08-01T17:16:00.000","MANHATTAN","498","20 ST N/S, 600' EAST OF 1 AVE","MANHATTAN","10009","13","4","106","2","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - Victim Deceased","Medical Emergencies","5","2021-08-01T17:16:00.000","2021-08-01T17:16:00.000","2021-08-01T17:20:00.000","2021-08-01T17:34:00.000","N","Y","257","252","1","0","0"
"2121396610150593","2021-08-01T17:16:00.000","QUEENS","9661","MAYFAIR RD & 116 ST","QUEENS","11418","102","29","409","27","6","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","8","2021-08-01T17:17:00.000","2021-08-01T17:17:00.000","2021-08-01T17:23:00.000","2021-08-01T17:32:00.000","N","Y","386","378","1","0","0"
"2121332070140763","2021-08-01T17:14:00.000","BROOKLYN","3207","QUENTIN RD & E 32 ST","BROOKLYN","11234","63","46","318","22","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","8","2021-08-01T17:14:00.000","2021-08-01T17:15:00.000","2021-08-01T17:18:00.000","2021-08-01T17:20:00.000","N","Y","244","236","1","0","0"
"2121314750140760","2021-08-01T17:13:00.000","BROOKLYN","1475","7 AVE & 43 ST","BROOKLYN","11232","72","38","307","15","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","11","2021-08-01T17:13:00.000","2021-08-01T17:13:00.000",,"2021-08-01T17:20:00.000","N","N","0","0","1","0","0"
