"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1358326356","KPT70B","NJ","PAS","2004-03-03T00:00:00.000","14",,"FORD","P","26880","72320","16120","20080131","0042","42","42","929807","0042","0000","0242P",,"BX","F","961","E 174 ST",,"0","408","F7",,"BBBBBBB","0  :A","ALL","TAN","0","0","-","0",,,,,
"1358679599","21791MA","NY","COM","2004-03-03T00:00:00.000","20","VAN","CHEVR","P","26130","68920","9640","20140331","0041","41","41","925007","0041","0000","0257P",,"BX","O","872","E 149 ST",,"0","408","J2",,"YYYYYBB","0800A","0600P","WHITE","0","2001","-","0",,,,,
"1362872118","FDT8145","NY","SRF","2004-03-07T00:00:00.000","21","SDN","NISSA","S","52320","76950","26820","20140902","0043","43","0","875248","BX09","0000","0901A",,"BX","F","1264","MORRISON AVE",,"0","408","D1",,"BYBBYBB","0830A","1000A","GREY","0","2002","-","0",,,,,
"1362872659","GHE8318","NY","PAS","2004-03-11T00:00:00.000","21","SUBN","CHRYS","S","67620","35720","76950","20150911","0043","43","0","533762","BX09","0000","1147A",,"BX","F","1250","TAYLOR AVE",,"0","408","D1",,"BYBBYBB","1130A","0100P","BLUE","0","2002","-","0",,,,,
"1360043974","GAR5306","NY","PAS","2004-03-21T00:00:00.000","83","SUBN","FORD","P","66930","41450","12830","20140908","0075","75","169","953160","0169","0000","0940P",,"K","F","120","NORWOOD AVE",,"0","408","J6",,"BBBBBBB","0  :","0  :","BLUE","0","1996","-","0",,,,,
"1366622820","GBT2373","OH","PAS","2004-04-01T00:00:00.000","21","SDN","BMW","X","85930","25330","93530","0","0083","83","0","548261","BK04","0000","1215P",,"K","O","159","TROUTMAN ST",,"0","408","D1",,"BYBBYBB","1200P","0130P","GRAY","0","0","-","0",,,,,
"1367649316","63505JM","NY","COM","2004-04-02T00:00:00.000","46","DELV","MERCU","P","10210","18490","18510","0","0019","19","19","932402","0019","0000","1218P",,"NY","O","1325","3 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BRN","0","2001","-","0",,,,,
"6020378639","ZDH89H","NJ","PAS","2004-04-03T00:00:00.000","94","BLAC","BMW","X","0","0","0","0",,"0","0","343496","D0 8","0000",,,,,,,,"0","408","5","0","BBBBBBB","ALL","ALL","BLACK","0","0",,"0","0000",,,,
"1362792366","GJN2222","NY","PAS","2004-04-04T00:00:00.000","20","SDN","HONDA","P","20490","0","0","20151104","110","110","110","935932","0110","0000","0500A",,"Q",,,"111 ST","55 AVE ZOO PARKING L","0","408","D",,"BBBBBBB","0  :","0  :","BK","0","2002","-","0",,,,,
"1363271106","65194MB","99","COM","2004-04-05T00:00:00.000","78","VAN","FRUEH","P","34350","10065","11110","20140531","0010","10","136","928067","0136","0000","0215A",,,"F","550","W 29TH ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1367848453","FXK4944","NY","PAS","2004-04-11T00:00:00.000","21","SUBN","NISSA","S","9480","5780","5880","20160422","0072","72","0","540127","KS07","0000","1202P",,"K","F","714","58 ST",,"0","408","D1",,"BBBBYBB","1130A","0100","GOLD","0","1999","-","0",,,,,
"1366644608","GMB1145","NY","PAS","2004-04-18T00:00:00.000","21","SDN","TOYOT","S","74230","38030","38080","20160129","0067","67","0","980774","KN17","0000","0740A",,"K","F","1058","RUTLAND RD",,"0","408","D1",,"YYYYYYB","0830A","0900A","GUY","0","1995","-","0",,,,,
"1368061023","FPJ5337","NY","PAS","2004-04-18T00:00:00.000","80","SUBN","TOYOT","P","29620","49520","65320","20140830","0048","48","163","954294","0163","0000","0325A",,"BX","F","854","EAST TREMONT AVE",,"0","408","F4",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1369488890","GMR1401","NY","PAS","2004-04-19T00:00:00.000","19","SUBN","MAZDA","P","34450","10410","10510","20160304","0014","14","14","939542","0014","0000","0825A",,"NY","F","1","WEST 34 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","GREEN","0","0","-","0",,,,,
"1362614907","68478JT","NY","COM","2004-04-20T00:00:00.000","78","P-U","CHEVR","P","41530","12550","13360","20150226","0045","45","45","937480","0045","0000","0150A",,"BX","O","2440","HUNTER AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","WHT","0","2005","-","0",,,,,
"1367944466","41398MC","NY","COM","2004-04-22T00:00:00.000","46","VAN","FORD","P","10210","18730","18750","0","0019","19","401","905812","0401","0000","0202P",,"NY","F","1562","3RD AVE",,"0","408","F1",,"YYYYYYY","ALL","ALL","WH","0","2011","-","0",,,,,
"1366751978","BYN041","FL","PAS","2004-04-22T00:00:00.000","96","SDN","NISSA","P","59990","35780","51090","0","103","103","103","946364","0103","0000","0451A",,"Q","F","140-46","QUEENS BLVD",,"0","408","D1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1369117670","GGJ5574","NY","PAS","2004-04-23T00:00:00.000","40","SDN","VOLVO","P","13610","37030","37050","0","0033","33","162","953762","0162","0000","0836P","0831P","NY","F","3908","BROADWAY",,"20140423","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2002","-","9",,,,,
"1361407487","EMA3050","WA","PAS","2004-04-25T00:00:00.000","46","SUBN","LEXUS","P","22690","76950","76950","20141020","0060","60","60","952227","0060","0000","0223P",,"K","F","606","BRIGHTON BEACH",,"0","408","99",,"BBBBBBB","0  :","0  :","WHT","0","2013","-","0",,,,,
"1362721116","4K49B","NY","SRF","2004-04-28T00:00:00.000","17","SDN","FORD","X","11010","34310","34330","20150228","0010","10","10","942778","0010","0000","0137A","1230A","NY","O","303","10TH AVE",,"20140428","408","C",,"BBBBBBB","ALL","ALL","YELLO","0","2009","-","0",,,,,
"1351388770","68815MC","NY","COM","2004-05-01T00:00:00.000","20","VAN","FORD","P","20190","14010","22890","20140531","0005","5","5","946574","0005","0000","0435P",,"NY","F","41","ELIZABETH ST",,"0","408","D",,"YYYYYBB","0800A","0600P","BLUE","0","2001","-","0",,,,,
"1367680542","12820KA","NY","COM","2004-05-01T00:00:00.000","46","VAN","FORD","P","36270","10610","10810","0","0028","28","162","954092","0162","0000","0132P",,"NY","O","253","W 125 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2009","-","0",,,,,
"1368912862","87955JW","NY","COM","2004-05-03T00:00:00.000","21","VAN","CHEVR","S","13610","37130","31190","20150230","0033","33","0","903530","MN12","0000","0820A",,"NY","O","4009","BROADWAY",,"0","408","D1",,"YYYYYYB","0800A","0830A","WHITE","0","0","-","0",,,,,
"1369047034","MLA16F","NJ","PAS","2004-05-04T00:00:00.000","16","SDN","HONDA","P","34710","10410","10510","0","0018","18","18","905375","0018","0000","0300P",,,"F","50","W 47 ST",,"0","408","C3",,"BBBBBYY","ALL","ALL","SIL","0","0","-","0",,,,,
"1363454808","GHP8688","NY","PAS","2004-05-05T00:00:00.000","21","SUBN","BMW","T","17090","12310","12410","20150610","0009","9","0","355290","SICA","0000","1131A",,"NY","F","713","E 5TH ST",,"0","408","F1",,"YBBYBBB","1100A","1230P","GRN","0","1995","-","0",,,,,
"1367342557","T608399C","NY","SRF","2004-05-06T00:00:00.000","70","SDN","LINCO","P","18890","60810","20140","20140430","106","106","106","938725","0106","0000","0200A",,"Q","F","106-49","96TH ST",,"0","408","J3",,"BBBBBBB","ALL","ALL","TAN","0","2004","-","0",,,,,
"1368912680","GEL1752","NY","PAS","2004-05-07T00:00:00.000","21","SDN","TOYOT","S","37370","12010","31190","20150213","0034","34","0","533275","MW12","0000","0840A",,"NY","F","571","W 181 ST",,"0","408","D1",,"YYYYYYB","0800A","0830A","WHT","0","1997","-","0",,,,,
"1356844765","13RY10","NY","MOT","2004-05-10T00:00:00.000","70",,"VESPA","P","0","40404","40404","20140430","0006","6","6","920887","0006","0000","0425P",,"NY","F","380","12TH ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1358279391","BE334T","NY","PAS","2004-05-11T00:00:00.000","46","SUBN","FORD","P","61690","30240","40610","20151013","101","101","101","941011","0101","0000","1105A",,"Q","F","20-08","SEAGIRT BLVD",,"0","408","E2",,"BBBBBBB","0  :","0  :","WHT","0","1996","-","0",,,,,
"1369623616","FLC1570","NY","PAS","2004-05-13T00:00:00.000","20","SUBN","HYUND","P","27590","29890","31490","20150425","0007","7","7","948575","0007","0000","1250A",,"NY","F","162","ORCHARD ST",,"0","408","D",,"BYBYBYB","1200A","0300A","RED","0","2003","-","0",,,,,
"1365071753","62064JL","NY","COM","2004-05-13T00:00:00.000","46","DELV","GMC","X","29830","5030","5180","0","0076","76","76","939052","0076","0000","1246P",,"K","F","395","COURT ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BRN","0","1989","-","0",,,,,
"1358747740","FLA9559","NY","PAS","2004-05-21T00:00:00.000","71","SUBN","HONDA","P","28500","7040","7030","20150523","0047","47","47","945084","0047","0000","0258A",,"BX","F","1170","E 229 ST",,"0","408","J7",,"BBBBBBB","0  :","0  :","TN","0","0","-","0",,,,,
"1370914593","79354JZ","NY","COM","2004-06-02T00:00:00.000","19","VAN","CHEVR","P","40930","40230","36080","20150731","0070","70","70","916139","0070","0000","0631A",,"K","F","1422","FLATBUSH AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","WH","0","2009","-","0",,,,,
"1370047344","F29CDV","NJ","PAS","2004-06-12T00:00:00.000","21","SDN","VOLKS","S","20130","24030","92670","0","0090","90","0","527661","KN01","0000","1013A",,"K","F","231","BOERUM ST",,"0","408","D1",,"YBBYBBB","0930A","1100A","GREY","0","0","-","0",,,,,
"1342343554","FRJ4926","NY","PAS","2004-08-06T00:00:00.000","21","SDN","FORD","S","12390","10590","53090","20130817","108","108","0","834123","QW02","0000","1103A",,"Q","O","48-36","59 ST",,"0","408","D1",,"BYBBBBB","1100A","17P","RED","0","2010","-","0",,,,,
"1359333940","GDM1002","NY","PAS","2004-09-04T00:00:00.000","21","SUBN","MERCU","S","22680","22530","75910","20150106","0060","60","0","538324","KS13","0000","0803A",,"K","F","1101","BRIGHTON BEACH AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLACK","0","2010","-","0",,,,,
"1359509823","EGR3484","NY","PAS","2004-09-24T00:00:00.000","67","SUBN","VOLVO","P","0","0","0","20140608","0034","34","34","942053","0034","0000","0150A",,"NY","O",,"WEST SIDE OF OVERLOO","C/O W 186 ST","0","408","F1",,"BBBBBBB","ALL","ALL","BLUE","0","2004","-","0",,,,,
"1364851519","FPG8734","NY","PAS","2004-12-11T00:00:00.000","49","SDN","CHEVR","P","0","0","0","20150624","0071","71","164","955290","0164","0000","1200A",,"K",,,"150 FT FROM CORNER",,"0","408","99",,"BBBBBBB","ALL","ALL","RED","0","2010","-","0",,,,,
"1359195658","8429TP","ME","PAS","2005-02-06T00:00:00.000","14","SUBN","FORD","P","0","40404","40404","0","0079","79","165","953464","0165","0000","0515P",,"K","F","505","NOSTRADN AVE",,"0","408","M2",,"YYYYYBB","0400P","0700P","GOLD","0","0","-","0",,,,,
"1357896610","15206JZ","NY","COM","2005-02-12T00:00:00.000","78","DELV","INTER","P","42820","27780","74880","20141221","0052","52","52","948957","0052","0000","0405A",,"BX","F","3166","JEROME AVE",,"0","408","J6",,"BBBBBBB","0  :","0  :","WHITE","0","1999","-","0",,,,,
"1367321207","FTH3136","NY","PAS","2005-03-03T00:00:00.000","74","SDN","KIA","P","0","40404","40404","20151129","0006","6","6","940010","0006","0000","1248A",,"NY","F","20","UNIVERSITY",,"0","408","M1",,"BBBBBBB","ALL","ALL","GY","0","2031","-","0",,,,,
"1347126790","GEZ6653","NY","PAS","2005-05-05T00:00:00.000","40","SDN","CHEVR","P","73030","35680","67530","20150225","0061","61","139","904994","0139","0000","0000A",,,"F","1909","QUENTIN RD",,"0","408","D",,"BBBBBBB","0  :","0  :","BK","0","2013","-","1",,,,,
"1367388867","92493JE","NY","COM","2005-05-15T00:00:00.000","46","DELV","GMC","P","13040","19040","19090","0","112","112","112","928622","0112","0000","0130P",,"Q","F","97-10","63 DR",,"0","408","F1",,"BBBBBBB","ALL","ALL","BR","0","1989","-","0",,,,,
"1359535470","38102MA","NY","999","2005-08-03T00:00:00.000","46","SUBN","CHEVR","P","36090","26590","11710","20140630","0026","26","26","941251","0026","0000","0302P",,,"F","424","W 116 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1359510229","GGR9882","NY","PAS","2005-09-10T00:00:00.000","46","SDN",,"P","13610","20590","37590","20150509","0034","34","34","889248","0034","0000","0425P",,"NY","F","4474","BROADWAY",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2010","-","0",,,,,
"1362944282","58CM67","CT","PAS","2005-12-09T00:00:00.000","98","SDN","AUDI","P","5790","7990","8040","0","114","114","114","950859","0114","0000","0253A",,"Q","O","31-11","12 ST",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1294725385","WRN2505","VA","PAS","2005-12-22T00:00:00.000","17","SUBN","HONDA","P","14510","15715","34990","0","0020","20","860","932228","0860","0000","0256P",,"NY","O","1","CENTRAL PARK WEST",,"0","408","C4",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1351269355","AP396T","NJ","PAS","2006-04-04T00:00:00.000","19","TRLR","FRUEH","P","10410","10410","29900","0","0018","18","18","948626","0018","0000","0915P",,"NY","F","640","5 AVE",,"0","408","E9",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1366325497","DPX97","NJ","PAS","2006-04-05T00:00:00.000","20","SUBN","ROVER","P","78130","18630","34130","0","0090","90","90","950692","0090","0000","0610A",,"K","O","167","SOUTH 1ST",,"0","408","D",,"BBBBBBY","ALL","ALL","BK","0","0","-","0",,,,,
"1367881330","GAM5693","NY","PAS","2006-04-26T00:00:00.000","21","SUBN","SATUR","S","6880","9680","9730","20140823","0062","62","0","920502","KS11","0000","0807A",,"K","F","6224","18TH AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","WHITE","0","2003","-","0",,,,,
"1370448156","GPR1292","NY","PAS","2006-05-03T00:00:00.000","21","RD","DODGE","P","72620","52220","61220","20160416","0049","49","49","931249","0049","0000","0948A",,"BX","F","1810","WALLACE AVE",,"0","408","D1",,"BYBBYBB","0930A","1100A","RD","0","2002","-","0",,,,,
"1370984467","FZK5970","NY","PAS","2006-05-05T00:00:00.000","20","FOUR","HYUND","P","26230","35630","35680","20140621","0070","70","70","954527","0070","0000","0214A",,"K","F","1806","CHURCH AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL","SILVE","0","2012","-","0",,,,,
"1369269663","16463LV","NY","OML","2006-05-10T00:00:00.000","21","VAN","FORD","X","52220","8420","71720","20141231","0049","49","0","535013","BX11","0000","0805A",,"BX","F","658","MORRIS PARK AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","WHITE","0","2013","-","0",,,,,
"1366695434","GHV1510","NY","PAS","2006-05-25T00:00:00.000","21","VAN","TOYOT","S","45630","71830","87730","20150628","0090","90","0","909928","KN01","0000","0919A",,"K","O","120","GRATTAN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","GREY","0","2013","-","0",,,,,
"1369622510","37955MA","NY","COM","2006-06-03T00:00:00.000","20","P-U","HONDA","X","27190","29890","31490","20151031","0007","7","7","930986","0007","0000","0543P",,"NY","O","151","NORFOLK ST",,"0","408","C",,"BBBBBBB","ALL","ALL","RD","0","2006","-","0",,,,,
"1351433982","GGN9480","NY","PAS","2006-07-25T00:00:00.000","14","SDN","BMW","P","26790","12810","14010","20150618","0005","5","5","950590","0005","0000","0820P",,"NY","F","74A","MOTT ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WH","0","2006","-","0",,,,,
"1342270873","69GU10","NY","999","2006-10-08T00:00:00.000","21","MOTO",,"S","0","0","0","0","110","110","0","582708","QW04","0000","0110A",,"Q","F",,"EAST SIDE OF IRELAND","51 ST AVENUE","0","408","D1",,"BYBBYBB","1200P","0300A","WHITE","0","0","-","0",,,,,
"1361953123","EGT3659","NY","PAS","2006-10-18T00:00:00.000","21","SDN","TOYOT","S","46130","76830","72530","20140424","0072","72","0","540122","KS07","0000","1212P",,"K","F","811","GREENWOOD AVE",,"0","408","K6",,"BBBBYBB","1130A","0100P","SILVE","0","2005","-","0",,,,,
"1364343710","GEK7782","NY","PAS","2007-01-04T00:00:00.000","20","DELV","HONDA","P","6580","8980","9030","20150331","0066","66","66","941386","0066","0000","0252A",,"K","F","4820","15 AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GY","0","2013","-","0",,,,,
"1365637396","AXG1106","99","PAS","2007-01-12T00:00:00.000","83","VAN","CHEVR","P","37580","26235","14130","20150831","0069","69","69","951780","0069","0000","1040A","1040A",,"F","1045","E 84 ST",,"20140112","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2004","-","0",,,,,
"1366721901","92567HE","NY","COM","2007-02-07T00:00:00.000","46","DELV","INTER","P","26490","50320","31120","0","0042","42","42","931315","0042","0000","0130P",,"BX","F","406","E 161 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BR","0","0","-","0",,,,,
"1358998966","F44CNX","MA","PAS","2007-02-14T00:00:00.000","38","SUBN","NISSA","P","10410","17630","17650","0","0014","14","14","950800","0014","0000","0541P",,"NY","F","325","5TH AVE",,"0","408","C",,"BBBBBBB","0  :","0  :","GREY","0","0","-","0",,,,,
"1367935600","77946JY","NY","COM","2007-04-29T00:00:00.000","18","DELV",,"P","0","40404","40404","0",,"0","406","0","0406","0000","0653P",,,"F","365","34",,"0","408","F4",,"YYYBYBB","0700A","0200P","BK","0","2008","-","0",,,,,
"1366170556","GGC1981","NY","PAS","2007-05-05T00:00:00.000","19","SDN","ME/BE","P","55590","27090","27092","20150519","105","105","105","953450","0105","0000","0735P",,"Q","F","22715","MERRICK BLVD",,"0","408","D3",,"BBBBBBB","ALL","ALL","GY","0","2013","-","0",,,,,
"1370176582","FBX6866","NY","PAS","2007-05-05T00:00:00.000","21","SDN","HONDA","S","17380","6080","6180","20140518","0068","68","0","534124","KS06","0000","0950A",,"K","F","1019","BAY RIDGE AVE",,"0","408","D1",,"BBYBBBB","0930A","1100A","SILVR","0","2001","-","0",,,,,
"1345663006","ENF1713","NY","PAS","2007-08-09T00:00:00.000","24","SDN","NISSA","P","15710","35010","35030","20150208","0007","7","804","938887","0804","0000","1045A",,"NY",,,"B/O 75 COLUMBUS AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2009","-","0",,,,,
"1358118292","41940JM","NY","COM","2007-08-16T00:00:00.000","14","VAN","GMC","P","45610","28490","13550","0","0001","1","1","941253","0001","0000","0455P",,"NY","F","1","BATTERY PARK PLAZA",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","1995","-","0",,,,,
"1346119235","T616266C","NY","COM","2007-09-06T00:00:00.000","40","DELV","LINCO","P","74730","78030","86130","20130930","0073","73","73","933601","0073","0000","0537A",,"K","O","20","SACKMAN ST",,"0","408","J6",,"BBBBBBB","ALL","ALL","WHITE","0","2005","-","3",,,,,
"1354643781","62032JM","NY","COM","2007-10-24T00:00:00.000","19","DELV","GMC","P","65490","40404","40404","0","107","107","107","935570","0107","0000","1100A",,"Q","F","176-60","UNION ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BROWN","0","1980","-","0",,,,,
"1356977212","GHA3550","NY","PAS","2007-11-11T00:00:00.000","14","SDN","TOYOT","P","0","40404","40404","20150530",,"0","412","919325","0412","0000","0730P",,,"O","131","CHRISTOPHER",,"0","408","J6",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1357257776","PZ3CSC","NJ","PAS","2007-12-07T00:00:00.000","17","SDN","NISSA","P","0","40404","40404","0","0013","13","13","932297","0013","0000","0147A",,"NY","O","14","E 28 TH ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1365150707","EBJ5071","NY","PAS","2008-01-07T00:00:00.000","40","SUBN","ACURA","P","0","40404","40404","20140327","0050","50","50","945843","0050","0000","0222A",,"BX","F","3605","SEDWICK AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2003","-","0",,,,,
"1364382775","EVM7525","NY","PAS","2008-02-07T00:00:00.000","60","SDN","NISSA","P","80330","64830","23330","20151025","0077","77","77","941847","0077","0000","1002A","1010A","K","F","972","ST JOHNS PLACE",,"0","408","F1",,"BBBBYBB","ALL","ALL","BLK","0","1998","-","0",,,,,
"1365961928","62462JM","NY","COM","2008-03-12T00:00:00.000","14","DELV","INTER","P","28870","27100","45440","0","0001","1","1","950512","0001","0000","0513P",,,"F","20","PINE",,"0","408","D",,"BBBBBBB","ALL","ALL","BROWN","0","1997","-","0",,,,,
"1366199984","GHL3583","NY","PAS","2008-05-05T00:00:00.000","67","SDN","TOYOT","P","55590","27100","27104","20150721","105","105","105","949251","0105","0000","0120P",,"Q","F","233-20","MERRICK BLVD",,"0","408","J6",,"BBBBBBB","ALL","ALL","GLD","0","1998","-","0",,,,,
"1370199820","DVH461","99","999","2008-05-13T00:00:00.000","21","SUBN","HONDA","S","7880","5280","5430","0","0072","72","0","588785","KS07","0000","0954A",,"K","O","165","27 ST",,"0","408","D1",,"BYBBBBB","0930A","1100A","BLACK","0","0","-","0",,,,,
"1357137941","66765MD","NY","COM","2008-08-06T00:00:00.000","46","VAN","FORD","X","30490","37690","23490","20150430","0034","34","34","936299","0034","0000","0841A","0820A","NY","F","238","SHERMAN AVE",,"20130806","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2013","-","0",,,,,
"1351072523","T527040L","NY","SRF","2008-08-15T00:00:00.000","19","SDN","FORD","P","0","40404","40404","20140228","109","109","111","948860","T111","0000","0815P",,"Q","F","40-02","MAIN ST REET",,"0","408","C3",,"BBBBBBB","ALL","ALL","TAN","0","2007","-","0",,,,,
"1361421551","ACG3925","NY","PAS","2008-12-12T00:00:00.000","19","SUBN","HONDA","P","22680","22580","22580","20150204","0060","60","60","921829","0060","0000","1143A",,"K","O","1130","BRIGHTON BEACH AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","BROWN","0","2013","-","0",,,,,
"1358836462","GAR4924","NY","PAS","2009-01-01T00:00:00.000","98","SDN","FORD","P","0","40404","40404","20140905","0069","69","69","949962","0069","0000","1140A",,"K",,"10109","AVE J R/O",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2007","-","0",,,,,
"1354023213","GAR7179","NY","PAS","2009-01-08T00:00:00.000","71","SDN","HUN","P","67530","14030","14080","20141016","0070","70","420","916010","0420","0000","0915A",,"K",,"1438","OCEAN AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL","WH","0","2008","-","0",,,,,
"1367059010","705ZHX","CT","PAS","2009-03-08T00:00:00.000","46","SUBN","BMW","P","36730","29630","26430","0","0067","67","164","950669","0164","0000","0700P",,"K","F","444","E 42ND",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1366144259","AF73049","PA","PAS","2009-04-14T00:00:00.000","45","TRAC","MACK","P","10110","17590","17610","0","0017","17","17","924165","0017","0000","0625P",,"NY","F","560","2 AVE",,"0","408","E1",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1345662944","GFV8293","NY","PAS","2009-08-09T00:00:00.000","24","SUBN","HONDA","P","20490","40404","40404","20150425","0009","9","804","935887","0804","0000","1120A",,"NY",,,"B/O 792 FDR DRIVE",,"0","408","D5",,"BBBBBBB","ALL","ALL","SILVE","0","2001","-","0",,,,,
"1354480820","FLJ7874","NY","PAS","2009-09-09T00:00:00.000","67","SUBN","MITSU","X","63630","63230","61530","20150414","0094","94","94","927909","0094","0000","0944A",,"K","O","223","NASSAU AV",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2011","-","0",,,,,
"1334020220","AGZ8599","NY","PAS","2009-09-21T00:00:00.000","50","SDN","CHEVR","P","0","0","0","20150905","104","104","0","343497","QTPL","0000","1139A",,"Q",,,"S/S CALDWELL AV","W/O 69 PL","0","408","E5",,"BBBBBBB","ALL","ALL","WHT","0","1998","-","0",,,,,
"1361659105","GGB4219","NY","PAS","2009-10-08T00:00:00.000","20","SUBN","GMC","P","60810","40404","40404","20150604","107","107","30","951244","3030","0000","1251P",,"K","F","540","ROCKAWAY BLVD",,"0","408","F1",,"BYBBYBB","1130A","0100P","GY","0","2008","-","0",,,,,
"1360109183","GEG5300","NY","PAS","2009-10-10T00:00:00.000","21","SUBN","LEXUS","P","0","0","0","20150121","0069","69","69","936238","0069","0000","0900A",,"K",,,"N/E C/O FOSTER AVE","W 96 ST","0","408","F1",,"BBBYBBB","0830A","1000A","GY","0","2013","-","0",,,,,
"1358624859","9S301MD","NY","COM","2010-01-09T00:00:00.000","46","DELV",,"P","24890","19290","19310","0","0028","28","28","943639","0028","0000","0402P",,,"F","1890","LEXINGTON AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BRN","0","0","-","0",,,,,
"1364441585","GAB8691","NY","PAS","2010-01-09T00:00:00.000","21","SDN","MAZDA","P","17090","17290","37790","20140727","107","107","107","953162","0107","0000","1115P",,"Q","F","141-49","84 DR",,"0","408","K6",,"BBBBBBB","ALL","ALL","BK","0","2012","-","0",,,,,
"1364617341","FJL4162","NY","PAS","2010-01-09T00:00:00.000","46","SDN","HONDA","P","0","0","0","20150512","100","100","100","950691","0100","0000","1026P",,"Q","F",,"B 74","312","0","408","J6",,"BBBBBBB","0  :A","0  :A","GREY","0","1993","-","0",,,,,
"1358624872","3S213MB","NY","PAS","2010-01-09T00:00:00.000","46","DELV",,"P","24890","19350","19370","0","0028","28","25","943639","0025","0000","0620P",,,"F","1980","LEXINGTON AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BRN","0","0","-","0",,,,,
"1353904659","39790MD","NY","COM","2010-01-10T00:00:00.000","46","DELV","FORD","P","25390","18810","18820","20151130","0019","19","401","923739","0401","0000","0341P",,"NY","O","1283","MADISON AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2021","-","0",,,,,
"1353905317","XN378A","NJ","PAS","2010-01-10T00:00:00.000","18","VAN","FORD","P","10110","17290","0","0","0013","13","401","927442","0401","0000","0214P",,"NY",,,"2ND AVE","E 15 ST","0","408","F4",,"YYYYYBB","02 0P","07 0P","WHITE","0","0","-","0",,,,,
"1353983810","GKJ3429","NY","PAS","2010-01-11T00:00:00.000","20","SDN","VOLVO","X","45490","47490","67990","20151004","104","104","0","346359","QTPU","0000","0713A",,"Q","F","66-38","FOREST AVE",,"0","408","C3",,"YYYYYYB","0700A","0700P","GY","0","2003","-","0",,,,,
"1356047233","FPH7324","NY","PAS","2010-01-11T00:00:00.000","20","SUBN","FORD","P","0","40404","40404","20150706","0046","46","46","944610","0046","0000","0654A",,"BX","F","1885","UNIV",,"0","408","D",,"YYYYYYY","0  :","0  :","WHT","0","2005","-","0",,,,,
