"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
"2","2020-01-01T00:14:26.000","2020-01-01T00:51:55.000","1","3.21","1","N","48","237","1","22.5","0.5","0.5","5.26","0","0.3","31.56","2.5"
"2","2020-01-01T00:53:10.000","2020-01-01T00:57:56.000","1","0.83","1","N","237","263","1","5.5","0.5","0.5","1","0","0.3","10.3","2.5"
"2","2020-01-01T00:18:19.000","2020-01-01T00:29:31.000","1","2.36","1","N","236","43","1","10.5","0.5","0.5","3.58","0","0.3","17.88","2.5"
"2","2020-01-01T00:30:27.000","2020-01-01T00:35:37.000","1","1.08","1","N","43","43","1","6","0.5","0.5","1.96","0","0.3","11.76","2.5"
"2","2020-01-01T00:37:14.000","2020-01-01T00:41:38.000","1","0.74","1","N","43","238","1","5.5","0.5","0.5","1.86","0","0.3","11.16","2.5"
"2","2020-01-01T00:47:00.000","2020-01-01T00:52:12.000","1","1.22","1","N","43","41","1","6.5","0.5","0.5","2.06","0","0.3","12.36","2.5"
"2","2020-01-01T00:57:38.000","2020-01-01T01:20:23.000","1","6.34","1","N","151","7","1","21","0.5","0.5","2","0","0.3","26.8","2.5"
"2","2020-01-01T02:12:22.000","2020-01-01T02:12:27.000","1","0.00","5","N","265","265","1","65","0","0","0","0","0.3","65.3","0"
"2","2020-01-01T00:33:49.000","2020-01-01T00:49:52.000","2","1.30","1","N","107","68","1","11","0.5","0.5","2.96","0","0.3","17.76","2.5"
"2","2020-01-01T00:03:49.000","2020-01-01T00:12:02.000","1","1.54","1","N","238","236","2","8","0.5","0.5","0","0","0.3","11.8","2.5"
"2","2020-01-01T00:36:19.000","2020-01-01T00:49:47.000","1","1.34","1","N","161","170","1","9.5","0.5","0.5","1","0","0.3","14.3","2.5"
"2","2020-01-01T00:54:59.000","2020-01-01T01:07:57.000","1","0.78","1","N","107","90","2","9","0.5","0.5","0","0","0.3","12.8","2.5"
"2","2020-01-01T00:57:36.000","2020-01-01T01:01:40.000","1","0.60","1","N","79","79","1","4.5","0.5","0.5","1.66","0","0.3","9.96","2.5"
"2","2020-01-01T00:22:44.000","2020-01-01T00:46:01.000","1","3.53","1","N","249","237","1","16.5","0.5","0.5","5.08","0","0.3","25.38","2.5"
"2","2020-01-01T00:47:43.000","2020-01-01T01:10:44.000","1","6.53","1","N","237","231","1","22.5","0.5","0.5","5.26","0","0.3","31.56","2.5"
"1","2020-01-01T00:37:44.000","2020-01-01T00:58:21.000","1","4.10","1","N","237","231","1","16","3","0.5","3.95","0","0.3","23.75","2.5"
"1","2020-01-01T00:59:14.000","2020-01-01T01:13:00.000","1","2.70","1","N","231","68","1","12","3","0.5","3.15","0","0.3","18.95","2.5"
"2","2020-01-01T00:57:13.000","2020-01-01T00:58:05.000","1","0.11","1","N","260","260","3","-2.5","-0.5","-0.5","0","0","-0.3","-3.8","0"
"2","2020-01-01T00:57:13.000","2020-01-01T00:58:05.000","1","0.11","1","N","260","260","2","2.5","0.5","0.5","0","0","0.3","3.8","0"
"2","2020-01-01T00:27:21.000","2020-01-01T00:41:36.000","1","2.62","1","N","43","107","2","11","0.5","0.5","0","0","0.3","14.8","2.5"
"2","2020-01-01T00:25:18.000","2020-01-01T00:32:19.000","1","0.68","1","N","162","234","2","6","0.5","0.5","0","0","0.3","9.8","2.5"
"2","2020-01-01T00:44:37.000","2020-01-01T01:00:58.000","1","1.49","1","N","234","114","1","11.5","0.5","0.5","3.06","0","0.3","18.36","2.5"
"2","2020-01-01T00:23:30.000","2020-01-01T00:41:40.000","1","4.41","1","N","263","246","1","17","0.5","0.5","4.16","0","0.3","24.96","2.5"
"2","2020-01-01T00:21:11.000","2020-01-01T00:44:16.000","1","5.10","1","N","140","7","1","18.5","0.5","0.5","4.46","0","0.3","26.76","2.5"
"2","2020-01-01T00:33:24.000","2020-01-01T00:43:44.000","1","3.02","1","N","79","209","1","11","0.5","0.5","2.96","0","0.3","17.76","2.5"
"2","2020-01-01T00:06:44.000","2020-01-01T00:20:57.000","1","1.83","1","N","114","164","2","11","0.5","0.5","0","0","0.3","14.8","2.5"
"2","2020-01-01T00:25:31.000","2020-01-01T00:45:25.000","1","4.67","1","N","164","209","1","19","0.5","0.5","5.7","0","0.3","28.5","2.5"
"2","2020-01-01T00:50:33.000","2020-01-01T01:01:22.000","1","3.74","1","N","87","79","1","13","0.5","0.5","3.36","0","0.3","20.16","2.5"
"2","2020-01-01T00:10:31.000","2020-01-01T00:16:00.000","3","0.97","1","N","151","239","1","6","0.5","0.5","1.96","0","0.3","11.76","2.5"
"2","2020-01-01T00:16:49.000","2020-01-01T00:21:20.000","2","0.95","1","N","239","143","1","5.5","0.5","0.5","4","0","0.3","13.3","2.5"
"2","2020-01-01T00:30:03.000","2020-01-01T00:37:29.000","2","1.50","1","N","239","236","1","7.5","0.5","0.5","2.26","0","0.3","13.56","2.5"
"2","2020-01-01T00:38:14.000","2020-01-01T00:50:56.000","3","3.89","1","N","237","224","1","14","0.5","0.5","4.45","0","0.3","22.25","2.5"
"2","2020-01-01T00:57:10.000","2020-01-01T01:05:24.000","1","1.71","1","N","224","162","2","8","0.5","0.5","0","0","0.3","11.8","2.5"
"2","2020-01-01T00:36:30.000","2020-01-01T01:09:34.000","1","19.19","2","N","264","264","1","52","0","0.5","13.82","0","0.3","69.12","2.5"
"2","2020-01-01T00:06:36.000","2020-01-01T00:16:05.000","2","1.28","1","N","79","170","1","8","0.5","0.5","2.36","0","0.3","14.16","2.5"
"2","2020-01-01T00:29:39.000","2020-01-01T00:45:31.000","2","2.75","1","N","113","229","2","12.5","0.5","0.5","0","0","0.3","16.3","2.5"
"2","2020-01-01T00:46:29.000","2020-01-01T00:51:52.000","1","1.40","1","N","229","229","1","6.5","0.5","0.5","2","0","0.3","12.3","2.5"
"2","2020-01-01T00:38:58.000","2020-01-01T00:51:12.000","2","3.62","1","N","17","148","1","13","0.5","0.5","3.36","0","0.3","20.16","2.5"
"2","2020-01-01T00:56:29.000","2020-01-01T00:59:27.000","1","0.54","1","N","79","232","1","4","0.5","0.5","1.56","0","0.3","9.36","2.5"
"1","2020-01-01T00:13:45.000","2020-01-01T00:41:21.000","1","3.80","1","N","231","50","1","19","3","0.5","4.55","0","0.3","27.35","2.5"
"1","2020-01-01T00:55:15.000","2020-01-01T00:59:13.000","1","0.60","1","N","50","246","1","5","3","0.5","2.6","0","0.3","11.4","2.5"
"2","2020-01-01T00:19:36.000","2020-01-01T00:21:09.000","1","0.54","1","N","239","238","2","3.5","0.5","0.5","0","0","0.3","7.3","2.5"
"2","2020-01-01T00:24:22.000","2020-01-01T00:25:54.000","1","0.56","1","N","238","239","1","3.5","0.5","0.5","1.7","0","0.3","9","2.5"
"2","2020-01-01T00:27:23.000","2020-01-01T00:43:58.000","1","4.06","1","N","239","137","2","14.5","0.5","0.5","0","0","0.3","18.3","2.5"
"2","2020-01-01T00:45:37.000","2020-01-01T01:05:57.000","1","3.76","1","N","137","262","1","15","0.5","0.5","2.25","0","0.3","21.05","2.5"
"2","2020-01-01T00:21:24.000","2020-01-01T00:24:36.000","1","0.53","1","N","113","114","1","4.5","0.5","0.5","0.75","0","0.3","9.05","2.5"
"2","2020-01-01T00:28:33.000","2020-01-01T01:04:02.000","1","4.25","1","N","144","48","2","23","0.5","0.5","0","0","0.3","26.8","2.5"
"1","2020-01-01T00:19:34.000","2020-01-01T00:30:38.000","1","0.80","1","N","87","87","2","8.5","3","0.5","0","0","0.3","12.3","2.5"
"1","2020-01-01T00:42:02.000","2020-01-01T00:56:13.000","1","2.70","1","N","87","249","1","12","3","0.5","3.15","0","0.3","18.95","2.5"
"1","2020-01-01T00:58:05.000","2020-01-01T01:08:56.000","1","1.70","1","N","249","148","2","9","3","0.5","0","0","0.3","12.8","2.5"
"1","2020-01-01T00:12:24.000","2020-01-01T00:17:10.000","0","1.40","1","N","236","237","1","6","3.5","0.5","2.05","0","0.3","12.35","2.5"
"1","2020-01-01T00:20:50.000","2020-01-01T00:36:29.000","0","1.10","1","N","141","161","1","10.5","3.5","0.5","0.2","0","0.3","15","2.5"
"1","2020-01-01T00:39:00.000","2020-01-01T00:46:47.000","0","0.80","1","N","161","233","1","6.5","3.5","0.5","0.5","0","0.3","11.3","2.5"
"1","2020-01-01T02:55:43.000","2020-01-01T02:55:43.000","1","0.00","1","N","181","264","2","28.5","0.5","0.5","0","0","0","29.5","0"
"1","2020-01-01T00:48:50.000","2020-01-01T01:01:32.000","0","2.30","1","N","233","90","1","10","3.5","0.5","2.85","0","0.3","17.15","2.5"
"1","2020-01-01T00:06:06.000","2020-01-01T00:10:45.000","1","0.90","1","N","237","263","1","5.5","3","0.5","1.85","0","0.3","11.15","2.5"
"1","2020-01-01T00:11:54.000","2020-01-01T00:17:17.000","2","1.00","1","N","263","141","1","5.5","3","0.5","1.85","0","0.3","11.15","2.5"
"1","2020-01-01T00:24:59.000","2020-01-01T00:32:42.000","1","0.80","1","N","237","140","1","6.5","3","0.5","1.03","0","0.3","11.33","2.5"
"1","2020-01-01T00:40:06.000","2020-01-01T00:43:51.000","1","0.50","1","N","141","262","1","4.5","3","0.5","0","0","0.3","8.3","2.5"
"1","2020-01-01T00:49:56.000","2020-01-01T01:18:17.000","1","4.40","1","N","262","68","1","20.5","3","0.5","4.85","0","0.3","29.15","2.5"
"2","2020-01-01T00:26:47.000","2020-01-01T00:37:51.000","1","1.53","1","N","234","233","1","9","0.5","0.5","2.56","0","0.3","15.36","2.5"
"2","2020-01-01T00:41:53.000","2020-01-01T00:47:02.000","2","0.34","1","N","170","170","1","5","0.5","0.5","1.76","0","0.3","10.56","2.5"
"2","2020-01-01T00:53:13.000","2020-01-01T01:04:57.000","2","1.77","1","N","164","68","2","9.5","0.5","0.5","0","0","0.3","13.3","2.5"
"2","2020-01-01T00:43:35.000","2020-01-01T00:54:56.000","1","0.99","1","N","229","170","1","8.5","0.5","0.5","1","0","0.3","13.3","2.5"
"2","2020-01-01T00:42:00.000","2020-01-01T00:58:45.000","1","3.07","1","N","238","116","2","13.5","0.5","0.5","0","0","0.3","14.8","0"
"2","2020-01-01T00:30:18.000","2020-01-01T01:01:03.000","1","23.47","1","N","132","195","1","61.5","0.5","0.5","12.56","0","0.3","75.36","0"
"2","2020-01-01T00:19:06.000","2020-01-01T00:25:28.000","2","0.84","1","N","114","144","1","6","0.5","0.5","1.47","0","0.3","11.27","2.5"
"2","2020-01-01T00:29:17.000","2020-01-01T00:42:44.000","1","1.67","1","N","114","79","2","9.5","0.5","0.5","0","0","0.3","13.3","2.5"
"2","2020-01-01T00:43:40.000","2020-01-01T00:58:16.000","1","2.68","1","N","79","229","1","11","0.5","0.5","2.96","0","0.3","17.76","2.5"
"1","2020-01-01T00:37:09.000","2020-01-01T00:40:31.000","0","0.20","1","N","48","50","1","4","3","0.5","0","0","0.3","7.8","2.5"
"1","2020-01-01T00:49:26.000","2020-01-01T01:31:05.000","2","10.10","1","N","48","18","2","37","3","0.5","0","0","0.3","40.8","2.5"
"1","2020-01-01T00:50:25.000","2020-01-01T01:06:09.000","3","4.80","1","N","232","263","1","16.5","3","0.5","4.05","0","0.3","24.35","2.5"
"2","2020-01-01T00:31:57.000","2020-01-01T00:48:23.000","1","3.77","1","N","162","238","2","14","0.5","0.5","0","0","0.3","17.8","2.5"
"2","2020-01-01T00:55:53.000","2020-01-01T01:06:42.000","1","1.65","1","N","238","142","2","9","0.5","0.5","0","0","0.3","12.8","2.5"
"2","2020-01-01T00:38:38.000","2020-01-01T00:43:17.000","1","0.44","1","N","90","249","1","4.5","0.5","0.5","1.49","0","0.3","9.79","2.5"
"2","2020-01-01T00:44:53.000","2020-01-01T01:08:14.000","1","2.43","1","N","249","48","1","15","0.5","0.5","4.7","0","0.3","23.5","2.5"
"2","2020-01-01T00:30:31.000","2020-01-01T01:44:14.000","1","8.92","1","N","170","238","2","38","0.5","0.5","0","0","0.3","41.8","2.5"
"1","2020-01-01T00:41:13.000","2020-01-01T00:52:29.000","2","1.90","1","N","148","170","1","9.5","3","0.5","0","0","0.3","13.3","2.5"
"2","2020-01-01T00:10:56.000","2020-01-01T00:23:33.000","1","6.57","1","N","138","168","1","19","0.5","0.5","10","6.12","0.3","36.42","0"
"2","2020-01-01T00:41:24.000","2020-01-01T00:50:55.000","1","2.41","1","N","263","233","1","9.5","0.5","0.5","2.66","0","0.3","15.96","2.5"
"2","2020-01-01T00:26:50.000","2020-01-01T00:40:12.000","1","5.31","1","N","87","229","2","17","0.5","0.5","0","0","0.3","20.8","2.5"
"2","2020-01-01T00:45:07.000","2020-01-01T00:49:59.000","1","1.00","1","N","229","141","1","5.5","0.5","0.5","1.5","0","0.3","10.8","2.5"
"1","2020-01-01T00:46:55.000","2020-01-01T01:00:20.000","2","0.50","1","N","161","229","2","9","3","0.5","0","0","0.3","12.8","2.5"
"2","2020-01-01T00:00:14.000","2020-01-01T00:15:46.000","1","7.25","1","N","79","168","2","21.5","0.5","0.5","0","0","0.3","25.3","2.5"
"2","2020-01-01T00:35:51.000","2020-01-01T00:38:07.000","1","0.61","1","N","141","263","1","4","0.5","0.5","2","0","0.3","9.8","2.5"
"2","2020-01-01T00:42:03.000","2020-01-01T00:50:42.000","1","1.31","1","N","141","236","1","7.5","0.5","0.5","3.39","0","0.3","14.69","2.5"
"2","2020-01-01T00:56:20.000","2020-01-01T00:59:09.000","1","0.62","1","N","236","237","1","4","0.5","0.5","1.56","0","0.3","9.36","2.5"
"1","2020-01-01T00:41:25.000","2020-01-01T01:03:46.000","2","4.30","1","N","181","232","1","18","3","0.5","4.35","0","0.3","26.15","2.5"
"2","2020-01-01T00:15:21.000","2020-01-01T00:19:07.000","2","0.71","1","N","148","79","1","4.5","0.5","0.5","2.49","0","0.3","10.79","2.5"
"2","2020-01-01T00:23:24.000","2020-01-01T00:32:10.000","1","2.23","1","N","79","229","1","9","0.5","0.5","2.56","0","0.3","15.36","2.5"
"2","2020-01-01T00:54:16.000","2020-01-01T01:05:46.000","1","1.30","1","N","107","158","1","8.5","0.5","0.5","2.46","0","0.3","14.76","2.5"
"1","2020-01-01T00:26:43.000","2020-01-01T00:41:33.000","2","1.20","1","N","239","48","1","10.5","3","0.5","2.85","0","0.3","17.15","2.5"
"1","2020-01-01T00:47:20.000","2020-01-01T01:21:21.000","1","2.70","1","N","48","113","1","20.5","3","0.5","7.25","0","0.3","31.55","2.5"
"1","2020-01-01T00:12:42.000","2020-01-01T00:32:40.000","1","7.10","1","N","162","147","2","22","3","0.5","0","0","0.3","25.8","2.5"
"1","2020-01-01T00:30:37.000","2020-01-01T00:32:38.000","1","0.40","1","N","151","151","2","3.5","0.5","0.5","0","0","0.3","4.8","0"
"1","2020-01-01T00:39:09.000","2020-01-01T00:48:11.000","1","1.10","1","N","41","74","1","7.5","0.5","0.5","2.2","0","0.3","11","0"
"1","2020-01-01T00:58:34.000","2020-01-01T01:17:20.000","1","4.80","1","N","41","233","1","17.5","3","0.5","5.3","0","0.3","26.6","2.5"
"1","2020-01-01T00:35:13.000","2020-01-01T00:58:50.000","1","5.70","1","N","161","87","2","21.5","3","0.5","0","0","0.3","25.3","2.5"
"2","2020-01-01T00:33:46.000","2020-01-01T01:12:20.000","1","4.17","1","N","79","50","1","24.5","0.5","0.5","5.66","0","0.3","33.96","2.5"
"2","2020-01-01T02:37:26.000","2020-01-01T02:37:42.000","2","0.02","5","N","145","145","1","20","0","0","0","0","0.3","20.3","0"
"2","2020-01-01T00:51:14.000","2020-01-01T01:26:42.000","1","1.92","1","N","142","68","1","21","0.5","0.5","7.44","0","0.3","32.24","2.5"
"2","2020-01-01T00:31:19.000","2020-01-01T00:39:26.000","4","1.01","1","N","170","161","2","7","0.5","0.5","0","0","0.3","10.8","2.5"
"2","2020-01-01T00:47:13.000","2020-01-01T00:54:52.000","6","1.77","1","N","161","140","1","7.5","0.5","0.5","2.26","0","0.3","13.56","2.5"
"2","2020-01-01T00:58:35.000","2020-01-01T01:02:04.000","4","0.73","1","N","140","140","1","4.5","0.5","0.5","1.66","0","0.3","9.96","2.5"
"1","2020-01-01T00:38:19.000","2020-01-01T00:45:58.000","3","1.30","1","N","237","141","1","7.5","3","0.5","3","0","0.3","14.3","2.5"
"1","2020-01-01T00:55:27.000","2020-01-01T01:09:35.000","2","0.80","1","N","237","161","2","9.5","3","0.5","0","0","0.3","13.3","2.5"
"2","2020-01-01T00:11:31.000","2020-01-01T00:15:34.000","2","0.60","1","N","68","68","1","4.5","0.5","0.5","1.66","0","0.3","9.96","2.5"
"2","2020-01-01T00:32:20.000","2020-01-01T00:44:34.000","2","0.38","1","N","249","45","2","8.5","0.5","0.5","0","0","0.3","12.3","2.5"
"1","2020-01-01T00:14:04.000","2020-01-01T00:40:02.000","2","3.30","1","N","231","170","2","17","3","0.5","0","0","0.3","20.8","2.5"
"1","2020-01-01T00:41:20.000","2020-01-01T00:44:37.000","1","0.50","1","N","170","137","1","4","3","0.5","2.3","0","0.3","10.1","2.5"
"1","2020-01-01T00:49:50.000","2020-01-01T01:17:05.000","2","4.70","1","N","137","255","1","20.5","3","0.5","1.22","0","0.3","25.52","2.5"
"1","2020-01-01T00:18:42.000","2020-01-01T00:26:15.000","2","1.20","1","N","68","107","1","7","3","0.5","2.16","0","0.3","12.96","2.5"
"1","2020-01-01T00:49:15.000","2020-01-01T00:51:43.000","1","0.40","1","Y","137","107","1","4","3","0.5","1.55","0","0.3","9.35","2.5"
"1","2020-01-01T00:55:56.000","2020-01-01T01:15:07.000","2","3.50","1","N","79","255","1","16","3","0.5","3","0","0.3","22.8","2.5"
"1","2020-01-01T00:14:46.000","2020-01-01T00:47:23.000","1","5.60","1","N","113","238","1","24","3","0.5","3","0","0.3","30.8","2.5"
"1","2020-01-01T00:53:36.000","2020-01-01T01:09:47.000","1","1.90","1","N","238","141","2","12","3","0.5","0","0","0.3","15.8","2.5"
"2","2020-01-01T00:17:57.000","2020-01-01T00:54:31.000","2","4.39","1","N","234","238","1","24","0.5","0.5","3","0","0.3","30.8","2.5"
"1","2020-01-01T00:36:37.000","2020-01-01T00:44:02.000","1","1.70","1","N","231","90","1","8","3","0.5","2.12","0","0.3","13.92","2.5"
"1","2020-01-01T00:54:48.000","2020-01-01T01:14:28.000","1","1.70","1","N","164","142","1","13","3","0.5","3.36","0","0.3","20.16","2.5"
"2","2020-01-01T00:38:08.000","2020-01-01T00:53:52.000","1","3.36","1","N","144","255","1","14","0.5","0.5","3.56","0","0.3","21.36","2.5"
"1","2020-01-01T00:31:06.000","2020-01-01T01:04:57.000","1","0.00","1","N","166","211","1","26.2","0","0.5","0","0","0.3","27","0"
"1","2020-01-01T00:10:28.000","2020-01-01T00:25:45.000","2","2.00","1","N","161","68","1","11","3","0.5","2.95","0","0.3","17.75","2.5"
"1","2020-01-01T00:31:05.000","2020-01-01T00:51:40.000","2","1.00","1","N","246","68","1","13","3","0.5","4.2","0","0.3","21","2.5"
"1","2020-01-01T00:58:55.000","2020-01-01T01:29:16.000","1","2.70","1","N","90","163","1","18.5","3","0.5","2","0","0.3","24.3","2.5"
"2","2020-01-01T00:28:25.000","2020-01-01T00:31:01.000","3","0.47","1","N","90","68","1","4","0.5","0.5","2.34","0","0.3","10.14","2.5"
"2","2020-01-01T00:32:03.000","2020-01-01T00:48:59.000","3","3.19","1","N","246","231","1","14","0.5","0.5","5.34","0","0.3","23.14","2.5"
"2","2020-01-01T00:50:31.000","2020-01-01T00:57:24.000","3","0.81","1","N","209","148","1","6","0.5","0.5","1.96","0","0.3","11.76","2.5"
"2","2020-01-01T00:58:14.000","2020-01-01T01:07:16.000","3","1.55","1","N","148","87","1","8","0.5","0.5","2.36","0","0.3","14.16","2.5"
"1","2020-01-01T00:24:37.000","2020-01-01T00:45:38.000","1","3.50","1","N","43","48","1","16.5","3","0.5","4.05","0","0.3","24.35","2.5"
"1","2020-01-01T00:46:26.000","2020-01-01T01:25:41.000","1","11.80","1","N","48","67","1","38","3","0.5","9.55","6.12","0.3","57.47","2.5"
"2","2020-01-01T00:12:59.000","2020-01-01T00:33:03.000","3","4.13","1","N","239","170","2","16","0.5","0.5","0","0","0.3","19.8","2.5"
"2","2020-01-01T00:35:58.000","2020-01-01T00:46:55.000","1","2.26","1","N","170","263","1","10","0.5","0.5","2.76","0","0.3","16.56","2.5"
"2","2020-01-01T00:57:35.000","2020-01-01T01:20:41.000","3","2.25","1","N","237","50","1","15","0.5","0.5","3.76","0","0.3","22.56","2.5"
"2","2020-01-01T00:03:30.000","2020-01-01T00:15:17.000","4","1.72","1","N","114","158","1","9.5","0.5","0.5","2.66","0","0.3","15.96","2.5"
"2","2020-01-01T00:33:41.000","2020-01-01T00:37:24.000","1","0.36","1","N","107","234","1","4","0.5","0.5","2.34","0","0.3","10.14","2.5"
"2","2020-01-01T00:47:39.000","2020-01-01T01:15:04.000","2","7.70","1","N","107","106","1","26.5","0.5","0.5","9.09","0","0.3","39.39","2.5"
"2","2020-01-01T00:12:04.000","2020-01-01T00:28:09.000","1","3.01","1","N","142","236","1","14","0.5","0.5","5.34","0","0.3","23.14","2.5"
"2","2020-01-01T00:37:30.000","2020-01-01T00:43:10.000","1","1.02","1","N","239","142","2","6.5","0.5","0.5","0","0","0.3","10.3","2.5"
"2","2020-01-01T00:44:18.000","2020-01-01T00:55:49.000","3","1.74","1","N","142","229","1","9","0.5","0.5","3.2","0","0.3","16","2.5"
"2","2020-01-01T00:33:28.000","2020-01-01T00:38:30.000","4","1.42","1","N","229","140","1","6.5","0.5","0.5","2.06","0","0.3","12.36","2.5"
"2","2020-01-01T00:40:50.000","2020-01-01T00:52:03.000","3","4.65","1","N","262","4","1","15","0.5","0.5","1","0","0.3","19.8","2.5"
"2","2020-01-01T00:55:08.000","2020-01-01T01:17:51.000","5","5.70","1","N","79","75","1","20","0.5","0.5","4.76","0","0.3","28.56","2.5"
"2","2020-01-01T00:07:41.000","2020-01-01T00:10:23.000","1","0.65","1","N","140","262","2","4.5","0.5","0.5","0","0","0.3","8.3","2.5"
"2","2020-01-01T00:18:48.000","2020-01-01T00:38:14.000","1","2.96","1","N","262","143","1","14.5","0.5","0.5","4.58","0","0.3","22.88","2.5"
"2","2020-01-01T00:44:53.000","2020-01-01T00:51:24.000","1","2.05","1","N","142","24","1","8","0.5","0.5","2.36","0","0.3","14.16","2.5"
"2","2020-01-01T00:57:08.000","2020-01-01T01:01:33.000","1","0.83","1","N","151","238","2","5.5","0.5","0.5","0","0","0.3","9.3","2.5"
"2","2020-01-01T00:24:29.000","2020-01-01T00:47:32.000","1","11.12","1","N","233","89","2","32.5","0.5","0.5","0","0","0.3","36.3","2.5"
"2","2020-01-01T00:36:53.000","2020-01-01T00:53:05.000","1","1.95","1","N","234","48","1","11.5","0.5","0.5","4","0","0.3","19.3","2.5"
"1","2020-01-01T00:20:19.000","2020-01-01T00:29:09.000","2","0.50","1","N","161","161","2","7","3","0.5","0","0","0.3","10.8","2.5"
"1","2020-01-01T00:32:54.000","2020-01-01T00:36:49.000","2","0.40","1","N","162","229","1","4.5","3","0.5","1.25","0","0.3","9.55","2.5"
"2","2020-01-01T00:11:55.000","2020-01-01T00:23:54.000","4","0.87","1","N","48","186","2","8.5","0.5","0.5","0","0","0.3","12.3","2.5"
"2","2020-01-01T00:38:01.000","2020-01-01T00:56:10.000","1","2.46","1","N","164","144","1","13","0.5","0.5","3.36","0","0.3","20.16","2.5"
"2","2020-01-01T00:57:28.000","2020-01-01T01:08:32.000","1","1.42","1","N","144","79","1","8.5","0.5","0.5","2.46","0","0.3","14.76","2.5"
"1","2020-01-01T00:12:20.000","2020-01-01T00:25:43.000","2","1.80","1","N","161","43","1","10.5","3","0.5","2.85","0","0.3","17.15","2.5"
"1","2020-01-01T00:28:10.000","2020-01-01T00:36:58.000","2","1.50","1","N","43","262","2","8","3","0.5","0","0","0.3","11.8","2.5"
"1","2020-01-01T00:41:58.000","2020-01-01T00:45:07.000","3","0.80","1","N","263","141","2","4.5","3","0.5","0","0","0.3","8.3","2.5"
"1","2020-01-01T00:48:06.000","2020-01-01T00:52:12.000","2","0.70","1","N","236","263","1","5","3","0.5","1.75","0","0.3","10.55","2.5"
"1","2020-01-01T00:58:45.000","2020-01-01T01:22:12.000","2","5.40","1","N","263","249","1","20.5","3","0.5","7.25","0","0.3","31.55","2.5"
"2","2020-01-01T00:18:58.000","2020-01-01T00:39:24.000","1","1.65","1","N","114","164","2","13.5","0.5","0.5","0","0","0.3","17.3","2.5"
"2","2020-01-01T00:52:48.000","2020-01-01T01:08:42.000","1","2.09","1","N","164","144","2","11.5","0.5","0.5","0","0","0.3","15.3","2.5"
"1","2020-01-01T00:20:34.000","2020-01-01T00:51:04.000","3","2.90","1","N","237","68","2","19.5","3","0.5","0","0","0.3","23.3","2.5"
"1","2020-01-01T00:58:55.000","2020-01-01T01:16:44.000","1","2.40","1","N","68","142","1","13","3","0.5","3.35","0","0.3","20.15","2.5"
"2","2020-01-01T00:13:20.000","2020-01-01T00:16:40.000","1","0.93","1","N","137","79","1","5","0.5","0.5","1.76","0","0.3","10.56","2.5"
"2","2020-01-01T00:19:20.000","2020-01-01T00:29:28.000","1","1.05","1","N","79","114","2","7.5","0.5","0.5","0","0","0.3","11.3","2.5"
"2","2020-01-01T00:40:54.000","2020-01-01T00:52:38.000","1","1.66","1","N","113","137","1","9","0.5","0.5","2.56","0","0.3","15.36","2.5"
"2","2020-01-01T00:54:18.000","2020-01-01T00:59:26.000","1","0.67","1","N","233","170","1","5.5","0.5","0.5","1.86","0","0.3","11.16","2.5"
"2","2020-01-01T00:48:18.000","2020-01-01T00:59:22.000","1","1.56","1","N","79","68","1","9","0.5","0.5","2","0","0.3","14.8","2.5"
"2","2020-01-01T00:15:39.000","2020-01-01T00:21:18.000","1","1.28","1","N","263","141","1","6","0.5","0.5","1.96","0","0.3","11.76","2.5"
"2","2020-01-01T00:51:07.000","2020-01-01T01:05:42.000","1","1.82","1","N","249","231","1","10","0.5","0.5","2.76","0","0.3","16.56","2.5"
"2","2020-01-01T00:18:46.000","2020-01-01T00:24:54.000","1","2.04","1","N","43","142","1","7.5","0.5","0.5","2.82","0","0.3","14.12","2.5"
"2","2020-01-01T00:26:03.000","2020-01-01T00:30:36.000","1","0.86","1","N","142","239","1","5.5","0.5","0.5","1.86","0","0.3","11.16","2.5"
"2","2020-01-01T00:31:31.000","2020-01-01T01:04:02.000","1","4.53","1","N","239","107","2","21.5","0.5","0.5","0","0","0.3","25.3","2.5"
"1","2020-01-01T00:22:14.000","2020-01-01T00:34:53.000","0","0.90","1","N","43","161","1","9","3","0.5","2.55","0","0.3","15.35","2.5"
"2","2020-01-01T00:20:00.000","2020-01-01T00:28:05.000","2","1.02","1","N","170","234","1","7","0.5","0.5","2.7","0","0.3","13.5","2.5"
"2","2020-01-01T00:33:06.000","2020-01-01T00:46:07.000","2","1.10","1","N","234","164","1","9","0.5","0.5","0.64","0","0.3","13.44","2.5"
"2","2020-01-01T00:55:20.000","2020-01-01T01:14:56.000","2","1.55","1","N","186","50","1","12.5","0.5","0.5","2","0","0.3","18.3","2.5"
"2","2020-01-01T00:23:23.000","2020-01-01T01:01:13.000","2","5.03","1","N","161","42","1","25.5","0.5","0.5","7.33","0","0.3","36.63","2.5"
"1","2020-01-01T00:17:49.000","2020-01-01T00:24:15.000","1","0.90","1","N","114","144","1","6","3","0.5","1.95","0","0.3","11.75","2.5"
"1","2020-01-01T00:31:07.000","2020-01-01T00:39:07.000","1","1.40","1","N","114","231","1","7","3","0.5","1","0","0.3","11.8","2.5"
