"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type"
"2","2017-01-01T00:08:44.000","2017-01-01T00:12:21.000","N","1","223","223","1","0.70","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2017-01-01T00:18:22.000","2017-01-01T00:39:06.000","N","1","223","101","1","14.85","40.5","0.5","0.5","0","0",,"0.3","41.8","2","1"
"2","2017-01-01T00:12:09.000","2017-01-01T00:25:47.000","N","1","181","25","1","2.33","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2017-01-01T00:26:18.000","2017-01-01T00:36:47.000","N","1","25","181","1","2.15","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2017-01-01T00:38:38.000","2017-01-01T00:58:32.000","N","1","181","112","1","7.94","24.5","0.5","0.5","5.16","0",,"0.3","30.96","1","1"
"2","2017-01-01T00:21:26.000","2017-01-01T00:35:45.000","N","1","75","42","1","2.85","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"2","2017-01-01T00:41:51.000","2017-01-01T00:46:25.000","N","1","42","42","1","0.65","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2017-01-01T00:21:01.000","2017-01-01T00:25:42.000","N","1","196","82","1","0.88","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2017-01-01T00:38:00.000","2017-01-01T00:56:14.000","N","1","41","235","1","4.24","15.5","0.5","0.5","0","0",,"0.3","16.8","1","1"
"2","2017-01-01T00:10:49.000","2017-01-01T00:22:02.000","N","1","255","17","1","2.93","11","0.5","0.5","0","0",,"0.3","12.3","1","1"
"2","2017-01-01T00:32:35.000","2017-01-01T00:46:31.000","N","1","49","181","1","2.89","12","0.5","0.5","2.66","0",,"0.3","15.96","1","1"
"2","2017-01-01T00:51:02.000","2017-01-01T01:16:27.000","N","1","181","112","1","5.84","22.5","0.5","0.5","4.76","0",,"0.3","28.56","1","1"
"2","2017-01-01T00:09:28.000","2017-01-01T00:24:08.000","N","1","66","80","1","3.85","15","0.5","0.5","3.26","0",,"0.3","19.56","1","1"
"2","2017-01-01T00:31:55.000","2017-01-01T00:47:56.000","N","1","80","225","1","2.37","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"2","2017-01-01T00:27:36.000","2017-01-01T00:35:54.000","N","1","134","258","1","2.62","10","0.5","0.5","0","0",,"0.3","11.3","1","1"
"2","2017-01-01T00:50:45.000","2017-01-01T00:58:39.000","N","1","134","197","1","2.47","10","0.5","0.5","2.26","0",,"0.3","13.56","1","1"
"2","2017-01-01T00:23:27.000","2017-01-01T00:31:57.000","N","1","166","41","1","1.22","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2017-01-01T00:34:04.000","2017-01-01T00:48:24.000","N","1","41","247","1","2.99","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2017-01-01T00:50:57.000","2017-01-01T00:58:39.000","N","1","247","47","1","1.36","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2017-01-01T00:03:54.000","2017-01-01T00:11:05.000","N","1","17","217","1","0.68","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2017-01-01T00:51:02.000","2017-01-01T01:16:03.000","N","1","40","146","1","8.35","26","0.5","0.5","5.46","0",,"0.3","32.76","1","1"
"2","2017-01-01T00:23:53.000","2017-01-01T00:31:22.000","N","1","7","223","1","1.78","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2017-01-01T00:44:31.000","2017-01-01T00:48:26.000","N","1","7","7","1","0.69","4.5","0.5","0.5","0","0",,"0.3","5.8","1","1"
"2","2017-01-01T00:58:35.000","2017-01-01T01:05:59.000","N","1","179","193","1","2.07","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:18:42.000","2017-01-01T00:32:23.000","N","1","42","41","1","2.68","11.5","0.5","0.5","2.56","0",,"0.3","15.36","1","1"
"2","2017-01-01T00:21:28.000","2017-01-01T00:43:40.000","N","1","260","129","1","3.57","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1"
"2","2017-01-01T00:24:21.000","2017-01-01T00:44:21.000","N","1","226","92","1","5.82","20","0.5","0.5","5.8","0",,"0.3","27.1","1","1"
"2","2017-01-01T00:24:26.000","2017-01-01T00:32:23.000","N","1","146","7","1","1.72","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2017-01-01T00:37:32.000","2017-01-01T00:39:53.000","N","1","7","179","1","0.31","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2017-01-01T00:34:28.000","2017-01-01T00:40:40.000","N","1","244","243","3","1.25","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2017-01-01T00:27:02.000","2017-01-01T00:32:15.000","N","1","69","69","1","1.14","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2017-01-01T00:21:39.000","2017-01-01T00:37:33.000","N","1","166","48","1","3.37","13.5","0.5","0.5","2.96","0",,"0.3","17.76","1","1"
"2","2017-01-01T00:45:15.000","2017-01-01T00:53:46.000","N","1","226","145","1","1.87","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1"
"2","2017-01-01T00:25:58.000","2017-01-01T00:39:21.000","N","1","42","137","1","6.81","20.5","0.5","0.5","5.45","0",,"0.3","27.25","1","1"
"2","2017-01-01T00:58:39.000","2017-01-01T01:23:15.000","N","1","75","18","1","7.50","24.5","0.5","0.5","0","0",,"0.3","25.8","2","1"
"2","2017-01-01T00:30:30.000","2017-01-01T00:46:27.000","N","1","112","229","1","4.60","16.5","0.5","0.5","3.56","0",,"0.3","21.36","1","1"
"2","2017-01-01T00:10:42.000","2017-01-01T00:20:56.000","N","1","80","61","1","2.87","10.5","0.5","0.5","0","0",,"0.3","11.8","1","1"
"2","2017-01-01T00:34:10.000","2017-01-01T00:40:19.000","N","1","255","256","1","1.00","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2017-01-01T00:44:52.000","2017-01-01T00:48:21.000","N","1","255","255","1","0.36","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2017-01-01T00:51:46.000","2017-01-01T01:32:41.000","N","1","255","181","1","6.13","27.5","0.5","0.5","5.76","0",,"0.3","34.56","1","1"
"2","2017-01-01T00:53:14.000","2017-01-01T01:02:54.000","N","1","75","238","1","1.89","9","0.5","0.5","2.06","0",,"0.3","12.36","1","1"
"2","2017-01-01T00:31:17.000","2017-01-01T01:04:59.000","N","1","42","182","1","8.84","30.5","0.5","0.5","0","0",,"0.3","31.8","1","1"
"2","2017-01-01T00:10:27.000","2017-01-01T00:20:45.000","N","1","82","95","1","3.54","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2017-01-01T00:53:28.000","2017-01-01T00:56:33.000","N","1","226","226","1","0.49","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2017-01-01T00:45:49.000","2017-01-01T00:51:00.000","N","1","174","241","1","1.11","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2017-01-01T00:26:50.000","2017-01-01T00:55:11.000","N","1","42","137","1","6.44","22.5","0.5","0.5","5.95","0",,"0.3","29.75","1","1"
"2","2017-01-01T00:28:18.000","2017-01-01T01:29:08.000","N","1","255","238","1","9.62","41.5","0.5","0.5","8.56","0",,"0.3","51.36","1","1"
"2","2017-01-01T00:13:27.000","2017-01-01T00:19:39.000","N","1","116","42","1","1.19","6","0.5","0.5","2.19","0",,"0.3","9.49","1","1"
"2","2017-01-01T00:46:11.000","2017-01-01T00:55:28.000","N","1","159","69","1","1.65","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2017-01-01T00:57:26.000","2017-01-01T01:11:09.000","N","1","69","42","1","2.10","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2017-01-01T00:18:10.000","2017-01-01T00:25:19.000","N","1","83","82","1","1.67","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2017-01-01T00:38:53.000","2017-01-01T00:55:07.000","N","1","83","129","1","3.16","13.5","0.5","0.5","0","0",,"0.3","14.8","2","1"
"2","2017-01-01T00:40:33.000","2017-01-01T01:02:14.000","N","1","223","135","1","9.19","29","0.5","0.5","6.06","0",,"0.3","36.36","1","1"
"2","2017-01-01T00:29:29.000","2017-01-01T01:01:22.000","N","1","41","158","1","6.85","26","0.5","0.5","0","0",,"0.3","27.3","2","1"
"2","2017-01-01T00:22:14.000","2017-01-01T00:40:40.000","N","1","41","238","1","3.75","16","0.5","0.5","0","0",,"0.3","17.3","2","1"
"2","2017-01-01T00:49:27.000","2017-01-01T00:56:03.000","N","1","24","74","1","1.15","6.5","0.5","0.5","0","0",,"0.3","7.8","1","1"
"2","2017-01-01T00:58:17.000","2017-01-01T01:11:05.000","N","1","74","7","1","4.62","15.5","0.5","0.5","10","0",,"0.3","26.8","1","1"
"2","2017-01-01T00:26:58.000","2017-01-01T00:40:37.000","N","1","134","157","1","7.46","22","0.5","0.5","4.66","0",,"0.3","27.96","1","1"
"2","2017-01-01T00:59:52.000","2017-01-01T01:12:30.000","N","1","95","92","1","5.32","17","0.5","0.5","0","0",,"0.3","18.3","2","1"
"2","2017-01-01T00:19:46.000","2017-01-01T00:28:20.000","N","1","61","225","1","1.92","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:39:45.000","2017-01-01T00:41:31.000","N","1","217","217","1","0.36","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2017-01-01T00:44:56.000","2017-01-01T00:52:46.000","N","1","256","255","1","1.10","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2017-01-01T00:54:42.000","2017-01-01T01:16:33.000","N","1","255","181","1","5.35","20.5","0.5","0.5","0","0",,"0.3","21.8","2","1"
"2","2017-01-01T00:35:49.000","2017-01-01T00:42:19.000","N","1","217","217","1","0.78","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2017-01-01T00:45:38.000","2017-01-01T00:50:15.000","N","1","256","37","1","1.08","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2017-01-01T00:51:45.000","2017-01-01T01:18:11.000","N","1","37","263","1","6.90","24","0.5","0.5","5.06","0",,"0.3","30.36","1","1"
"2","2017-01-01T00:02:31.000","2017-01-01T00:16:07.000","N","1","75","7","1","5.07","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1"
"2","2017-01-01T00:22:15.000","2017-01-01T00:35:45.000","N","1","7","7","1","2.47","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2017-01-01T00:43:25.000","2017-01-01T01:03:22.000","N","1","223","56","1","3.84","16","0.5","0.5","0","0",,"0.3","17.3","2","1"
"2","2017-01-01T00:16:58.000","2017-01-01T00:22:14.000","N","1","7","7","5","0.99","5.5","0.5","0.5","2.2","0",,"0.3","9","1","1"
"2","2017-01-01T00:33:59.000","2017-01-01T00:41:24.000","N","1","223","7","5","1.22","7","0.5","0.5","2.08","0",,"0.3","10.38","1","1"
"2","2017-01-01T00:50:08.000","2017-01-01T00:55:44.000","N","1","7","226","5","0.94","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2017-01-01T00:57:28.000","2017-01-01T01:03:15.000","N","1","226","260","5","0.79","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2017-01-01T00:09:33.000","2017-01-01T00:17:38.000","N","1","7","129","1","1.90","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:17:28.000","2017-01-01T00:29:47.000","N","1","66","226","1","6.25","19","0.5","0.5","0","0",,"0.3","20.3","2","1"
"2","2017-01-01T00:46:25.000","2017-01-01T01:27:22.000","N","1","256","151","1","8.78","31","0.5","0.5","6.46","0",,"0.3","38.76","1","1"
"2","2017-01-01T00:16:02.000","2017-01-01T00:20:36.000","N","1","244","244","1","0.70","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2017-01-01T00:26:47.000","2017-01-01T00:38:04.000","N","1","244","42","1","2.13","10","0.5","0.5","0","0",,"0.3","11.3","2","1"
"2","2017-01-01T00:41:20.000","2017-01-01T00:45:39.000","N","1","42","41","1","0.82","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2017-01-01T00:50:20.000","2017-01-01T01:00:08.000","N","1","41","74","1","1.32","8","0.5","0.5","1.86","0",,"0.3","11.16","1","1"
"2","2017-01-01T00:43:51.000","2017-01-01T00:58:27.000","N","1","152","243","1","2.99","13","0.5","0.5","2.86","0",,"0.3","17.16","1","1"
"2","2017-01-01T00:02:42.000","2017-01-01T00:17:39.000","N","1","75","159","1","2.80","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2017-01-01T00:16:06.000","2017-01-01T00:48:15.000","N","1","41","45","1","9.42","32.5","0.5","0.5","0","0",,"0.3","33.8","2","1"
"2","2017-01-01T00:19:54.000","2017-01-01T00:28:40.000","N","1","255","17","3","1.95","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:30:05.000","2017-01-01T00:31:24.000","N","1","17","17","3","0.45","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2017-01-01T00:19:11.000","2017-01-01T00:35:30.000","N","1","255","82","1","4.91","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1"
"2","2017-01-01T00:36:33.000","2017-01-01T00:39:18.000","N","1","82","82","1","0.64","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2017-01-01T00:42:29.000","2017-01-01T00:45:22.000","N","1","82","260","1","0.85","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2017-01-01T00:49:48.000","2017-01-01T01:18:48.000","N","1","226","249","1","7.49","25.5","0.5","0.5","4","0",,"0.3","30.8","1","1"
"2","2017-01-01T00:32:37.000","2017-01-01T00:38:34.000","N","1","65","40","1","1.01","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2017-01-01T00:40:28.000","2017-01-01T01:05:56.000","N","1","40","125","1","4.54","19.5","0.5","0.5","0","0",,"0.3","20.8","2","1"
"2","2017-01-01T00:21:07.000","2017-01-01T00:27:43.000","N","1","82","260","1","1.39","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2017-01-01T00:22:37.000","2017-01-01T00:53:32.000","N","1","255","14","1","11.25","36.5","0.5","0.5","3.5","0",,"0.3","41.3","1","1"
"2","2017-01-01T00:52:13.000","2017-01-01T01:02:32.000","N","1","83","196","1","2.16","10","0.5","0.5","2.82","0",,"0.3","14.12","1","1"
"2","2017-01-01T00:08:08.000","2017-01-01T00:13:10.000","N","1","75","75","2","0.96","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2017-01-01T00:37:29.000","2017-01-01T00:50:29.000","N","1","255","97","1","2.54","11.5","0.5","0.5","0","0",,"0.3","12.8","1","1"
"2","2017-01-01T00:52:21.000","2017-01-01T00:57:25.000","N","1","97","49","1","0.91","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2017-01-01T00:08:00.000","2017-01-01T00:33:09.000","N","1","25","123","1","6.84","23.5","0.5","0.5","4.96","0",,"0.3","29.76","1","1"
"2","2017-01-01T00:53:13.000","2017-01-01T01:05:54.000","N","1","181","52","1","2.48","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1"
"2","2017-01-01T00:16:59.000","2017-01-01T00:33:20.000","N","1","61","198","1","3.62","14","0.5","0.5","3.06","0",,"0.3","18.36","1","1"
"2","2017-01-01T00:34:15.000","2017-01-01T00:41:08.000","N","1","198","36","1","1.50","7","0.5","0.5","1.66","0",,"0.3","9.96","1","1"
"2","2017-01-01T00:44:20.000","2017-01-01T00:55:53.000","N","1","36","36","1","1.80","9.5","0.5","0.5","2.16","0",,"0.3","12.96","1","1"
"2","2017-01-01T00:11:28.000","2017-01-01T00:22:25.000","N","1","244","200","1","4.83","15.5","0.5","0.5","5.8","2.54",,"0.3","25.14","1","1"
"2","2017-01-01T00:37:50.000","2017-01-01T00:49:16.000","N","1","153","42","1","4.43","14.5","0.5","0.5","3.16","0",,"0.3","18.96","1","1"
"2","2017-01-01T00:52:28.000","2017-01-01T01:04:19.000","N","1","42","166","1","2.28","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2017-01-01T00:17:30.000","2017-01-01T00:23:25.000","N","1","256","80","1","1.30","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2017-01-01T00:28:34.000","2017-01-01T00:40:07.000","N","1","80","36","1","1.81","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:42:51.000","2017-01-01T00:53:56.000","N","1","36","80","1","2.04","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2017-01-01T00:59:37.000","2017-01-01T01:14:47.000","N","1","80","114","1","3.37","13.5","0.5","0.5","2","0",,"0.3","16.8","1","1"
"2","2017-01-01T00:45:11.000","2017-01-01T00:58:16.000","N","1","255","40","1","5.14","16.5","0.5","0.5","5.34","0",,"0.3","23.14","1","1"
"2","2017-01-01T00:21:42.000","2017-01-01T00:36:31.000","N","1","181","225","1","3.08","13","0.5","0.5","2.86","0",,"0.3","17.16","1","1"
"2","2017-01-01T00:44:42.000","2017-01-01T01:05:16.000","N","1","17","114","1","4.81","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1"
"2","2017-01-01T00:57:36.000","2017-01-01T01:08:30.000","N","1","129","223","1","1.96","9.5","0.5","0.5","2.16","0",,"0.3","12.96","1","1"
"2","2017-01-01T00:24:13.000","2017-01-01T00:50:22.000","N","1","129","226","1","4.28","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1"
"2","2017-01-01T00:53:59.000","2017-01-01T01:10:47.000","N","1","226","129","1","2.66","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2017-01-01T00:21:20.000","2017-01-01T00:26:59.000","N","1","7","260","1","1.27","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2017-01-01T00:32:00.000","2017-01-01T00:48:47.000","N","1","7","140","1","4.15","15.5","0.5","0.5","3.36","0",,"0.3","20.16","1","1"
"2","2017-01-01T00:11:58.000","2017-01-01T00:18:58.000","N","1","33","80","1","3.38","11.5","0.5","0.5","2.56","0",,"0.3","15.36","1","1"
"2","2017-01-01T00:30:21.000","2017-01-01T00:41:51.000","N","1","255","170","1","3.61","13","0.5","0.5","3.97","5.54",,"0.3","23.81","1","1"
"2","2017-01-01T00:55:30.000","2017-01-01T01:07:07.000","N","1","145","80","1","2.79","11.5","0.5","0.5","2.56","0",,"0.3","17.31","1","1"
"2","2017-01-01T00:07:31.000","2017-01-01T00:25:04.000","N","1","256","106","1","6.60","21.5","0.5","0.5","4.56","0",,"0.3","27.36","1","1"
"2","2017-01-01T00:32:09.000","2017-01-01T00:47:28.000","N","1","181","228","1","2.21","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"2","2017-01-01T00:31:51.000","2017-01-01T00:39:19.000","N","1","49","97","1","1.56","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2017-01-01T00:45:33.000","2017-01-01T00:53:10.000","N","1","97","65","1","0.89","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2017-01-01T00:21:40.000","2017-01-01T00:30:32.000","N","1","42","244","1","1.79","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:16:54.000","2017-01-01T00:24:01.000","N","1","129","82","1","0.93","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2017-01-01T00:05:45.000","2017-01-01T00:22:04.000","N","1","82","129","1","1.24","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2017-01-01T00:36:08.000","2017-01-01T00:57:23.000","N","1","129","56","1","2.24","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"2","2017-01-01T00:32:38.000","2017-01-01T00:46:43.000","N","1","75","4","1","6.58","20","0.5","0.5","0","0",,"0.3","23.25","1","1"
"2","2017-01-01T00:10:25.000","2017-01-01T00:22:33.000","N","1","145","226","1","1.96","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1"
"2","2017-01-01T00:38:17.000","2017-01-01T00:50:08.000","N","1","255","198","1","2.94","11.5","0.5","0.5","2.56","0",,"0.3","15.36","1","1"
"2","2017-01-01T00:59:10.000","2017-01-01T01:14:25.000","N","1","36","17","1","2.99","13","0.5","0.5","2.86","0",,"0.3","19.11","1","1"
"2","2017-01-01T00:57:23.000","2017-01-01T01:12:11.000","N","1","119","159","1","2.94","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2017-01-01T00:17:56.000","2017-01-01T00:35:09.000","N","1","66","161","1","6.50","20.5","0.5","0.5","0","0",,"0.3","21.8","1","1"
"2","2017-01-01T00:58:54.000","2017-01-01T01:10:53.000","N","1","145","229","1","3.36","12.5","0.5","0.5","2.76","0",,"0.3","16.56","1","1"
"2","2017-01-01T00:18:10.000","2017-01-01T00:32:28.000","N","1","49","190","1","2.23","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2017-01-01T00:19:47.000","2017-01-01T00:28:14.000","N","1","116","41","2","1.61","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:31:25.000","2017-01-01T00:42:24.000","N","1","41","42","2","1.91","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2017-01-01T00:48:55.000","2017-01-01T00:57:47.000","N","1","42","243","2","1.98","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2017-01-01T00:25:33.000","2017-01-01T00:42:58.000","N","1","82","28","1","5.80","19","0.5","0.5","0","0",,"0.3","20.3","2","1"
"2","2017-01-01T00:48:06.000","2017-01-01T01:06:59.000","N","1","95","83","1","4.69","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1"
"2","2017-01-01T00:28:36.000","2017-01-01T00:28:36.000","N","5","127","127","1","0.00","16","0","0","0","0",,"0.3","16.3","1","2"
"2","2017-01-01T00:39:45.000","2017-01-01T00:51:58.000","N","1","247","159","1","1.74","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:02:36.000","2017-01-01T00:23:47.000","N","1","69","151","1","4.20","17","0.5","0.5","1","0",,"0.3","19.3","1","1"
"2","2017-01-01T00:32:06.000","2017-01-01T00:49:33.000","N","1","166","162","1","4.33","16","0.5","0.5","3.46","0",,"0.3","20.76","1","1"
"2","2017-01-01T00:10:33.000","2017-01-01T00:20:23.000","N","1","25","49","1","1.37","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:01:27.000","2017-01-01T00:15:53.000","N","1","216","218","1","4.03","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"2","2017-01-01T00:14:40.000","2017-01-01T00:30:47.000","N","1","66","170","1","6.18","19.5","0.5","0.5","0","0",,"0.3","20.8","2","1"
"2","2017-01-01T00:23:18.000","2017-01-01T01:19:34.000","N","1","255","263","1","7.71","37.5","0.5","0.5","7.76","0",,"0.3","46.56","1","1"
"2","2017-01-01T00:17:23.000","2017-01-01T00:24:19.000","N","1","17","61","1","1.49","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2017-01-01T00:38:01.000","2017-01-01T00:54:18.000","N","1","97","61","1","2.78","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2017-01-01T00:19:37.000","2017-01-01T00:45:59.000","N","1","181","179","1","10.99","33.5","0.5","0.5","0","0",,"0.3","34.8","2","1"
"2","2017-01-01T00:27:38.000","2017-01-01T00:31:58.000","N","1","97","97","1","0.91","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2017-01-01T00:37:57.000","2017-01-01T00:51:58.000","N","1","97","188","1","2.60","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"2","2017-01-01T00:57:28.000","2017-01-01T01:05:40.000","N","1","188","72","1","1.97","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2017-01-01T00:12:19.000","2017-01-01T00:36:29.000","N","1","255","14","1","12.60","36.5","0.5","0.5","0","0",,"0.3","37.8","1","1"
"2","2017-01-01T00:18:57.000","2017-01-01T00:25:23.000","N","1","49","189","1","1.28","6.5","0.5","0.5","1.95","0",,"0.3","9.75","1","1"
"2","2017-01-01T00:27:16.000","2017-01-01T00:29:31.000","N","1","189","61","1","0.48","4","0.5","0.5","1.59","0",,"0.3","6.89","1","1"
"2","2017-01-01T00:58:57.000","2017-01-01T01:22:45.000","N","1","62","37","1","3.85","18","0.5","0.5","0","0",,"0.3","19.3","1","1"
"2","2017-01-01T00:11:40.000","2017-01-01T00:17:03.000","N","1","223","193","1","2.25","8.5","0.5","0.5","0","0",,"0.3","9.8","1","1"
"2","2017-01-01T00:30:13.000","2017-01-01T00:35:13.000","N","1","223","7","1","1.19","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2017-01-01T00:37:06.000","2017-01-01T00:44:35.000","N","1","7","260","1","1.63","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2017-01-01T00:11:29.000","2017-01-01T00:38:15.000","N","1","25","236","1","9.46","29.5","0.5","0.5","7.7","0",,"0.3","38.5","1","1"
"2","2017-01-01T00:41:55.000","2017-01-01T01:03:16.000","N","1","40","80","1","3.57","16.5","0.5","0.5","4.45","0",,"0.3","22.25","1","1"
"2","2017-01-01T00:54:15.000","2017-01-01T01:00:33.000","N","1","166","24","1","1.22","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2017-01-01T00:21:29.000","2017-01-01T00:39:35.000","N","1","223","256","1","7.49","23","0.5","0.5","0","0",,"0.3","24.3","1","1"
"2","2017-01-01T00:24:16.000","2017-01-01T00:25:46.000","N","1","33","33","1","0.33","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2017-01-01T00:26:59.000","2017-01-01T00:38:01.000","N","1","33","80","1","3.75","13.5","0.5","0.5","2","0",,"0.3","16.8","1","1"
"2","2017-01-01T00:39:14.000","2017-01-01T00:45:14.000","N","1","80","198","1","1.63","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2017-01-01T00:57:03.000","2017-01-01T01:02:26.000","N","1","80","37","1","0.56","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2017-01-01T00:57:29.000","2017-01-01T01:07:47.000","N","1","116","74","1","1.90","9.5","0.5","0.5","0","0",,"0.3","10.8","1","1"
"2","2017-01-01T00:14:28.000","2017-01-01T00:20:00.000","N","1","42","75","1","1.12","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2017-01-01T00:25:40.000","2017-01-01T00:34:25.000","N","1","41","238","1","1.74","8","0.5","0.5","1.86","0",,"0.3","11.16","1","1"
"2","2017-01-01T00:43:40.000","2017-01-01T00:51:11.000","N","1","24","41","1","0.83","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1"
"2","2017-01-01T00:27:06.000","2017-01-01T00:39:07.000","N","1","69","169","1","2.50","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2017-01-01T00:23:55.000","2017-01-01T00:52:02.000","N","1","42","174","1","7.29","26","0.5","0.5","0","0",,"0.3","27.3","2","1"
"2","2017-01-01T00:53:46.000","2017-01-01T01:02:37.000","N","1","174","78","1","4.21","13.5","0.5","0.5","0","0",,"0.3","14.8","1","1"
"2","2017-01-01T00:51:53.000","2017-01-01T01:16:22.000","N","1","7","164","1","4.16","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1"
