"building_id","borough","phn","street_name","total_units","order_issue_date","current_status","postcode","latitude","longitude","community_board","council_district","bin","bbl","census_tract","nta"
"301838","Brooklyn","180","GRAFTON STREET","16.0","2017-10-27T00:00:00.000","Discharged","11212","40.663769","-73.917998","316","41","3081513","3035510034","894","BK1602"
"302989","Brooklyn","69","GRANITE STREET","8.0","2015-10-21T00:00:00.000","Discharged","11207","40.683595","-73.906782","304","37","3080364","3034570064","403","BK0402"
"303875","Brooklyn","1363","GREENE AVENUE","6.0","2017-10-27T00:00:00.000","Discharged","11237","40.699970","-73.917654","304","37","3075116","3032890038","431","BK0401"
"304053","Brooklyn","250","GREENE AVENUE","9.0","2019-10-30T00:00:00.000","Discharged","11238","40.687252","-73.961061","302","35","3056259","3019660022","231","BK0204"
"305624","Brooklyn","1298","HALSEY STREET","6.0","2016-10-20T00:00:00.000","Discharged","11237","40.693764","-73.907316","304","37","3078916","3034130022","437","BK0402"
"306891","Brooklyn","243","HANCOCK STREET","12.0","2013-10-04T00:00:00.000","Discharged","11216","40.682997","-73.946079","303","36","3052406","3018340072","267","BK0301"
"307290","Brooklyn","668","HANCOCK STREET","41.0","2016-10-20T00:00:00.000","Discharged","11233","40.685010","-73.928442","303","36","3046208","3016620012","383","BK0302"
"308441","Brooklyn","257","HART STREET","6.0","2016-10-20T00:00:00.000","Discharged","11206","40.694078","-73.940957","303","36","3049224","3017690052","283","BK0302"
"309335","Brooklyn","41","HAWTHORNE STREET","4.0","2015-10-21T00:00:00.000","Discharged","11225","40.657330","-73.958751","309","40","3115536","3050420096","796.01","BK0902"
"309349","Brooklyn","45","HAWTHORNE STREET","54.0","2013-10-03T00:00:00.000","Discharged","11225","40.657335","-73.958657","309","40","3115534","3050420089","796.01","BK0902"
"309660","Brooklyn","948","HEGEMAN AVENUE","12.0","2016-10-20T00:00:00.000","Discharged","11208","40.665954","-73.877645","305","42","3098646","3044760001","1116","BK0503"
"311287","Brooklyn","132","HERKIMER STREET","16.0","2013-10-02T00:00:00.000","Discharged","11216","40.679583","-73.948743","303","36","3053953","3018670021","247","BK0301"
"311287","Brooklyn","132","HERKIMER STREET","16.0","2017-10-27T00:00:00.000","Discharged","11216","40.679583","-73.948743","303","36","3053953","3018670021","247","BK0301"
"311331","Brooklyn","140","HERKIMER STREET","16.0","2014-10-06T00:00:00.000","Discharged","11216","40.679572","-73.948555","303","36","3053955","3018670025","247","BK0301"
"311581","Brooklyn","575","HERKIMER STREET","38.0","2019-10-28T00:00:00.000","Discharged","11213","40.678799","-73.934023","303","36","3047981","3017000062","271","BK0302"
"312790","Brooklyn","87","HILL STREET","3.0","2014-10-06T00:00:00.000","Discharged","11208","40.678994","-73.870036","305","37","3093555","3041700037","1190","BK0505"
"312850","Brooklyn","220","HIMROD STREET","6.0","2014-10-06T00:00:00.000","Discharged","11237","40.699354","-73.920572","304","37","3074782","3032780023","431","BK0401"
"313097","Brooklyn","509","HINSDALE STREET","21.0","2018-10-03T00:00:00.000","Discharged","11207","40.662233","-73.898201","305","42","3085400","3038350021","1130","BK0503"
"313123","Brooklyn","553","HINSDALE STREET","42.0","2016-10-20T00:00:00.000","Discharged","11207","40.661418","-73.897993","305","42","3085386","3038350001","1130","BK0503"
"313670","Brooklyn","128","THOMAS S BOYLAND STREET","3.0","2018-10-03T00:00:00.000","Active","11233","40.680342","-73.913975","316","41","3041501","3015260030","371","BK1601"
"313702","Brooklyn","217","THOMAS S BOYLAND STREET","8.0","2014-10-06T00:00:00.000","Discharged","11233","40.677098","-73.913630","316","41","3042499","3015650010","301","BK1601"
"314175","Brooklyn","553","HOWARD AVENUE","12.0","2018-10-03T00:00:00.000","Discharged","11233","40.668777","-73.920064","316","41","3039579","3014760006","361","BK1601"
"314453","Brooklyn","19","HUBBARD PLACE","16.0","2013-10-02T00:00:00.000","Discharged","11210","40.624578","-73.938028","318","45","3216952","3078080004","736","BK1801"
"315750","Brooklyn","18","IRVING AVENUE","16.0","2018-10-02T00:00:00.000","Discharged","11237","40.705369","-73.925560","304","34","3072139","3031660035","427","BK0401"
"317512","Brooklyn","764","JEFFERSON AVENUE","8.0","2015-10-21T00:00:00.000","Discharged","11221","40.686021","-73.926181","303","41","3045921","3016580009","383","BK0302"
"320847","Brooklyn","111","KINGSTON AVENUE","6.0","2019-10-30T00:00:00.000","Discharged","11213","40.676086","-73.941557","308","36","3030514","3012160003","311","BK0802"
"321620","Brooklyn","284","KOSCIUSZKO STREET","8.0","2015-10-21T00:00:00.000","Discharged","11221","40.691526","-73.943451","303","36","3049830","3017860031","261","BK0301"
"321622","Brooklyn","286","KOSCIUSZKO STREET","8.0","2018-10-03T00:00:00.000","Discharged","11221","40.691532","-73.943389","303","36","3049831","3017860033","261","BK0301"
"321678","Brooklyn","399","KOSCIUSZKO STREET","12.0","2016-10-20T00:00:00.000","Discharged","11221","40.692078","-73.938777","303","36","3043225","3016010055","281","BK0302"
"321682","Brooklyn","403","KOSCIUSZKO STREET","13.0","2018-10-03T00:00:00.000","Discharged","11221","40.692092","-73.938665","303","36","3043224","3016010053","281","BK0302"
"321729","Brooklyn","465","KOSCIUSZKO STREET","4.0","2016-10-20T00:00:00.000","Active","11221","40.692368","-73.936270","303","36","3043254","3016020082","289","BK0302"
"322406","Brooklyn","745","LAFAYETTE AVENUE","13.0","2018-10-03T00:00:00.000","Discharged","11221","40.690788","-73.943480","303","36","3049836","3017860049","261","BK0301"
"323187","Brooklyn","84","LAWRENCE AVENUE","35.0","2013-10-02T00:00:00.000","Discharged","11230","40.629599","-73.975769","314","40","3127878","3054220019","480","BK1402"
"323717","Brooklyn","163","LEFFERTS PLACE","17.0","2019-10-28T00:00:00.000","Active","11238","40.680547","-73.957139","303","36","3057732","3020160073","227","BK0301"
"323822","Brooklyn","141","LEGION STREET","3.0","2022-12-12T00:00:00.000","Active","11212","40.665375","-73.917430","316","41","3081286","3035360014","900","BK1602"
"323953","Brooklyn","351","LEGION STREET","19.0","2017-10-27T00:00:00.000","Discharged","11212","40.660205","-73.916106","316","41","3082003","3035820006","894","BK1602"
"324345","Brooklyn","874","LENOX ROAD","6.0","2015-10-21T00:00:00.000","Discharged","11203","40.655552","-73.927155","317","41","3101501","3046590009","866","BK1703"
"324893","Brooklyn","66","LEWIS AVENUE","12.0","2017-10-27T00:00:00.000","Discharged","11206","40.695443","-73.937541","303","36","3042925","3015880038","283","BK0302"
"326015","Brooklyn","568","LINCOLN AVENUE","3.0","2017-10-27T00:00:00.000","Discharged","11208","40.675365","-73.867137","305","42","3095200","3042370026","1200","BK0505"
"326266","Brooklyn","1231","LINCOLN PLACE","27.0","2019-10-28T00:00:00.000","Discharged","11213","40.669997","-73.935585","308","35","3037043","3013830064","353.01","BK0802"
"326482","Brooklyn","1671","LINCOLN PLACE","16.0","2017-10-27T00:00:00.000","Discharged","11233","40.669223","-73.921408","316","41","3039507","3014730051","361","BK1601"
"326545","Brooklyn","326","LINCOLN PLACE","37.0","2022-12-12T00:00:00.000","Active","11238","40.673340","-73.965525","308","35","3029624","3011790023","215","BK0801"
"327005","Brooklyn","100","LINDEN BOULEVARD","41.0","2015-10-21T00:00:00.000","Discharged","11226","40.652363","-73.954894","317","40","3116745","3050870017","822","BK1701"
"327285","Brooklyn","362","LINDEN BOULEVARD","42.0","2022-12-09T00:00:00.000","Active","11203","40.652856","-73.945765","317","40","3108655","3048710001","816","BK1701"
"327352","Brooklyn","46","LINDEN BOULEVARD","16.0","2016-10-20T00:00:00.000","Discharged","11226","40.652230","-73.957478","314","40","3116709","3050860030","796.02","BK1401"
"327388","Brooklyn","54","LINDEN BOULEVARD","16.0","2019-10-28T00:00:00.000","Discharged","11226","40.652241","-73.957244","314","40","3116711","3050860034","796.02","BK1401"
"329738","Brooklyn","102","MACON STREET","12.0","2015-10-21T00:00:00.000","Discharged","11216","40.681391","-73.946859","303","36","3053273","3018500020","249","BK0301"
"330376","Brooklyn","872","MACON STREET","8.0","2022-12-12T00:00:00.000","Active","11233","40.684933","-73.916039","316","41","3040210","3014980026","373","BK1601"
"330710","Brooklyn","142-44","MADISON STREET","16.0","2016-11-18T00:00:00.000","Discharged","11216","40.684416","-73.953134","303","36","3051550","3018220015","245","BK0301"
"332705","Brooklyn","273","MONROE STREET","6.0","2018-10-03T00:00:00.000","Discharged","11216","40.685783","-73.947930","303","36","3051124","3018130053","251","BK0301"
"334206","Brooklyn","555","MC DONALD AVENUE","6.0","2019-10-30T00:00:00.000","Discharged","11218","40.640677","-73.979062","312","39","3125270","3053530058","486","BK1203"
"334375","Brooklyn","133","MAC DONOUGH STREET","8.0","2017-10-27T00:00:00.000","Discharged","11216","40.681304","-73.941289","303","36","3053382","3018520049","269","BK0301"
"334812","Brooklyn","645","MAC DONOUGH STREET","13.0","2017-10-27T00:00:00.000","Discharged","11233","40.683668","-73.920667","303","41","3040101","3014960042","377","BK0302"
"334907","Brooklyn","769","MAC DONOUGH STREET","4.0","2014-10-06T00:00:00.000","Active","11233","40.684244","-73.915665","316","41","3040228","3014980054","373","BK1601"
"335768","Brooklyn","20","MENAHAN STREET","6.0","2019-10-30T00:00:00.000","Discharged","11221","40.692798","-73.922322","304","37","3075861","3033130006","395","BK0402"
"337901","Brooklyn","366","MILLER AVENUE","3.0","2014-10-06T00:00:00.000","Discharged","11207","40.671929","-73.891052","305","42","3083993","3037420033","1152","BK0502"
"337955","Brooklyn","433","MILLER AVENUE","12.0","2017-10-27T00:00:00.000","Discharged","11207","40.670290","-73.890604","305","42","3089388","3040250001","1160","BK0502"
"339586","Brooklyn","407","MONTAUK AVENUE","11.0","2016-10-20T00:00:00.000","Discharged","11208","40.668143","-73.876185","305","42","3098466","3044560070","1118","BK0503"
"340178","Brooklyn","53","MONTROSE AVENUE","7.0","2016-10-20T00:00:00.000","Discharged","11206","40.706899","-73.947798","301","34","3071077","3030500039","511","BK0104"
"343418","Brooklyn","1122","NEW YORK AVENUE","24.0","2018-10-02T00:00:00.000","Active","11203","40.645898","-73.946149","317","45","3110485","3049170026","826","BK1701"
"344016","Brooklyn","70","NEW YORK AVENUE","8.0","2019-10-30T00:00:00.000","Discharged","11216","40.677722","-73.946988","308","36","3029797","3012010038","315","BK0802"
"344317","Brooklyn","2317","NEWKIRK AVENUE","16.0","2019-10-28T00:00:00.000","Discharged","11226","40.639342","-73.955400","314","40","3120307","3052090024","516.01","BK1401"
"344324","Brooklyn","2343","NEWKIRK AVENUE","15.0","2017-10-27T00:00:00.000","Discharged","11226","40.639636","-73.954639","314","45","3120329","3052100009","790.01","BK1401"
"344340","Brooklyn","2516","NEWKIRK AVENUE","16.0","2017-10-27T00:00:00.000","Discharged","11226","40.639701","-73.952960","317","45","3120378","3052120043","790.02","BK1701"
"344903","Brooklyn","180","NOLL STREET","3.0","2019-10-30T00:00:00.000","Discharged","11237","40.703925","-73.930150","304","34","3071929","3031550014","427","BK0401"
"346344","Brooklyn","1827","NOSTRAND AVENUE","6.0","2017-10-27T00:00:00.000","Discharged","11226","40.641472","-73.948559","317","45","3111281","3049470056","828","BK1701"
"346402","Brooklyn","2026","NOSTRAND AVENUE","11.0","2022-12-12T00:00:00.000","Active","11210","40.635820","-73.947980","314","45","3121727","3052520040","786.01","BK1401"
"347159","Brooklyn","1039","OCEAN AVENUE","16.0","2015-10-21T00:00:00.000","Discharged","11226","40.637082","-73.958532","314","45","3120596","3052200075","516.01","BK1401"
"347226","Brooklyn","1464","OCEAN AVENUE","28.0","2015-10-21T00:00:00.000","Discharged","11230","40.626585","-73.956565","314","44","3179812","3067120086","762","BK1403"
"347548","Brooklyn","2630","OCEAN AVENUE","47.0","2014-10-06T00:00:00.000","Discharged","11229","40.597617","-73.951085","315","48","3199767","3073520039","578","BK1502"
"348561","Brooklyn","377","OCEAN PARKWAY","46.0","2017-11-15T00:00:00.000","Discharged","11218","40.639743","-73.973408","312","39","3126223","3053750072","490","BK1203"
"351589","Brooklyn","1517","PARK PLACE","39.0","2019-10-28T00:00:00.000","Active","11213","40.672163","-73.926949","308","41","3036323","3013680068","347","BK0802"
"351589","Brooklyn","1517","PARK PLACE","39.0","2016-10-20T00:00:00.000","Discharged","11213","40.672163","-73.926949","308","41","3036323","3013680068","347","BK0802"
"351643","Brooklyn","1682","PARK PLACE","20.0","2022-12-12T00:00:00.000","Active","11233","40.671847","-73.921488","316","41","3039383","3014660016","363","BK1601"
"352212","Brooklyn","271","PARKSIDE AVENUE","24.0","2019-10-28T00:00:00.000","Discharged","11226","40.655697","-73.959069","309","40","3115842","3050480083","796.01","BK0902"
"352685","Brooklyn","68","PATCHEN AVENUE","8.0","2015-11-12T00:00:00.000","Discharged","11221","40.689914","-73.927467","303","36","3044378","3016270052","387","BK0302"
"353110","Brooklyn","453","PENNSYLVANIA AVENUE","18.0","2019-10-28T00:00:00.000","Discharged","11207","40.666031","-73.894360","305","42","3084663","3038060023","1126","BK0503"
"353119","Brooklyn","473","PENNSYLVANIA AVENUE","16.0","2016-10-20T00:00:00.000","Discharged","11207","40.665658","-73.894263","305","42","3084659","3038060015","1126","BK0503"
"353145","Brooklyn","518","PENNSYLVANIA AVENUE","19.0","2013-10-03T00:00:00.000","Discharged","11207","40.664408","-73.893966","305","42","3085055","3038220027","1126","BK0503"
"354058","Brooklyn","1805","PITKIN AVENUE","19.0","2017-10-27T00:00:00.000","Discharged","11212","40.670342","-73.906364","316","37","3083738","3037090030","908","BK1602"
"354272","Brooklyn","2488","PITKIN AVENUE","3.0","2014-10-06T00:00:00.000","Discharged","11208","40.674161","-73.880485","305","42","3089314","3040210019","1166","BK0502"
"355094","Brooklyn","1016","PRESIDENT STREET","27.0","2022-12-12T00:00:00.000","Active","11225","40.668734","-73.957828","309","35","3033449","3012800016","325","BK0901"
"355105","Brooklyn","1030","PRESIDENT STREET","26.0","2017-10-27T00:00:00.000","Discharged","11225","40.668646","-73.957388","309","35","3033451","3012800022","325","BK0901"
"355141","Brooklyn","1131","PRESIDENT STREET","16.0","2013-09-27T00:00:00.000","Discharged","11225","40.668191","-73.952706","309","35","3033228","3012750076","321","BK0901"
"355146","Brooklyn","1144","PRESIDENT STREET","8.0","2016-10-20T00:00:00.000","Discharged","11225","40.668169","-73.952565","309","35","3033523","3012820016","321","BK0901"
"355453","Brooklyn","1616","PRESIDENT STREET","25.0","2018-10-03T00:00:00.000","Discharged","11213","40.667186","-73.934586","309","35","3037905","3014070041","353.02","BK0901"
"355453","Brooklyn","1616","PRESIDENT STREET","25.0","2015-10-21T00:00:00.000","Discharged","11213","40.667186","-73.934586","309","35","3037905","3014070041","353.02","BK0901"
"356641","Brooklyn","1097","PROSPECT PLACE","13.0","2017-10-27T00:00:00.000","Discharged","11213","40.673779","-73.940131","308","36","3031088","3012300056","343","BK0802"
"356822","Brooklyn","1583","PROSPECT PLACE","39.0","2018-10-03T00:00:00.000","Discharged","11233","40.672892","-73.923902","308","41","3036143","3013630078","359","BK0802"
"357119","Brooklyn","386","PROSPECT PLACE","8.0","2017-10-27T00:00:00.000","Discharged","11238","40.676655","-73.964081","308","35","3028876","3011600035","205","BK0801"
"357630","Brooklyn","98","PULASKI STREET","5.0","2018-10-03T00:00:00.000","Active","11206","40.692557","-73.947514","303","36","3049485","3017750020","261","BK0301"
"359820","Brooklyn","119","RALPH AVENUE","7.0","2016-10-20T00:00:00.000","Discharged","11221","40.685954","-73.923307","303","41","3039839","3014870005","375","BK0302"
"360161","Brooklyn","558","RALPH AVENUE","12.0","2019-10-28T00:00:00.000","Discharged","11233","40.670138","-73.922474","308","41",,,"359","BK0802"
"360555","Brooklyn","63","MALCOLM X BOULEVARD","8.0","2015-10-21T00:00:00.000","Discharged","11221","40.691898","-73.930833","303","36","3043638","3016120005","387","BK0302"
"360624","Brooklyn","1106","REMSEN AVENUE","17.0","2022-12-12T00:00:00.000","Active","11236","40.642235","-73.908212","318","46","3224132","3079940058","964","BK1803"
"361046","Brooklyn","421","REMSEN AVENUE","12.0","2013-10-02T00:00:00.000","Discharged","11212","40.655300","-73.922737","317","41","3101718","3046650067","886","BK1704"
"361046","Brooklyn","421","REMSEN AVENUE","12.0","2015-10-21T00:00:00.000","Discharged","11212","40.655300","-73.922737","317","41","3101718","3046650067","886","BK1704"
"362062","Brooklyn","259","RIDGEWOOD AVENUE","3.0","2016-10-20T00:00:00.000","Discharged","11208","40.683851","-73.879026","305","37","3091444","3041130057","1174","BK0501"
"362422","Brooklyn","266","ROCHESTER AVENUE","16.0","2019-10-28T00:00:00.000","Discharged","11213","40.669480","-73.928282","308","41","3037369","3013910037","349.01","BK0802"
"363824","Brooklyn","433","ROGERS AVENUE","12.0","2018-10-02T00:00:00.000","Discharged","11225","40.661958","-73.953665","309","40","3035331","3013290006","800","BK0902"
"366007","Brooklyn","10","SACKMAN STREET","20.0","2015-10-21T00:00:00.000","Discharged","11233","40.679019","-73.906236","316","37","3042059","3015430049","367","BK1601"
"367921","Brooklyn","285","SCHENECTADY AVENUE","35.0","2015-10-21T00:00:00.000","Discharged","11213","40.668289","-73.933940","309","35","3037542","3013960001","351.02","BK0901"
"369279","Brooklyn","560","SHEFFIELD AVENUE","6.0","2014-10-06T00:00:00.000","Discharged","11207","40.663306","-73.894695","305","42","3085038","3038210051","1126","BK0503"
"373585","Brooklyn","1148","ST JOHNS PLACE","12.0","2019-10-28T00:00:00.000","Active","11213","40.671079","-73.940213","308","35","3032501","3012580031","339","BK0802"
"373656","Brooklyn","1280","ST JOHNS PLACE","20.0","2013-10-02T00:00:00.000","Discharged","11213","40.670835","-73.935660","308","35","3037014","3013830015","353.01","BK0802"
"375051","Brooklyn","921","ST MARKS AVENUE","20.0","2018-10-02T00:00:00.000","Discharged","11213","40.674727","-73.941122","308","36","3030855","3012230078","311","BK0802"
"375051","Brooklyn","921","ST MARKS AVENUE","20.0","2016-10-20T00:00:00.000","Discharged","11213","40.674727","-73.941122","308","36","3030855","3012230078","311","BK0802"
"375086","Brooklyn","176","ALBANY AVENUE","7.0","2018-10-03T00:00:00.000","Discharged","11213","40.674731","-73.938897","308","36","3030842","3012230050","311","BK0802"
"376496","Brooklyn","1593","STERLING PLACE","6.0","2017-10-27T00:00:00.000","Discharged","11213","40.671210","-73.925923","308","36","3036618","3013740052","347","BK0802"
"377800","Brooklyn","2","STODDARD PLACE","54.0","2015-10-21T00:00:00.000","Discharged","11225","40.665478","-73.955938","309","35","3034361","3013040024","323","BK0901"
"378213","Brooklyn","2202","STRAUSS STREET","4.0","2019-10-31T00:00:00.000","Active","11212","40.659839","-73.914056","316","41","3082234","3035960039","894","BK1602"
"378816","Brooklyn","164","STUYVESANT AVENUE","8.0","2014-10-06T00:00:00.000","Discharged","11221","40.689904","-73.933446","303","36","3044055","3016200049","291","BK0302"
"379262","Brooklyn","152","MARCUS GARVEY BOULEVARD","16.0","2017-10-27T00:00:00.000","Discharged","11206","40.693251","-73.940096","303","36","3049571","3017770033","281","BK0302"
"380388","Brooklyn","218","SUYDAM STREET","6.0","2018-10-03T00:00:00.000","Active","11237","40.700936","-73.924869","304","34","3073161","3032190011","429","BK0401"
"381509","Brooklyn","150","TOMPKINS AVENUE","20.0","2015-10-21T00:00:00.000","Discharged","11206","40.694047","-73.946052","303","36","3049131","3017670038","261","BK0301"
"381667","Brooklyn","400","TOMPKINS AVENUE","15.0","2017-10-27T00:00:00.000","Discharged","11216","40.683641","-73.943980","303","36","3052379","3018340039","267","BK0301"
"381896","Brooklyn","299","TROUTMAN STREET","8.0","2019-10-30T00:00:00.000","Discharged","11237","40.704057","-73.925353","304","34","3072379","3031750045","427","BK0401"
"383026","Brooklyn","1059","UNION STREET","32.0","2013-10-02T00:00:00.000","Discharged","11225","40.669706","-73.957885","309","35","3032872","3012660001","325","BK0901"
"383342","Brooklyn","1578","UNION STREET","14.0","2013-10-02T00:00:00.000","Discharged","11213","40.668148","-73.937220","309","35","3037671","3014000042","335","BK0901"
"388441","Brooklyn","655","WARWICK STREET","6.0","2022-12-12T00:00:00.000","Discharged","11207","40.666891","-73.884171","305","42","3090478","3040790011","1124","BK0503"
"396050","Brooklyn","1092","WILLMOHR STREET","39.0","2017-10-27T00:00:00.000","Discharged","11212","40.656896","-73.917927","317","41","3102613","3046920003","890","BK1704"
"396399","Brooklyn","607","WILLOUGHBY AVENUE","9.0","2017-10-27T00:00:00.000","Discharged","11206","40.694373","-73.944934","303","36","3048877","3017600070","259.01","BK0301"
"396446","Brooklyn","676","WILLOUGHBY AVENUE","21.0","2018-10-03T00:00:00.000","Discharged","11206","40.694655","-73.942323","303","36","3049209","3017690016","283","BK0302"
"397030","Brooklyn","627","WILSON AVENUE","5.0","2018-10-03T00:00:00.000","Discharged","11207","40.689693","-73.906348","304","37","3079776","3034367501","409","BK0402"
"397356","Brooklyn","1088","WINTHROP STREET","42.0","2019-10-28T00:00:00.000","Discharged","11212","40.661558","-73.923753","317","41","3100598","3046300006","884","BK1704"
"398198","Brooklyn","140","WYCKOFF AVENUE","6.0","2019-10-30T00:00:00.000","Active","11237","40.703104","-73.917311","304","37","3074546","3032700036","443","BK0401"
"400527","Queens","34-25","9 STREET","6.0","2016-10-20T00:00:00.000","Discharged","11106","40.764403","-73.939913","401","22","4003850","4003240016","39","QN0105"
"426670","Queens","102-01","39 AVENUE","13.0","2013-10-02T00:00:00.000","Discharged","11368","40.750458","-73.863847","403","21","4044252","4017680061","405.02","QN0303"
"426670","Queens","102-01","39 AVENUE","13.0","2017-10-27T00:00:00.000","Discharged","11368","40.750458","-73.863847","403","21","4044252","4017680061","405.02","QN0303"
"429525","Queens","48-36","41 STREET","6.0","2018-10-03T00:00:00.000","Discharged","11104","40.738843","-73.924314","402","26","4002883","4002020048","185.01","QN0202"
"430826","Queens","108-42","43 AVENUE","6.0","2015-10-21T00:00:00.000","Discharged","11368","40.748828","-73.857231","404","21","4049357","4019990013","401.01","QN0402"
"448784","Queens","37-45","59 STREET","3.0","2019-10-28T00:00:00.000","Discharged","11377","40.749101","-73.903810","402","26","4027743","4012140029","259","QN0203"
"459332","Queens","70-29","66 STREET","6.0","2022-12-12T00:00:00.000","Active","11385","40.703685","-73.889301","405","30","4088613","4036480033","579","QN0503"
"479674","Queens","67-26","78 STREET","12.0","2013-10-04T00:00:00.000","Discharged","11379","40.712311","-73.875432","405","30","4091467","4037740027","619","QN0504"
"481131","Queens","37-58","79 STREET","3.0","2022-12-12T00:00:00.000","Active","11372","40.749094","-73.887046","403","25","4029938","4012890037","285","QN0301"
"504325","Queens","35-38","94 STREET","16.0","2014-10-06T00:00:00.000","Discharged","11372","40.752097","-73.873387","403","25","4036131","4014670024","273.01","QN0301"
"513337","Queens","34-21","102 STREET","23.0","2019-10-28T00:00:00.000","Active","11368","40.755338","-73.866158","403","21","4043077","4017360028","379","QN0303"
"629266","Queens","113-15","ATLANTIC AVENUE","8.0","2016-10-20T00:00:00.000","Discharged","11418","40.692714","-73.832812","409","29","4195673","4093200118","124","QN0902"
"632114","Queens","413","BEACH 28 STREET","10.0","2017-10-27T00:00:00.000","Discharged","11691","40.597663","-73.761575","414","31","4301459","4157930019","998.01","QN1401"
"637086","Queens","29-32","BEACH CHANNEL DRIVE","107.0","2017-10-27T00:00:00.000","Discharged","11691","40.599573","-73.764215","414","31","4300850","4157440007","992","QN1401"
"660750","Queens","18-06","GATEWAY BOULEVARD","27.0","2017-10-27T00:00:00.000","Discharged","11691","40.600555","-73.750704","414","31","4298337","4155670021","1010.03","QN1401"
"667883","Queens","172-07","JAMAICA AVENUE","11.0","2015-10-21T00:00:00.000","Discharged","11432","40.707736","-73.787447","412","27","4209844","4098080012","462","QN1201"
"671796","Queens","145-02","LAKEWOOD AVENUE","4.0","2018-10-03T00:00:00.000","Active","11435","40.690175","-73.803088","412","28","4258015","4119380003","198","QN1202"
"674857","Queens","224-14","LINDEN BOULEVARD","3.0","2017-10-27T00:00:00.000","Discharged","11411","40.693969","-73.736431","413","27","4274490","4127410007","606","QN1304"
"689606","Queens","1851","PUTNAM AVENUE","7.0","2019-10-28T00:00:00.000","Discharged","11385","40.702575","-73.904375","405","34","4083053","4034710066","551","QN0502"
"703766","Queens","63-50","WETHEROLE STREET","71.0","2019-10-28T00:00:00.000","Discharged","11374","40.728215","-73.864232","406","30","4072455","4030940034","693","QN0601"
"705856","Queens","878","WOODWARD AVENUE","6.0","2022-12-12T00:00:00.000","Active","11385","40.702570","-73.901764","405","30","4083113","4034730047","551","QN0502"
"718522","Staten Island","49","BROWNELL STREET","3.0","2014-10-06T00:00:00.000","Discharged","10304","40.624134","-74.075239","501","49","5013807","5005280004","27","SI0102"
"793709","Staten Island","410","WESTERVELT AVENUE","3.0","2018-10-03T00:00:00.000","Discharged","10301","40.638238","-74.081830","501","49","5000752","5000360083","11","SI0101"
"803868","Manhattan","2010","7 AVENUE","28.0","2018-10-03T00:00:00.000","Discharged","10027","40.806048","-73.950473","110","9","1079502","1019260029","220","MN1001"
"804664","Manhattan","449","EAST 116 STREET","10.0","2015-10-21T00:00:00.000","Discharged","10029","40.795338","-73.933810","111","8","1053102","1017100021","178","MN1102"
"805865","Manhattan","224","WEST 116 STREET","10.0","2018-10-02T00:00:00.000","Discharged","10026","40.803731","-73.953758","110","9","1085307","1018310043","218","MN1001"
"806284","Bronx","348","BEEKMAN AVENUE","21.0","2022-12-12T00:00:00.000","Active","10454","40.808969","-73.913726","201","8","2003660","2025540018","33","BX0101"
"807595","Brooklyn","1311","AVENUE K","38.0","2019-10-28T00:00:00.000","Discharged","11230","40.622615","-73.962590","314","44","3179934","3067150042","534","BK1403"
"808235","Brooklyn","1165","EASTERN PARKWAY","16.0","2016-10-20T00:00:00.000","Discharged","11213","40.668731","-73.929758","308","41","3324648","3013910061","349.01","BK0802"
"808235","Brooklyn","1165","EASTERN PARKWAY","16.0","2013-10-02T00:00:00.000","Discharged","11213","40.668731","-73.929758","308","41","3324648","3013910061","349.01","BK0802"
"808947","Brooklyn","1350","NEW YORK AVENUE","42.0","2022-12-12T00:00:00.000","Discharged","11210","40.639958","-73.945512","317","45","3337095","3049640040","830","BK1702"
"809284","Brooklyn","510","RIVERDALE AVENUE","22.0","2018-10-03T00:00:00.000","Discharged","11207","40.662633","-73.897584","305","42","3085401","3038350026","1130","BK0503"
"809945","Brooklyn","437","WYONA STREET","6.0","2016-10-20T00:00:00.000","Discharged","11207","40.667802","-73.891877","305","42","3084573","3037920019","1158","BK0502"
"810187","Queens","131","BEACH 121 STREET","10.0","2017-10-27T00:00:00.000","Discharged","11694","40.577027","-73.840607","414","32","4312812","4162317502","934.02","QN1403"
"815025","Queens","22-45","DIX AVENUE","30.0","2023-01-04T00:00:00.000","Active","11691","40.606668","-73.756245","414","31","4458769","4156610045","1032.01","QN1401"
"838109","Manhattan","452","ST NICHOLAS AVENUE","10.0","2019-10-30T00:00:00.000","Active","10027","40.815215","-73.948906","110","9","1059432","1019580041","215","MN1002"
"844218","Manhattan","503","WEST 133 STREET","41.0","2022-12-12T00:00:00.000","Active","10027","40.817836","-73.953738","109","7","1085357","1019870024","219","MN0902"
"856093","Bronx","1208","COLLEGE AVENUE",,"2015-10-21T00:00:00.000","Discharged","10456","40.833026","-73.913218","204","16","2114160","2024350009","175","BX0401"
"859472","Bronx","2261","BASSFORD AVENUE","3.0","2016-10-24T00:00:00.000","Discharged","10457","40.854454","-73.892976","206","15","2109525","2030500129","385","BX0603"
"878461","Queens","86-06","102 AVENUE","3.0","2014-10-06T00:00:00.000","Discharged","11416","40.681472","-73.853067","409","32","4532047","4090880003","52","QN0904"
"878820","Queens","92-10","175 STREET","4.0","2022-12-12T00:00:00.000","Active","11433","40.707493","-73.785633","412","27","4595262","4102140112","444","QN1201"
