"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"264678421","2023-03-07T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","62","0","25-44","M","BLACK HISPANIC","990220","160465","40.607116","-73.978496","POINT (-73.978496 40.607116)"
"263540459","2023-02-13T00:00:00.000","139","MURDER,UNCLASSIFIED","101","MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","B","49","0","45-64","M","WHITE HISPANIC","1020553","254593","40.865401","-73.868748","POINT (-73.868748 40.865401)"
"267347000","2023-04-27T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","25-44","F","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"261664972","2023-01-10T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","M","34","0","45-64","M","WHITE HISPANIC","1007190","253954","40.86368988","-73.91706434","POINT (-73.91706434 40.86368988)"
"262777800","2023-01-31T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","B","49","0","25-44","M","WHITE HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"266397011","2023-04-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","61","0","25-44","M","BLACK HISPANIC","992065","159955","40.605714","-73.971855","POINT (-73.971855 40.605714)"
"261793919","2023-01-12T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","K","77","0","18-24","M","BLACK","1004349","186025","40.67724955","-73.92753864","POINT (-73.92753864 40.67724955)"
"268206396","2023-05-13T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K","83","0","25-44","M","BLACK","1001832","194173","40.699621","-73.936589","POINT (-73.936589 40.699621)"
"261688422","2023-01-10T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","K","77","0","18-24","M","BLACK","1002032","186043","40.677305","-73.93589","POINT (-73.93589 40.677305)"
"270256770","2023-06-22T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","M","34","0","25-44","M","BLACK HISPANIC","1002161","249364","40.851104","-73.935254","POINT (-73.935254 40.851104)"
"263600959","2023-02-14T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601502","F","M","28","0","25-44","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"265805552","2023-03-28T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","6","0","45-64","M","BLACK","985730","204729","40.728612","-73.994657","POINT (-73.994657 40.728612)"
"267053237","2023-04-21T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","Q","110","0","25-44","M","WHITE HISPANIC","1024193","213129","40.75157615","-73.85583589","POINT (-73.85583589 40.75157615)"
"263111320","2023-02-06T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","M","6","0","45-64","M","WHITE","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"269425166","2023-06-07T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","S","120","0","25-44","M","BLACK","951889","169273","40.631233","-74.116586","POINT (-74.116586 40.631233)"
"261349743","2023-01-04T00:00:00.000","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","351","CRIMINAL MISCHIEF & RELATED OF","PL 1456500","M","Q","103","0","25-44","M","WHITE","1037559","194576","40.70058232906593","-73.80774181591707","POINT (-73.80774181591707 40.70058232906593)"
"263247464","2023-02-08T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","83","0","45-64","M","WHITE HISPANIC","1007127","193705","40.698323","-73.917495","POINT (-73.917495 40.698323)"
"263041215","2023-02-04T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","70","0","25-44","F","BLACK","996612","173339","40.642445","-73.955452","POINT (-73.955452 40.642445)"
"262633598","2023-01-28T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","102","0","25-44","F","ASIAN / PACIFIC ISLANDER","1028825","190251","40.688762","-73.839269","POINT (-73.839269 40.688762)"
"269857798","2023-06-14T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950001","M","S","120","0","18-24","M","BLACK","950047","168553","40.62924951","-74.12322075","POINT (-74.12322075 40.62924951)"
"261970979","2023-01-16T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","90","0","25-44","M","WHITE","994603","200263","40.716347","-73.962652","POINT (-73.962652 40.716347)"
"268790759","2023-05-24T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B","49","0","18-24","M","WHITE HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"261354847","2023-01-04T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","69","0","25-44","M","WHITE HISPANIC","1010576","175628","40.648698","-73.905128","POINT (-73.905128 40.648698)"
"261508401","2023-01-07T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q","105","0","25-44","M","BLACK","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"263403800","2023-02-11T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","S","120","0","25-44","M","BLACK HISPANIC","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"261732312","2023-01-11T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B","49","0","25-44","M","WHITE HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"261291733","2023-01-03T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","K","69","0","25-44","M","BLACK HISPANIC","1011816","173795","40.64366081","-73.90066846","POINT (-73.90066846 40.64366081)"
"267284269","2023-04-26T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601504","F","B","49","0","18-24","M","BLACK","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"261349744","2023-01-04T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","101","0","18-24","M","BLACK HISPANIC","1050980","158119","40.600427","-73.759698","POINT (-73.759698 40.600427)"
"265450968","2023-03-21T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","Q","110","0","45-64","M","WHITE HISPANIC","1016558","211238","40.74641703","-73.88340153","POINT (-73.88340153 40.74641703)"
"270571776","2023-06-29T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","M","6","0","18-24","M","WHITE","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"265173186","2023-03-15T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","M","WHITE","1057564","200120","40.7156561","-73.73553406","POINT (-73.73553406 40.7156561)"
"270034798","2023-06-18T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","M","34","0","25-44","M","BLACK HISPANIC","1002883","249254","40.850801","-73.932647","POINT (-73.932647 40.850801)"
"262479405","2023-01-25T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K","63","0","45-64","F","BLACK","1005780","162985","40.614008","-73.922451","POINT (-73.922451 40.614008)"
"270321604","2023-06-24T00:00:00.000","725","FORGERY,M.V. REGISTRATION","113","FORGERY","PL 1701002","F","K","61","0","18-24","U","WHITE","997377","160189","40.60634837","-73.95272451","POINT (-73.95272451 40.60634837)"
"264236885","2023-02-26T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","M","34","0","25-44","M","BLACK HISPANIC","1005025","254060","40.863989","-73.924889","POINT (-73.924889 40.863989)"
"264678438","2023-03-07T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200600","F","Q","110","0","18-24","M","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"266921574","2023-04-19T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","Q","110","0","25-44","M","BLACK","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"265783699","2023-03-28T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","62","0","<18","M","BLACK HISPANIC","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"262482675","2023-01-25T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 120000H","F","K","83","0","18-24","F","WHITE HISPANIC","1007127","193705","40.698323","-73.917495","POINT (-73.917495 40.698323)"
"265523496","2023-03-22T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200511","F","K","76","0","25-44","M","BLACK","985700","187153","40.68037","-73.994772","POINT (-73.994772 40.68037)"
"263045009","2023-02-04T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","6","0","45-64","M","WHITE","984172","205736","40.731375","-74.000279","POINT (-74.000279 40.731375)"
"265911734","2023-03-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","83","0","25-44","M","WHITE HISPANIC","1007127","193705","40.698323","-73.917495","POINT (-73.917495 40.698323)"
"262422431","2023-01-24T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","42","0","45-64","M","BLACK","1015261","244357","40.837326","-73.887927","POINT (-73.887927 40.837326)"
"262666752","2023-01-29T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","71","0","25-44","F","BLACK","1001004","178925","40.6577686","-73.93961574","POINT (-73.93961574 40.6577686)"
"266729249","2023-04-15T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","28","0","45-64","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"270642479","2023-06-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","83","0","25-44","M","WHITE HISPANIC","1004736","195068","40.702072","-73.926114","POINT (-73.926114 40.702072)"
"268717720","2023-05-23T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","U","BLACK","1056272","195922","40.70414425","-73.74023958","POINT (-73.74023958 40.70414425)"
"268056750","2023-05-10T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","M","BLACK","1057566","206607","40.73346124","-73.73545618","POINT (-73.73545618 40.73346124)"
"261523397","2023-01-07T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","K","78","0","45-64","M","BLACK","991360","187427","40.681119","-73.974365","POINT (-73.974365 40.681119)"
"261586670","2023-01-08T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","K","90","0","25-44","M","BLACK","997234","199433","40.71406469","-73.95316394","POINT (-73.95316394 40.71406469)"
"269249462","2023-06-03T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","M","6","0","18-24","M","BLACK","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"262185397","2023-01-19T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","105","0","25-44","F","BLACK","1057043","200794","40.717511","-73.737404","POINT (-73.737404 40.717511)"
"262122743","2023-01-18T00:00:00.000","112","MENACING 1ST DEGREE (VICT NOT","126","MISCELLANEOUS PENAL LAW","PL 1201300","F","K","71","0","45-64","F","WHITE HISPANIC","996283","183520","40.670391","-73.956621","POINT (-73.956621 40.670391)"
"269878825","2023-06-15T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601504","F","M","34","0","18-24","M","BLACK HISPANIC","1002161","249364","40.851104","-73.935254","POINT (-73.935254 40.851104)"
"266536054","2023-04-11T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K","83","0","25-44","M","WHITE HISPANIC","1007028","194227","40.699757","-73.91785","POINT (-73.91785 40.699757)"
"261653257","2023-01-10T00:00:00.000","514","CONTROLLED SUBSTANCE,SALE 2","117","DANGEROUS DRUGS","PL 2204101","F","K","84","0","25-44","M","WHITE HISPANIC","987295","190704","40.690115","-73.989019","POINT (-73.989019 40.690115)"
"269419354","2023-06-06T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 1305202","M","S","120","0","25-44","M","BLACK","962873","174172","40.6447209438691","-74.0770327198983","POINT (-74.0770327198983 40.6447209438691)"
"262792178","2023-01-31T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","44","0","45-64","F","BLACK","1003363","238988","40.822622","-73.930942","POINT (-73.930942 40.822622)"
"262162544","2023-01-19T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","S","120","0","18-24","M","WHITE HISPANIC","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"270091574","2023-06-20T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","M","6","0","<18","M","BLACK","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"269837674","2023-06-12T00:00:00.000","173","FORCIBLE TOUCHING","233","SEX CRIMES","PL 1305200","M","Q","110","14","25-44","M","WHITE HISPANIC","1019164","210169","40.7434812638841","-73.8740035373971","POINT (-73.8740035373971 40.7434812638841)"
"269674741","2023-06-11T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","M","34","0","25-44","F","WHITE HISPANIC","1002161","249364","40.851104","-73.935254","POINT (-73.935254 40.851104)"
"267493741","2023-04-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","28","0","18-24","M","UNKNOWN","998948","233793","40.808372","-73.946904","POINT (-73.946904 40.808372)"
"263178241","2023-02-07T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","25-44","M","BLACK","988474","190817","40.690427","-73.984768","POINT (-73.984768 40.690427)"
"265027459","2023-03-13T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211300","F","S","120","0","25-44","M","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"261336446","2023-01-03T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","K","88","0","<18","M","BLACK","991398","192541","40.695155","-73.974221","POINT (-73.974221 40.695155)"
"262470108","2023-01-25T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","K","78","0","25-44","M","BLACK","991360","187427","40.681119","-73.974365","POINT (-73.974365 40.681119)"
"268804935","2023-05-25T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","28","0","25-44","M","BLACK","998761","232528","40.8049","-73.947582","POINT (-73.947582 40.8049)"
"268955273","2023-05-28T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K","62","0","25-44","M","WHITE HISPANIC","985909","165330","40.620471","-73.994024","POINT (-73.994024 40.620471)"
"268656107","2023-05-22T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200509","F","K","84","0","25-44","M","BLACK","989235","189578","40.687025","-73.982024","POINT (-73.982024 40.687025)"
"261681850","2023-01-10T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","18","0","18-24","M","BLACK","990503","215519","40.758225","-73.977428","POINT (-73.977428 40.758225)"
"263940795","2023-02-20T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0512000","M","K","69","2","25-44","M","BLACK","1013308","176001","40.649714","-73.89528","POINT (-73.89528 40.649714)"
"265199940","2023-03-16T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303504","F","K","84","0","25-44","M","BLACK","988902","192641","40.6954388081238","-73.9832253756043","POINT (-73.9832253756043 40.6954388081238)"
"261274943","2023-01-03T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","Q","103","0","25-44","M","BLACK","1041879","197083","40.707439","-73.792139","POINT (-73.792139 40.707439)"
"262067412","2023-01-17T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","78","0","25-44","M","BLACK","990420","188642","40.684454","-73.97775","POINT (-73.97775 40.684454)"
"261883674","2023-01-13T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","83","2","25-44","M","BLACK","1002988","195119","40.702216","-73.932418","POINT (-73.932418 40.702216)"
"263348079","2023-02-09T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","K","61","0","25-44","M","WHITE","995122","155693","40.5940190586592","-73.9608543158447","POINT (-73.9608543158447 40.5940190586592)"
"269939598","2023-06-16T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","105","0","25-44","M","BLACK","1057473","206609","40.733468","-73.735791","POINT (-73.735791 40.733468)"
"266050995","2023-04-02T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","49","0","18-24","F","BLACK HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"263211604","2023-02-08T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","90","0","25-44","M","BLACK","999955","195393","40.702974","-73.943356","POINT (-73.943356 40.702974)"
"266523719","2023-04-11T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B4","F","K","61","0","25-44","M","ASIAN / PACIFIC ISLANDER","995118","155708","40.594054","-73.960866","POINT (-73.960866 40.594054)"
"267100115","2023-04-22T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","M","28","1","25-44","M","WHITE","999342","233575","40.80777234","-73.94548329","POINT (-73.94548329 40.80777234)"
"262173902","2023-01-19T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","Q","114","0","25-44","M","BLACK","1002143","212657","40.750355","-73.935419","POINT (-73.935419 40.750355)"
"267059951","2023-04-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","45-64","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"262374672","2023-01-23T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","42","2","45-64","F","WHITE HISPANIC","1010452","239610","40.824312","-73.905327","POINT (-73.905327 40.824312)"
"262846798","2023-02-01T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","Q","103","0","25-44","M","BLACK","1040224","191374","40.691777","-73.798154","POINT (-73.798154 40.691777)"
"267900031","2023-05-08T00:00:00.000","802","ALCOHOLIC BEVERAGE CONTROL LAW","346","ALCOHOLIC BEVERAGE CONTROL LAW","ABC0096000","M","M","34","0","45-64","M","WHITE HISPANIC","1006513","253947","40.863675","-73.919511","POINT (-73.919511 40.863675)"
"268359121","2023-05-17T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","84","0","<18","U","BLACK","988048","191253","40.691623","-73.986302","POINT (-73.986302 40.691623)"
"268049210","2023-05-10T00:00:00.000","688","INCOMPETENT PERSON,RECKLESSY ENDANGERING","345","ENDAN WELFARE INCOMP","PL 2602400","M","Q","105","0","25-44","M","WHITE HISPANIC","1059946","212963","40.750889","-73.726797","POINT (-73.726797 40.750889)"
"263328521","2023-02-09T00:00:00.000","419","LARCENY,GRAND FROM PERSON,UNCL","109","GRAND LARCENY","PL 1553005","F","B","49","0","25-44","M","BLACK HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"264730982","2023-03-08T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","Q","110","0","25-44","M","WHITE HISPANIC","1027781","217004","40.76219509","-73.84286085","POINT (-73.84286085 40.76219509)"
"269438882","2023-06-07T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","105","0","25-44","M","WHITE HISPANIC","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"262690095","2023-01-29T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","49","0","25-44","F","BLACK","1027455","248736","40.849293","-73.843832","POINT (-73.843832 40.849293)"
"267579333","2023-05-02T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","84","1","25-44","U","BLACK","987772","191476","40.69223342","-73.98729955","POINT (-73.98729955 40.69223342)"
"264393445","2023-03-01T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","83","0","<18","M","BLACK","1006582","193631","40.698123","-73.919462","POINT (-73.919462 40.698123)"
"263113961","2023-02-06T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","103","15","<18","M","BLACK","1037664","194289","40.699795","-73.807364","POINT (-73.807364 40.699795)"
"264397821","2023-03-01T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","Q","105","0","25-44","M","BLACK","1048205","182034","40.666088","-73.769465","POINT (-73.769465 40.666088)"
"262567225","2023-01-26T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","62","0","25-44","M","WHITE","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"264690513","2023-03-08T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","Q","105","0","25-44","M","BLACK","1056625","180526","40.661885","-73.739131","POINT (-73.739131 40.661885)"
"268850470","2023-05-25T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","M","WHITE HISPANIC","1058409","198951","40.712441","-73.732497","POINT (-73.732497 40.712441)"
"261445737","2023-01-05T00:00:00.000","462","UNAUTHORIZED USE VEHICLE 3","353","UNAUTHORIZED USE OF A VEHICLE","PL 1650501","M","M","34","0","25-44","M","BLACK","1006670","254235","40.86446248","-73.91894337","POINT (-73.91894337 40.86446248)"
"265650937","2023-03-25T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","62","0","25-44","U","WHITE","988109","156874","40.59726","-73.986102","POINT (-73.986102 40.59726)"
"262168617","2023-01-19T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","S","120","0","25-44","M","WHITE","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"262500983","2023-01-25T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","M","28","0","45-64","F","BLACK HISPANIC","998050","232173","40.803929","-73.95015","POINT (-73.95015 40.803929)"
"264784015","2023-03-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","6","0","18-24","M","WHITE","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"262464399","2023-01-25T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","M","34","0","25-44","M","BLACK HISPANIC","1002161","249364","40.851104","-73.935254","POINT (-73.935254 40.851104)"
"261737225","2023-01-11T00:00:00.000","440","AGGRAVATED GRAND LARCENY OF ATM","109","GRAND LARCENY","PL 1553502","F","M","18","0","25-44","F","WHITE","989615","218589","40.766653","-73.980631","POINT (-73.980631 40.766653)"
"262485023","2023-01-25T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265101B","F","S","120","0","45-64","M","ASIAN / PACIFIC ISLANDER","952387","171081","40.636197","-74.114799","POINT (-74.114799 40.636197)"
"262543985","2023-01-26T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","Q","114","0","25-44","M","ASIAN / PACIFIC ISLANDER","1007694","219656","40.769552","-73.915361","POINT (-73.915361 40.769552)"
"269173024","2023-06-01T00:00:00.000","515","CONTROLLED SUBSTANCE,SALE 3","117","DANGEROUS DRUGS","PL 2203901","F","Q","110","0","25-44","M","WHITE HISPANIC","1015192","210853","40.74536519","-73.88833314","POINT (-73.88833314 40.74536519)"
