"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","total_amount","payment_type","trip_type"
"2","2014-11-12T17:14:00.000","2014-11-12T17:23:18.000","N","1","-73.953681945800781","40.787982940673828","-73.955085754394531","40.777610778808594","1","1","7.5","1","0.5","0","0",,"9","2","1"
"2","2014-08-11T16:53:55.000","2014-08-11T17:39:59.000","N","2","-73.937751770019531","40.816150665283203","-73.782524108886719","40.644172668457031","1","18.15","52","0","0.5","0","5.33",,"57.83","2","1"
"2","2014-06-27T14:09:39.000","2014-06-27T14:13:59.000","N","1","-73.937889099121094","40.847892761230469","-73.941841125488281","40.838386535644531","1","0.69","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-01-24T16:36:04.000","2014-01-24T16:45:17.000","N","1","-73.991859436035156","40.690681457519531","-73.972694396972656","40.685932159423828","1","1.18","7.5","1","0.5","0","0",,"9","2",
"2","2014-04-06T20:15:32.000","2014-04-06T20:30:49.000","N","1","-73.869178771972656","40.734329223632813","-73.881813049316406","40.747768402099609","1","1.49","10.5","0.5","0.5","0","0",,"11.5","2","1"
"1","2014-03-28T08:55:40.000","2014-03-28T09:04:25.000","N","1","-73.990684509277344","40.693157196044922","-73.968002319335938","40.695823669433594","1","1.4","8","0","0.5","0","0",,"8.5","2",
"2","2014-08-04T13:11:35.000","2014-08-04T13:34:30.000","N","1","-73.847198486328125","40.722667694091797","-73.927375793457031","40.744380950927734","1","5.52","21.5","0","0.5","0","0",,"22","2","1"
"2","2014-04-06T16:10:44.000","2014-04-06T16:31:07.000","N","1","-73.89141845703125","40.749015808105469","-73.867698669433594","40.763603210449219","1","4.56","17.5","0","0.5","0","0",,"18","2","1"
"2","2014-12-06T23:55:19.000","2014-12-07T00:14:08.000","N","1","-73.955184936523438","40.804641723632812","-73.920875549316406","40.764850616455078","2","5.09","18.5","0.5","0.5","4.87","5.33",,"29.7","1","1"
"2","2014-05-16T18:39:38.000","2014-05-16T18:47:36.000","N","1","-73.829933166503906","40.713733673095703","-73.812477111816406","40.692836761474609","1","1.81","8","1","0.5","1.8","0",,"11.3","1","1"
"1","2014-03-16T20:05:46.000","2014-03-16T20:06:02.000","N","1","-73.907218933105469","40.853717803955078","-73.906639099121094","40.853496551513672","1","4.4","2.5","0.5","0.5","0","0",,"3.5","2",
"2","2014-04-01T20:18:45.000","2014-04-01T20:31:27.000","N","1","-73.978652954101563","40.685905456542969","-73.976432800292969","40.672050476074219","1","1.7","9.5","0.5","0.5","2","0",,"12.5","1","1"
"2","2014-01-26T19:45:12.000","2014-01-26T19:48:40.000","N","1","-73.903495788574219","40.745353698730469","-73.9119873046875","40.748043060302734","5","0.7","4.5","0","0.5","0","0",,"5","2",
"1","2014-09-14T18:49:57.000","2014-09-14T18:56:51.000","N","1","-73.937599182128906","40.679821014404297","-73.973518371582031","40.683216094970703","2","2","8","0","0.5","0","0",,"8.5","2","1"
"1","2014-08-21T19:59:06.000","2014-08-21T20:01:38.000","N","1","-73.95306396484375","40.791679382324219","-73.956085205078125","40.785007476806641","1","0.6","4","0.5","0.5","0","0",,"5","2","1"
"2","2014-04-12T16:30:12.000","2014-04-12T16:40:28.000","N","1","-73.883827209472656","40.880569458007813","-73.9019775390625","40.91644287109375","1","4.12","14","0","0.5","0","0",,"14.5","2","1"
"2","2014-06-04T15:24:44.000","2014-06-04T15:27:57.000","N","1","-73.940185546875","40.841297149658203","-73.940025329589844","40.839733123779297","1","0.23","4","0","0.5","0.8","0",,"5.3","1","1"
"2","2014-12-12T23:12:09.000","2014-12-12T23:22:29.000","N","1","-73.924018859863281","40.761386871337891","-73.903213500976563","40.745620727539063","1","1.81","9","0.5","0.5","0","0",,"10","2","1"
"2","2014-09-03T07:53:21.000","2014-09-03T08:01:26.000","N","1","-73.9510498046875","40.8057861328125","-73.931625366210937","40.795425415039062","1","1.44","7.5","0","0.5","0","0",,"8","2","1"
"2","2014-06-29T21:38:38.000","2014-06-29T21:53:18.000","N","1","-73.927482604980469","40.770450592041016","-73.915969848632812","40.772754669189453","1","2.69","12.5","0.5","0.5","0","0",,"13.5","2","1"
"2","2014-12-14T17:26:56.000","2014-12-14T17:40:03.000","N","1","-73.944007873535156","40.684070587158203","-73.945716857910156","40.711467742919922","1","2.44","11","0","0.5","0","0",,"11.5","2","1"
"2","2014-02-25T12:06:27.000","2014-02-25T12:20:02.000","N","1","-73.937065124511719","40.804241180419922","-73.958274841308594","40.775630950927734","1","2.27","11","0","0.5","3","0",,"14.5","1","1"
"2","2014-12-04T13:34:22.000","2014-12-04T13:58:51.000","N","1","-73.987800598144531","40.690635681152344","-73.916587829589844","40.675418853759766","1","4.15","18.5","0","0.5","0","0",,"19","2","1"
"2","2014-04-26T11:38:56.000","2014-04-26T11:39:21.000","N","5","-73.781517028808594","40.778026580810547","-73.781097412109375","40.778182983398438","1","0","6","0","0","0","0",,"6","2","2"
"2","2014-11-17T18:35:36.000","2014-11-17T18:51:00.000","N","1","-73.960540771484375","40.715198516845703","-73.971641540527344","40.692028045654297","1","2.58","12","1","0.5","0","0",,"13.5","1","1"
"2","2014-04-03T08:47:17.000","2014-04-03T09:06:02.000","N","1","-73.939888000488281","40.841064453125","-73.96441650390625","40.808055877685547","1","2.79","15.5","0","0.5","0","0",,"16","2","1"
"2","2014-03-28T13:39:16.000","2014-03-28T14:25:28.000","N","1","-73.903480529785156","40.751777648925781","-73.990440368652344","40.756381988525391","1","6.24","30.5","0","0.5","0","0",,"31","2","1"
"2","2014-09-19T22:23:02.000","2014-09-19T22:35:14.000","N","1","-73.834304809570313","40.757858276367188","-73.874366760253906","40.752338409423828","3","2.96","11.5","0.5","0.5","0","0",,"12.5","2","1"
"1","2014-04-03T17:39:32.000","2014-04-03T17:51:16.000","N","1","-73.976486206054688","40.673061370849609","-73.979713439941406","40.683391571044922","1","1.2","9","1","0.5","0","0",,"10.5","2",
"2","2014-06-22T05:25:32.000","2014-06-22T05:41:16.000","N","1","-73.957611083984375","40.722370147705078","-73.921897888183594","40.7635498046875","1","3.84","15.5","0.5","0.5","0","0",,"16.5","2","1"
"2","2014-12-17T22:48:21.000","2014-12-17T23:05:59.000","N","1","-73.985824584960938","40.668975830078125","-74.025184631347656","40.623676300048828","2","3.91","16.5","0.5","0.5","0","0",,"17.5","2","1"
"1","2014-12-31T23:25:48.000","2014-12-31T23:49:20.000","N","1","-73.938911437988281","40.804927825927734","-73.928382873535156","40.856639862060547","1","4.4","19","0.5","0.5","0","0",,"20","2","1"
"1","2014-09-24T17:07:35.000","2014-09-24T17:15:12.000","Y","1","-73.901214599609375","40.820213317871094","-73.893730163574219","40.842582702636719","1","1.6","8","1","0.5","0","0",,"9.5","2","1"
"1","2014-03-29T16:38:36.000","2014-03-29T16:51:31.000","N","1","-73.932525634765625","40.795513153076172","-73.928741455078125","40.864452362060547","1","5.5","17.5","0","0.5","0","0",,"18","2",
"1","2014-03-23T15:27:18.000","2014-03-23T15:27:29.000","N","3","-73.992202758789063","40.689723968505859","-73.992240905761719","40.689712524414062","1","2.1","20","0","0","0","0",,"20","2",
"2","2014-09-24T12:01:21.000","2014-09-24T12:01:23.000","N","5","-73.962982177734375","40.716930389404297","-73.9627685546875","40.717010498046875","1","0","20","0","0","0","0",,"20","1","2"
"1","2014-08-05T19:16:48.000","2014-08-05T19:23:46.000","N","1","-73.953727722167969","40.790718078613281","-73.948455810546875","40.774814605712891","1","1.6","7.5","1","0.5","0","0",,"9","2","1"
"2","2014-02-08T17:28:54.000","2014-02-08T17:53:49.000","N","1","-73.992500305175781","40.689605712890625","-73.956489562988281","40.672187805175781","2","2.82","16","0","0.5","3.2","0",,"19.7","1",
"2","2014-11-22T09:34:04.000","2014-11-22T09:45:36.000","N","1","-73.941978454589844","40.747203826904297","-73.954345703125","40.718532562255859","1","2.99","11.5","0","0.5","2.88","0",,"14.88","1","1"
"2","2014-02-21T22:13:33.000","2014-02-21T22:35:19.000","N","1","-73.877426147460938","40.748378753662109","-73.854812622070313","40.750354766845703","1","3.51","16","0.5","0.5","0","0",,"17","2","1"
"2","2014-02-14T22:03:57.000","2014-02-14T22:14:28.000","N","1","-73.883262634277344","40.880973815917969","-73.883621215820313","40.851940155029297","1","2.46","10","0.5","0.5","0","0",,"11","2",
"2","2014-08-16T15:12:16.000","2014-08-16T15:22:26.000","N","1","-73.916770935058594","40.761562347412109","-73.91070556640625","40.776023864746094","1","2.92","10.5","0","0.5","0","0",,"11","2","1"
"2","2014-10-16T16:36:37.000","2014-10-16T17:27:43.000","N","1","-73.985076904296875","40.674575805664063","-73.989273071289063","40.757843017578125","2","7.02","34.5","1","0.5","7.1","0",,"43.1","1","1"
"2","2014-09-21T19:30:29.000","2014-09-21T19:34:14.000","N","1","-73.943382263183594","40.835903167724609","-73.942237854003906","40.842079162597656","1","0.47","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-07-03T15:41:04.000","2014-07-03T15:55:02.000","N","1","-73.92987060546875","40.756488800048828","-73.913307189941406","40.763095855712891","1","2.63","12","0","0.5","0","0",,"12.5","2","1"
"2","2014-09-18T14:25:37.000","2014-09-18T14:45:41.000","N","1","-73.98150634765625","40.666816711425781","-73.963981628417969","40.617931365966797","5","4.05","16","0","0.5","0","0",,"16.5","2","1"
"2","2014-08-28T10:56:05.000","2014-08-28T11:17:05.000","N","1","-73.950485229492187","40.786514282226562","-73.974205017089844","40.754074096679688","2","2.61","14.5","0","0.5","3.62","0",,"18.62","1","1"
"2","2014-03-01T02:48:40.000","2014-03-01T02:54:14.000","N","1","-73.956161499023438","40.694789886474609","-73.943458557128906","40.694545745849609","1","1.05","5.5","0.5","0.5","1.2","0",,"7.7","1","1"
"2","2014-09-19T15:30:45.000","2014-09-19T15:33:42.000","N","1","-73.962867736816406","40.804229736328125","-73.959281921386719","40.808647155761719","1","0.49","4","0","0.5","0","0",,"4.5","2","1"
"2","2014-05-07T11:50:28.000","2014-05-07T11:57:12.000","N","1","-73.945655822753906","40.7230224609375","-73.94873046875","40.709888458251953","1","1.09","6","0","0.5","0","0",,"6.5","2","1"
"2","2014-02-24T17:52:22.000","2014-02-24T17:55:25.000","N","1","-73.964797973632812","40.715106964111328","-73.968421936035156","40.708587646484375","1","0.57","4","1","0.5","0","0",,"5.5","2","1"
"2","2014-11-01T13:17:38.000","2014-11-01T13:21:30.000","N","1","-73.944267272949219","40.829696655273438","-73.945205688476563","40.838283538818359","1","0.92","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-12-29T18:24:08.000","2014-12-29T18:34:37.000","N","1","-73.915733337402344","40.830371856689453","-73.891670227050781","40.829566955566406","1","1.91","9","1","0.5","0","0",,"10.5","2","1"
"1","2014-05-22T20:46:46.000","2014-05-22T20:56:28.000","N","1","-73.929801940917969","40.759136199951172","-73.967903137207031","40.757186889648437","1","2.9","11","0.5","0.5","2.4","0",,"14.4","1","1"
"2","2014-07-02T21:53:08.000","2014-07-02T22:04:08.000","N","1","-73.960426330566406","40.658477783203125","-73.947776794433594","40.635021209716797","1","2.16","10","0.5","0.5","0","0",,"11","1","1"
"2","2014-02-27T07:10:09.000","2014-02-27T07:20:10.000","N","1","-73.890800476074219","40.746898651123047","-73.865524291992188","40.770862579345703","1","4.04","13.5","0","0.5","2.7","0",,"16.7","1","1"
"2","2014-02-21T09:29:49.000","2014-02-21T09:41:29.000","N","1","-73.883476257324219","40.880748748779297","-73.905815124511719","40.831260681152344","1","3.06","11.5","0","0.5","0","0",,"12","2","1"
"2","2014-04-19T11:40:43.000","2014-04-19T11:48:39.000","N","1","-73.952285766601563","40.789726257324219","-73.957672119140625","40.774078369140625","1","1.76","8.5","0","0.5","0","0",,"9","2","1"
"1","2014-03-29T01:58:03.000","2014-03-29T02:05:06.000","N","1","-73.976387023925781","40.682212829589844","-73.982612609863281","40.664928436279297","1","1.5","7.5","0.5","0.5","0","0",,"8.5","2",
"1","2014-10-02T20:04:12.000","2014-10-02T20:14:08.000","N","1","-73.96087646484375","40.806911468505859","-73.939491271972656","40.805213928222656","1","1.6","8.5","0.5","0.5","0","0",,"9.5","2","1"
"2","2014-04-09T05:25:30.000","2014-04-09T05:36:55.000","N","1","-73.921455383300781","40.7667236328125","-73.904930114746094","40.745426177978516","1","3.17","13","0.5","0.5","0","0",,"14","2","1"
"2","2014-02-28T18:57:44.000","2014-02-28T19:15:04.000","N","1","-73.960494995117188","40.690376281738281","-73.958892822265625","40.691963195800781","1","1.77","8.5","1","0.5","0","0",,"10","1","1"
"1","2014-08-27T08:12:50.000","2014-08-27T08:18:55.000","N","1","-73.963958740234375","40.692089080810547","-73.981048583984375","40.689956665039062","1","1.6","7","0","0.5","1","0",,"8.5","1","1"
"2","2014-07-31T06:07:06.000","2014-07-31T06:21:55.000","N","1","-73.998016357421875","40.677940368652344","-74.00115966796875","40.74176025390625","6","5.38","17.5","0","0.5","4.57","5.33",,"27.9","1","1"
"1","2014-08-29T11:41:39.000","2014-08-29T11:51:57.000","N","1","-73.990974426269531","40.692386627197266","-73.99774169921875","40.678619384765625","1","1","8","0","0.5","1","0",,"9.5","1","1"
"2","2014-01-12T06:52:14.000","2014-01-12T07:00:37.000","N","1","-73.928749084472656","40.744598388671875","-73.966957092285156","40.754100799560547","1","2.81","10.5","0","0.5","0","0",,"11","2",
"2","2014-11-22T19:31:41.000","2014-11-22T19:34:03.000","N","1","-73.799514770507813","40.703636169433594","-73.807098388671875","40.699184417724609","1","0.54","4","0","0.5","0","0",,"4.5","2","1"
"2","2014-12-05T21:10:59.000","2014-12-05T21:32:24.000","N","1","-73.880683898925781","40.866401672363281","-73.863304138183594","40.895671844482422","1","4.16","17","0.5","0.5","3.5","0",,"21.5","1","1"
"1","2014-01-04T12:51:07.000","2014-01-04T12:57:03.000","N","1","-73.947967529296875","40.825496673583984","-73.953834533691406","40.818695068359375","1","0.9","6","0","0.5","0","0",,"6.5","2",
"2","2014-06-15T23:48:04.000","2014-06-15T23:54:10.000","N","1","-73.883697509765625","40.747798919677734","-73.871284484863281","40.756752014160156","6","1.3","6.5","0.5","0.5","0","0",,"7.5","2","1"
"2","2014-08-24T02:41:57.000","2014-08-24T02:54:41.000","N","1","-73.950340270996094","40.723060607910156","-73.91754150390625","40.742546081542969","2","2.94","12.5","0.5","0.5","2.6","0",,"16.1","1","1"
"2","2014-01-25T18:50:13.000","2014-01-25T19:00:32.000","N","1","-73.844207763671875","40.721084594726562","-73.851081848144531","40.742378234863281","1","1.8","9","0","0.5","0","0",,"9.5","2",
"2","2014-07-04T20:50:11.000","2014-07-04T20:58:06.000","N","1","-73.880256652832031","40.843730926513672","-73.853988647460937","40.842365264892578","5","1.76","8","0.5","0.5","0","0",,"9","2","1"
"1","2014-06-28T17:05:00.000","2014-06-28T17:31:40.000","N","1","-73.966438293457031","40.712287902832031","-73.951042175292969","40.779109954833984","2","8.2","28","0","0.5","0","0",,"28.5","2","1"
"2","2014-12-05T17:41:04.000","2014-12-05T18:02:38.000","N","5","-73.86517333984375","40.835826873779297","-73.863731384277344","40.839618682861328","1","2.8","7","0","0","0","0",,"7","2","2"
"2","2014-10-27T08:34:08.000","2014-10-27T08:43:07.000","N","1","-73.944664001464844","40.834568023681641","-73.939849853515625","40.817874908447266","1","1.56","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-09-23T16:24:57.000","2014-09-23T16:26:19.000","N","1","-73.947906494140625","40.804500579833984","-73.949607849121094","40.802188873291016","3","0.18","3","1","0.5","0","0",,"4.5","2","1"
"2","2014-09-10T15:09:18.000","2014-09-10T15:25:26.000","N","1","-73.992507934570313","40.689556121826172","-73.946884155273437","40.679336547851563","1","2.77","13","0","0.5","0","0",,"13.5","2","1"
"2","2014-01-28T16:34:56.000","2014-01-28T17:09:49.000","N","1","-73.925674438476563","40.759010314941406","-73.969093322753906","40.759120941162109","1","3.03","21.5","1","0.5","0","0",,"23","2",
"2","2014-01-25T19:36:18.000","2014-01-25T19:49:26.000","N","1","-73.925064086914063","40.768562316894531","-73.942848205566406","40.768741607666016","1","2.62","11","0","0.5","0","0",,"11.5","2",
"1","2014-10-07T04:39:57.000","2014-10-07T04:43:14.000","N","1","0","0","-73.913200378417969","40.766136169433594","1","0.9","5","0.5","0.5","0","0",,"6","2","1"
"1","2014-10-29T13:49:19.000","2014-10-29T14:03:46.000","N","1","-73.877212524414063","40.747940063476562","-73.826057434082031","40.757415771484375","1","3","12.5","0","0.5","2.6","0",,"15.6","1","1"
"2","2014-01-07T09:47:43.000","2014-01-07T09:56:49.000","N","1","-73.940147399902344","40.800987243652344","-73.957351684570312","40.8128662109375","6","1.39","8","0","0.5","0","0",,"8.5","2",
"2","2014-04-23T22:04:19.000","2014-04-23T22:08:16.000","N","1","-73.87542724609375","40.748359680175781","-73.861656188964844","40.749488830566406","1","0.72","5","0.5","0.5","0","0",,"6","2","1"
"2","2014-04-01T01:00:17.000","2014-04-01T01:08:40.000","N","1","-73.962043762207031","40.810413360595703","-73.9388427734375","40.850093841552734","1","3.6","12","0.5","0.5","0","0",,"13","2","1"
"1","2014-08-08T22:15:17.000","2014-08-08T22:24:23.000","N","1","-73.953880310058594","40.587398529052734","-73.923454284667969","40.591182708740234","1","2.2","9.5","0.5","0.5","2.1","0",,"12.6","1","1"
"2","2014-11-17T11:12:27.000","2014-11-17T11:42:03.000","N","1","-73.958511352539062","40.730587005615234","-73.976669311523438","40.7518310546875","1","3.34","19.5","0","0.5","6.21","5.33",,"31.54","1","1"
"2","2014-09-05T12:43:06.000","2014-09-05T12:51:20.000","N","1","-73.925430297851562","40.761783599853516","-73.872955322265625","40.774406433105469","1","3.67","12.5","0","0.5","2.5","0",,"15.5","1","1"
"1","2014-11-29T16:32:38.000","2014-11-29T16:54:30.000","N","1","-73.869476318359375","40.734687805175781","-73.844223022460938","40.757343292236328","1","3.4","16","0","0.5","0","0",,"16.5","2","1"
"2","2014-07-22T17:47:27.000","2014-07-22T17:58:48.000","N","1","-73.890731811523438","40.746448516845703","-73.875518798828125","40.75335693359375","1","1.52","9","1","0.5","0","0",,"10.5","2","1"
"1","2014-10-22T22:55:40.000","2014-10-22T23:06:31.000","N","1","-73.954620361328125","40.73663330078125","-73.962837219238281","40.710121154785156","1","2.4","9.5","0.5","0.5","2.1","0",,"12.6","1","1"
"2","2014-04-06T03:49:12.000","2014-04-06T04:09:42.000","N","1","-73.965530395507813","40.714435577392578","-73.898674011230469","40.706645965576172","1","5.01","18","0.5","0.5","3.7","0",,"22.7","1","1"
"2","2014-06-21T10:03:07.000","2014-06-21T10:08:09.000","N","1","-73.941078186035156","40.834148406982422","-73.950492858886719","40.826118469238281","1","0.94","6","0","0.5","0","0",,"6.5","2","1"
"1","2014-12-27T08:17:54.000","2014-12-27T08:33:45.000","N","1","-73.949501037597656","40.796321868896484","-73.8707275390625","40.773990631103516","3","8.7","25","0","0.5","0","5.33",,"30.83","2","1"
"2","2014-07-05T19:59:49.000","2014-07-05T20:25:10.000","N","1","-73.8447265625","40.722137451171875","-73.990310668945313","40.713356018066406","1","10.08","31.5","0","0.5","0","0",,"32","1","1"
"2","2014-01-01T02:10:08.000","2014-01-01T02:29:02.000","N","1","-73.960960388183594","40.709701538085937","-73.974876403808594","40.688465118408203","1","3.38","15","0.5","0.5","0","0",,"16","2",
"2","2014-06-19T08:47:28.000","2014-06-19T08:50:04.000","N","1","-73.949333190917969","40.793773651123047","-73.941024780273438","40.805126190185547","1","0.9","4.5","0","0.5","0","0",,"5","1","1"
"1","2014-03-02T13:58:29.000","2014-03-02T14:09:43.000","N","1","-73.919319152832031","40.758575439453125","-73.932510375976563","40.77294921875","1","1.6","9","0","0.5","0","0",,"9.5","2",
"2","2014-06-16T16:07:32.000","2014-06-16T16:55:55.000","N","5","-73.879562377929688","40.770503997802734","-73.833702087402344","40.673107147216797","1","10.53","50","0","0","0","0",,"50","2","2"
"2","2014-09-19T11:46:44.000","2014-09-19T11:47:13.000","N","1","-73.950447082519531","40.804893493652344","-73.950973510742187","40.805034637451172","1","0.01","2.5","0","0.5","50","0",,"53","1","1"
"2","2014-04-06T00:53:22.000","2014-04-06T01:00:41.000","N","1","-73.940452575683594","40.751018524169922","-73.953125","40.745559692382813","2","1.05","7","0.5","0.5","1.5","0",,"9.5","1","1"
"2","2014-12-27T18:00:49.000","2014-12-27T18:17:06.000","N","1","-73.950668334960938","40.785720825195313","-73.982528686523437","40.723270416259766","1","6.17","20","0","0.5","5","0",,"25.5","1","1"
"2","2014-12-24T12:06:40.000","2014-12-24T12:29:50.000","N","1","-73.992042541503906","40.699329376220703","-73.95928955078125","40.771816253662109","1","8.18","26","0","0.5","4","0",,"30.5","1","1"
"2","2014-08-03T19:08:58.000","2014-08-03T19:25:04.000","N","1","-73.94769287109375","40.714206695556641","-73.924667358398438","40.7615966796875","1","4.23","16","0","0.5","0","0",,"16.5","2","1"
"2","2014-06-15T14:48:16.000","2014-06-15T15:05:10.000","N","1","-73.977890014648437","40.686885833740234","-74.00048828125","40.692550659179688","1","2.95","13.5","0","0.5","3.38","0",,"17.38","1","1"
"2","2014-07-25T11:22:07.000","2014-07-25T11:25:59.000","N","1","-73.911659240722656","40.775485992431641","-73.914039611816406","40.781265258789063","1","0.84","5","0","0.5","1.25","0",,"6.75","1","1"
"2","2014-09-02T15:32:52.000","2014-09-02T15:38:52.000","N","1","-73.927108764648438","40.818733215332031","-73.91339111328125","40.825492858886719","1","1.08","6","0","0.5","0","0",,"6.5","2","1"
"2","2014-06-04T09:04:48.000","2014-06-04T09:07:41.000","N","1","-73.8907470703125","40.870452880859375","-73.897415161132813","40.861255645751953","1","0.75","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-09-12T00:07:22.000","2014-09-12T00:52:03.000","N","1","-73.99102783203125","40.692481994628906","-73.907501220703125","40.821708679199219","2","12.46","42.5","0.5","0.5","0","0",,"43.5","2","1"
"2","2014-06-18T14:13:18.000","2014-06-18T14:16:29.000","N","1","-74.035308837890625","40.639743804931641","-74.035316467285156","40.639743804931641","6","0","2.5","0","0.5","0","0",,"3","2","1"
"2","2014-02-27T19:10:30.000","2014-02-27T19:21:54.000","N","1","-73.995796203613281","40.679080963134766","-73.977798461914063","40.686874389648438","1","1.45","9","1","0.5","2","0",,"12.5","1","1"
"2","2014-02-27T10:53:44.000","2014-02-27T10:53:49.000","N","2","-73.944435119628906","40.819522857666016","-73.944580078125","40.819221496582031","1","0.01","52","0","0.5","0","0",,"52.5","2","1"
"2","2014-11-29T17:35:40.000","2014-11-29T18:07:31.000","N","1","-73.993087768554688","40.690055847167969","-73.99462890625","40.755893707275391","1","8.36","29.5","0","0.5","0","0",,"30","2","1"
"1","2014-09-25T17:31:23.000","2014-09-25T17:41:24.000","N","1","-73.921394348144531","40.766654968261719","-73.919174194335938","40.764171600341797","1","1.2","8","1","0.5","2.35","0",,"11.85","1","1"
"1","2014-11-14T20:22:38.000","2014-11-14T20:33:31.000","N","1","-73.87432861328125","40.734954833984375","-73.883026123046875","40.747566223144531","1","1.1","8.5","1","0.5","0","0",,"10","4","1"
"2","2014-04-17T10:39:19.000","2014-04-17T10:43:45.000","N","1","-73.949417114257813","40.809543609619141","-73.960716247558594","40.81787109375","1","0.85","5","0","0.5","0","0",,"5.5","2","1"
"1","2014-02-28T11:48:18.000","2014-02-28T11:59:30.000","N","1","-73.953834533691406","40.787849426269531","-73.964630126953125","40.807571411132813","1","2","10","0","0.5","0","0",,"10.5","1",
"2","2014-02-22T23:18:49.000","2014-02-22T23:41:20.000","N","1","-73.940620422363281","40.819316864013672","-73.985679626464844","40.717964172363281","1","9.01","28","0.5","0.5","3","0",,"32","1","1"
"2","2014-06-19T08:39:21.000","2014-06-19T09:00:14.000","N","1","-73.962722778320312","40.690109252929688","-74.004730224609375","40.723926544189453","5","3.93","17","0","0.5","3.4","0",,"20.9","1","1"
"2","2014-01-06T13:25:30.000","2014-01-06T13:42:25.000","N","1","-73.913337707519531","40.779735565185547","-73.864601135253906","40.770137786865234","5","4.48","16.5","0","0.5","0","0",,"17","2",
"2","2014-08-01T20:57:59.000","2014-08-01T21:24:38.000","N","1","-73.994659423828125","40.703010559082031","-73.992393493652344","40.755298614501953","3","8.63","27.5","0.5","0.5","0","5.33",,"33.83","2","1"
"2","2014-04-22T13:53:01.000","2014-04-22T14:01:49.000","N","1","-73.892929077148438","40.750896453857422","-73.918472290039063","40.758743286132813","1","1.61","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-08-14T22:07:43.000","2014-08-14T22:16:18.000","N","1","-73.938369750976563","40.846416473388672","-73.954978942871094","40.821800231933594","1","1.98","9","0.5","0.5","1","0",,"11","1","1"
"2","2014-09-10T15:48:33.000","2014-09-10T15:55:42.000","N","1","-73.807319641113281","40.70025634765625","-73.800331115722656","40.694766998291016","1","0.62","6","0","0.5","1.2","0",,"7.7","1","1"
"2","2014-05-02T18:56:43.000","2014-05-02T19:05:19.000","N","1","-73.93603515625","40.795047760009766","-73.92047119140625","40.821926116943359","1","2.21","9.5","1","0.5","0","0",,"11","2","1"
"2","2014-09-24T15:34:56.000","2014-09-24T15:48:50.000","N","1","-73.962249755859375","40.717861175537109","-73.988037109375","40.718574523925781","1","2.3","11","0","0.5","1","0",,"12.5","1","1"
"2","2014-03-15T04:20:44.000","2014-03-15T04:38:02.000","N","1","-73.880180358886719","40.681491851806641","-73.881332397460938","40.7454833984375","1","6.78","20.5","0.5","0.5","0","0",,"21.5","1","1"
"1","2014-03-25T17:41:29.000","2014-03-25T17:48:48.000","N","1","-73.911491394042969","40.744674682617188","-73.895393371582031","40.742637634277344","2","0.9","6.5","1","0.5","0","0",,"8","2",
"2","2014-03-18T22:00:12.000","2014-03-18T22:04:27.000","N","1","-73.903312683105469","40.745803833007813","-73.906936645507813","40.740966796875","1","0.75","5","0.5","0.5","2","0",,"8","1","1"
"2","2014-08-28T08:51:38.000","2014-08-28T09:03:16.000","N","1","-73.925369262695313","40.761737823486328","-73.890419006347656","40.746608734130859","1","2.1","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-08-12T18:44:27.000","2014-08-12T18:48:47.000","N","1","-73.986648559570313","40.703205108642578","-73.983268737792969","40.696590423583984","1","0.66","5","1","0.5","1.2","0",,"7.7","1","1"
"2","2014-09-14T03:06:00.000","2014-09-14T03:17:47.000","N","1","-73.928573608398437","40.856365203857422","-73.89794921875","40.88275146484375","1","3.25","12","0.5","0.5","0","0",,"13","2","1"
"2","2014-10-26T01:49:59.000","2014-10-26T01:51:11.000","N","1","-73.958106994628906","40.721820831298828","-73.958106994628906","40.721771240234375","1","0","3","0.5","0.5","0","0",,"4","2","1"
"2","2014-09-21T15:40:46.000","2014-09-21T15:45:53.000","N","1","-73.9490966796875","40.797222137451172","-73.937644958496094","40.798587799072266","6","1.05","5.5","0","0.5","0","0",,"6","2","1"
"2","2014-11-15T06:08:07.000","2014-11-15T06:29:07.000","N","5","-73.8760986328125","40.756294250488281","-73.782745361328125","40.644039154052734","1","21.43","1","0","0","0","0",,"1","2","1"
"2","2014-12-24T18:33:35.000","2014-12-24T18:43:09.000","N","1","-73.80767822265625","40.700435638427734","-73.785446166992188","40.684497833251953","2","1.98","8.5","1","0.5","0","0",,"10","2","1"
"2","2014-05-29T01:23:39.000","2014-05-29T01:28:05.000","N","1","-73.955223083496094","40.804706573486328","-73.961227416992188","40.813488006591797","1","1.02","5.5","0.5","0.5","1.5","0",,"8","1","1"
"2","2014-10-16T10:12:43.000","2014-10-16T10:21:15.000","N","1","-73.928535461425781","40.860210418701172","-73.911628723144531","40.847232818603516","1","2.42","9.5","0","0.5","0","0",,"10","2","1"
