"unique_id","generated_on","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","community_board","council_district","census_tract","nta","bbl","bin","install_date","active_date","wifi_status","wifi_status_date","tablet_status","tablet_status_date","phone_status","phone_status_date","geocoded_column"
"2023-04-17.06:00:00.629.mn-10-118276","2023-04-17 06:00:00.629","mn-10-118276","Live","118276","2120 8 AVENUE","New York","NY","10026","Manhattan","40.8033996","-73.95600349","WEST 115 STREET","WEST 114 STREET","SE","110","9","1021800","Central Harlem South","1018300064","1055216","2017-09-29 20:00:00.000","2017-10-31 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.8033996, -73.95600349)"
"2023-04-17.06:00:00.629.mn-10-111709","2023-04-17 06:00:00.629","mn-10-111709","Live","111709","2407 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.81265566","-73.94948944","WEST 129 STREET","WEST 128 STREET","SW","110","9","1021500","Central Harlem North-Polo Grounds","1019550017","1059403","2016-10-13 20:00:00.000","2016-11-15 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81265566, -73.94948944)"
"2023-04-17.06:00:00.629.mn-10-102771","2023-04-17 06:00:00.629","mn-10-102771","Live","102771","218 ST. NICHOLAS AVENUE","New York","NY","10027","Manhattan","40.80732567","-73.95278868","WEST 121 STREET","WEST 120 STREET","SE","110","9","1022000","Central Harlem South","1019260061","1058485","2016-10-02 20:00:00.000","2016-11-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80732567, -73.95278868)"
"2023-04-17.06:00:00.629.mn-09-152858","2023-04-17 06:00:00.629","mn-09-152858","Installed","152858","1181 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.808182","-73.9599298","W 118th St","W 119th St","NE","109","7","mn-207.01","Morningside Heights","1019620001","1059499","2023-02-17 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.808182, -73.9599298)"
"2023-04-17.06:00:00.629.mn-09-146114","2023-04-17 06:00:00.629","mn-09-146114","Live","146114","1467 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81715705","-73.95336989","WEST 133 STREET","WEST 131 STREET","MIDBLOCK","109","9","1021303","Manhattanville","1019700065","1059636","2018-08-22 20:00:00.000","2020-10-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81715705, -73.95336989)"
"2023-04-17.06:00:00.629.mn-09-146082","2023-04-17 06:00:00.629","mn-09-146082","Live","146082","1356 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81410283","-73.95586492","WEST 126 STREET","WEST 125 STREET","SW","109","7","1021900","Manhattanville","1019820029","1059701","2018-04-13 20:00:00.000","2020-10-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81410283, -73.95586492)"
"2023-04-17.06:00:00.629.mn-09-146058","2023-04-17 06:00:00.629","mn-09-146058","Live","146058","3270 BROADWAY","New York","NY","10027","Manhattan","40.81802286","-73.95637382","WEST 132 STREET","WEST 131 STREET","NE","109","7","1021900","Manhattanville","1019860030","1081809","2018-01-26 19:00:00.000","2018-04-24 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.81802286, -73.95637382)"
"2023-04-17.06:00:00.629.mn-09-146052","2023-04-17 06:00:00.629","mn-09-146052","Live","146052","499 WEST 135 STREET","New York","NY","10031","Manhattan","40.81886798","-73.95187039","AMSTERDAM AVENUE","CONVENT AVENUE","MIDBLOCK","109","9","1021703","Manhattanville","1019570200","1084081","2018-02-02 19:00:00.000","2018-05-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81886798, -73.95187039)"
"2023-04-17.06:00:00.629.mn-09-146042","2023-04-17 06:00:00.629","mn-09-146042","Live","146042","1895 AMSTERDAM AVENUE","New York","NY","10032","Manhattan","40.83074624","-73.94344594","WEST 153 STREET","WEST 154 STREET","SE","109","7","1023501","Hamilton Heights","1020680042","1081827","2017-12-05 19:00:00.000","2018-04-25 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.83074624, -73.94344594)"
"2023-04-17.06:00:00.629.mn-09-145978","2023-04-17 06:00:00.629","mn-09-145978","Live","145978","1381 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81453869","-73.95528026","WEST 128 STREET","WEST 129 STREET","NE","109","7","1021303","Manhattanville","1019680001","1059584","2017-10-27 20:00:00.000","2018-01-11 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81453869, -73.95528026)"
"2023-04-17.06:00:00.629.mn-09-145960","2023-04-17 06:00:00.629","mn-09-145960","Live","145960","1850 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82938949","-73.94470427","WEST 151 STREET","WEST 152 STREET","MIDBLOCK","109","7","1023700","Hamilton Heights","1020830033","1062192","2017-10-06 20:00:00.000","2018-01-11 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82938949, -73.94470427)"
"2023-04-17.06:00:00.629.mn-09-142953","2023-04-17 06:00:00.629","mn-09-142953","Live","142953","1253 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.810378","-73.958321","WEST 122 STREET","WEST 121 STREET","SE","109","7","1020701","Morningside Heights","1019630060","1087900","2016-08-04 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.810378, -73.958321)"
"2023-04-17.06:00:00.629.mn-09-142793","2023-04-17 06:00:00.629","mn-09-142793","Live","142793","1244 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.810163","-73.958744","WEST 121 STREET","WEST 122 STREET","NW","109","7","1020300","Morningside Heights","1019760029","1059657","2016-07-29 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.810163, -73.958744)"
"2023-04-17.06:00:00.629.mn-09-142532","2023-04-17 06:00:00.629","mn-09-142532","Live","142532","1421 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.8157996","-73.95436371","WEST 130 STREET","WEST 131 STREET","NE","109","9","1021303","Manhattanville","1019700001","1059623","2017-06-19 20:00:00.000","2017-09-21 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.8157996, -73.95436371)"
"2023-04-17.06:00:00.629.mn-09-141129","2023-04-17 06:00:00.629","mn-09-141129","Live","141129","3457 BROADWAY","New York","NY","10031","Manhattan","40.82382134","-73.95258142","WEST 141 STREET","WEST 140 STREET","SW","109","7","1022500","Hamilton Heights","1020880036","1062321","2017-05-08 20:00:00.000","2017-07-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82382134, -73.95258142)"
"2023-04-17.06:00:00.629.mn-09-140440","2023-04-17 06:00:00.629","mn-09-140440","Live","140440","1417 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81559377","-73.95450726","WEST 129 STREET","WEST 130 STREET","SE","109","7","1021303","Manhattanville","1019690079","1059619","2016-11-18 19:00:00.000","2017-06-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81559377, -73.95450726)"
"2023-04-17.06:00:00.629.mn-09-139323","2023-04-17 06:00:00.629","mn-09-139323","Live","139323","1580 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82096","-73.950863","WEST 138 STREET","WEST 139 STREET","NW","109","7","1022500","Hamilton Heights","1020700029","1079852","2016-10-25 20:00:00.000","2016-12-01 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82096, -73.950863)"
"2023-04-17.06:00:00.629.mn-09-137848","2023-04-17 06:00:00.629","mn-09-137848","Live","137848","2943 BROADWAY","New York","NY","10025","Manhattan","40.807508","-73.964488","WEST 115 STREET","WEST 116 STREET","NW","109","7","1020500","Morningside Heights","1018960065","1057379","2016-08-12 20:00:00.000","2016-09-05 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.807508, -73.964488)"
"2023-04-17.06:00:00.629.mn-09-136852","2023-04-17 06:00:00.629","mn-09-136852","Live","136852","3632 BROADWAY","New York","NY","10031","Manhattan","40.829424","-73.948046","WEST 149 STREET","WEST 150 STREET","SE","109","7","1023300","Hamilton Heights","1020810061","1062124","2017-10-27 20:00:00.000","2018-03-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.829424, -73.948046)"
"2023-04-17.06:00:00.629.mn-09-136680","2023-04-17 06:00:00.629","mn-09-136680","Live","136680","3153 BROADWAY","New York","NY","10027","Manhattan","40.81450454","-73.95937","LA SALLE STREET","TIEMANN PLACE","SW","109","7","1021100","Morningside Heights","1019930083","1059854","2016-07-18 20:00:00.000","2016-08-04 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81450454, -73.95937)"
"2023-04-17.06:00:00.629.mn-09-136457","2023-04-17 06:00:00.629","mn-09-136457","Live","136457","1780 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82730494","-73.94622593","WEST 149 STREET","WEST 148 STREET","NW","109","7","1023300","Hamilton Heights","1020800030","1062033","2018-03-14 20:00:00.000","2018-04-25 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82730494, -73.94622593)"
"2023-04-17.06:00:00.629.mn-09-136200","2023-04-17 06:00:00.629","mn-09-136200","Live","136200","1340 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81366899","-73.95618997","WEST 125 STREET","WEST 126 STREET","NW","109","7","1021900","Manhattanville","1019820024","1059700","2016-08-18 20:00:00.000","2016-09-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.81366899, -73.95618997)"
"2023-04-17.06:00:00.629.mn-09-135705","2023-04-17 06:00:00.629","mn-09-135705","Live","135705","3421 BROADWAY","New York","NY","10031","Manhattan","40.82285389","-73.95329055","WEST 140 STREET","WEST 139 STREET","NW","109","7","1022500","Hamilton Heights","1020870093","1062310","2018-03-02 19:00:00.000","2018-04-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82285389, -73.95329055)"
"2023-04-17.06:00:00.629.mn-09-135619","2023-04-17 06:00:00.629","mn-09-135619","Live","135619","3501 BROADWAY","New York","NY","10031","Manhattan","40.82531855","-73.95148795","WEST 143 STREET","WEST 144 STREET","NW","109","7","1022900","Hamilton Heights","1020900029","1062361","2017-06-16 20:00:00.000","2017-08-17 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82531855, -73.95148795)"
"2023-04-17.06:00:00.629.mn-09-135244","2023-04-17 06:00:00.629","mn-09-135244","Live","135244","1800 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82792507","-73.94577543","WEST 150 STREET","WEST 149 STREET","NW","109","7","1023300","Hamilton Heights","1020810029","1062098","2017-10-18 20:00:00.000","2018-01-11 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82792507, -73.94577543)"
"2023-04-17.06:00:00.629.mn-09-135240","2023-04-17 06:00:00.629","mn-09-135240","Live","135240","1701 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.824646","-73.947909","WEST 144 STREET","WEST 145 STREET","NE","109","7","1022700","Hamilton Heights","1020590032","1061300","2017-11-21 19:00:00.000","2018-05-10 20:00:00.000","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.824646, -73.947909)"
"2023-04-17.06:00:00.629.mn-09-134916","2023-04-17 06:00:00.629","mn-09-134916","Live","134916","601 WEST 111 STREET","New York","NY","10025","Manhattan","40.80511381","-73.96678806","BROADWAY","RIVERSIDE DRIVE","NW","109","7","1019900","Morningside Heights","1018940047","1057327","2018-04-30 20:00:00.000","2020-12-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80511381, -73.96678806)"
"2023-04-17.06:00:00.629.mn-09-134828","2023-04-17 06:00:00.629","mn-09-134828","Live","134828","3559 BROADWAY","New York","NY","10031","Manhattan","40.82704355","-73.95022615","WEST 146 STREET","WEST 145 STREET","SW","109","7","1022900","Hamilton Heights","1020920036","1062381","2017-08-24 20:00:00.000","2017-09-17 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82704355, -73.95022615)"
"2023-04-17.06:00:00.629.mn-09-134826","2023-04-17 06:00:00.629","mn-09-134826","Live","134826","598 WEST 146 STREET","New York","NY","10031","Manhattan","40.826928","-73.949868","AMSTERDAM AVENUE","BROADWAY","SE","109","7","1022900","Hamilton Heights","1020770059","1061956","2017-10-27 20:00:00.000","2018-03-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.826928, -73.949868)"
"2023-04-17.06:00:00.629.mn-09-134795","2023-04-17 06:00:00.629","mn-09-134795","Live","134795","3599 BROADWAY","New York","NY","10031","Manhattan","40.82831959","-73.94929876","WEST 148 STREET","WEST 147 STREET","SW","109","7","1023300","Hamilton Heights","1020940036","1083034","2017-10-19 20:00:00.000","2018-03-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82831959, -73.94929876)"
"2023-04-17.06:00:00.629.mn-09-134699","2023-04-17 06:00:00.629","mn-09-134699","Live","134699","3647 BROADWAY","New York","NY","10031","Manhattan","40.829809","-73.948201","WEST 150 STREET","WEST 151 STREET","NW","109","7","1023700","Hamilton Heights","1020970027","1062449","2018-02-24 19:00:00.000","2018-04-24 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.829809, -73.948201)"
"2023-04-17.06:00:00.629.mn-09-134690","2023-04-17 06:00:00.629","mn-09-134690","Live","134690","2878 BROADWAY","New York","NY","10025","Manhattan","40.80527964","-73.96566952","WEST 112 STREET","WEST 111 STREET","SE","109","7","1019900","Morningside Heights","1018830059","1056988","2017-09-24 20:00:00.000","2017-11-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80527964, -73.96566952)"
"2023-04-17.06:00:00.629.mn-09-134427","2023-04-17 06:00:00.629","mn-09-134427","Live","134427","1865 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82973306","-73.94420042","WEST 153 STREET","WEST 152 STREET","NE","109","7","1023501","Hamilton Heights","1020670001","1061607","2018-03-14 20:00:00.000","2018-06-17 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82973306, -73.94420042)"
"2023-04-17.06:00:00.629.mn-09-134420","2023-04-17 06:00:00.629","mn-09-134420","Live","134420","1659 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82312201","-73.94901382","WEST 142 STREET","WEST 141 STREET","SE","109","7","1022700","Hamilton Heights","1020580001","1061221","2017-06-16 20:00:00.000","2017-08-15 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82312201, -73.94901382)"
"2023-04-17.06:00:00.629.mn-09-134416","2023-04-17 06:00:00.629","mn-09-134416","Live","134416","1626 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82263345","-73.94964029","WEST 141 STREET","WEST 140 STREET","SW","109","7","1022500","Hamilton Heights","1020720036","1061769","2017-08-12 20:00:00.000","2018-05-03 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82263345, -73.94964029)"
"2023-04-17.06:00:00.629.mn-09-134415","2023-04-17 06:00:00.629","mn-09-134415","Live","134415","2848 BROADWAY","New York","NY","10025","Manhattan","40.80439875","-73.96632817","WEST 110 STREET","WEST 111 STREET","NE","109","7","1019900","Morningside Heights","1018820063","1056917","2017-10-10 20:00:00.000","2018-01-12 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80439875, -73.96632817)"
"2023-04-17.06:00:00.629.mn-09-134414","2023-04-17 06:00:00.629","mn-09-134414","Live","134414","2853 BROADWAY","New York","NY","10025","Manhattan","40.80464541","-73.96657376","WEST 111 STREET","WEST 110 STREET","W","109","7","1019900","Morningside Heights","1018947501","1075440","2019-02-13 19:00:00.000","2020-12-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80464541, -73.96657376)"
"2023-04-17.06:00:00.629.mn-09-134377","2023-04-17 06:00:00.629","mn-09-134377","Live","134377","2868 BROADWAY","New York","NY","10025","Manhattan","40.80495915","-73.9659025","WEST 111 STREET","WEST 112 STREET","MIDBLOCK","109","7","1019900","Morningside Heights","1018837501","1075433","2017-07-17 20:00:00.000","2017-08-17 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80495915, -73.9659025)"
"2023-04-17.06:00:00.629.mn-09-134111","2023-04-17 06:00:00.629","mn-09-134111","Live","134111","1760 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82670709","-73.9466648","WEST 148 STREET","WEST 147 STREET","NW","109","7","1023300","Hamilton Heights","1020790029","1061983","2018-03-14 20:00:00.000","2018-07-31 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82670709, -73.9466648)"
"2023-04-17.06:00:00.629.mn-09-131062","2023-04-17 06:00:00.629","mn-09-131062","Live","131062","1881 AMSTERDAM AVENUE","New York","NY","10032","Manhattan","40.83033563","-73.94375597","WEST 153 STREET","WEST 154 STREET","NE","109","7","1023501","Hamilton Heights","1020680001","1061650","2016-07-18 20:00:00.000","2016-08-07 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.83033563, -73.94375597)"
"2023-04-17.06:00:00.629.mn-09-120576","2023-04-17 06:00:00.629","mn-09-120576","Live","120576","1739 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82594748","-73.94695314","WEST 146 STREET","WEST 147 STREET","NE","109","7","1023100","Hamilton Heights","1020610001","1061376","2016-07-13 20:00:00.000","2016-07-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82594748, -73.94695314)"
"2023-04-17.06:00:00.629.mn-09-120573","2023-04-17 06:00:00.629","mn-09-120573","Live","120573","1781 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.827195","-73.946043","WEST 148 STREET","WEST 149 STREET","NE","109","7","1023100","Hamilton Heights","1020630001","1061484","2016-07-18 20:00:00.000","2016-08-09 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.827195, -73.946043)"
"2023-04-17.06:00:00.629.mn-09-120571","2023-04-17 06:00:00.629","mn-09-120571","Live","120571","477 WEST 141 STREET","New York","NY","10031","Manhattan","40.82266347","-73.94925939","AMSTERDAM AVENUE","CONVENT AVENUE","NE","109","7","1022700","Hamilton Heights","1020580001","1061221","2018-03-18 20:00:00.000","2018-04-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82266347, -73.94925939)"
"2023-04-17.06:00:00.629.mn-09-120570","2023-04-17 06:00:00.629","mn-09-120570","Live","120570","1661 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.823361","-73.948844","WEST 142 STREET","WEST 143 STREET","NE","109","7","1022700","Hamilton Heights","1020580029","1061246","2016-10-13 20:00:00.000","2016-10-30 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.823361, -73.948844)"
"2023-04-17.06:00:00.629.mn-09-120565","2023-04-17 06:00:00.629","mn-09-120565","Live","120565","1722 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.825419","-73.947604","WEST 145 STREET","WEST 146 STREET","NW","109","7","1022900","Hamilton Heights","1020770030","1061940","2016-06-23 20:00:00.000","2017-01-31 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.825419, -73.947604)"
"2023-04-17.06:00:00.629.mn-09-120563","2023-04-17 06:00:00.629","mn-09-120563","Live","120563","1481 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.817656","-73.953007","WEST 133 STREET","WEST 134 STREET","NE","109","9","1021303","Manhattanville","1019710001","1059645","2016-08-04 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.817656, -73.953007)"
"2023-04-17.06:00:00.629.mn-09-120561","2023-04-17 06:00:00.629","mn-09-120561","Live","120561","502 WEST 136 STREET","New York","NY","10031","Manhattan","40.8196","-73.951942","AMSTERDAM AVENUE","BROADWAY","SW","109","7","1022301","Manhattanville","1019880109","1059799","2016-07-09 20:00:00.000","2016-09-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.8196, -73.951942)"
"2023-04-17.06:00:00.629.mn-09-120554","2023-04-17 06:00:00.629","mn-09-120554","Live","120554","1403 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81515","-73.954837","WEST 129 STREET","WEST 130 STREET","NE","109","7","1021303","Manhattanville","1019690001","1059604","2016-08-04 20:00:00.000","2017-06-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.81515, -73.954837)"
"2023-04-17.06:00:00.629.mn-09-120546","2023-04-17 06:00:00.629","mn-09-120546","Live","120546","1221 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.80941222","-73.95902951","WEST 120 STREET","WEST 121 STREET","NE","109","7","1020701","Morningside Heights","1019630001","1059515","2016-07-27 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80941222, -73.95902951)"
"2023-04-17.06:00:00.629.mn-09-120545","2023-04-17 06:00:00.629","mn-09-120545","Live","120545","1238 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.809965","-73.958889","WEST 121 STREET","WEST 120 STREET","SW","109","7","1020300","Morningside Heights","1019750029","1059647","2016-07-29 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.809965, -73.958889)"
"2023-04-17.06:00:00.629.mn-09-120493","2023-04-17 06:00:00.629","mn-09-120493","Live","120493","380 WEST 125 STREET","New York","NY","10027","Manhattan","40.81120483","-73.95384878","MORNINGSIDE AVENUE","ST NICHOLAS AVENUE","SE","109","9","1020901","Morningside Heights","1019510004","1087468","2018-04-06 20:00:00.000","2018-08-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81120483, -73.95384878)"
"2023-04-17.06:00:00.629.mn-09-120442","2023-04-17 06:00:00.629","mn-09-120442","Live","120442","576 WEST 150 STREET","New York","NY","10031","Manhattan","40.82934138","-73.94764707","BROADWAY","AMSTERDAM AVENUE","SE","109","7","1023300","Hamilton Heights","1020810061","1062124","2017-10-27 20:00:00.000","2018-03-11 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.82934138, -73.94764707)"
"2023-04-17.06:00:00.629.mn-09-120436","2023-04-17 06:00:00.629","mn-09-120436","Live","120436","3560 BROADWAY","New York","NY","10031","Manhattan","40.827117","-73.949738","WEST 146 STREET","WEST 147 STREET","NE","109","7","1023300","Hamilton Heights","1020780001","1081831","2016-11-01 20:00:00.000","2016-12-13 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.827117, -73.949738)"
"2023-04-17.06:00:00.629.mn-09-120434","2023-04-17 06:00:00.629","mn-09-120434","Live","120434","546 WEST 147 STREET","New York","NY","10031","Manhattan","40.82758","-73.949288","BROADWAY","AMSTERDAM AVENUE","SE","109","7","1023300","Hamilton Heights","1020780061","1061968","2016-07-31 20:00:00.000","2016-08-21 20:00:00.000","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82758, -73.949288)"
"2023-04-17.06:00:00.629.mn-09-120422","2023-04-17 06:00:00.629","mn-09-120422","Live","120422","551 WEST 138 STREET","New York","NY","10031","Manhattan","40.821918","-73.95331","BROADWAY","HAMILTON PLACE","NE","109","7","1022500","Hamilton Heights","1020700001","1061709","2016-07-09 20:00:00.000","2016-07-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.821918, -73.95331)"
"2023-04-17.06:00:00.629.mn-09-120419","2023-04-17 06:00:00.629","mn-09-120419","Live","120419","572 WEST 139 STREET","New York","NY","10031","Manhattan","40.822495","-73.953007","BROADWAY","HAMILTON PLACE","SE","109","7","1022500","Hamilton Heights","1020700001","1061709","2016-05-13 20:00:00.000","2016-06-30 20:00:00.000","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.822495, -73.953007)"
"2023-04-17.06:00:00.629.mn-09-120412","2023-04-17 06:00:00.629","mn-09-120412","Live","120412","3300 BROADWAY","New York","NY","10031","Manhattan","40.81881338","-73.95579589","WEST 133 STREET","WEST 134 STREET","NE","109","7","1021900","Manhattanville","1019870001","1059728","2017-04-06 20:00:00.000","2017-06-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.81881338, -73.95579589)"
