"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"7123303106","GBN4431","NY","PAS","2015-04-08T00:00:00.000","21","4DSD","HONDA","T","16040","58450","22490",,"107","107","107","353083","T402","L","0902A",,"Q","F","135-31","77th Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","0830A","1000A","WHITE",,"2007",,"0","D 42","21-No Parking (street clean)",,,
"7086877086","76159MB","NY","COM","2014-10-08T00:00:00.000","14","DELV","FRUEH","T","76330","0","0",,"0061","61","61","361095","T302","P","0354P",,"K","I","N","Sheepshead Bay Rd","5ft E/of Jerome Ave","0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"BROWN",,"0",,"0","46 3","14-No Standing",,,
"7104759542","GRP2708","NY","PAS","2014-08-12T00:00:00.000","21","4DSD","BMW","T","0","0","0",,"0067","67","67","333042","T302","M","0937A",,"K","I","W","New York Ave","200ft S/of Foster Av","0001-01-03T12:00:00.000","408","d1",,"Y","0900A","1030A","BK",,"2011",,"0","C 32","21-No Parking (street clean)",,,
"7114665660","GST5370","NY","PAS","2014-08-30T00:00:00.000","71","4DSD","VOLKS","T","7990","8740","8940",,"114","114","114","358644","T401","R","0913A",,"Q","F","36-11","31st Ave",,"0001-01-03T12:00:00.000","408","j6",,,,,"WH",,"2008",,"0","25 4","71-Insp. Sticker Missing (NYS",,,
"1372030517","FSL1980","NY","PAS","2014-10-15T00:00:00.000","40","SUBN","TOYOT","P","9080","6480","6580",,"0066","66","66","934263","0066","0000","0915A",,"K","O","1418","50 ST",,"0001-01-03T12:00:00.000","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2011","-","0",,,,,
"7903995480","48635JV","NY","COM","2014-09-05T00:00:00.000","47","UTIL","FRUEH","T","13610","34570","34590",,"0014","14","14","354150","T106","E","0825A",,"NY","F","1450","Broadway",,"0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","GR",,"2007",,"0","28 6","47-Double PKG-Midtown",,,
"7097176374","DPM3464","NY","PAS","2014-08-15T00:00:00.000","38","SUBN","HONDA","T","64730","8980","9030",,"0066","66","66","357095","T302","G","1241P",,"K","O","4817","New Utrecht Ave",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0800A","0700P","BLACK",,"2003",,"0","24 3","38-Failure to Display Muni Rec",,,
"7737904153","BKU6068","NY","PAS","2014-10-18T00:00:00.000","20","SUBN","FORD","T","58730","59530","42730",,"0079","79","79","357114","T301","E","0256P",,"K","F","956","Marcy Ave",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY",,,"BK",,"1997",,"0","09 3","20A-No Parking (Non-COM)",,,
"8010275852","GSP4312","PA","PAS","2015-03-17T00:00:00.000","14","VAN","FORD","T","13610","34770","34790",,"0018","18","18","356534","T106","I","0213P",,"NY","O","1633","Broadway",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"BLACK",,"0",,"0","CC1","14-No Standing",,,
"7708732001","GWD4797","NY","PAS","2015-03-15T00:00:00.000","19","SUBN","JEEP","T","10210","18750","18770",,"0019","19","19","358647","T103","H","0111P",,"NY","F","1571","3rd Ave",,"0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"BLACK",,"2015",,"0","33 7","19-No Stand (bus stop)",,,
"7057057684","3358UG","MI","PAS","2015-02-25T00:00:00.000","14","SUBN","CHRYS","T","34450","10610","10810",,"0014","14","14","353525","T106","F","0556P",,"NY","O","249","W 34th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","0700P","BLACK",,"0",,"0","CC2","14-No Standing",,,
"7061061236","XCGY56","NJ","PAS","2015-05-15T00:00:00.000","19","PICK","FORD","T","34590","0","0",,"0014","14","14","350401","T106","A","0523A",,"NY","I","N","W 41st St","50ft E/of 8th Ave","0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"WHITE",,"0",,"0","A 17","19-No Stand (bus stop)",,,
"1373254944","A5472B","NJ","PAS","2014-09-07T00:00:00.000","85","DELV","FRUEH","P","36060","40404","40404","0001-01-03T12:00:00.000","0050","50","50","942531","0050","0000","0146P","0830A","BX","O","3333","GOULDEN AVE",,,"408","K5",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"7938336660","CYJ2784","NY","PAS","2014-07-18T00:00:00.000","70","4DSD","TOYOT","T","17070","12210","12310",,"0009","9","9","355532","T101","M","0916A",,"NY","O","252","E 4th St",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"GY",,"2005",,"0","F 10","70A-Reg. Sticker Expired (NYS)",,,
"8015315293","FGZ8341","NY","PAS","2015-02-21T00:00:00.000","40","4DSD","HYUND","T","36350","24690","10610",,"0032","32","32","333386","T103","B","0634A",,"NY","F","167","W 129th St",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"BLACK",,"2014",,"7","CC3","40-Fire Hydrant",,,
"7639025540","DANESHA","NY","SRF","2015-02-05T00:00:00.000","40","4DSD","TOYOT","T","21640","19990","20240",,"106","106","106","356322","T402","P","0427P",,"Q","O","107-55","125th St",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"BK",,"2007",,"2","P 42","40-Fire Hydrant",,,
"7833895684","69407MC","NY","COM","2014-09-29T00:00:00.000","47","UTIL","INTER","T","25390","17850","17870",,"0018","18","18","351202","T106","E","1224P",,"NY","F","340","Madison Ave",,"0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","WHITE",,"2012",,"0","99 6","47-Double PKG-Midtown",,,
"8014224929","FMF5777","NY","PAS","2014-12-29T00:00:00.000","21","4DSD","PONTI","T","33320","26640","40520",,"0042","42","42","354050","T201","M","0910A",,"BX","F","1143","Forest Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0900A","1030A","BK",,"2008",,"0","L 21","21-No Parking (street clean)",,,
"7513500782","462IMN","FL","PAS","2014-10-24T00:00:00.000","37","SUBN","LEXUS","T","45430","40404","40404",,"0075","75","75","355624","T301","O","0223P","0430P","K","I",,"Grant Avenue Lot",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","1000P","BLACK",,"0","377-0254","0","W 31","37-Expired Muni Meter",,,
"7889141774","61087MC","NY","COM","2014-09-30T00:00:00.000","38","VAN","WHITE","T","10410","17390","17410",,"0013","13","13","358944","T102","C","1152A",,"NY","F","137","5th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","WHITE",,"2012",,"0","03 6","38-Failure to Display Muni Rec",,,
"7785132689","XV4046","NY","COM","2014-07-15T00:00:00.000","42","VAN","FORD","T","17970","10410","25390",,"0018","18","18","351207","T106","H","0301P",,"NY","F","6","E 49th St",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0700A","0600P","RD",,"2006","144-3232","0","70 6","42-Exp. Muni-Mtr (Com. Mtr. Z)",,,
"7795152820","EVY4290","NY","PAS","2014-08-06T00:00:00.000","71","SUBN","FORD","T","62420","73420","35720",,"0043","43","43","358917","T202","A","0924A",,"BX","O","1132","Rosedale Ave",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"WHITE",,"0",,"0","14A","71A-Insp Sticker Expired (NYS)",,,
"7436368564","61237JY","NY","COM","2015-06-03T00:00:00.000","14","DELV","FRUEH","T","51090","22590","59990",,"103","103","103","358116","T402","P","0150P",,"Q","O","138-17","Jamaica Ave",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"BROWN",,"2009",,"0","A 42","14-No Standing",,,
"7663800140","GRN9968","NY","PAS","2015-03-07T00:00:00.000","37","CONV","FIAT","T","21240","10910","33390",,"0006","6","6","356986","T800","A2","1033P","1023P","NY","O","55","Gansevoort St",,,"408","h1",,"Y","0700A","1100P","RD",,"2014","146-3014","0","A 77","37-Expired Muni Meter",,,
"7201965025","GKB9746","NY","PAS","2014-12-13T00:00:00.000","38","SUBN","HYUND","T","35680","14580","14630",,"0061","61","61","358846","T302","R","0933A",,"K","F","2086","E 19th St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","GL",,"2003",,"0","15 3","38-Failure to Display Muni Rec",,,
"7419989709","DLT7514","NY","PAS","2015-01-04T00:00:00.000","19","SEDN","PLYMO","T","0","0","0",,"0045","45","45","359583","T801","A","0135A",,"BX","I","N","Metropolitan Ave","0ft E/of Unionport R","0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"GREY",,"1996",,"0","K 21","19-No Stand (bus stop)",,,
"7419989709","DLT7514","NY","PAS","2015-01-04T00:00:00.000","19","SEDN","PLYMO","T","0","0","0",,"0045","45","45","359583","T801","A","0135A",,"BX","I","N","Metropolitan Ave","0ft E/of Unionport R","0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"GREY",,"1996",,"0","K 21","19-No Stand (bus stop)",,,
"7696329066","GEN7314","NY","PAS","2014-10-01T00:00:00.000","37","4DSD","ME/BE","T","14280","75430","36930",,"0063","63","63","354085","T302","F","0321P","0236P","K","F","4714","Avenue N",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","BK",,"2003","354-3061","0","20 3","37-Expired Muni Meter",,,
"7151163940","ETD9566","NY","PAS","2015-02-12T00:00:00.000","38","2DSD","HONDA","T","5580","5930","6030",,"0078","78","78","361288","T302","I","0403P",,"K","O","439","5th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","BK",,"2008",,"0","56 3","38-Failure to Display Muni Rec",,,
"7677563600","DHU3502","NY","PAS","2014-11-10T00:00:00.000","20","SUBN","TOYOT","T","8205","0","0",,"108","108","108","331777","T401","N","0534P",,"Q","I","E","32nd Pl","120ft S/of 43rd Ave","0001-01-03T12:00:00.000","408","d",,"YYYYY","0800A","0600P","GREY",,"2005",,"0","J 41","20A-No Parking (Non-COM)",,,
"7793414550","AL424V","NJ","PAS","2015-02-13T00:00:00.000","14","DELV","FRUEH","T","17150","0","0",,"0009","9","9","352069","T101","A","0814A",,"NY","I","N","E 8th St","15ft E/of Broadway","0001-01-03T12:00:00.000","408","c",,"YYYYY","0800A","0600P","GREEN",,"0",,"0","21 1","14-No Standing",,,
"8007135480","GDL7288","NY","PAS","2015-01-21T00:00:00.000","46","4DSD","TOYOT","T","57790","54580","44790",,"109","109","109","357793","T401","C","1000A",,"Q","F","136-04","Northern Blvd",,"0001-01-03T12:00:00.000","408","f1",,,,,"BL",,"2009",,"0","50-A","46A-Double Parking (Non-COM)",,,
"8007135480","GDL7288","NY","PAS","2015-01-21T00:00:00.000","46","4DSD","TOYOT","T","57790","54580","44790",,"109","109","109","357793","T401","C","1000A",,"Q","F","136-04","Northern Blvd",,"0001-01-03T12:00:00.000","408","f1",,,,,"BL",,"2009",,"0","50-A","46A-Double Parking (Non-COM)",,,
"7502735288","GFV6665","NY","PAS","2015-04-06T00:00:00.000","70","4DSD","TOYOT","T","51030","81330","13430",,"0084","84","84","343920","T301","N","0151P",,"K","F","72","Hoyt St",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"GY",,"2010",,"0","05 3","70A-Reg. Sticker Expired (NYS)",,,
"7792648333","GFR3509","NY","PAS","2015-04-13T00:00:00.000","37","4DSD","HONDA","T","61090","43890","18390",,"115","115","115","355150","T401","F","0301P","0254P","Q","F","90-10","Roosevelt Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","GY",,"1997","412-2333","0","15 4","37-Expired Muni Meter",,,
"7705880945","FZG4175","NY","PAS","2015-04-28T00:00:00.000","71","SUBN","HONDA","T","28830","14380","73030",,"0070","70","70","357063","T302","N","0306P",,"K","O","2002","Coney Island Ave",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BL",,"2014",,"0","14 3","71A-Insp Sticker Expired (NYS)",,,
"7902194335","DBZ2545","NY","PAS","2015-04-01T00:00:00.000","46","4DSD","NISSA","T","17090","12110","12210",,"0009","9","9","332944","T501","A","0905A",,"NY","F","536","E 5th St",,"0001-01-03T12:00:00.000","408","f1",,,,,"TAN",,"2003",,"0","MS 9","46A-Double Parking (Non-COM)",,,
"8033358518","ZGN5940","PA","PAS","2015-06-27T00:00:00.000","38","PICK","CHEVR","T","57710","0","0",,"122","122","122","358627","T303","X","1142A",,"R","I","W","9th St","10ft S/of New Dorp L","0001-01-03T12:00:00.000","408","h1",,"YYYYYY","0900A","0500P","OTHER",,"0",,"0","03-A","38-Failure to Display Muni Rec",,,
"8015765316","GVT3692","NY","PAS","2015-02-25T00:00:00.000","70","SUBN","NISSA","T","35450","11710","13610",,"0020","20","20","355660","T103","Q","0304P",,"NY","O","217","W 84th St",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"BLACK",,"2014",,"0","44 7","70A-Reg. Sticker Expired (NYS)",,,
"7889153454","63825MB","NY","COM","2014-11-07T00:00:00.000","14","REFG","FRUEH","T","34730","10910","11010",,"0018","18","18","358944","T102","C","0841A",,"NY","F","404","W 48th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"WH",,"2012",,"0","99 6","14-No Standing",,,
"7661865919","XBTM15","NJ","PAS","2015-05-05T00:00:00.000","69","VAN","ME/BE","T","24890","18010","18030",,"0017","17","17","349481","T503","D1","0252P",,"NY","F","575","Lexington Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0700A","0700P","BLACK",,"0",,"0","17 7","69-Failure to Disp Muni Recpt",,,
"7013001284","52826MD","NY","COM","2014-09-16T00:00:00.000","14","DELV","NS/OT","T","18190","25390","27790",,"0019","19","19","356276","T103","F","1223P",,"NY","O","60","E 60th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","0700P","WHITE",,"2007",,"0","52 7","14-No Standing",,,
"7013001284","52826MD","NY","COM","2014-09-16T00:00:00.000","14","DELV","NS/OT","T","18190","25390","27790",,"0019","19","19","356276","T103","F","1223P",,"NY","O","60","E 60th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","0700P","WHITE",,"2007",,"0","52 7","14-No Standing",,,
"7121104027","GMR3446","NY","PAS","2014-06-28T00:00:00.000","37","4DSD","HONDA","T","8790","15540","15640",,"115","115","115","358652","T401","R","0201P","0155P","Q","F","73-12","37th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","WH",,"2008","412-9555","0","11 4","37-Expired Muni Meter",,,
"7072232394","PRZ2523","MN","PAS","2014-08-05T00:00:00.000","19","DELV","INTER","T","10810","0","0",,"0014","14","14","355675","T102","C","1002A",,"NY","I","E","8th Ave","25ft S/of W 31st St","0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"WHITE",,"0",,"0","15 6","19-No Stand (bus stop)",,,
"7785035544","T629048C","NY","OMT","2014-10-28T00:00:00.000","14","4DSD","TOYOT","T","34650","11110","11115",,"0014","14","14","356181","T106","J","0143P",,"NY","O","601","W 44th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"WH",,"2013",,"0","CC1","14-No Standing",,,
"1379962432","12308JD","NY","COM","2015-02-19T00:00:00.000","19","DELV","MITSU","P","0","40404","40404",,"0083","83","83","945220","0083","0000","0915A",,"K","F","86","WYCOFF AVE",,"0001-01-03T12:00:00.000","408","C3",,"BBBBBBB","ALL","ALL","WHITE","0","1994","-","0",,,,,
"8030323475","18250MG","NY","COM","2015-06-22T00:00:00.000","14","DELV","HINO","T","34470","13610","10610",,"0014","14","14","355438","T106","L","0740A",,"NY","F","155","W 35th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"WH",,"2015",,"0","34 6","14-No Standing",,,
"7443544364","GTY2423","NY","PAS","2015-01-07T00:00:00.000","20","4DSD","TOYOT","T","17340","17290","17240",,"102","102","102","361323","T402","M","0718A",,"Q","O","85-55","85th St",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY","0700A","0400P","GY",,"2013",,"0","H 42","20A-No Parking (Non-COM)",,,
"7443544364","GTY2423","NY","PAS","2015-01-07T00:00:00.000","20","4DSD","TOYOT","T","17340","17290","17240",,"102","102","102","361323","T402","M","0718A",,"Q","O","85-55","85th St",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY","0700A","0400P","GY",,"2013",,"0","H 42","20A-No Parking (Non-COM)",,,
"7776336336","F67ECB","NJ","PAS","2014-07-19T00:00:00.000","40","SUBN","JEEP","T","92430","45730","14730",,"0061","61","61","331245","T302","L","0627A",,"K","F","2234","West St",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"BLACK",,"0",,"0","N 32","40-Fire Hydrant",,,
"8014925592","DEMARP6","NY","COM","2015-03-14T00:00:00.000","20","PICK","CHEVR","T","31490","0","0",,"0007","7","7","358583","T101","X","1242P","1200P","NY","I","S","Stanton St","70ft E/of Attorney S",,"408","d",,"YYYYYYY",,,"GY",,"2014",,"0","95 1","20-No Parking (Com Plate)",,,
"8009605712","T678982C","NY","OMT","2015-06-11T00:00:00.000","20","4DSD","TOYOT","T","67730","58335","22730",,"0061","61","61","331245","T302","L","0822A",,"K","F","2537","Ocean Pky",,"0001-01-03T12:00:00.000","408","d",,"YYYYY","0800A","0600P","BK",,"2014",,"0","CC1","20A-No Parking (Non-COM)",,,
"7763753330","GDV8325","NY","PAS","2014-12-04T00:00:00.000","70","4DSD","CHRYS","T","64790","17790","18040",,"103","103","103","356326","T402","X","1232P",,"Q","F","88-40","Sutphin Blvd",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"GY",,"2013",,"0","10 4","70A-Reg. Sticker Expired (NYS)",,,
"8013342608","CAL3463","GA","PAS","2015-03-12T00:00:00.000","21","SUBN","BMW","T","13610","0","0",,"0030","30","30","349850","T103","AA","0806A",,"NY","I","E","Broadway","100ft S/of W 155th S","0001-01-03T12:00:00.000","408","d1",,"Y  Y","0800A","0930A","BLACK",,"0",,"0","C 77","21-No Parking (street clean)",,,
"8005267642","50074JX","NY","COM","2014-09-03T00:00:00.000","14","VAN","INTER","T","17970","0","0",,"0017","17","17","359305","T102","D","0930A",,"NY","I","N","E 49th St","10ft E/of 3rd Ave","0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"RED",,"2008",,"0","99 6","14-No Standing",,,
"8033236188","GGD1471","NY","PAS","2015-06-20T00:00:00.000","37","4DSD","NISSA","T","10610","34090","34110",,"0006","6","6","361901","T105","E","0115P","1225P","NY","F","113","7th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","1000P","BL",,"2010","114-9972","0","028","37-Expired Muni Meter",,,
"7972667378","14450MA","NY","COM","2014-07-11T00:00:00.000","37","VAN","FORD","T","18710","10210","10110",,"0019","19","19","361115","T103","F","1124A","1013A","NY","F","203","E 86th St",,,"408","h1",,"Y","1000A","1000P","RD",,"2006","127-6834","0","20 7","37-Expired Muni Meter",,,
"7003020592","ATB6946","NY","PAS","2014-12-30T00:00:00.000","21","SUBN","JEEP","T","7990","7740","7940",,"114","114","114","361287","T401","S","1201P",,"Q","O","29-11","31st Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","1130A","0100P","WHITE",,"2012",,"0","52-A","21-No Parking (street clean)",,,
"7003020592","ATB6946","NY","PAS","2014-12-30T00:00:00.000","21","SUBN","JEEP","T","7990","7740","7940",,"114","114","114","361287","T401","S","1201P",,"Q","O","29-11","31st Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","1130A","0100P","WHITE",,"2012",,"0","52-A","21-No Parking (street clean)",,,
"7565562348","XBYW50","NJ","PAS","2015-01-20T00:00:00.000","38","DELV","ISUZU","T","45590","18550","18570",,"0019","19","19","355180","T103","J","1224P",,"NY","F","1466","York Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","WHITE",,"0",,"0","61 7","38-Failure to Display Muni Rec",,,
"7565562348","XBYW50","NJ","PAS","2015-01-20T00:00:00.000","38","DELV","ISUZU","T","45590","18550","18570",,"0019","19","19","355180","T103","J","1224P",,"NY","F","1466","York Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","WHITE",,"0",,"0","61 7","38-Failure to Display Muni Rec",,,
"1380849810","41989JX","NY","COM","2015-03-31T00:00:00.000","48","VAN","FORD","P","25800","23020","42420",,"0040","40","40","936335","0040","0000","0957A",,"BX","F","680","E 138 ST",,"0001-01-03T12:00:00.000","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2008","-","0",,,,,
"1384706306","85212","NY","MED","2015-05-22T00:00:00.000","17","SUBN","TOYOT","H","24690","36490","36510",,"0032","32","976","101027","0976","0000","1130A",,"NY","O","535","LENOX AVE",,"0001-01-03T12:00:00.000","408","C4",,"BBBBYBB","0700A","0700P","TAN","0","2001","-","0",,,,,
"7329146596","GTX1866","NY","PAS","2015-05-20T00:00:00.000","21","SUBN","HYUND","T","15640","48990","6590",,"114","114","114","348516","T401","M","0942A",,"Q","F","20-17","74th St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0930A","1100A","BK",,"2015",,"0","K 41","21-No Parking (street clean)",,,
"7761178630","GRF7696","NY","PAS","2015-06-22T00:00:00.000","21","SUBN","FORD","T","59990","16840","16940",,"102","102","102","358903","T402","J","0936A",,"Q","F","12510","Queens Blvd",,"0001-01-03T12:00:00.000","408","d1",,"Y","0930A","1000A","WH",,"2007",,"0","01 4","21-No Parking (street clean)",,,
"8015169460","16239JC","NY","COM","2015-02-23T00:00:00.000","16","VAN","FORD","T","32940","44890","21790",,"0001","1","1","356518","T105","M","0807A","0721A","NY","O","92","Warren St",,,"408","k2",,"YYYYY","0700A","0600P","GR",,"2002",,"0","O 99","16-No Std (Com Veh) Com Plate",,,
"8022018302","EWS3981","NY","PAS","2015-03-24T00:00:00.000","21","4DSD","HYUND","T","24830","5680","5780",,"0078","78","78","358880","T302","R","0938A",,"K","F","726","Carroll St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0900A","1030A","BK",,"2013",,"0","59 3","21-No Parking (street clean)",,,
"7574756545","GJT3783","NY","PAS","2014-12-11T00:00:00.000","21","SUBN","CHRYS","T","10530","7080","7230",,"0062","62","62","331277","T302","M","0838A",,"K","F","2047","79th St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0830A","1000A","BK",,"2013",,"0","W 32","21-No Parking (street clean)",,,
"7726632793","80699MD","NY","COM","2015-05-28T00:00:00.000","37","SUBN","DODGE","T","61090","16740","16890",,"110","110","110","361847","T401","P","0114P","1246P","Q","F","81-16","Roosevelt Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","WH",,"2005","412-2305","0","20 4","37-Expired Muni Meter",,,
"7465989899","CJN2410","NY","PAS","2015-01-22T00:00:00.000","20","SUBN","CADIL","T","35480","14380","54050",,"0061","61","61","357063","T302","B","1251P",,"K","O","1629","E 15th St",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY",,,"BK",,"2013",,"0","04 3","20A-No Parking (Non-COM)",,,
"7465989899","CJN2410","NY","PAS","2015-01-22T00:00:00.000","20","SUBN","CADIL","T","35480","14380","54050",,"0061","61","61","357063","T302","B","1251P",,"K","O","1629","E 15th St",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY",,,"BK",,"2013",,"0","04 3","20A-No Parking (Non-COM)",,,
"1380039472","DXK2277","NY","PAS","2015-04-06T00:00:00.000","21","SUBN","MERCU","S","39430","67030","27580",,"0071","71","0","592634","KW09","0000","0900A",,"K","F","357","EMPIRE BLVD",,"0001-01-03T12:00:00.000","408","D1",,"YBBBBBB","0830A","1000A","BLACK","0","2005","-","0",,,,,
"8003995693","GKX4729","NY","PAS","2014-12-11T00:00:00.000","21","4DSD","PONTI","T","52490","62630","37890",,"109","109","109","361142","T401","A","1109A",,"Q","F","144-09","Laburnum Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","1100A","1230A","LTG",,"2005",,"0","07 4","21-No Parking (street clean)",,,
"7810370145","DSX9900","NY","PAS","2014-10-09T00:00:00.000","40","PICK","TOYOT","T","17130","0","0",,"0007","7","7","330198","T101","M","1123A",,"NY","I","N","E 7th St","4ft W/of Avenue C","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"GY",,"0",,"5","E 10","40-Fire Hydrant",,,
"8005069686","GMS2887","NY","PAS","2014-09-10T00:00:00.000","37","SUBN","NISSA","T","51790","8790","8990",,"115","115","115","357800","T401","G","0459P","0453P","Q","F","37-57","Junction Blvd",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","WH",,"2005","422-1260","0","15 4","37-Expired Muni Meter",,,
"7989458652","GGR9535","NY","PAS","2015-06-03T00:00:00.000","71","4DSD","HYUND","T","13610","0","0",,"0020","20","20","355220","T103","M","0949P",,"NY","I","W","Broadway","15ft N/of W 83rd St","0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"SILVE",,"2013",,"0","C 77","71A-Insp Sticker Expired (NYS)",,,
"7709147707","97468MD","NY","COM","2014-10-08T00:00:00.000","14","UTIL","ISUZU","T","34930","21680","10510",,"0018","18","18","357724","T503","D1","0153P",,"NY","F","50","W 58th St",,"0001-01-03T12:00:00.000","408","c",,"Y","0800A","0700P","WH",,"2009",,"0","C 77","14-No Standing",,,
"8007664970","GPU4650","NY","PAS","2014-09-24T00:00:00.000","71","4DSD","CHRYS","T","23490","18040","18140",,"103","103","103","353159","T402","J","1007A",,"Q","O","89-21","153rd St",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"TN",,"0",,"0","04 4","71A-Insp Sticker Expired (NYS)",,,
"7829560018","22177MB","NY","COM","2014-11-24T00:00:00.000","20","VAN","FORD","T","17330","23390","10210",,"0013","13","13","352036","T102","E","1147A","1200P","NY","O","129","E 17th St",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY","0700A","0400P","WH",,"2011",,"0","01 6","20-No Parking (Com Plate)",,,
"7980583991","48989MA","NY","COM","2015-05-06T00:00:00.000","85","VAN","CHEVR","T","5790","8340","8440",,"114","114","114","353031","T803","A","0239A","1128P","Q","F","3350","12th St",,"0001-01-03T12:00:00.000","408","k5",,,,,"WH",,"2003",,"0","G 42","85-Storage-3 hour Commercial",,,
"7665026011","M18DEX","NJ","PAS","2014-07-14T00:00:00.000","14","4DSD","NISSA","T","45590","18550","18570",,"0019","19","19","355156","T103","A","0819A",,"NY","F","1472","York Ave",,"0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","1000A","BLACK",,"0",,"0","CC1","14-No Standing",,,
"7469853406","CTE5826","NY","PAS","2015-01-04T00:00:00.000","71","PICK","NISSA","T","18240","0","0",,"102","102","102","358903","T402","J","1017A",,"Q","I","E","90th St","40ft N/of 101st Ave","0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BL",,"2008",,"0","23 4","71A-Insp Sticker Expired (NYS)",,,
"7469853406","CTE5826","NY","PAS","2015-01-04T00:00:00.000","71","PICK","NISSA","T","18240","0","0",,"102","102","102","358903","T402","J","1017A",,"Q","I","E","90th St","40ft N/of 101st Ave","0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BL",,"2008",,"0","23 4","71A-Insp Sticker Expired (NYS)",,,
