"development_name","borough","account_name","location","meter_amr","meter_scope","tds","edp","rc_code","funding_source","amp","vendor_name","umis_bill_id","revenue_month","service_start_date","service_end_date","days","meter_number","estimated","current_charges","consumption_gal"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9632969","2020-12","2021-01-06T00:00:00.000","2021-01-06T00:00:00.000","0","2867","N","8361.85","10010.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9657921","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","2867","N","15970.05","18155.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9675614","2021-01","2021-01-19T00:00:00.000","2021-01-20T00:00:00.000","1","2867","N","14619.53","16408.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9675645","2021-01","2021-01-20T00:00:00.000","2021-01-20T00:00:00.000","0","2867","N","14614.18","16402.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9703534","2021-01","2021-01-28T00:00:00.000","2021-01-28T00:00:00.000","0","2867","N","14645.59","16490.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9703541","2021-01","2021-01-28T00:00:00.000","2021-01-28T00:00:00.000","0","2867","N","10302.54","11600.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9723308","2021-01","2021-02-02T00:00:00.000","2021-02-03T00:00:00.000","1","2867","N","5469.66","6006.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9723336","2021-01","2021-02-03T00:00:00.000","2021-02-03T00:00:00.000","0","2867","N","16561.99","18186.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9734516","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","2867","N","10598.73","11638.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9734521","2021-01","2021-02-05T00:00:00.000","2021-02-05T00:00:00.000","0","2867","N","10565.94","11602.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9734404","2021-01","2021-02-09T00:00:00.000","2021-02-10T00:00:00.000","1","2867","N","5786.10","6000.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9734426","2021-01","2021-02-10T00:00:00.000","2021-02-10T00:00:00.000","0","2867","N","16976.42","17604.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9748189","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","2867","N","10031.17","10402.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9757437","2021-02","2021-02-16T00:00:00.000","2021-02-17T00:00:00.000","1","2867","N","8092.48","8008.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9757459","2021-02","2021-02-17T00:00:00.000","2021-02-17T00:00:00.000","0","2867","N","16595.25","16422.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9771442","2021-02","2021-02-21T00:00:00.000","2021-02-22T00:00:00.000","1","2867","N","18919.33","18542.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9785289","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","2867","N","18592.82","18222.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9828242","2021-02","2021-03-02T00:00:00.000","2021-03-03T00:00:00.000","1","2867","N","16496.97","16410.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9828261","2021-02","2021-03-04T00:00:00.000","2021-03-05T00:00:00.000","1","2867","N","13078.95","13010.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9832414","2021-02","2021-03-09T00:00:00.000","2021-03-10T00:00:00.000","1","2867","N","16996.23","16408.00"
"MOORE","BRONX","MOORE","654 E 149th St","Not Applicable",,"129","251","B012900","FEDERAL","NY005010930P","East Coast Petroleum, Inc.","9845591","2021-03","2021-03-16T00:00:00.000","2021-03-17T00:00:00.000","1","2867","N","19202.29","18228.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8686291","2020-02","2020-03-03T00:00:00.000","2020-03-04T00:00:00.000","1","12444","N","14083.52","16004.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8686294","2020-02","2020-03-04T00:00:00.000","2020-03-04T00:00:00.000","0","12444","N","15018.08","17066.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8686301","2020-02","2020-03-04T00:00:00.000","2020-03-04T00:00:00.000","0","12444","N","14963.52","17004.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8686311","2020-02","2020-03-12T00:00:00.000","2020-03-13T00:00:00.000","1","12444","N","11262.62","16006.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8716425","2020-03","2020-03-16T00:00:00.000","2020-03-16T00:00:00.000","0","12444","N","10775.45","17000.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8716473","2020-03","2020-03-17T00:00:00.000","2020-03-18T00:00:00.000","1","12444","N","10153.01","16018.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8716469","2020-03","2020-03-18T00:00:00.000","2020-03-18T00:00:00.000","0","12444","N","10149.21","16012.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720221","2020-03","2020-03-18T00:00:00.000","2020-03-19T00:00:00.000","1","12444","N","10168.22","16042.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720225","2020-03","2020-03-19T00:00:00.000","2020-03-19T00:00:00.000","0","12444","N","10149.21","16012.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8716505","2020-03","2020-03-20T00:00:00.000","2020-03-20T00:00:00.000","0","12444","N","10146.67","16008.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720261","2020-03","2020-03-22T00:00:00.000","2020-03-23T00:00:00.000","1","12444","N","10645.68","17176.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720281","2020-03","2020-03-23T00:00:00.000","2020-03-24T00:00:00.000","1","12444","N","9931.68","16024.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720648","2020-03","2020-03-23T00:00:00.000","2020-03-24T00:00:00.000","1","12444","N","9932.91","16026.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720264","2020-03","2020-03-23T00:00:00.000","2020-03-23T00:00:00.000","0","12444","N","10661.80","17202.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720675","2020-03","2020-03-24T00:00:00.000","2020-03-25T00:00:00.000","1","12444","N","2479.20","4000.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8720673","2020-03","2020-03-24T00:00:00.000","2020-03-25T00:00:00.000","1","12444","N","9927.96","16018.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8726386","2020-03","2020-03-26T00:00:00.000","2020-03-27T00:00:00.000","1","12444","N","9880.85","15942.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8726387","2020-03","2020-03-26T00:00:00.000","2020-03-27T00:00:00.000","1","12444","N","9920.52","16006.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8745870","2020-03","2020-03-29T00:00:00.000","2020-03-30T00:00:00.000","1","12444","N","10727.21","17238.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8745893","2020-03","2020-03-30T00:00:00.000","2020-03-30T00:00:00.000","0","12444","N","10596.52","17028.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8830683","2020-04","2020-03-30T00:00:00.000","2020-04-17T00:00:00.000","18","12444","N","10654.43","9004.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764170","2020-03","2020-03-31T00:00:00.000","2020-04-01T00:00:00.000","1","12444","N","7094.22","11400.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764169","2020-03","2020-03-31T00:00:00.000","2020-04-01T00:00:00.000","1","12444","N","6924.95","11128.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764129","2020-03","2020-04-02T00:00:00.000","2020-04-03T00:00:00.000","1","12444","N","9959.29","16004.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764130","2020-03","2020-04-02T00:00:00.000","2020-04-03T00:00:00.000","1","12444","N","10097.44","16226.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764127","2020-03","2020-04-02T00:00:00.000","2020-04-03T00:00:00.000","1","12444","N","10083.75","16204.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764138","2020-03","2020-04-05T00:00:00.000","2020-04-06T00:00:00.000","1","12444","N","10125.72","16056.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764139","2020-03","2020-04-05T00:00:00.000","2020-04-06T00:00:00.000","1","12444","N","10348.97","16410.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764140","2020-03","2020-04-05T00:00:00.000","2020-04-06T00:00:00.000","1","12444","N","10346.44","16406.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8764155","2020-03","2020-04-07T00:00:00.000","2020-04-08T00:00:00.000","1","12444","N","10348.97","16410.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8791363","2020-03","2020-04-09T00:00:00.000","2020-04-10T00:00:00.000","1","12444","N","10347.71","16408.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8794217","2020-03","2020-04-12T00:00:00.000","2020-04-13T00:00:00.000","1","12444","N","10888.73","18404.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8794219","2020-03","2020-04-12T00:00:00.000","2020-04-13T00:00:00.000","1","12444","N","10868.61","18370.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8794223","2020-03","2020-04-14T00:00:00.000","2020-04-15T00:00:00.000","1","12444","N","10964.46","18532.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831119","2020-04","2020-04-16T00:00:00.000","2020-04-17T00:00:00.000","1","12444","N","10660.35","18018.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8830709","2020-04","2020-04-17T00:00:00.000","2020-04-20T00:00:00.000","3","12444","N","9931.12","18032.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8828642","2020-04","2020-04-17T00:00:00.000","2020-04-18T00:00:00.000","1","12444","N","6803.98","11500.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8830714","2020-04","2020-04-19T00:00:00.000","2020-04-20T00:00:00.000","1","12444","N","9930.02","18030.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831087","2020-04","2020-04-20T00:00:00.000","2020-04-22T00:00:00.000","2","12444","N","8995.95","16334.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831105","2020-04","2020-04-21T00:00:00.000","2020-04-22T00:00:00.000","1","12444","N","9040.01","16414.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831166","2020-04","2020-04-23T00:00:00.000","2020-04-24T00:00:00.000","1","12444","N","9038.91","16412.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8833712","2020-04","2020-04-23T00:00:00.000","2020-04-24T00:00:00.000","1","12444","N","9063.14","16456.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8835780","2020-04","2020-04-23T00:00:00.000","2020-04-24T00:00:00.000","1","12444","N","6058.25","11000.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831354","2020-04","2020-04-26T00:00:00.000","2020-04-27T00:00:00.000","1","12444","N","5823.56","14004.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831359","2020-04","2020-04-27T00:00:00.000","2020-04-27T00:00:00.000","0","12444","N","6824.10","16410.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831382","2020-04","2020-04-27T00:00:00.000","2020-04-27T00:00:00.000","0","12444","N","6842.40","16454.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831463","2020-04","2020-04-28T00:00:00.000","2020-04-29T00:00:00.000","1","12444","N","4158.50","10000.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8831473","2020-04","2020-04-29T00:00:00.000","2020-04-29T00:00:00.000","0","12444","N","6824.10","16410.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8848192","2020-04","2020-04-30T00:00:00.000","2020-05-01T00:00:00.000","1","12444","N","4044.56","9726.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8848201","2020-04","2020-04-30T00:00:00.000","2020-05-01T00:00:00.000","1","12444","N","6821.60","16404.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8848248","2020-04","2020-05-03T00:00:00.000","2020-05-04T00:00:00.000","1","12444","N","2708.93","5586.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8848260","2020-04","2020-05-04T00:00:00.000","2020-05-04T00:00:00.000","0","12444","N","7955.12","16404.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8871034","2020-04","2020-05-05T00:00:00.000","2020-05-06T00:00:00.000","1","12444","N","6455.65","13312.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","9327867","2020-04","2020-05-09T00:00:00.000","2020-05-09T00:00:00.000","0","12444","N","5642.88","5818.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8870962","2020-04","2020-05-10T00:00:00.000","2020-05-11T00:00:00.000","1","12444","N","6051.25","11588.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8885725","2020-04","2020-05-11T00:00:00.000","2020-05-12T00:00:00.000","1","12444","N","4861.68","9310.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8885750","2020-04","2020-05-11T00:00:00.000","2020-05-12T00:00:00.000","1","12444","N","8569.30","16410.00"
"MORRIS I","BRONX","MORRIS I/MORRIS II/MORRISANIA",,"Not Applicable",,"102","0","B010200","FEDERAL",,"East Coast Petroleum, Inc.","8885741","2020-04","2020-05-11T00:00:00.000","2020-05-12T00:00:00.000","1","12444","N","8565.12","16402.00"
"PARK AVENUE-EAST 122ND, 123RD STREETS","MANHATTAN","PARK AVENUE-EAST 122ND, 123RD STREETS",,"Not Applicable",,"204","321","M020400","FEDERAL","NY005012410P","East River Energy","9678435","2020-11","2020-10-21T00:00:00.000","2020-11-18T00:00:00.000","28","495416020400008-OIL","N","0.00","158.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9490943","2020-11","2020-11-19T00:00:00.000","2020-11-20T00:00:00.000","1","2750","N","8140.17","11400.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9490948","2020-11","2020-11-19T00:00:00.000","2020-11-20T00:00:00.000","1","2750","N","10712.18","15002.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9546788","2020-11","2020-12-03T00:00:00.000","2020-12-04T00:00:00.000","1","2750","N","4718.70","6000.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9548190","2020-11","2020-12-08T00:00:00.000","2020-12-09T00:00:00.000","1","2750","N","14401.80","18000.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9580296","2020-12","2020-12-17T00:00:00.000","2020-12-18T00:00:00.000","1","2750","N","6922.86","8400.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9675629","2021-01","2021-01-19T00:00:00.000","2021-01-20T00:00:00.000","1","2750","N","15699.42","17620.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9687908","2021-01","2021-01-21T00:00:00.000","2021-01-22T00:00:00.000","1","2750","N","7161.86","8038.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9696649","2021-01","2021-01-24T00:00:00.000","2021-01-25T00:00:00.000","1","2750","N","11499.77","12948.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9696720","2021-01","2021-01-26T00:00:00.000","2021-01-27T00:00:00.000","1","2750","N","8170.98","9200.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9696420","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","2750","N","6011.00","6768.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9723297","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","2750","N","6374.90","7000.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9734494","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","2750","N","5988.76","6576.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9734398","2021-01","2021-02-09T00:00:00.000","2021-02-10T00:00:00.000","1","2750","N","17551.17","18200.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9748192","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","2750","N","5832.39","6048.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9757451","2021-02","2021-02-16T00:00:00.000","2021-02-17T00:00:00.000","1","2750","N","9305.14","9208.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9771394","2021-02","2021-02-21T00:00:00.000","2021-02-22T00:00:00.000","1","2750","N","8219.94","8056.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9784980","2021-02","2021-02-23T00:00:00.000","2021-02-24T00:00:00.000","1","2750","N","6566.97","6436.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9785284","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","2750","N","12244.20","12000.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9828377","2021-02","2021-02-28T00:00:00.000","2021-03-01T00:00:00.000","1","2750","N","12063.60","12000.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9828411","2021-02","2021-03-02T00:00:00.000","2021-03-03T00:00:00.000","1","2750","N","12015.35","11976.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9828391","2021-02","2021-03-04T00:00:00.000","2021-03-05T00:00:00.000","1","2750","N","7067.26","7030.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9845607","2021-03","2021-03-16T00:00:00.000","2021-03-17T00:00:00.000","1","2750","N","8438.13","8010.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9856600","2021-03","2021-03-18T00:00:00.000","2021-03-19T00:00:00.000","1","2750","N","8427.60","8000.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9856605","2021-03","2021-03-21T00:00:00.000","2021-03-22T00:00:00.000","1","2750","N","7455.13","7400.00"
"PATTERSON","BRONX","PATTERSON",,"Not Applicable",,"24","522","B002400","FEDERAL","NY005000240P","East Coast Petroleum, Inc.","9882912","2021-03","2021-03-28T00:00:00.000","2021-03-29T00:00:00.000","1","2750","N","717.47","716.00"
