"dbn","school_name","location_type","total_guidance_counselors","total_gc","total_sw","full_time_gc","full_time_sw","part_time_gc","part_time_sw","bilingual_gc","bilingual_sw","gc_serving_more_than_one","sw_serving_more_than_one","high_needs_gc","high_needs_sw","bridging_the_gap","school_response_clinician","single_shepherd","learning_to_work","school_psychologist_providing","cbo_partner_for_mental_health","_2020_21_sy_enrollment","ratio_gc_sw","ratio_gc_only","ratio_sw_only"
"10X207","P.S. 207","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","399","200","399","399"
"10X209","P.S. 209","Early Childhood","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","253","105","253","181"
"10X213","Bronx Engineering and Technology Academy","High school","5.2","4.0","1.2","4.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","371","72","93","320"
"10X225","Theatre Arts Production Company School","Secondary School","5.2","3.0","2.2","3.0","2.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","548","105","183","249"
"10X226","P.S. 226","Elementary","3.6","2.0","1.6","2.0","1.6","0.0","0.0","0.0","1.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","364","101","182","228"
"10X228","Jonas Bronck Academy","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","270","135","270","270"
"10X237","The Marie Curie School for Medicine, Nursing, and Health Professions","High school","3.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","385","128","385","193"
"10X243","West Bronx Academy for the Future","Secondary School","4.0","3.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","647","162","216","647"
"10X244","The New School for Leadership and Journalism","Junior High-Intermediate-Middle","4.4","4.0","0.4","4.0","0.4","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","679","154","170","679"
"10X246","P.S. 246 Poe Center","Elementary","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","582","224","291","582"
"10X254","I.S. 254","Junior High-Intermediate-Middle","4.2","4.0","0.2","4.0","0.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","472","112","118","472"
"10X264","Bronx Academy for Software Engineering (BASE)","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","431","104","144","380"
"10X268","Kingsbridge International High School","High school","4.2","3.0","1.2","3.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","363","86","121","303"
"10X279","P.S. 279 Captain Manuel Rivera, Jr.","K-8","6.0","4.0","2.0","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","890","148","223","445"
"10X280","P.S./M.S. 280 Mosholu Parkway","K-8","3.5","2.0","1.5","2.0","1.5","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","737","211","369","491"
"10X284","Bronx School of Law and Finance","High school","3.2","3.0","0.2","3.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","354","112","118","354"
"10X291","P.S. 291","Elementary","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","534","236","534","422"
"10X306","P.S. 306","Elementary","3.7","3.0","0.7","3.0","0.7","0.0","0.0","1.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","548","149","183","548"
"10X307","Luisa Pineiro Fuentes School of Science and Discovery","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","280","175","280","280"
"10X308","Bronx Dance Academy School","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","265","133","265","265"
"10X310","P.S. 310 Marble Hill","Elementary","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","575","192","288","575"
"10X315","P.S. 315 Lab School","K-8","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","224","70","112","187"
"10X319","Providing Urban Learners Success In Education High School","High school","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","true","false","no","178","56","89","148"
"10X331","The Bronx School of Young Leaders","Junior High-Intermediate-Middle","4.3","3.0","1.3","3.0","1.3","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","450","104","150","338"
"10X340","P.S. 340","Elementary","1.6","0.0","1.6","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","525","328","525","328"
"10X342","International School for Liberal Arts","Secondary School","4.0","3.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","532","133","177","532"
"10X344","Ampark Neighborhood","Elementary","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","368","108","184","263"
"10X351","Bronx Collaborative High School","High school","6.0","1.0","5.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","554","92","554","111"
"10X353","World View High School","High school","4.0","3.0","1.0","3.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","603","151","201","603"
"10X360","P.S. 360","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","357","223","357","357"
"10X363","Academy For Personal Leadership And Excellence","Junior High-Intermediate-Middle","8.4","5.0","3.4","5.0","3.4","0.0","0.0","0.0","1.0","0.0","0.0","true","no","false","false","false","false","false","no","803","96","161","236"
"10X368","In-Tech Academy (M.S. / High School 368)","Secondary School","6.4","6.0","0.4","6.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","997","156","166","997"
"10X374","Knowledge and Power Preparatory Academy International High School (Kappa)","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","401","98","134","371"
"10X382","Elementary School for Math, Science, and Technology","Elementary","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","273","117","273","205"
"10X386","School for Environmental Citizenship","Elementary","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","514","220","514","386"
"10X390","M.S. 390","Junior High-Intermediate-Middle","4.5","2.0","2.5","2.0","2.5","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","547","121","274","216"
"10X391","The Angelo Patri Middle School","Junior High-Intermediate-Middle","2.2","2.0","0.2","2.0","0.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","407","185","204","407"
"10X396","P.S. 396","Elementary","3.3","3.0","0.3","3.0","0.3","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","271","83","90","271"
"10X397","English Language Learners and International Support Preparatory Academy (ELLIS)","High school","5.2","2.0","3.2","2.0","3.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","true","false","no","270","52","135","85"
"10X433","High School for Teaching and the Professions","High school","3.8","3.6","0.2","3.0","0.2","0.6","0.0","1.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","408","107","113","408"
"10X434","Belmont Preparatory High School","High school","3.1","3.0","0.1","3.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","399","130","133","399"
"10X437","Fordham High School for the Arts","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","399","98","133","369"
"10X438","Fordham Leadership Academy","High school","4.1","2.0","2.1","2.0","2.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","413","101","207","199"
"10X439","Bronx High School for Law and Community Service","High school","4.1","4.0","0.1","4.0","0.1","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","408","100","102","408"
"10X440","DeWitt Clinton High School","High school","8.4","3.4","5.0","3.0","5.0","0.4","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","Good Shepherd Services","964","115","284","193"
"10X442","Celia Cruz Bronx High School of Music, The","High school","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","456","143","228","380"
"10X445","The Bronx High School of Science","High school","15.0","13.0","2.0","13.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","2,936","196","226","1,468"
"10X447","Creston Academy","Junior High-Intermediate-Middle","3.3","2.0","1.3","2.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","453","136","227","340"
"10X477","Marble Hill High School for International Studies","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","444","206","444","383"
"10X524","Crotona International High School","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","304","74","101","268"
"10X546","Bronx Theatre High School","High school","4.2","3.0","1.2","3.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","314","75","105","271"
"10X549","Discovery High School","High school","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","466","146","233","388"
"10X565","High School for Energy and Technology","High school","3.1","3.0","0.1","3.0","0.1","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","417","133","139","417"
"10X696","High School of American Studies at Lehman College","High school","2.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","382","191","191","382"
"11X016","P.S. 016 Wakefield","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","293","209","293","293"
"11X019","P.S. 019 Judith K. Weiss","K-8","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","536","223","536","383"
"11X021","P.S. 021 Philip H. Sheridan","Elementary","2.8","1.0","1.8","1.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","546","195","546","303"
"11X041","P.S. 041 Gun Hill Road","Elementary","3.8","2.0","1.8","2.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","723","190","362","402"
"11X068","P.S. 068 Bronx","Elementary","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","520","173","260","520"
"11X076","P.S. 076 The Bennington School","Elementary","3.8","2.0","1.8","2.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","796","209","398","442"
"11X078","P.S. 078 Anne Hutchinson","Elementary","3.8","2.0","1.8","2.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","696","183","348","387"
"11X083","P.S. 083 Donald Hertz","K-8","5.2","4.0","1.2","4.0","0.6","0.0","0.6","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","1,587","305","397","1,323"
"11X087","P.S. 087 Bronx","Elementary","2.8","2.0","0.8","2.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","445","159","223","445"
"11X089","P.S. 089 Bronx","K-8","5.0","3.0","2.0","3.0","1.6","0.0","0.4","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","1,409","282","470","705"
"11X096","P.S. 096 Richard Rodgers","Elementary","4.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","861","215","287","861"
"11X097","P.S. 097 Bronx","Elementary","1.6","1.0","0.6","1.0","0.0","0.0","0.6","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","503","314","503","503"
"11X103","P.S. 103 Hector Fontanez","Elementary","3.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","841","280","841","421"
"11X105","P.S. 105 Sen Abraham Bernstein","Elementary","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","893","279","447","744"
"11X106","P.S. 106 Parkchester","Elementary","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","963","301","482","802"
"11X108","P.S. 108 Philip J. Abinanti","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","542","226","542","387"
"11X111","P.S. 111 Seton Falls","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","500","227","500","417"
"11X112","P.S. 112 Bronxwood","Elementary","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","368","142","184","368"
"11X121","P.S. 121 Throop","Elementary","2.8","2.0","0.8","2.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","699","250","350","699"
"11X127","J.H.S. 127 The Castle Hill","Junior High-Intermediate-Middle","4.3","3.0","1.3","3.0","1.3","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","873","203","291","672"
"11X144","J.H.S. 144 Michelangelo","Junior High-Intermediate-Middle","4.3","3.0","1.3","3.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","432","100","144","332"
"11X153","P.S. 153 Helen Keller","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","540","338","540","540"
"11X160","P.S. 160 Walt Disney","Elementary","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","350","135","175","350"
"11X169","Baychester Academy","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","379","271","379","271"
"11X175","P.S. 175 City Island","K-8","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","287","120","287","205"
"11X178","P.S. 178 - Dr. Selman Waksman","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","349","218","349","349"
"11X180","M.S. 180 Dr. Daniel Hale Williams","Junior High-Intermediate-Middle","4.2","4.0","0.2","4.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","984","234","246","984"
"11X181","I.S. 181 Pablo Casals","Junior High-Intermediate-Middle","4.4","3.0","1.4","3.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","852","194","284","609"
"11X189","Cornerstone Academy for Social Action","Elementary","2.4","2.0","0.4","2.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","315","131","158","315"
"11X194","P.S./M.S. 194","K-8","2.8","2.0","0.8","2.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","1,182","422","591","1,182"
"11X249","Bronx Health Sciences High School","High school","3.3","2.0","1.3","2.0","1.3","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","334","100","167","251"
"11X253","Bronx High School for Writing and Communication Arts","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","271","66","90","241"
"11X265","Bronx Lab School","High school","3.3","1.0","2.3","1.0","2.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","302","93","302","134"
"11X270","Academy for Scholarship and Entrepreneurship: A College Board School","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","359","120","180","359"
"11X275","High School of Computers and Technology","High school","4.3","3.0","1.3","3.0","1.3","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","498","117","166","398"
"11X287","North Bronx School of Empowerment","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","423","192","423","353"
"11X288","Collegiate Institute for Math and Science","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","587","142","196","518"
"11X290","Bronx Academy of Health Careers","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","383","123","192","340"
"11X299","Astor Collegiate Academy","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","484","117","161","427"
"11X326","Bronx Green Middle School","Junior High-Intermediate-Middle","1.1","1.0","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","406","358","406","406"
"11X355","Bronx Alliance Middle School","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","301","151","301","301"
"11X357","Young Voices Academy of the Bronx","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","401","286","401","401"
"11X370","Leaders of Tomorrow","Junior High-Intermediate-Middle","3.2","3.0","0.2","3.0","0.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","437","137","146","437"
"11X418","Bronx High School for the Visual Arts","High school","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","479","150","240","399"
"11X455","Harry S Truman High School","High school","13.7","13.0","0.7","13.0","0.7","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","2,229","163","171","2,229"
"11X462","Cornerstone Academy for Social Action Middle School (CASA)","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","235","107","235","196"
"11X468","Pelham Academy of Academics and Community Engagement","Junior High-Intermediate-Middle","3.1","2.0","1.1","2.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","324","103","162","286"
"11X481","The STEAM Bridge School","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","279","127","279","232"
"11X483","The Matilda Avenue School","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","250","125","250","250"
"11X498","P.S./M.S. 11X498 - Van Nest Academy","K-8","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","637","187","319","455"
"11X508","Bronxdale High School","High school","5.3","3.0","2.3","3.0","2.3","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","459","87","153","202"
"11X509","High School of Language and Innovation","High school","2.1","2.0","0.1","2.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","369","173","185","369"
"11X513","New World High School","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","357","179","357","357"
"11X514","The Bronxwood Preparatory Academy","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","353","118","177","353"
"11X529","One World Middle School at Edenwald","Junior High-Intermediate-Middle","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","339","339","339","339"
"11X532","Baychester Middle School","Junior High-Intermediate-Middle","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","277","277","277","277"
"11X542","Pelham Preparatory Academy","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","502","121","167","443"
"11X544","High School for Contemporary Arts","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","322","103","161","286"
"11X545","Bronx Aerospace High School","High school","2.1","2.0","0.1","2.0","0.1","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","206","97","103","206"
"11X556","Bronx Park Middle School","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","391","183","391","345"
"11X566","Pelham Gardens Middle School","Junior High-Intermediate-Middle","3.3","2.0","1.3","2.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","420","127","210","323"
"11X567","Linden Tree Elementary School","Elementary","3.3","2.0","1.3","2.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","368","112","184","283"
"12X006","P.S. 006 West Farms","Elementary","3.2","1.0","2.2","1.0","2.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","510","159","510","232"
"12X044","P.S. 044 David C. Farragut","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","246","102","246","176"
"12X047","P.S. 047 John Randolph","Elementary","3.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","941","314","941","471"
"12X057","P.S. 057 Crescent","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","472","197","472","337"
"12X061","P.S. 061 Francisco Oller","Elementary","1.1","1.0","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","255","232","255","255"
"12X066","P.S. 066 School of Higher Expectations","Elementary","1.5","0.0","1.5","0.0","1.5","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","Partnership with Children, Inc.","518","345","518","345"
"12X067","P.S. 067 Mohegan School","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","368","230","368","368"
"12X098","J.H.S. 098 Herman Ridder","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","185","154","185","185"
"12X129","M.S. 129 Academy for Independent Learning and Leadership","Junior High-Intermediate-Middle","3.2","1.0","2.2","1.0","2.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","486","152","486","221"
"12X134","P.S. 134 George F. Bristow","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","507","195","507","317"
"12X150","P.S. 150 Charles James Fox","Elementary","3.0","0.0","3.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","0.0","false","no","true","false","false","false","false","no","616","205","616","205"
"12X190","E.S.M.T- I.S. 190","Junior High-Intermediate-Middle","2.1","0.0","2.1","0.0","2.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","270","129","270","129"
"12X195","P.S. 195","Elementary","3.5","2.0","1.5","2.0","1.5","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","789","223","395","515"
"12X196","P.S. 196","Elementary","2.9","1.0","1.9","1.0","1.9","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","747","261","747","400"
"12X211","P.S. 211","K-8","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","456","198","456","351"
"12X214","P.S. 214","K-8","5.1","3.0","2.1","3.0","2.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","987","194","329","470"
"12X217","School of Performing Arts","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","304","138","304","253"
"12X242","Mott Hall V","Secondary School","3.1","3.0","0.1","3.0","0.1","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","674","217","225","674"
"12X248","Metropolitan High School, The","High school","1.2","0.0","1.2","0.0","1.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","164","137","164","137"
"12X251","Explorations Academy H.S.","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","331","110","166","331"
"12X267","Bronx Latin","Secondary School","3.4","3.0","0.4","3.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","548","161","183","548"
"12X271","East Bronx Academy for the Future","Secondary School","5.4","5.0","0.4","5.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","661","122","132","661"
"12X273","Frederick Douglass Academy V. Middle School","Junior High-Intermediate-Middle","3.4","1.0","2.4","1.0","2.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","204","60","204","85"
"12X286","Fannie Lou Hamer Middle School","Junior High-Intermediate-Middle","2.5","1.0","1.5","1.0","1.5","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","274","110","274","183"
"12X300","The School of Science and Applied Learning","Elementary","4.0","0.0","4.0","0.0","4.0","0.0","0.0","0.0","2.0","0.0","0.0","false","no","true","false","false","false","false","no","511","128","511","128"
"12X314","Fairmont Neighborhood School","Elementary","1.3","1.0","0.3","1.0","0.3","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","240","185","240","240"
"12X316","Kappa III","Junior High-Intermediate-Middle","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","359","112","180","299"
