"hvfhs_license_num","dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"HV0003","B02882","2020-01-01T00:43:51.000","2020-01-01T00:53:25.000","69","136",
"HV0003","B02765","2020-01-01T00:13:09.000","2020-01-01T00:23:53.000","215","28",
"HV0003","B02765","2020-01-01T00:25:07.000","2020-01-01T00:43:18.000","28","82",
"HV0003","B02864","2020-01-01T00:47:01.000","2020-01-01T00:58:12.000","145","146",
"HV0004","B02800","2020-01-01T00:23:45.000","2020-01-01T00:57:55.000","148","243",
"HV0003","B02876","2020-01-01T00:25:30.000","2020-01-01T00:46:16.000","61","260",
"HV0003","B02876","2020-01-01T00:51:23.000","2020-01-01T01:01:36.000","260","70",
"HV0003","B02878","2020-01-01T00:34:44.000","2020-01-01T00:45:37.000","241","18",
"HV0003","B02878","2020-01-01T00:56:14.000","2020-01-01T01:05:27.000","241","174",
"HV0003","B02866","2020-01-01T00:20:30.000","2020-01-01T00:37:31.000","231","140",
"HV0003","B02866","2020-01-01T00:41:07.000","2020-01-01T00:47:30.000","141","262",
"HV0003","B02866","2020-01-01T00:50:29.000","2020-01-01T00:56:00.000","263","75",
"HV0003","B02764","2020-01-01T00:29:21.000","2020-01-01T00:34:40.000","114","231",
"HV0003","B02764","2020-01-01T00:46:06.000","2020-01-01T00:58:27.000","231","113",
"HV0003","B02878","2020-01-01T00:44:13.000","2020-01-01T00:59:47.000","215","218",
"HV0003","B02871","2020-01-01T00:04:09.000","2020-01-01T00:19:57.000","125","79",
"HV0003","B02871","2020-01-01T00:29:14.000","2020-01-01T00:38:04.000","144","144",
"HV0003","B02871","2020-01-01T00:41:38.000","2020-01-01T00:52:38.000","148","234",
"HV0003","B02882","2020-01-01T00:14:44.000","2020-01-01T00:24:22.000","41","42",
"HV0003","B02882","2020-01-01T00:30:30.000","2020-01-01T00:54:05.000","42","60",
"HV0003","B02617","2020-01-01T00:56:20.000","2020-01-01T01:12:56.000","22","123","1"
"HV0003","B02883","2020-01-01T00:03:29.000","2020-01-01T00:16:53.000","67","108",
"HV0003","B02883","2020-01-01T00:23:36.000","2020-01-01T00:47:58.000","55","72",
"HV0003","B02883","2020-01-01T00:59:17.000","2020-01-01T01:25:33.000","35","36",
"HV0003","B02764","2020-01-01T00:25:52.000","2020-01-01T00:59:01.000","161","259",
"HV0005","B02510","2020-01-01T00:13:26.000","2020-01-01T00:21:47.000","129","83",
"HV0005","B02510","2020-01-01T00:22:57.000","2020-01-01T00:46:50.000","83","265",
"HV0003","B02884","2020-01-01T00:03:38.000","2020-01-01T00:10:00.000","263","75",
"HV0003","B02884","2020-01-01T00:18:03.000","2020-01-01T00:29:30.000","263","226",
"HV0003","B02871","2020-01-01T00:10:28.000","2020-01-01T00:18:05.000","165","123",
"HV0003","B02871","2020-01-01T00:22:30.000","2020-01-01T00:34:26.000","149","108",
"HV0003","B02871","2020-01-01T00:38:30.000","2020-01-01T01:00:49.000","108","85",
"HV0003","B02764","2020-01-01T00:35:32.000","2020-01-01T00:49:37.000","107","249",
"HV0003","B02764","2020-01-01T00:53:59.000","2020-01-01T01:07:27.000","125","79",
"HV0004","B02800","2020-01-01T00:29:02.000","2020-01-01T00:43:53.000","107","246",
"HV0004","B02800","2020-01-01T00:58:59.000","2020-01-01T01:34:19.000","211","262",
"HV0003","B02879","2020-01-01T00:26:25.000","2020-01-01T00:36:40.000","232","256",
"HV0003","B02879","2020-01-01T00:40:00.000","2020-01-01T01:05:46.000","256","141",
"HV0005","B02510","2020-01-01T00:24:30.000","2020-01-01T01:25:17.000","107","265",
"HV0005","B02510","2020-01-01T00:30:12.000","2020-01-01T00:38:20.000","145","179",
"HV0005","B02510","2020-01-01T00:41:36.000","2020-01-01T00:50:00.000","179","193",
"HV0005","B02510","2020-01-01T00:56:41.000","2020-01-01T01:13:58.000","146","170",
"HV0003","B02884","2020-01-01T00:49:18.000","2020-01-01T00:51:57.000","237","141",
"HV0003","B02884","2020-01-01T00:58:18.000","2020-01-01T01:04:42.000","141","229",
"HV0004","B02800","2020-01-01T00:36:22.000","2020-01-01T00:58:34.000","166","141",
"HV0004","B02800","2020-01-01T00:59:57.000","2020-01-01T01:15:05.000","141","238",
"HV0003","B02875","2020-01-01T00:19:57.000","2020-01-01T00:24:53.000","164","234",
"HV0003","B02875","2020-01-01T00:34:22.000","2020-01-01T01:45:39.000","114","265",
"HV0005","B02510","2020-01-01T00:07:28.000","2020-01-01T00:16:43.000","80","80",
"HV0005","B02510","2020-01-01T00:23:59.000","2020-01-01T00:38:23.000","256","226",
"HV0005","B02510","2020-01-01T00:44:18.000","2020-01-01T00:51:00.000","7","260",
"HV0005","B02510","2020-01-01T00:58:31.000","2020-01-01T01:07:18.000","83","226",
"HV0003","B02882","2020-01-01T00:18:46.000","2020-01-01T00:32:54.000","244","159",
"HV0003","B02882","2020-01-01T00:37:30.000","2020-01-01T00:54:10.000","159","182",
"HV0003","B02882","2020-01-01T00:33:52.000","2020-01-01T00:39:38.000","125","231",
"HV0003","B02882","2020-01-01T00:41:34.000","2020-01-01T00:51:54.000","231","148",
"HV0003","B02882","2020-01-01T00:56:53.000","2020-01-01T01:13:17.000","148","186",
"HV0003","B02869","2020-01-01T00:11:59.000","2020-01-01T00:20:23.000","239","239",
"HV0003","B02869","2020-01-01T00:26:06.000","2020-01-01T00:37:42.000","239","116",
"HV0003","B02869","2020-01-01T00:40:21.000","2020-01-01T01:03:35.000","116","185",
"HV0003","B02878","2020-01-01T00:06:27.000","2020-01-01T00:09:20.000","88","261",
"HV0003","B02878","2020-01-01T00:16:06.000","2020-01-01T00:39:15.000","88","37",
"HV0003","B02878","2020-01-01T00:44:28.000","2020-01-01T01:18:50.000","80","142",
"HV0005","B02510","2020-01-01T00:21:28.000","2020-01-01T00:36:34.000","68","87",
"HV0005","B02510","2020-01-01T00:37:51.000","2020-01-01T00:41:32.000","87","88",
"HV0005","B02510","2020-01-01T00:43:59.000","2020-01-01T01:03:48.000","88","188",
"HV0003","B02617","2020-01-01T00:46:28.000","2020-01-01T00:57:15.000","79","249",
"HV0003","B02866","2020-01-01T00:19:43.000","2020-01-01T00:37:08.000","129","56",
"HV0003","B02866","2020-01-01T00:41:07.000","2020-01-01T00:52:05.000","82","260",
"HV0003","B02866","2020-01-01T00:52:58.000","2020-01-01T01:12:24.000","260","53",
"HV0005","B02510","2020-01-01T00:32:26.000","2020-01-01T01:18:30.000","249","141",
"HV0003","B02835","2020-01-01T00:09:20.000","2020-01-01T00:44:16.000","90","182",
"HV0003","B02835","2020-01-01T00:48:26.000","2020-01-01T00:56:39.000","182","208",
"HV0003","B02835","2020-01-01T00:59:39.000","2020-01-01T01:04:30.000","208","208",
"HV0003","B02617","2020-01-01T00:48:25.000","2020-01-01T01:11:40.000","234","255",
"HV0003","B02878","2020-01-01T00:11:28.000","2020-01-01T00:29:09.000","249","255",
"HV0003","B02878","2020-01-01T00:32:40.000","2020-01-01T00:45:33.000","255","65",
"HV0003","B02878","2020-01-01T00:51:29.000","2020-01-01T01:05:52.000","65","225",
"HV0003","B02879","2020-01-01T00:24:59.000","2020-01-01T00:45:45.000","239","249",
"HV0003","B02879","2020-01-01T00:47:53.000","2020-01-01T01:06:10.000","249","170",
"HV0003","B02888","2020-01-01T00:04:46.000","2020-01-01T00:25:47.000","108","97",
"HV0003","B02888","2020-01-01T00:37:35.000","2020-01-01T01:09:49.000","189","179",
"HV0003","B02876","2020-01-01T00:28:51.000","2020-01-01T00:41:50.000","179","92",
"HV0003","B02876","2020-01-01T00:48:38.000","2020-01-01T00:54:35.000","171","252",
"HV0005","B02510","2020-01-01T00:33:16.000","2020-01-01T00:56:44.000","79","41",
"HV0003","B02883","2020-01-01T00:54:53.000","2020-01-01T01:02:48.000","112","145",
"HV0003","B02887","2020-01-01T00:10:48.000","2020-01-01T00:25:39.000","112","49",
"HV0003","B02887","2020-01-01T00:27:17.000","2020-01-01T00:36:57.000","189","34",
"HV0003","B02887","2020-01-01T00:42:08.000","2020-01-01T00:56:36.000","66","36",
"HV0005","B02510","2020-01-01T00:16:32.000","2020-01-01T00:40:46.000","50","185",
"HV0005","B02510","2020-01-01T00:49:39.000","2020-01-01T01:10:20.000","208","168",
"HV0003","B02872","2020-01-01T00:13:22.000","2020-01-01T00:37:29.000","162","122",
"HV0005","B02510","2020-01-01T00:18:12.000","2020-01-01T00:44:09.000","162","53",
"HV0005","B02510","2020-01-01T00:49:08.000","2020-01-01T01:10:53.000","53","157",
"HV0005","B02510","2020-01-01T00:52:40.000","2020-01-01T01:05:43.000","193","223",
"HV0003","B02836","2020-01-01T00:38:20.000","2020-01-01T00:57:47.000","41","159",
"HV0003","B02871","2020-01-01T00:18:46.000","2020-01-01T00:41:07.000","79","265",
"HV0003","B02835","2020-01-01T00:16:52.000","2020-01-01T00:20:22.000","215","10",
"HV0003","B02835","2020-01-01T00:23:26.000","2020-01-01T00:33:19.000","10","216",
"HV0003","B02835","2020-01-01T00:41:31.000","2020-01-01T00:52:28.000","216","197",
"HV0003","B02835","2020-01-01T00:57:36.000","2020-01-01T01:35:09.000","197","7","1"
"HV0005","B02510","2020-01-01T00:14:40.000","2020-01-01T00:23:23.000","70","92",
"HV0005","B02510","2020-01-01T00:30:35.000","2020-01-01T00:43:46.000","192","208",
"HV0005","B02510","2020-01-01T00:46:09.000","2020-01-01T01:02:03.000","208","168",
"HV0003","B02883","2020-01-01T00:06:45.000","2020-01-01T00:15:07.000","21","22",
"HV0003","B02883","2020-01-01T00:18:36.000","2020-01-01T00:21:45.000","22","11",
"HV0003","B02883","2020-01-01T00:30:53.000","2020-01-01T00:34:53.000","55","55",
"HV0003","B02883","2020-01-01T00:40:08.000","2020-01-01T01:01:51.000","55","76",
"HV0003","B02875","2020-01-01T00:28:26.000","2020-01-01T00:51:28.000","89","82",
"HV0003","B02879","2020-01-01T00:39:46.000","2020-01-01T01:29:33.000","231","48",
"HV0003","B02879","2020-01-01T00:22:56.000","2020-01-01T00:29:02.000","112","256","1"
"HV0003","B02879","2020-01-01T00:36:08.000","2020-01-01T00:42:20.000","256","255",
"HV0003","B02682","2020-01-01T00:19:21.000","2020-01-01T00:34:30.000","249","246",
"HV0003","B02682","2020-01-01T00:35:38.000","2020-01-01T01:02:44.000","50","234",
"HV0003","B02869","2020-01-01T00:14:09.000","2020-01-01T00:21:52.000","79","125",
"HV0003","B02869","2020-01-01T00:30:55.000","2020-01-01T00:37:11.000","13","231",
"HV0003","B02869","2020-01-01T00:38:44.000","2020-01-01T01:15:12.000","231","143",
"HV0003","B02512","2020-01-01T00:15:53.000","2020-01-01T00:33:17.000","45","234",
"HV0003","B02512","2020-01-01T00:49:34.000","2020-01-01T01:16:09.000","186","68",
"HV0003","B02682","2020-01-01T00:48:18.000","2020-01-01T01:13:01.000","142","127","1"
"HV0003","B02682","2020-01-01T00:54:22.000","2020-01-01T01:26:32.000","142","168","1"
"HV0003","B02835","2020-01-01T00:26:53.000","2020-01-01T00:43:39.000","249","232",
"HV0003","B02835","2020-01-01T00:57:13.000","2020-01-01T01:07:52.000","79","249",
"HV0003","B02884","2020-01-01T00:07:19.000","2020-01-01T00:16:09.000","49","97",
"HV0003","B02884","2020-01-01T00:22:35.000","2020-01-01T00:58:32.000","181","265",
"HV0003","B02883","2020-01-01T00:17:45.000","2020-01-01T00:31:18.000","74","42","1"
"HV0003","B02883","2020-01-01T00:21:07.000","2020-01-01T00:24:24.000","41","41","1"
"HV0003","B02883","2020-01-01T00:34:29.000","2020-01-01T00:46:59.000","116","243",
"HV0003","B02883","2020-01-01T00:49:17.000","2020-01-01T00:57:32.000","243","244",
"HV0003","B02878","2020-01-01T00:35:59.000","2020-01-01T00:57:13.000","237","231",
"HV0003","B02617","2020-01-01T00:05:00.000","2020-01-01T00:37:55.000","255","151",
"HV0003","B02617","2020-01-01T00:45:03.000","2020-01-01T00:57:54.000","238","116",
"HV0003","B02512","2020-01-01T00:52:04.000","2020-01-01T01:19:02.000","19","28","1"
"HV0005","B02510","2020-01-01T00:30:20.000","2020-01-01T01:03:14.000","48","169","1"
"HV0005","B02510","2020-01-01T00:09:35.000","2020-01-01T00:30:07.000","162","90",
"HV0005","B02510","2020-01-01T00:33:59.000","2020-01-01T01:02:22.000","249","227",
"HV0003","B02872","2020-01-01T00:18:03.000","2020-01-01T00:31:13.000","79","68",
"HV0003","B02765","2020-01-01T00:11:54.000","2020-01-01T00:36:45.000","17","95",
"HV0003","B02765","2020-01-01T00:41:48.000","2020-01-01T00:49:38.000","95","95",
"HV0003","B02765","2020-01-01T00:50:07.000","2020-01-01T01:00:28.000","95","28",
"HV0003","B02836","2020-01-01T00:17:43.000","2020-01-01T00:51:09.000","48","265",
"HV0005","B02510","2020-01-01T00:28:06.000","2020-01-01T00:45:04.000","129","157",
"HV0005","B02510","2020-01-01T00:47:37.000","2020-01-01T00:56:52.000","157","198",
"HV0003","B02883","2020-01-01T00:20:35.000","2020-01-01T00:41:37.000","232","145",
"HV0003","B02883","2020-01-01T00:43:51.000","2020-01-01T01:04:17.000","145","7",
"HV0005","B02510","2020-01-01T00:43:00.000","2020-01-01T00:49:16.000","61","49","1"
"HV0005","B02510","2020-01-01T00:46:32.000","2020-01-01T01:08:05.000","49","148","1"
"HV0005","B02510","2020-01-01T00:54:12.000","2020-01-01T01:11:57.000","97","79","1"
"HV0003","B02878","2020-01-01T00:12:46.000","2020-01-01T00:22:29.000","95","134",
"HV0003","B02878","2020-01-01T00:27:04.000","2020-01-01T00:42:47.000","28","73",
"HV0003","B02878","2020-01-01T00:47:38.000","2020-01-01T01:06:05.000","171","157",
"HV0003","B02836","2020-01-01T00:17:54.000","2020-01-01T00:40:37.000","50","234",
"HV0003","B02836","2020-01-01T00:46:23.000","2020-01-01T00:57:13.000","234","68",
"HV0003","B02764","2020-01-01T00:14:39.000","2020-01-01T00:24:10.000","22","228",
"HV0003","B02764","2020-01-01T00:42:15.000","2020-01-01T01:06:14.000","181","229",
"HV0003","B02866","2020-01-01T00:24:18.000","2020-01-01T00:34:54.000","147","182",
"HV0003","B02866","2020-01-01T00:39:10.000","2020-01-01T00:53:50.000","182","3",
"HV0003","B02512","2020-01-01T00:59:28.000","2020-01-01T01:29:42.000","239","231",
"HV0003","B02866","2020-01-01T00:32:54.000","2020-01-01T00:51:20.000","237","7",
"HV0003","B02888","2020-01-01T00:42:22.000","2020-01-01T00:51:42.000","78","185",
"HV0003","B02888","2020-01-01T00:56:30.000","2020-01-01T01:04:08.000","185","248",
"HV0003","B02835","2020-01-01T00:34:54.000","2020-01-01T00:45:16.000","158","231","1"
"HV0003","B02835","2020-01-01T00:54:19.000","2020-01-01T01:25:37.000","87","142",
"HV0003","B02682","2020-01-01T00:25:18.000","2020-01-01T00:41:15.000","137","7",
"HV0003","B02682","2020-01-01T00:45:50.000","2020-01-01T01:02:37.000","7","112",
"HV0003","B02882","2020-01-01T00:26:48.000","2020-01-01T00:34:53.000","234","125",
"HV0003","B02882","2020-01-01T00:38:57.000","2020-01-01T00:51:54.000","231","68",
"HV0003","B02617","2020-01-01T00:15:04.000","2020-01-01T00:39:18.000","255","263",
"HV0003","B02617","2020-01-01T00:41:18.000","2020-01-01T00:59:44.000","141","79",
"HV0003","B02876","2020-01-01T00:13:57.000","2020-01-01T00:40:51.000","79","22",
"HV0003","B02876","2020-01-01T00:42:56.000","2020-01-01T00:49:21.000","21","123",
"HV0003","B02876","2020-01-01T00:54:55.000","2020-01-01T01:02:59.000","21","22",
"HV0003","B02871","2020-01-01T00:49:55.000","2020-01-01T00:57:17.000","148","79",
"HV0003","B02765","2020-01-01T00:11:27.000","2020-01-01T00:15:52.000","173","173",
"HV0003","B02765","2020-01-01T00:19:27.000","2020-01-01T00:37:26.000","129","121",
"HV0003","B02765","2020-01-01T00:41:39.000","2020-01-01T00:49:26.000","121","130",
"HV0003","B02765","2020-01-01T00:52:08.000","2020-01-01T01:07:21.000","130","92",
"HV0005","B02510","2020-01-01T00:16:27.000","2020-01-01T00:28:47.000","236","142",
"HV0005","B02510","2020-01-01T00:38:30.000","2020-01-01T00:57:33.000","238","68",
"HV0003","B02882","2020-01-01T00:12:17.000","2020-01-01T00:31:01.000","79","37",
"HV0003","B02882","2020-01-01T00:33:08.000","2020-01-01T00:48:37.000","37","198",
"HV0003","B02882","2020-01-01T00:50:43.000","2020-01-01T01:10:17.000","198","226",
"HV0003","B02869","2020-01-01T00:25:02.000","2020-01-01T00:49:12.000","255","7",
"HV0003","B02869","2020-01-01T00:51:24.000","2020-01-01T01:00:19.000","7","7",
"HV0004","B02800","2020-01-01T00:31:43.000","2020-01-01T00:54:12.000","249","137",
"HV0004","B02800","2020-01-01T00:54:31.000","2020-01-01T01:04:17.000","137","224",
"HV0005","B02510","2020-01-01T00:18:29.000","2020-01-01T00:25:46.000","112","145",
"HV0005","B02510","2020-01-01T00:29:26.000","2020-01-01T00:44:53.000","145","224",
"HV0005","B02510","2020-01-01T00:49:09.000","2020-01-01T01:17:29.000","79","82","1"
"HV0005","B02510","2020-01-01T00:55:42.000","2020-01-01T01:29:18.000","107","7","1"
"HV0003","B02875","2020-01-01T00:23:21.000","2020-01-01T00:40:21.000","107","246",
"HV0003","B02875","2020-01-01T00:50:12.000","2020-01-01T01:32:37.000","158","145",
"HV0003","B02764","2020-01-01T00:19:45.000","2020-01-01T00:38:37.000","233","238",
"HV0003","B02764","2020-01-01T00:44:04.000","2020-01-01T00:59:50.000","239","246","1"
"HV0003","B02764","2020-01-01T00:16:52.000","2020-01-01T00:38:24.000","211","112",
"HV0003","B02682","2020-01-01T00:55:19.000","2020-01-01T01:18:28.000","74","265",
"HV0003","B02884","2020-01-01T00:29:47.000","2020-01-01T00:58:21.000","181","37",
"HV0005","B02510","2020-01-01T00:14:39.000","2020-01-01T00:35:01.000","126","20","1"
"HV0005","B02510","2020-01-01T00:26:19.000","2020-01-01T00:39:27.000","60","94","1"
"HV0005","B02510","2020-01-01T00:45:15.000","2020-01-01T00:59:29.000","94","254","1"
"HV0003","B02872","2020-01-01T00:09:13.000","2020-01-01T00:36:56.000","133","198",
"HV0003","B02872","2020-01-01T00:41:29.000","2020-01-01T00:59:04.000","198","82",
"HV0003","B02869","2020-01-01T00:20:46.000","2020-01-01T00:27:55.000","45","209",
"HV0003","B02869","2020-01-01T00:38:32.000","2020-01-01T01:03:52.000","209","145",
"HV0003","B02888","2020-01-01T00:13:58.000","2020-01-01T00:21:37.000","136","235",
"HV0003","B02888","2020-01-01T00:26:33.000","2020-01-01T00:36:04.000","235","235",
"HV0003","B02888","2020-01-01T00:40:09.000","2020-01-01T00:49:09.000","235","119",
"HV0003","B02888","2020-01-01T00:54:06.000","2020-01-01T01:04:29.000","119","247","1"
"HV0003","B02869","2020-01-01T00:13:00.000","2020-01-01T00:25:06.000","247","243",
"HV0003","B02869","2020-01-01T00:28:12.000","2020-01-01T00:36:47.000","243","42",
"HV0003","B02888","2020-01-01T00:06:25.000","2020-01-01T00:19:29.000","75","119",
"HV0003","B02888","2020-01-01T00:22:12.000","2020-01-01T00:27:34.000","119","169",
"HV0003","B02888","2020-01-01T00:32:16.000","2020-01-01T00:37:10.000","247","235",
"HV0003","B02888","2020-01-01T00:46:11.000","2020-01-01T00:54:03.000","169","119",
"HV0003","B02888","2020-01-01T00:58:13.000","2020-01-01T01:09:24.000","119","243",
"HV0005","B02510","2020-01-01T00:15:38.000","2020-01-01T00:40:03.000","191","145",
"HV0005","B02510","2020-01-01T00:41:36.000","2020-01-01T01:12:40.000","145","48",
"HV0003","B02872","2020-01-01T00:43:01.000","2020-01-01T00:49:28.000","239","143",
"HV0003","B02764","2020-01-01T00:12:27.000","2020-01-01T00:18:56.000","242","32",
"HV0003","B02764","2020-01-01T00:28:10.000","2020-01-01T00:42:09.000","254","265",
"HV0003","B02872","2020-01-01T00:11:02.000","2020-01-01T00:18:41.000","260","260",
"HV0003","B02872","2020-01-01T00:21:13.000","2020-01-01T00:30:37.000","260","226",
"HV0003","B02872","2020-01-01T00:37:14.000","2020-01-01T01:02:02.000","112","85",
"HV0003","B02871","2020-01-01T00:45:30.000","2020-01-01T01:01:58.000","148","170",
"HV0003","B02866","2020-01-01T00:34:42.000","2020-01-01T01:04:21.000","239","88",
"HV0003","B02836","2020-01-01T00:22:53.000","2020-01-01T00:43:11.000","234","263",
"HV0003","B02836","2020-01-01T00:52:45.000","2020-01-01T00:59:21.000","141","263",
"HV0003","B02836","2020-01-01T00:09:41.000","2020-01-01T00:27:48.000","223","83",
"HV0003","B02836","2020-01-01T00:28:29.000","2020-01-01T00:46:09.000","83","256","1"
"HV0003","B02836","2020-01-01T00:53:47.000","2020-01-01T01:30:26.000","256","127",
"HV0003","B02764","2020-01-01T00:19:03.000","2020-01-01T00:22:01.000","101","101",
"HV0003","B02764","2020-01-01T00:30:25.000","2020-01-01T00:50:49.000","101","95",
"HV0003","B02764","2020-01-01T00:56:18.000","2020-01-01T01:02:47.000","95","196",
"HV0003","B02887","2020-01-01T00:24:17.000","2020-01-01T00:31:54.000","50","143",
"HV0003","B02887","2020-01-01T00:33:50.000","2020-01-01T00:38:25.000","143","239",
"HV0003","B02887","2020-01-01T00:45:31.000","2020-01-01T01:04:43.000","239","233",
"HV0003","B02866","2020-01-01T00:28:15.000","2020-01-01T00:47:35.000","79","68",
"HV0003","B02866","2020-01-01T00:48:58.000","2020-01-01T01:23:33.000","68","238",
"HV0003","B02764","2020-01-01T00:37:28.000","2020-01-01T00:51:26.000","229","179",
"HV0003","B02764","2020-01-01T00:58:33.000","2020-01-01T01:05:40.000","146","145",
"HV0005","B02510","2020-01-01T00:34:02.000","2020-01-01T00:57:19.000","169","42",
"HV0003","B02764","2020-01-01T00:14:00.000","2020-01-01T00:53:35.000","249","155",
"HV0003","B02871","2020-01-01T00:15:31.000","2020-01-01T00:26:53.000","61","177",
"HV0003","B02871","2020-01-01T00:29:28.000","2020-01-01T00:47:31.000","61","35","1"
"HV0003","B02871","2020-01-01T00:39:09.000","2020-01-01T01:04:50.000","61","91","1"
"HV0005","B02510","2020-01-01T00:46:02.000","2020-01-01T01:08:45.000","242","42",
"HV0003","B02869","2020-01-01T00:12:44.000","2020-01-01T00:19:59.000","141","74",
"HV0003","B02869","2020-01-01T00:24:25.000","2020-01-01T00:39:41.000","74","127",
"HV0005","B02510","2020-01-01T00:19:52.000","2020-01-01T00:38:48.000","232","246",
"HV0005","B02510","2020-01-01T00:43:46.000","2020-01-01T01:00:02.000","246","249",
"HV0003","B02888","2020-01-01T00:10:38.000","2020-01-01T00:24:22.000","237","107",
"HV0003","B02888","2020-01-01T00:59:58.000","2020-01-01T01:23:52.000","90","265",
"HV0003","B02877","2020-01-01T00:47:10.000","2020-01-01T00:58:49.000","239","141",
"HV0003","B02872","2020-01-01T00:19:51.000","2020-01-01T00:51:53.000","234","142",
"HV0003","B02872","2020-01-01T00:55:46.000","2020-01-01T01:24:46.000","142","223",
"HV0003","B02764","2020-01-01T00:12:43.000","2020-01-01T00:29:12.000","18","159",
"HV0003","B02764","2020-01-01T00:36:59.000","2020-01-01T00:48:09.000","159","167",
"HV0003","B02764","2020-01-01T00:50:55.000","2020-01-01T00:59:19.000","167","248",
"HV0003","B02882","2020-01-01T00:58:43.000","2020-01-01T01:05:50.000","137","79",
"HV0003","B02764","2020-01-01T00:43:46.000","2020-01-01T00:48:58.000","260","260",
"HV0003","B02764","2020-01-01T00:54:04.000","2020-01-01T01:00:52.000","260","260",
"HV0003","B02617","2020-01-01T00:37:07.000","2020-01-01T01:00:37.000","216","223",
"HV0003","B02883","2020-01-01T00:12:53.000","2020-01-01T00:16:42.000","62","62",
"HV0003","B02883","2020-01-01T00:26:24.000","2020-01-01T00:40:09.000","181","61",
"HV0003","B02883","2020-01-01T00:45:15.000","2020-01-01T01:07:35.000","61","37",
"HV0003","B02764","2020-01-01T00:06:36.000","2020-01-01T00:13:22.000","171","92",
"HV0003","B02764","2020-01-01T00:15:40.000","2020-01-01T00:21:55.000","92","92","1"
"HV0003","B02764","2020-01-01T00:16:51.000","2020-01-01T00:26:39.000","92","192","1"
"HV0003","B02764","2020-01-01T00:25:00.000","2020-01-01T00:32:54.000","192","135","1"
"HV0003","B02764","2020-01-01T00:52:37.000","2020-01-01T00:59:48.000","196","82",
"HV0003","B02872","2020-01-01T00:26:43.000","2020-01-01T00:48:48.000","79","198",
"HV0003","B02872","2020-01-01T00:52:56.000","2020-01-01T01:04:03.000","36","80",
"HV0003","B02617","2020-01-01T00:21:23.000","2020-01-01T00:33:01.000","60","119",
"HV0003","B02617","2020-01-01T00:37:09.000","2020-01-01T00:46:02.000","119","168",
"HV0003","B02617","2020-01-01T00:56:35.000","2020-01-01T01:42:44.000","262","265",
"HV0003","B02764","2020-01-01T00:16:57.000","2020-01-01T00:34:35.000","43","170",
"HV0003","B02764","2020-01-01T00:59:13.000","2020-01-01T01:09:34.000","113","87",
"HV0003","B02876","2020-01-01T00:06:47.000","2020-01-01T00:17:22.000","216","28",
"HV0003","B02876","2020-01-01T00:21:39.000","2020-01-01T00:29:36.000","130","134",
"HV0003","B02876","2020-01-01T00:35:09.000","2020-01-01T00:46:40.000","134","19",
"HV0003","B02876","2020-01-01T00:54:53.000","2020-01-01T00:58:00.000","101","101",
"HV0003","B02764","2020-01-01T00:10:31.000","2020-01-01T00:15:58.000","129","129",
"HV0003","B02764","2020-01-01T00:19:26.000","2020-01-01T00:23:56.000","129","129",
"HV0003","B02764","2020-01-01T00:28:08.000","2020-01-01T00:41:19.000","129","7",
"HV0003","B02764","2020-01-01T00:46:30.000","2020-01-01T00:58:39.000","202","223",
"HV0003","B02876","2020-01-01T00:15:27.000","2020-01-01T00:27:35.000","79","256",
"HV0003","B02876","2020-01-01T00:44:30.000","2020-01-01T00:59:53.000","80","170",
"HV0003","B02765","2020-01-01T00:09:53.000","2020-01-01T00:29:59.000","54","85","1"
"HV0003","B02765","2020-01-01T00:28:02.000","2020-01-01T00:40:59.000","188","72","1"
"HV0003","B02765","2020-01-01T00:33:36.000","2020-01-01T00:46:51.000","71","39","1"
"HV0003","B02765","2020-01-01T00:53:20.000","2020-01-01T01:22:43.000","39","257",
"HV0003","B02764","2020-01-01T00:11:18.000","2020-01-01T00:22:32.000","168","212",
"HV0003","B02764","2020-01-01T00:27:42.000","2020-01-01T00:43:24.000","248","244",
"HV0003","B02764","2020-01-01T00:57:04.000","2020-01-01T01:08:26.000","116","238",
"HV0003","B02884","2020-01-01T00:21:15.000","2020-01-01T00:49:24.000","107","142",
"HV0003","B02884","2020-01-01T00:51:00.000","2020-01-01T01:03:54.000","142","236",
"HV0003","B02872","2020-01-01T00:09:26.000","2020-01-01T00:18:03.000","118","251",
"HV0003","B02872","2020-01-01T00:37:12.000","2020-01-01T00:50:05.000","118","176",
"HV0003","B02872","2020-01-01T00:56:18.000","2020-01-01T01:09:05.000","176","84",
"HV0003","B02883","2020-01-01T00:12:31.000","2020-01-01T00:20:01.000","132","130",
"HV0003","B02765","2020-01-01T00:10:50.000","2020-01-01T00:18:11.000","166","239",
"HV0003","B02765","2020-01-01T00:22:20.000","2020-01-01T00:58:03.000","239","112","1"
"HV0003","B02765","2020-01-01T00:37:45.000","2020-01-01T01:16:40.000","142","61","1"
"HV0005","B02510","2020-01-01T00:21:38.000","2020-01-01T00:32:22.000","26","228",
"HV0005","B02510","2020-01-01T00:39:13.000","2020-01-01T00:43:49.000","228","106",
"HV0005","B02510","2020-01-01T00:47:12.000","2020-01-01T01:20:25.000","106","36",
"HV0005","B02510","2020-01-01T00:17:32.000","2020-01-01T00:22:40.000","7","7",
"HV0005","B02510","2020-01-01T00:24:13.000","2020-01-01T00:34:44.000","7","223",
