"record_type","borough","block","lot","easement","account_type","id_account","date_account_period_begins","date_account_period_ends","tax_class","building_class","status","transaction_records_counter","id_internal","date_grace_period_end","amount_liability","amount_collections","amount_initial_total","amount_discount_early_pay","amount_balance","date_update","date_due_period","date_penalty_and_interest"
"1","1","00004","1034",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041034360","2017-01-03","00000120680.00","00000120680.00","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1034",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041034360","2017-07-03","00000126035.16","00000126035.16","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1034",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041034360","2018-01-02","00000124172.86","00000124172.86","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1034",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041034360","2018-07-02","00000142591.11","00000142591.11","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1034",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041034360","2019-01-02","00000144703.72","00000000000.00","00000000000.00","00000000000.00","00000144703.72","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1035",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041035360","2016-07-01","00000004853.12","00000004853.12","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1035",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041035360","2017-01-03","00000004853.12","00000004853.12","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1035",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041035360","2017-07-03","00000004941.62","00000004951.38","00000000009.76","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1035",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041035360","2018-01-02","00000004941.62","00000004941.62","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1035",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041035360","2018-07-02","00000006466.24","00000006466.24","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1035",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041035360","2019-01-02","00000006466.24","00000000000.00","00000000000.00","00000000000.00","00000006466.24","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1035",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000041035360","2016-07-01","00000164326.60","00000164326.60","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1035",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000041035360","2017-01-03","00000161797.56","00000161797.56","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1035",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041035360","2017-07-03","00000167255.78","00000167585.95","00000000330.17","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1035",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041035360","2018-01-02","00000165357.68","00000165357.68","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1035",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041035360","2018-07-02","00000173363.70","00000173363.70","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1035",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041035360","2019-01-02","00000173363.70","00000000000.00","00000000000.00","00000000000.00","00000173363.70","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1036",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041036360","2016-07-01","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1036",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041036360","2017-01-03","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1036",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041036360","2017-07-03","00000005030.94","00000005040.87","00000000009.93","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1036",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041036360","2018-01-02","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1036",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041036360","2018-07-02","00000006583.12","00000006583.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1036",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041036360","2019-01-02","00000006583.12","00000000000.00","00000000000.00","00000000000.00","00000006583.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1036",,"270",,"2016-07-01","2016-12-31","4","RB","0","007","1000041036360","2016-07-01","00000127359.28","00000127359.28","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1036",,"270",,"2017-01-01","2017-06-30","4","RB","0","010","1000041036360","2017-01-03","00000124769.10","00000124769.10","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1036",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041036360","2017-07-03","00000130359.40","00000130616.74","00000000257.34","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1036",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041036360","2018-01-02","00000128415.40","00000128415.40","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1036",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041036360","2018-07-02","00000136615.14","00000136615.14","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1036",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041036360","2019-01-02","00000143431.65","00000000000.00","00000000000.00","00000000000.00","00000143431.65","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1037",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041037360","2016-07-01","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1037",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041037360","2017-01-03","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1037",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041037360","2017-07-03","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1037",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041037360","2018-01-02","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1037",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041037360","2018-07-02","00000006583.12","00000006583.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1037",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041037360","2019-01-02","00000006583.12","00000000000.00","00000000000.00","00000000000.00","00000006583.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1037",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041037360","2016-07-01","00000127359.28","00000127359.28","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1037",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041037360","2017-01-03","00000124769.10","00000124769.10","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1037",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041037360","2017-07-03","00000130359.40","00000130359.40","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1037",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041037360","2018-01-02","00000139776.25","00000139776.25","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1037",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041037360","2018-07-02","00000150248.16","00000150248.16","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1037",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041037360","2019-01-02","00000161609.01","00000000000.00","00000000000.00","00000000000.00","00000161609.01","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1038",,"011",,"2018-03-02","0001-01-01","4","RB","0","001","1000041038360","2016-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2018-03-02","2016-07-01","2016-06-20"
"1","1","00004","1038",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041038360","2016-07-01","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1038",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041038360","2017-01-03","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1038",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041038360","2017-07-03","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1038",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041038360","2018-01-02","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1038",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041038360","2018-07-02","00000006583.12","00000006583.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1038",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041038360","2019-01-02","00000006583.12","00000000000.00","00000000000.00","00000000000.00","00000006583.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1038",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041038360","2016-07-01","00000156371.74","00000156371.74","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1038",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041038360","2017-01-03","00000157757.40","00000157757.40","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1038",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041038360","2017-07-03","00000171299.38","00000171299.38","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1038",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041038360","2018-01-02","00000169355.38","00000169355.38","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1038",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041038360","2018-07-02","00000177555.12","00000177555.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1038",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041038360","2019-01-02","00000177555.12","00000000000.00","00000000000.00","00000000000.00","00000177555.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1039",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041039360","2016-07-01","00000004942.08","00000004942.08","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1039",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041039360","2017-01-03","00000004942.08","00000004942.08","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1039",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041039360","2017-07-03","00000005032.20","00000005032.20","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1039",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041039360","2018-01-02","00000005032.20","00000005032.20","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1039",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041039360","2018-07-02","00000006584.78","00000006584.78","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1039",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041039360","2019-01-02","00000006584.78","00000000000.00","00000000000.00","00000000000.00","00000006584.78","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1039",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041039360","2016-07-01","00000127442.50","00000127442.50","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1039",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041039360","2017-01-03","00000124850.82","00000124850.82","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1039",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041039360","2017-07-03","00000130444.16","00000130444.16","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1039",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041039360","2018-01-02","00000139863.69","00000139863.69","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1039",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041039360","2018-07-02","00000150341.06","00000150341.06","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1039",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041039360","2019-01-02","00000161705.76","00000000000.00","00000000000.00","00000000000.00","00000161705.76","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1040",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041040360","2016-07-01","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1040",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041040360","2017-01-03","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1040",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041040360","2017-07-03","00000005030.94","00000005040.87","00000000009.93","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1040",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041040360","2018-01-02","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1040",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041040360","2018-07-02","00000006583.12","00000006583.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1040",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041040360","2019-01-02","00000006583.12","00000000000.00","00000000000.00","00000000000.00","00000006583.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1040",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041040360","2016-07-01","00000127359.28","00000127359.28","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1040",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041040360","2017-01-03","00000124769.10","00000124769.10","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1040",,"270",,"2017-07-01","2017-12-31","4","RB","0","006","1000041040360","2017-07-03","00000130359.40","00000130428.06","00000000068.66","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1040",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041040360","2018-01-02","00000139776.25","00000139776.25","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1040",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041040360","2018-07-02","00000150248.16","00000150248.16","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1040",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041040360","2019-01-02","00000161609.01","00000000000.00","00000000000.00","00000000000.00","00000161609.01","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1041",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041041360","2016-07-01","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1041",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041041360","2017-01-03","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1041",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041041360","2017-07-03","00000005030.94","00000005040.87","00000000009.93","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1041",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041041360","2018-01-02","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1041",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041041360","2018-07-02","00000006583.12","00000006583.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1041",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041041360","2019-01-02","00000006583.12","00000000000.00","00000000000.00","00000000000.00","00000006583.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1041",,"270",,"2016-07-01","2016-12-31","4","RB","0","006","1000041041360","2016-07-01","00000138720.13","00000138720.13","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1041",,"270",,"2017-01-01","2017-06-30","4","RB","0","009","1000041041360","2017-01-03","00000138402.12","00000138402.12","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1041",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041041360","2017-07-03","00000155353.27","00000155659.95","00000000306.68","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1041",,"270",,"2018-01-01","2018-06-30","4","RB","0","009","1000041041360","2018-01-02","00000155681.44","00000155681.44","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1041",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041041360","2018-07-02","00000175276.13","00000175276.13","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1041",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041041360","2019-01-02","00000177555.12","00000000000.00","00000000000.00","00000000000.00","00000177555.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1042",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041042360","2016-07-01","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1042",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041042360","2017-01-03","00000004940.84","00000004940.84","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1042",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041042360","2017-07-03","00000005030.94","00000005040.87","00000000009.93","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1042",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041042360","2018-01-02","00000005030.94","00000005030.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1042",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041042360","2018-07-02","00000006583.12","00000006583.12","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1042",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041042360","2019-01-02","00000006583.12","00000000000.00","00000000000.00","00000000000.00","00000006583.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1042",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041042360","2016-07-01","00000138720.13","00000138720.13","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1042",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041042360","2017-01-03","00000138402.12","00000138402.12","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1042",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041042360","2017-07-03","00000155353.27","00000155659.95","00000000306.68","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1042",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041042360","2018-01-02","00000155681.44","00000155681.44","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1042",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041042360","2018-07-02","00000175276.13","00000175276.13","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1042",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041042360","2019-01-02","00000177555.12","00000000000.00","00000000000.00","00000000000.00","00000177555.12","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1043",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041043360","2016-07-01","00000004900.58","00000004900.58","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1043",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041043360","2017-01-03","00000004900.58","00000004900.58","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1043",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041043360","2017-07-03","00000004989.94","00000004999.79","00000000009.85","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1043",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041043360","2018-01-02","00000004989.94","00000004989.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1043",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041043360","2018-07-02","00000006529.48","00000006529.48","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1043",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041043360","2019-01-02","00000006529.48","00000000000.00","00000000000.00","00000000000.00","00000006529.48","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1043",,"270",,"2016-07-01","2016-12-31","4","RB","0","013","1000041043360","2017-07-03","00000166458.44","00000166516.19","00000000057.75","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1043",,"270",,"2017-01-01","2017-06-30","4","RB","0","013","1000041043360","2017-07-03","00000163896.58","00000164220.12","00000000323.54","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1043",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041043360","2017-07-03","00000169425.66","00000169760.11","00000000334.45","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1043",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041043360","2018-01-02","00000167502.92","00000167502.92","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1043",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041043360","2018-07-02","00000175612.86","00000175612.86","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1043",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041043360","2019-01-02","00000175612.86","00000000000.00","00000000000.00","00000000000.00","00000175612.86","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1044",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041044360","2016-07-01","00000004896.76","00000004896.76","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1044",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041044360","2017-01-03","00000004896.76","00000004896.76","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1044",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041044360","2017-07-03","00000004986.04","00000004995.88","00000000009.84","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1044",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041044360","2018-01-02","00000004986.04","00000004986.04","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1044",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041044360","2018-07-02","00000006524.38","00000006524.38","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1044",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041044360","2019-01-02","00000006524.38","00000000000.00","00000000000.00","00000000000.00","00000006524.38","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1044",,"270",,"2016-07-01","2016-12-31","4","RB","0","007","1000041044360","2016-07-01","00000133418.90","00000133418.90","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1044",,"270",,"2017-01-01","2017-06-30","4","RB","0","012","1000041044360","2017-01-03","00000130858.54","00000130858.54","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1044",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041044360","2017-07-03","00000136384.44","00000136653.67","00000000269.23","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1044",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041044360","2018-01-02","00000141776.06","00000141776.06","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1044",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041044360","2018-07-02","00000153538.06","00000153538.06","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
