"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
"2","2019-04-15T09:19:40.000","2019-04-15T09:42:43.000","1","2.57","1","N","263","162","1","15.5","0","0.5","3.76","0","0.3","22.56","2.5"
"2","2019-04-15T09:49:02.000","2019-04-15T09:59:30.000","1","1.27","1","N","233","141","1","8.5","0","0.5","2.36","0","0.3","14.16","2.5"
"2","2019-04-15T09:12:03.000","2019-04-15T09:22:12.000","2","2.69","1","N","237","238","1","10","0","0.5","3.5","0","0.3","16.8","2.5"
"2","2019-04-15T09:36:42.000","2019-04-15T09:51:09.000","2","1.98","1","N","239","237","1","11","0","0.5","2.86","0","0.3","17.16","2.5"
"2","2019-04-15T09:53:17.000","2019-04-15T10:00:53.000","2","0.87","1","N","237","140","2","6.5","0","0.5","0","0","0.3","9.8","2.5"
"2","2019-04-15T09:56:36.000","2019-04-15T10:09:21.000","1","1.75","1","N","234","230","2","10","0","0.5","0","0","0.3","13.3","2.5"
"2","2019-04-15T09:29:02.000","2019-04-15T09:39:37.000","1","1.59","1","N","140","236","1","8.5","0","0.5","0","0","0.3","9.3","0"
"2","2019-04-15T09:45:20.000","2019-04-15T09:56:47.000","1","1.85","1","N","263","43","1","9.5","0","0.5","0","0","0.3","10.3","0"
"2","2019-04-15T09:07:56.000","2019-04-15T09:22:30.000","1","2.68","1","N","125","164","1","11.5","0","0.5","3","0","0.3","17.8","2.5"
"2","2019-04-15T09:46:41.000","2019-04-15T09:54:35.000","1","0.97","1","N","170","162","1","6.5","0","0.5","1.96","0","0.3","11.76","2.5"
"1","2019-04-15T09:16:23.000","2019-04-15T09:31:16.000","1","1.60","1","N","234","170","1","10.5","2.5","0.5","2.75","0","0.3","16.55","2.5"
"1","2019-04-15T09:48:31.000","2019-04-15T10:08:44.000","1","1.80","1","N","141","230","1","13","2.5","0.5","3.25","0","0.3","19.55","2.5"
"2","2019-04-15T09:30:07.000","2019-04-15T09:44:08.000","1","1.21","1","N","224","90","1","9.5","0","0.5","2.58","0","0.3","15.38","2.5"
"2","2019-04-15T09:16:55.000","2019-04-15T09:21:45.000","1","1.27","1","N","107","148","1","6","0","0.5","1.86","0","0.3","11.16","2.5"
"2","2019-04-15T09:27:08.000","2019-04-15T09:42:39.000","1","2.00","1","N","79","164","1","11.5","0","0.5","1","0","0.3","15.8","2.5"
"2","2019-04-15T09:51:44.000","2019-04-15T09:59:41.000","1","0.97","1","N","100","161","1","7","0","0.5","2.06","0","0.3","12.36","2.5"
"2","2019-04-15T09:52:34.000","2019-04-15T10:00:36.000","1","0.87","1","N","48","161","1","6.5","0","0.5","2.45","0","0.3","12.25","2.5"
"1","2019-04-15T09:14:41.000","2019-04-15T09:37:00.000","1","6.40","1","N","262","45","1","22","2.5","0.5","5.05","0","0.3","30.35","2.5"
"1","2019-04-15T09:45:17.000","2019-04-15T09:53:33.000","1","1.00","1","N","231","144","1","7.5","2.5","0.5","2.7","0","0.3","13.5","2.5"
"2","2019-04-15T09:09:52.000","2019-04-15T09:25:57.000","3","2.16","1","N","107","161","1","12","0","0.5","2","0","0.3","17.3","2.5"
"2","2019-04-15T09:55:17.000","2019-04-15T10:28:36.000","2","10.39","1","N","4","244","1","33.5","0","0.5","6.62","0","0.3","45.37","2.5"
"2","2019-04-15T09:22:00.000","2019-04-15T09:29:15.000","2","1.41","1","N","179","193","1","7","0","0.5","1.56","0","0.3","9.36","0"
"2","2019-04-15T09:50:26.000","2019-04-15T09:53:06.000","2","0.48","1","N","262","262","1","4","0","0.5","0.7","0","0.3","8","2.5"
"2","2019-04-15T09:58:14.000","2019-04-15T10:21:36.000","2","4.13","1","N","262","234","1","18","0","0.5","2","0","0.3","23.3","2.5"
"2","2019-04-15T09:27:16.000","2019-04-15T09:46:12.000","1","1.79","1","N","186","230","1","12.5","0","0.5","3.16","0","0.3","18.96","2.5"
"2","2019-04-15T09:57:37.000","2019-04-15T10:04:27.000","1","1.45","1","N","143","236","1","7","0","0.5","2.06","0","0.3","12.36","2.5"
"2","2019-04-15T09:54:47.000","2019-04-15T10:10:47.000","5","2.82","1","N","79","68","1","13","0","0.5","2","0","0.3","18.3","2.5"
"2","2019-04-15T09:08:20.000","2019-04-15T09:12:14.000","5","0.41","1","N","239","239","1","4.5","0","0.5","2","0","0.3","9.8","2.5"
"2","2019-04-15T09:24:13.000","2019-04-15T09:28:01.000","5","0.55","1","N","142","239","2","4.5","0","0.5","0","0","0.3","7.8","2.5"
"2","2019-04-15T09:31:26.000","2019-04-15T09:42:24.000","5","1.46","1","N","239","48","1","9","0","0.5","2.46","0","0.3","14.76","2.5"
"2","2019-04-15T09:08:49.000","2019-04-15T09:21:45.000","5","1.36","1","N","162","140","1","9.5","0","0.5","3.2","0","0.3","16","2.5"
"2","2019-04-15T09:27:30.000","2019-04-15T09:39:28.000","5","1.20","1","N","140","162","2","9","0","0.5","0","0","0.3","12.3","2.5"
"2","2019-04-15T09:54:14.000","2019-04-15T10:03:50.000","5","0.92","1","N","162","164","1","7.5","0","0.5","2.16","0","0.3","12.96","2.5"
"2","2019-04-15T05:54:07.000","2019-04-15T05:56:26.000","1","0.22","1","N","163","162","1","3.5","0","0.5","3","0","0.3","9.8","2.5"
"2","2019-04-15T06:11:00.000","2019-04-15T06:38:06.000","1","2.41","1","N","239","162","1","17","0","0.5","4.06","0","0.3","24.36","2.5"
"2","2019-04-15T09:56:14.000","2019-04-15T09:59:45.000","1","0.56","1","N","263","140","2","4.5","0","0.5","0","0","0.3","7.8","2.5"
"2","2019-04-15T09:16:50.000","2019-04-15T09:30:09.000","1","2.25","1","N","79","161","1","11","0","0.5","2.86","0","0.3","17.16","2.5"
"2","2019-04-15T09:39:00.000","2019-04-15T10:20:21.000","1","4.08","1","N","230","231","2","25.5","0","0.5","0","0","0.3","28.8","2.5"
"2","2019-04-15T09:22:18.000","2019-04-15T10:00:24.000","1","10.19","1","N","138","233","1","32","0","0.5","10.36","6.12","0.3","51.78","2.5"
"2","2019-04-15T08:57:39.000","2019-04-15T09:17:34.000","1","1.42","1","N","246","164","1","13","0","0.5","3.26","0","0.3","19.56","2.5"
"2","2019-04-15T09:30:44.000","2019-04-15T09:45:20.000","1","1.79","1","N","186","125","1","10.5","0","0.5","2.76","0","0.3","16.56","2.5"
"2","2019-04-15T09:14:24.000","2019-04-15T09:36:22.000","6","1.67","1","N","164","230","2","14.5","0","0.5","0","0","0.3","17.8","2.5"
"2","2019-04-15T09:37:58.000","2019-04-15T09:54:36.000","6","2.45","1","N","230","113","1","12","0","0.5","2","0","0.3","17.3","2.5"
"2","2019-04-15T08:51:44.000","2019-04-15T08:55:36.000","1","0.58","1","N","263","236","1","4.5","0","0.5","1.56","0","0.3","9.36","2.5"
"2","2019-04-15T08:59:21.000","2019-04-15T09:03:57.000","1","0.83","1","N","236","43","1","5","0","0.5","1.66","0","0.3","9.96","2.5"
"2","2019-04-15T09:04:32.000","2019-04-15T09:18:14.000","1","1.52","1","N","43","161","1","10","0","0.5","1","0","0.3","14.3","2.5"
"2","2019-04-15T09:24:40.000","2019-04-15T09:34:40.000","1","0.85","1","N","162","170","2","7.5","0","0.5","0","0","0.3","10.8","2.5"
"2","2019-04-15T09:39:09.000","2019-04-15T09:43:06.000","1","0.57","1","N","164","107","1","4.5","0","0.5","0.86","0","0.3","8.66","2.5"
"1","2019-04-15T09:15:09.000","2019-04-15T09:31:27.000","1","3.30","1","N","263","233","2","13.5","2.5","0.5","0","0","0.3","16.8","2.5"
"1","2019-04-15T09:33:42.000","2019-04-15T09:48:24.000","2","1.00","1","N","229","163","2","10","2.5","0.5","0","0","0.3","13.3","2.5"
"2","2019-04-15T09:02:21.000","2019-04-15T09:20:06.000","5","1.75","1","N","68","164","1","12","0","0.5","3.06","0","0.3","18.36","2.5"
"2","2019-04-15T09:43:12.000","2019-04-15T10:07:55.000","5","2.43","1","N","107","237","1","16","0","0.5","3.86","0","0.3","23.16","2.5"
"1","2019-04-15T09:08:12.000","2019-04-15T09:26:24.000","1","1.50","1","N","229","48","1","12","2.5","0.5","1","0","0.3","16.3","2.5"
"1","2019-04-15T09:28:33.000","2019-04-15T09:34:34.000","1","0.90","1","N","48","68","1","6","2.5","0.5","1.85","0","0.3","11.15","2.5"
"1","2019-04-15T09:47:04.000","2019-04-15T09:54:59.000","2","0.50","1","N","50","163","2","6.5","2.5","0.5","0","0","0.3","9.8","2.5"
"2","2019-04-15T09:04:25.000","2019-04-15T09:17:05.000","1","1.66","1","N","140","233","2","10","0","0.5","0","0","0.3","13.3","2.5"
"2","2019-04-15T09:30:39.000","2019-04-15T09:45:21.000","1","1.64","1","N","233","107","1","11","0","0.5","4.29","0","0.3","18.59","2.5"
"2","2019-04-15T09:47:58.000","2019-04-15T09:51:14.000","1","0.54","1","N","234","90","2","4.5","0","0.5","0","0","0.3","7.8","2.5"
"1","2019-04-15T09:10:52.000","2019-04-15T09:30:29.000","1","4.90","1","N","87","233","1","18","2.5","0.5","4.25","0","0.3","25.55","2.5"
"1","2019-04-15T09:55:31.000","2019-04-15T10:00:55.000","1","1.10","1","N","141","263","1","5.5","2.5","0.5","1.75","0","0.3","10.55","2.5"
"1","2019-04-15T09:07:25.000","2019-04-15T09:15:16.000","1","1.10","1","N","140","162","1","7","2.5","0.5","2.05","0","0.3","12.35","2.5"
"1","2019-04-15T09:26:32.000","2019-04-15T09:47:31.000","2","1.80","1","N","233","48","2","13.5","2.5","0.5","0","0","0.3","16.8","2.5"
"1","2019-04-15T09:57:05.000","2019-04-15T10:11:38.000","2","1.70","1","N","50","68","1","10.5","2.5","0.5","2.75","0","0.3","16.55","2.5"
"2","2019-04-15T09:11:07.000","2019-04-15T09:17:17.000","5","0.63","1","N","161","170","1","5.5","0","0.5","1.23","0","0.3","10.03","2.5"
"2","2019-04-15T09:19:34.000","2019-04-15T09:30:07.000","4","0.88","1","N","170","137","2","8","0","0.5","0","0","0.3","11.3","2.5"
"2","2019-04-15T09:40:33.000","2019-04-15T09:51:38.000","3","1.17","1","N","137","170","1","8.5","0","0.5","1","0","0.3","12.8","2.5"
"2","2019-04-15T09:53:58.000","2019-04-15T10:01:47.000","5","0.59","1","N","161","164","1","6.5","0","0.5","1","0","0.3","10.8","2.5"
"2","2019-04-15T09:08:29.000","2019-04-15T09:19:07.000","1","1.07","1","N","237","162","2","8","0","0.5","0","0","0.3","11.3","2.5"
"2","2019-04-15T09:32:55.000","2019-04-15T09:49:34.000","1","1.62","1","N","170","90","1","11","0","0.5","2.86","0","0.3","17.16","2.5"
"2","2019-04-15T08:58:25.000","2019-04-15T09:20:01.000","1","1.45","1","N","186","230","1","14","0","0.5","3.46","0","0.3","20.76","2.5"
"2","2019-04-15T09:53:20.000","2019-04-15T10:37:08.000","1","7.88","1","N","142","87","1","33.5","0","0.5","6","0","0.3","42.8","2.5"
"1","2019-04-15T09:24:23.000","2019-04-15T09:48:55.000","1","2.50","1","N","107","230","1","16.5","2.5","0.5","1","0","0.3","20.8","2.5"
"1","2019-04-15T09:56:27.000","2019-04-15T09:59:59.000","1","0.40","1","N","90","246","1","4.5","2.5","0.5","0","0","0.3","7.8","2.5"
"2","2019-04-15T09:06:57.000","2019-04-15T09:37:58.000","1","2.31","1","N","170","50","1","19","0","0.5","6.69","0","0.3","28.99","2.5"
"2","2019-04-15T09:40:39.000","2019-04-15T09:59:29.000","1","0.72","1","N","246","230","1","11.5","0","0.5","0","0","0.3","14.8","2.5"
"2","2019-04-15T09:15:34.000","2019-04-15T10:13:26.000","1","17.55","2","N","132","43","1","52","0","0.5","12.28","6.12","0.3","73.7","2.5"
"2","2019-04-15T09:04:44.000","2019-04-15T09:28:38.000","4","3.61","1","N","13","230","1","17.5","0","0.5","2.5","0","0.3","23.3","2.5"
"2","2019-04-15T09:29:39.000","2019-04-15T09:39:22.000","5","0.90","1","N","230","162","1","7.5","0","0.5","2.16","0","0.3","12.96","2.5"
"2","2019-04-15T09:42:45.000","2019-04-15T10:22:11.000","5","20.58","2","N","229","132","1","52","0","0.5","15.36","6.12","0.3","76.78","2.5"
"2","2019-04-15T09:58:13.000","2019-04-15T10:38:48.000","1","15.68","1","N","132","145","1","44.5","0","0.5","5","0","0.3","50.3","0"
"1","2019-04-15T09:01:05.000","2019-04-15T09:11:08.000","1","1.30","1","N","236","237","1","8.5","2.5","0.5","1.25","0","0.3","13.05","2.5"
"1","2019-04-15T09:25:38.000","2019-04-15T09:36:44.000","1","0.80","1","N","237","162","1","8","2.5","0.5","2.25","0","0.3","13.55","2.5"
"1","2019-04-15T09:47:45.000","2019-04-15T10:05:28.000","1","1.10","1","N","164","233","1","11.5","2.5","0.5","2.95","0","0.3","17.75","2.5"
"2","2019-04-15T09:36:18.000","2019-04-15T09:56:15.000","1","4.75","1","N","138","223","1","17.5","0","0.5","3.66","0","0.3","21.96","0"
"2","2019-04-15T09:59:39.000","2019-04-15T10:06:55.000","2","1.80","1","N","145","193","1","8","0","0.5","1","0","0.3","11.75","0"
"1","2019-04-15T09:04:13.000","2019-04-15T09:28:13.000","2","2.20","1","N","141","170","1","15.5","2.5","0.5","2","0","0.3","20.8","2.5"
"1","2019-04-15T09:34:45.000","2019-04-15T10:01:25.000","1","8.90","1","N","170","244","1","28.5","2.5","0.5","2","0","0.3","33.8","2.5"
"2","2019-04-15T09:43:52.000","2019-04-15T09:43:55.000","4","0.00","5","N","161","264","1","70","0","0","14.06","0","0.3","84.36","0"
"2","2019-04-15T09:02:59.000","2019-04-15T09:07:39.000","5","0.89","1","N","40","33","1","5","0","0.5","2","0","0.3","7.8","0"
"2","2019-04-15T09:24:50.000","2019-04-15T09:39:30.000","5","1.97","1","N","144","13","1","11.5","0","0.5","1","0","0.3","15.8","2.5"
"2","2019-04-15T09:42:41.000","2019-04-15T10:01:28.000","5","4.19","1","N","13","65","1","16.5","0","0.5","1","0","0.3","20.8","2.5"
"1","2019-04-15T09:31:55.000","2019-04-15T09:48:01.000","3","7.40","1","N","132","203","2","22","0","0.5","0","0","0.3","22.8","0"
"1","2019-04-15T09:39:34.000","2019-04-15T10:05:39.000","3","3.60","1","N","148","100","2","18","2.5","0.5","0","0","0.3","21.3","2.5"
"2","2019-04-15T09:16:59.000","2019-04-15T09:25:13.000","1","1.40","1","N","239","237","1","7.5","0","0.5","2.16","0","0.3","12.96","2.5"
"2","2019-04-15T09:26:55.000","2019-04-15T09:39:29.000","1","1.32","1","N","237","162","1","9.5","0","0.5","2.56","0","0.3","15.36","2.5"
"2","2019-04-15T09:47:02.000","2019-04-15T09:58:28.000","1","1.10","1","N","162","100","1","8.5","0","0.5","2.95","0","0.3","14.75","2.5"
"2","2019-04-15T09:45:08.000","2019-04-15T10:01:56.000","1","7.39","1","N","138","197","2","22","0","0.5","0","0","0.3","22.8","0"
"2","2019-04-15T09:03:10.000","2019-04-15T09:30:08.000","5","4.06","1","N","234","236","1","19.5","0","0.5","4.56","0","0.3","27.36","2.5"
"2","2019-04-15T09:44:03.000","2019-04-15T09:50:04.000","5","0.87","1","N","151","151","1","6","0","0.5","1","0","0.3","7.8","0"
"2","2019-04-15T09:21:58.000","2019-04-15T09:42:36.000","1","2.36","1","N","87","90","1","14.5","0","0.5","3","0","0.3","20.8","2.5"
"2","2019-04-15T09:48:23.000","2019-04-15T09:56:38.000","1","1.10","1","N","234","170","1","7.5","0","0.5","2.16","0","0.3","12.96","2.5"
"1","2019-04-15T09:34:53.000","2019-04-15T10:05:34.000","1","1.80","1","N","237","170","1","18","2.5","0.5","3","0","0.3","24.3","2.5"
"2","2019-04-15T09:50:07.000","2019-04-15T09:59:55.000","1","0.95","1","N","234","100","1","7.5","0","0.5","1","0","0.3","11.8","2.5"
"2","2019-04-15T09:07:51.000","2019-04-15T09:30:26.000","2","2.07","1","N","229","107","1","15","0","0.5","0.25","0","0.3","18.55","2.5"
"2","2019-04-15T09:53:53.000","2019-04-15T09:55:50.000","2","0.40","1","N","90","186","1","3.5","0","0.5","1","0","0.3","7.8","2.5"
"1","2019-04-15T09:05:14.000","2019-04-15T09:16:36.000","1","1.60","1","N","48","162","1","9","2.5","0.5","3.65","0","0.3","15.95","2.5"
"1","2019-04-15T09:20:55.000","2019-04-15T09:36:13.000","1","1.70","1","N","162","140","1","11.5","2.5","0.5","2.96","0","0.3","17.76","2.5"
"1","2019-04-15T09:37:01.000","2019-04-15T09:42:12.000","1","0.80","1","N","140","237","1","5.5","2.5","0.5","1.76","0","0.3","10.56","2.5"
"1","2019-04-15T09:44:38.000","2019-04-15T10:01:56.000","1","2.10","1","N","237","234","1","12.5","2.5","0.5","3","0","0.3","18.8","2.5"
"2","2019-04-15T08:58:47.000","2019-04-15T09:01:58.000","2","0.54","1","N","264","264","1","4.5","0","0.5","1.56","0","0.3","9.36","2.5"
"2","2019-04-15T09:11:45.000","2019-04-15T09:14:12.000","2","0.47","1","N","264","264","2","4","0","0.5","0","0","0.3","7.3","2.5"
"2","2019-04-15T09:20:01.000","2019-04-15T09:59:02.000","2","20.64","2","N","264","264","1","52","0","0.5","9.9","6.12","0.3","71.32","2.5"
"1","2019-04-15T09:58:47.000","2019-04-15T10:50:23.000","0","16.50","2","N","132","170","1","52","2.5","0.5","12.25","6.12","0.3","73.67","2.5"
"1","2019-04-15T09:08:31.000","2019-04-15T09:11:20.000","2","0.50","1","N","262","263","2","4","2.5","0.5","0","0","0.3","7.3","2.5"
"1","2019-04-15T09:12:21.000","2019-04-15T09:21:14.000","1","1.20","1","N","263","140","1","7.5","2.5","0.5","2.15","0","0.3","12.95","2.5"
"1","2019-04-15T09:22:50.000","2019-04-15T09:38:25.000","1","1.40","1","N","140","162","1","11","2.5","0.5","2.85","0","0.3","17.15","2.5"
"1","2019-04-15T09:47:34.000","2019-04-15T10:13:50.000","1","2.90","1","N","161","125","1","17","2.5","0.5","3","0","0.3","23.3","2.5"
"2","2019-04-15T09:15:47.000","2019-04-15T09:18:41.000","1","0.43","1","N","238","238","1","4","0","0.5","1.46","0","0.3","8.76","2.5"
"2","2019-04-15T09:34:05.000","2019-04-15T10:09:43.000","1","2.91","1","N","238","162","2","21.5","0","0.5","0","0","0.3","24.8","2.5"
"2","2019-04-15T09:20:48.000","2019-04-15T10:00:28.000","1","16.52","1","N","261","138","2","47","0","0.5","0","6.12","0.3","56.42","2.5"
"2","2019-04-15T09:22:54.000","2019-04-15T09:39:09.000","2","5.45","1","N","239","244","1","19","0","0.5","0","0","0.3","19.8","0"
"2","2019-04-15T09:48:00.000","2019-04-15T09:59:01.000","1","2.25","1","N","116","238","2","10","0","0.5","0","0","0.3","13.3","2.5"
"2","2019-04-15T09:11:33.000","2019-04-15T09:17:12.000","1","1.18","1","N","140","236","1","6","0","0.5","1.86","0","0.3","11.16","2.5"
"2","2019-04-15T09:20:53.000","2019-04-15T09:43:06.000","1","1.83","1","N","236","161","1","14.5","0","0.5","4.45","0","0.3","22.25","2.5"
"2","2019-04-15T09:47:27.000","2019-04-15T10:06:53.000","1","2.55","1","N","230","113","2","13","0","0.5","0","0","0.3","16.3","2.5"
"1","2019-04-15T09:13:42.000","2019-04-15T09:13:46.000","1","0.70","1","N","162","162","1","2.5","2.5","0.5","8","0","0.3","13.8","2.5"
"1","2019-04-15T09:19:04.000","2019-04-15T09:41:15.000","1","4.80","1","N","233","88","2","20.5","2.5","0.5","0","0","0.3","23.8","2.5"
"1","2019-04-15T09:45:40.000","2019-04-15T10:09:54.000","1","3.50","1","N","186","236","1","17.5","2.5","0.5","3.5","0","0.3","24.3","2.5"
"2","2019-04-15T09:00:34.000","2019-04-15T09:08:26.000","5","1.28","1","N","119","168","2","7","0","0.5","0","0","0.3","7.8","0"
"2","2019-04-15T09:25:45.000","2019-04-15T10:25:44.000","5","11.98","1","N","116","231","1","45.5","0","0.5","0","0","0.3","46.3","0"
"2","2019-04-15T09:08:13.000","2019-04-15T09:13:13.000","1","0.59","1","N","209","88","1","5","0","0.5","2.5","0","0.3","10.8","2.5"
"1","2019-04-15T09:05:40.000","2019-04-15T09:44:59.000","1","8.70","1","N","40","161","1","32","2.5","0.5","0","0","0.3","35.3","2.5"
"1","2019-04-15T09:46:48.000","2019-04-15T09:55:21.000","1","1.20","1","N","161","50","1","7.5","2.5","0.5","2.7","0","0.3","13.5","2.5"
"1","2019-04-15T09:16:36.000","2019-04-15T09:51:02.000","1","3.40","1","N","234","236","1","21.5","2.5","0.5","4.95","0","0.3","29.75","2.5"
"1","2019-04-15T09:53:42.000","2019-04-15T10:03:41.000","1","1.10","1","N","236","140","1","8","2.5","0.5","3.35","0","0.3","14.65","2.5"
"1","2019-04-15T09:04:03.000","2019-04-15T09:11:49.000","1","0.70","1","N","237","140","2","6.5","2.5","0.5","0","0","0.3","9.8","2.5"
"1","2019-04-15T09:23:19.000","2019-04-15T09:46:17.000","1","3.20","1","N","262","170","1","16.5","2.5","0.5","0.99","0","0.3","20.79","2.5"
"1","2019-04-15T09:51:55.000","2019-04-15T10:04:11.000","2","1.60","1","N","170","113","1","9.5","2.5","0.5","1.2","0","0.3","14","2.5"
"2","2019-04-15T09:12:41.000","2019-04-15T09:37:23.000","1","3.28","1","N","140","113","1","17.5","0","0.5","4.16","0","0.3","24.96","2.5"
"2","2019-04-15T09:49:44.000","2019-04-15T09:53:36.000","1","0.51","1","N","164","230","1","4.5","0","0.5","1.95","0","0.3","9.75","2.5"
"2","2019-04-15T09:57:05.000","2019-04-15T10:07:22.000","1","0.97","1","N","100","161","2","8","0","0.5","0","0","0.3","11.3","2.5"
"2","2019-04-15T09:06:41.000","2019-04-15T09:27:18.000","2","1.77","1","N","186","162","1","13","0","0.5","3.26","0","0.3","19.56","2.5"
"2","2019-04-15T09:38:04.000","2019-04-15T09:42:44.000","2","0.66","1","N","229","163","1","5","0","0.5","1.66","0","0.3","9.96","2.5"
"2","2019-04-15T09:53:07.000","2019-04-15T10:00:32.000","2","0.80","1","N","237","162","1","6","0","0.5","0.7","0","0.3","10","2.5"
"1","2019-04-15T09:52:25.000","2019-04-15T09:57:49.000","1","0.50","1","N","142","142","1","5","2.5","0.5","1","0","0.3","9.3","2.5"
"1","2019-04-15T09:07:57.000","2019-04-15T09:33:14.000","1","4.50","1","N","143","125","1","19.5","2.5","0.5","2.96","0","0.3","25.76","2.5"
"1","2019-04-15T09:34:47.000","2019-04-15T09:44:02.000","1","1.30","1","N","125","90","1","7.5","2.5","0.5","2.15","0","0.3","12.95","2.5"
"1","2019-04-15T09:51:26.000","2019-04-15T10:02:18.000","1","1.50","1","N","186","163","1","9","2.5","0.5","2.45","0","0.3","14.75","2.5"
"2","2019-04-15T09:09:57.000","2019-04-15T09:34:14.000","5","3.29","1","N","43","163","1","17","0","0.5","5.08","0","0.3","25.38","2.5"
"2","2019-04-15T09:53:17.000","2019-04-15T10:02:50.000","5","0.78","1","N","237","237","1","7.5","0","0.5","2.16","0","0.3","12.96","2.5"
"2","2019-04-15T09:08:38.000","2019-04-15T09:26:42.000","1","2.73","1","N","113","163","1","13.5","0","0.5","3","0","0.3","19.8","2.5"
"2","2019-04-15T09:30:52.000","2019-04-15T10:03:34.000","1","5.85","1","N","162","12","1","26","0","0.5","5","0","0.3","34.3","2.5"
"1","2019-04-15T09:53:27.000","2019-04-15T10:09:26.000","3","2.10","1","N","141","239","1","12","2.5","0.5","3.05","0","0.3","18.35","2.5"
"2","2019-04-15T09:18:58.000","2019-04-15T09:36:34.000","1","5.26","1","N","137","261","1","19","0","0.5","3.34","0","0.3","25.64","2.5"
"2","2019-04-15T09:45:10.000","2019-04-15T09:48:06.000","1","0.80","1","N","125","231","1","4.5","0","0.5","1.56","0","0.3","9.36","2.5"
"2","2019-04-15T09:55:14.000","2019-04-15T10:19:10.000","2","6.45","1","N","13","170","2","22","0","0.5","0","0","0.3","25.3","2.5"
"2","2019-04-15T09:16:17.000","2019-04-15T09:21:11.000","1","0.83","1","N","144","79","1","5.5","0","0.5","0.01","0","0.3","8.81","2.5"
"2","2019-04-15T09:26:27.000","2019-04-15T09:33:48.000","1","0.91","1","N","107","170","1","6.5","0","0.5","2.45","0","0.3","12.25","2.5"
"2","2019-04-15T09:50:22.000","2019-04-15T10:23:12.000","1","4.31","1","N","100","231","1","22.5","0","0.5","5.16","0","0.3","30.96","2.5"
"2","2019-04-15T09:41:14.000","2019-04-15T09:58:58.000","1","3.14","1","N","244","41","1","14","0","0.5","0","0","0.3","14.8","0"
"1","2019-04-15T09:06:12.000","2019-04-15T09:20:22.000","1","0.70","1","N","100","68","2","9.5","2.5","0.5","0","0","0.3","12.8","2.5"
"1","2019-04-15T09:31:00.000","2019-04-15T09:57:30.000","3","1.90","1","N","68","161","1","16","2.5","0.5","2","0","0.3","21.3","2.5"
"2","2019-04-15T08:55:58.000","2019-04-15T09:00:06.000","1","1.14","1","N","140","263","1","5.5","0","0.5","1","0","0.3","9.8","2.5"
"2","2019-04-15T09:37:53.000","2019-04-15T09:48:13.000","1","0.87","1","N","48","68","1","8","0","0.5","2.26","0","0.3","13.56","2.5"
"2","2019-04-15T09:42:06.000","2019-04-15T10:02:46.000","1","1.10","1","N","229","137","1","13","0","0.5","3.26","0","0.3","19.56","2.5"
"2","2019-04-15T09:07:59.000","2019-04-15T09:15:18.000","1","0.90","1","N","236","237","1","6.5","0","0.5","1.96","0","0.3","11.76","2.5"
"2","2019-04-15T09:19:55.000","2019-04-15T09:29:31.000","1","1.10","1","N","237","140","1","7.5","0","0.5","1.62","0","0.3","12.42","2.5"
"2","2019-04-15T09:35:23.000","2019-04-15T09:55:25.000","1","6.47","1","N","140","87","2","20.5","0","0.5","0","0","0.3","23.8","2.5"
"2","2019-04-15T09:15:26.000","2019-04-15T09:30:39.000","1","2.04","1","N","161","68","1","11.5","0","0.5","2.96","0","0.3","17.76","2.5"
"2","2019-04-15T09:36:07.000","2019-04-15T09:40:25.000","1","0.93","1","N","158","246","1","5.5","0","0.5","1.76","0","0.3","10.56","2.5"
"2","2019-04-15T09:49:38.000","2019-04-15T09:57:57.000","1","1.06","1","N","186","48","1","7.5","0","0.5","2.16","0","0.3","12.96","2.5"
"1","2019-04-15T09:10:24.000","2019-04-15T09:20:37.000","1","1.40","1","N","237","143","1","8.5","2.5","0.5","1.77","0","0.3","13.57","2.5"
"1","2019-04-15T09:24:07.000","2019-04-15T09:42:47.000","1","2.40","1","N","239","140","1","13.5","2.5","0.5","3.02","0","0.3","19.82","2.5"
"1","2019-04-15T09:55:30.000","2019-04-15T10:04:33.000","1","1.00","1","N","237","263","1","7.5","2.5","0.5","3.2","0","0.3","14","2.5"
"1","2019-04-15T09:14:36.000","2019-04-15T09:23:27.000","1","1.40","1","N","143","236","1","7.5","2.5","0.5","3.2","0","0.3","14","2.5"
"1","2019-04-15T09:39:01.000","2019-04-15T09:45:00.000","1","1.20","1","N","143","239","1","6.5","2.5","0.5","1.95","0","0.3","11.75","2.5"
"1","2019-04-15T09:58:14.000","2019-04-15T10:15:00.000","1","2.80","1","N","143","43","1","13.5","2.5","0.5","0","0","0.3","16.8","2.5"
"2","2019-04-15T09:21:40.000","2019-04-15T09:29:24.000","1","0.53","1","N","237","163","1","6.5","0","0.5","1","0","0.3","10.8","2.5"
"2","2019-04-15T09:13:57.000","2019-04-15T09:35:38.000","1","2.38","1","N","107","161","1","14.5","0","0.5","2","0","0.3","21.75","2.5"
"2","2019-04-15T09:40:21.000","2019-04-15T09:55:47.000","1","1.12","1","N","161","48","2","10.5","0","0.5","0","0","0.3","13.8","2.5"
