"evnt_key","violation_date","violation_time","chg_law_cd","violation_code","veh_category","city_nm","rpt_owning_cmd","x_coord_cd","y_coord_cd","latitude","longitude","location_point","juris_cd"
"263349803","2023-02-10T00:00:00.000","01:30:00","VTL","1110A","CAR/SUV","BROOKLYN","083","1003031","193335","40.69731671","-73.93226994","POINT (-73.93226994 40.69731671)","01"
"264211496","2023-02-25T00:00:00.000","11:58:00","VTL","1111D1N","CAR/SUV","BRONX","050","1010070","258713","40.87674392","-73.90663386","POINT (-73.90663386 40.87674392)","01"
"262101941","2023-01-18T00:00:00.000","13:05:00","VTL","1160D","CAR/SUV","MANHATTAN","009","986680","204407","40.72772631","-73.99123267","POINT (-73.99123267 40.72772631)","01"
"262409013","2023-01-24T00:00:00.000","11:00:00","VTL","1160B","CAR/SUV","BRONX","049","1023908","251945","40.85811652","-73.85663523","POINT (-73.85663523 40.85811652)","01"
"261851906","2023-01-13T00:00:00.000","09:54:19","VTL","1110A","CAR/SUV","BRONX","052","1009403","253761","40.86315413","-73.90906434","POINT (-73.90906434 40.86315413)","01"
"261901713","2023-01-13T00:00:00.000","12:47:00","VTL","1229C3A","CAR/SUV","MANHATTAN","018","986632","219923","40.77031383","-73.99140036","POINT (-73.99140036 40.77031383)","01"
"262093022","2023-01-18T00:00:00.000","08:51:29","VTL","1229C1B","CAR/SUV","BROOKLYN","061","995073","156476","40.59616006","-73.96102806","POINT (-73.96102806 40.59616006)","01"
"261860526","2023-01-13T00:00:00.000","13:05:00","VTL","4021A","ZZZ","MANHATTAN","007","987296","201153","40.71879468","-73.98901164","POINT (-73.98901164 40.71879468)","01"
"262525072","2023-01-26T00:00:00.000","05:55:00","VTL","37512A2","CAR/SUV","QUEENS","114","1005191","213407","40.75240461","-73.92441786","POINT (-73.92441786 40.75240461)","01"
"261508084","2023-01-06T00:00:00.000","23:24:11","VTL","3191U","CAR/SUV","QUEENS","114","1007408","220908","40.77298739","-73.91639023","POINT (-73.91639023 40.77298739)","01"
"263657552","2023-02-15T00:00:00.000","16:55:00","VTL","37512A2","CAR/SUV","BROOKLYN","077","995908","183618","40.67065802","-73.95797447","POINT (-73.95797447 40.67065802)","01"
"261938731","2023-01-15T00:00:00.000","09:32:00","VTL","1180D","CAR/SUV","BRONX","411","1017348","266155","40.89715387","-73.880281","POINT (-73.880281 40.89715387)","01"
"261796502","2023-01-12T00:00:00.000","11:09:00","VTL","5091","CAR/SUV","QUEENS","114","1007788","219633","40.7694951184418","-73.9150241703895","POINT (-73.9150241703895 40.7694951184418)","01"
"261428356","2023-01-05T00:00:00.000","17:05:00","VTL","1172A","CAR/SUV","BROOKLYN","069","1009037","169116","40.63082618","-73.91069951","POINT (-73.91069951 40.63082618)","01"
"261872697","2023-01-13T00:00:00.000","19:01:14","VTL","4024","CAR/SUV","BROOKLYN","412","972732","166355","40.62328325","-74.04149282","POINT (-74.04149282 40.62328325)","01"
"263090922","2023-02-06T00:00:00.000","07:05:00","VTL","1111D1N","CAR/SUV","BRONX","040","1004028","234042","40.80904488","-73.92855472","POINT (-73.92855472 40.80904488)","01"
"262409025","2023-01-24T00:00:00.000","11:22:00","VTL","1225D","CAR/SUV","QUEENS","113","1043033","184543","40.67300945","-73.78808751","POINT (-73.78808751 40.67300945)","01"
"262316163","2023-01-22T00:00:00.000","16:06:58","VTL","1110A","CAR/SUV","BROOKLYN","066","993222","161305","40.60941675","-73.96768681","POINT (-73.96768681 40.60941675)","01"
"262156987","2023-01-19T00:00:00.000","06:36:51","NYC","412M","CAR/SUV","QUEENS","102","1025829","190640","40.68984182","-73.8500701","POINT (-73.8500701 40.68984182)","01"
"263968756","2023-02-21T00:00:00.000","11:20:00","VTL","37512A2","CAR/SUV","QUEENS","114","1002454","221635","40.7749944","-73.9342742","POINT (-73.9342742 40.7749944)","01"
"261883949","2023-01-14T00:00:00.000","01:16:00","VTL","3752A1I","CAR/SUV","MANHATTAN","005","985745","201212","40.718957","-73.994603","POINT (-73.994603 40.718957)","01"
"263982263","2023-02-21T00:00:00.000","12:50:00","VTL","1163D","CAR/SUV","BROOKLYN","079","998034","188480","40.68400005","-73.95030059","POINT (-73.95030059 40.68400005)","01"
"261493029","2023-01-06T00:00:00.000","16:17:00","NYC","403A1","CAR/SUV","QUEENS","110","1017426","209374","40.74129761","-73.88027814","POINT (-73.88027814 40.74129761)","01"
"261653190","2023-01-10T00:00:00.000","10:08:04","VTL","37512A2","CAR/SUV","BRONX","050","1012807","265661","40.89580556","-73.89670714","POINT (-73.89670714 40.89580556)","01"
"262145400","2023-01-19T00:00:00.000","03:26:52","VTL","5091","CAR/SUV","MANHATTAN","030","996598","239321","40.82354776","-73.95538484","POINT (-73.95538484 40.82354776)","01"
"261909104","2023-01-14T00:00:00.000","13:20:00","VTL","37512A2","CAR/SUV","QUEENS","113","1045108","182549","40.66752236","-73.78062518","POINT (-73.78062518 40.66752236)","01"
"262031433","2023-01-17T00:00:00.000","09:35:00","VTL","37512A2","CAR/SUV","BROOKLYN","081","1005983","186617","40.67887059","-73.9216458","POINT (-73.9216458 40.67887059)","01"
"262940576","2023-02-03T00:00:00.000","02:35:00","VTL","1110A","CAR/SUV","BROOKLYN","083","1004949","193615","40.69808097","-73.92535218","POINT (-73.92535218 40.69808097)","01"
"263933974","2023-02-20T00:00:00.000","17:48:00","NYC","406A1","CAR/SUV","QUEENS","107","1045896","205384","40.73019345","-73.77757568","POINT (-73.77757568 40.73019345)","01"
"262829055","2023-02-01T00:00:00.000","14:04:07","VTL","1163AT","CAR/SUV","MANHATTAN","023","998903","225003","40.78424527","-73.94708779","POINT (-73.94708779 40.78424527)","01"
"262402152","2023-01-24T00:00:00.000","08:45:13","VTL","1120A","CAR/SUV","BROOKLYN","075","1012861","185482","40.67573572","-73.89685331","POINT (-73.89685331 40.67573572)","01"
"262306779","2023-01-22T00:00:00.000","09:40:00","VTL","1180D","CAR/SUV","BRONX","411","1031222","260591","40.88181952","-73.83013578","POINT (-73.83013578 40.88181952)","01"
"262272304","2023-01-21T00:00:00.000","10:43:00","NYC","406A2","CAR/SUV","BROOKLYN","070","996481","166379","40.62333992","-73.95594014","POINT (-73.95594014 40.62333992)","01"
"262004676","2023-01-16T00:00:00.000","21:32:59","VTL","1180D","CAR/SUV","STATEN ISLAND","442","963145","160050","40.60595968","-74.07600842","POINT (-74.07600842 40.60595968)","01"
"264216041","2023-02-25T00:00:00.000","16:14:00","VTL","1180D","CAR/SUV","BRONX","411","1019232","242024","40.83091437","-73.87359225","POINT (-73.87359225 40.83091437)","01"
"261554922","2023-01-08T00:00:00.000","01:10:00","VTL","1111D1N","CAR/SUV","QUEENS","109","1029817","220058","40.77056725","-73.83549057","POINT (-73.83549057 40.77056725)","01"
"261336663","2023-01-04T00:00:00.000","11:14:04","VTL","1160C","CAR/SUV","MANHATTAN","033","1001660","248575","40.84893878","-73.93707107","POINT (-73.93707107 40.84893878)","01"
"261744989","2023-01-11T00:00:00.000","18:23:00","NYC","403A1","CAR/SUV","BRONX","043","1023078","240343","40.82627615","-73.85970288","POINT (-73.85970288 40.82627615)","01"
"261712718","2023-01-11T00:00:00.000","04:27:32","VTL","1180D","CAR/SUV","QUEENS","102","1025829","190640","40.68984182","-73.8500701","POINT (-73.8500701 40.68984182)","01"
"261858384","2023-01-13T00:00:00.000","12:47:00","NYC","406A1","CAR/SUV","MANHATTAN","032","1001901","238191","40.82043723","-73.9362273","POINT (-73.9362273 40.82043723)","01"
"263184518","2023-02-05T00:00:00.000","20:37:00","VTL","1110A","CAR/SUV","MANHATTAN","013","988029","208946","40.74018427","-73.98636299","POINT (-73.98636299 40.74018427)","01"
"262714895","2023-01-30T00:00:00.000","13:14:40","VTL","1110A","CAR/SUV","QUEENS","108","1002924","210628","40.74478204","-73.93260783","POINT (-73.93260783 40.74478204)","01"
"261926162","2023-01-14T00:00:00.000","23:45:00","VTL","1110A","CAR/SUV","MANHATTAN","034","1006670","254235","40.86446248","-73.91894337","POINT (-73.91894337 40.86446248)","01"
"263715863","2023-02-16T00:00:00.000","10:50:00","VTL","1180D","CAR/SUV","STATEN ISLAND","121","947557","161016","40.60855207","-74.13215032","POINT (-74.13215032 40.60855207)","01"
"261618439","2023-01-09T00:00:00.000","16:57:00","VTL","1110A","CAR/SUV","BRONX","044","1005932","244916","40.83888644","-73.92164165","POINT (-73.92164165 40.83888644)","01"
"264591993","2023-03-05T00:00:00.000","01:00:00","VTL","4021A","CAR/SUV","BROOKLYN","079","995776","193059","40.69657158","-73.95843417","POINT (-73.95843417 40.69657158)","01"
"264787964","2023-03-09T00:00:00.000","16:51:09","VTL","3191U","MCL","BROOKLYN","075","1013227","183621","40.67062651","-73.89554183","POINT (-73.89554183 40.67062651)","01"
"264375018","2023-03-01T00:00:00.000","08:28:00","VTL","1229C3A","TRUCK/BUS","BROOKLYN","071","995908","183618","40.67065802","-73.95797447","POINT (-73.95797447 40.67065802)","01"
"262835396","2023-02-01T00:00:00.000","16:15:00","VTL","4024","CAR/SUV","QUEENS","113","1043888","182439","40.66722874","-73.78502387","POINT (-73.78502387 40.66722874)","01"
"262694105","2023-01-29T00:00:00.000","22:26:32","VTL","1110A","CAR/SUV","BROOKLYN","068","976380","166180","40.62279866","-74.02834994","POINT (-74.02834994 40.62279866)","01"
"262123255","2023-01-19T00:00:00.000","02:01:30","VTL","4021B1","CAR/SUV","STATEN ISLAND","121","937478","165774","40.62156431","-74.16848285","POINT (-74.16848285 40.62156431)","01"
"262701975","2023-01-30T00:00:00.000","07:09:51","VTL","1229C3A","CAR/SUV","QUEENS","413","1044889","218558","40.76636789","-73.78109161","POINT (-73.78109161 40.76636789)","01"
"262625273","2023-01-28T00:00:00.000","01:48:00","VTL","4021A","CAR/SUV","MANHATTAN","034","1007122","253831","40.863355","-73.917309","POINT (-73.917309 40.863355)","01"
"264502622","2023-03-03T00:00:00.000","15:45:00","VTL","1110A","CAR/SUV","BROOKLYN","079","996546","187436","40.6811367","-73.9556676","POINT (-73.9556676 40.6811367)","01"
"261314674","2023-01-04T00:00:00.000","05:57:00","NYC","406A1","CAR/SUV","BRONX","046","1012701","253506","40.86244422","-73.89714218","POINT (-73.89714218 40.86244422)","01"
"261919368","2023-01-14T00:00:00.000","18:54:15","VTL","1180D","CAR/SUV","QUEENS","109","1038739","211283","40.74643169","-73.80335091","POINT (-73.80335091 40.74643169)","01"
"264795097","2023-03-09T00:00:00.000","19:05:52","VTL","4024","CAR/SUV","QUEENS","413","1029258","198187","40.71054803","-73.83765644","POINT (-73.83765644 40.71054803)","01"
"262598924","2023-01-27T00:00:00.000","09:51:02","VTL","1180D","CAR/SUV","QUEENS","413","1046018","202525","40.72235364","-73.77716312","POINT (-73.77716312 40.72235364)","01"
"262006703","2023-01-16T00:00:00.000","18:39:00","VTL","1110A","CAR/SUV","MANHATTAN","009","986881","205441","40.73056433","-73.99050707","POINT (-73.99050707 40.73056433)","01"
"262768218","2023-01-31T00:00:00.000","10:14:00","VTL","1110A","TRUCK/BUS","MANHATTAN","014","988143","211260","40.74653558","-73.98595027","POINT (-73.98595027 40.74653558)","01"
"262032892","2023-01-17T00:00:00.000","15:06:19","VTL","1111D1N","CAR/SUV","MANHATTAN","010","985684","215317","40.75767176","-73.99482387","POINT (-73.99482387 40.75767176)","01"
"262755880","2023-01-31T00:00:00.000","09:36:00","NYC","406A1","CAR/SUV","QUEENS","110","1025088","213482","40.75254096","-73.85260347","POINT (-73.85260347 40.75254096)","01"
"262092975","2023-01-18T00:00:00.000","08:34:03","VTL","1160B","CAR/SUV","QUEENS","113","1043033","184543","40.67300945","-73.78808751","POINT (-73.78808751 40.67300945)","01"
"262102016","2023-01-18T00:00:00.000","14:45:00","VTL","1180D","CAR/SUV","STATEN ISLAND","442","957664","161716","40.61051775","-74.09575409","POINT (-74.09575409 40.61051775)","01"
"261345510","2023-01-04T00:00:00.000","13:30:00","VTL","1180D","CAR/SUV","QUEENS","107","1047964","205967","40.73177898","-73.77010866","POINT (-73.77010866 40.73177898)","01"
"261516456","2023-01-07T00:00:00.000","00:20:00","VTL","1111D1N","CAR/SUV","QUEENS","114","1005004","219314","40.76861825","-73.92507456","POINT (-73.92507456 40.76861825)","01"
"261786766","2023-01-12T00:00:00.000","10:14:20","NYC","404B","CAR/SUV","BRONX","041","1014420","237363","40.81813071","-73.89100017","POINT (-73.89100017 40.81813071)","01"
"261332604","2023-01-04T00:00:00.000","10:17:39","NYC","406A2","CAR/SUV","BRONX","048","1017226","251575","40.85712847","-73.88079263","POINT (-73.88079263 40.85712847)","01"
"262293924","2023-01-21T00:00:00.000","22:24:00","VTL","1172A","CAR/SUV","MANHATTAN","034","1000322","249604","40.85176561","-73.94190484","POINT (-73.94190484 40.85176561)","01"
"264342568","2023-02-28T00:00:00.000","15:40:43","VTL","1225D","CAR/SUV","MANHATTAN","020","989340","222945","40.77860729","-73.98162148","POINT (-73.98162148 40.77860729)","01"
"262768263","2023-01-31T00:00:00.000","14:38:00","VTL","37512A2","CAR/SUV","BROOKLYN","077","1004888","182840","40.6685062","-73.92560517","POINT (-73.92560517 40.6685062)","01"
"262377438","2023-01-23T00:00:00.000","23:09:15","VTL","1180D","CAR/SUV","BRONX","411","1032384","261358","40.88391843","-73.82592812","POINT (-73.82592812 40.88391843)","01"
"261340183","2023-01-04T00:00:00.000","11:22:56","VTL","1110A","CAR/SUV","BRONX","052","1009403","253761","40.86315413","-73.90906434","POINT (-73.90906434 40.86315413)","01"
"261431556","2023-01-05T00:00:00.000","19:10:06","VTL","1229C3A","CAR/SUV","BROOKLYN","412","983587","179464","40.65927211","-74.00239106","POINT (-74.00239106 40.65927211)","01"
"262108628","2023-01-18T00:00:00.000","16:52:00","VTL","1111D1N","CAR/SUV","MANHATTAN","024","993117","230925","40.80050726","-73.9679733","POINT (-73.9679733 40.80050726)","01"
"261260190","2023-01-02T00:00:00.000","20:12:00","VTL","1163D","CAR/SUV","BROOKLYN","069","1012171","167923","40.62754232","-73.89941355","POINT (-73.89941355 40.62754232)","01"
"261242427","2023-01-02T00:00:00.000","17:31:00","VTL","1110A","CAR/SUV","BROOKLYN","062","985969","158583","40.60194979","-73.99380961","POINT (-73.99380961 40.60194979)","01"
"261361553","2023-01-04T00:00:00.000","20:25:55","VTL","1229C3A","CAR/SUV","BROOKLYN","088","992737","192879","40.69608096","-73.96939384","POINT (-73.96939384 40.69608096)","01"
"261851821","2023-01-10T00:00:00.000","11:51:00","VTL","1229C3A","CAR/SUV","MANHATTAN","014","986320","213788","40.75347491","-73.99252865","POINT (-73.99252865 40.75347491)","01"
"263164352","2023-02-07T00:00:00.000","11:11:19","NYC","415B3","TRUCK/BUS","BROOKLYN","076","984125","185113","40.67476913","-74.00045063","POINT (-74.00045063 40.67476913)","01"
"264100038","2023-02-23T00:00:00.000","09:45:00","VTL","4021B1","CAR/SUV","BROOKLYN","078","991330","187303","40.6807856126343","-73.9744751162161","POINT (-73.9744751162161 40.6807856126343)","01"
"261669091","2023-01-10T00:00:00.000","16:16:14","VTL","1229C3A","CAR/SUV","STATEN ISLAND","120","962733","167990","40.62774409","-74.07751602","POINT (-74.07751602 40.62774409)","01"
"264712992","2023-03-08T00:00:00.000","16:11:00","VTL","1111D3","CAR/SUV","MANHATTAN","009","986738","202922","40.72365033","-73.99102396","POINT (-73.99102396 40.72365033)","01"
"261850345","2023-01-13T00:00:00.000","09:00:00","VTL","5091","CAR/SUV","BROOKLYN","412","973482","170421","40.6344445","-74.03879758","POINT (-74.03879758 40.6344445)","01"
"262097951","2023-01-18T00:00:00.000","12:21:44","VTL","306B","CAR/SUV","MANHATTAN","005","985787","200490","40.71697529","-73.99445547","POINT (-73.99445547 40.71697529)","01"
"262612450","2023-01-27T00:00:00.000","17:19:02","VTL","1163AT","CAR/SUV","BRONX","048","1016024","252043","40.85841739","-73.88513561","POINT (-73.88513561 40.85841739)","01"
"262563939","2023-01-26T00:00:00.000","17:32:00","VTL","1110A","CAR/SUV","MANHATTAN","017","993350","214988","40.75676417","-73.96715331","POINT (-73.96715331 40.75676417)","01"
"261717538","2023-01-11T00:00:00.000","07:56:02","VTL","5091","CAR/SUV","BRONX","043","1016698","239231","40.82324977","-73.88276106","POINT (-73.88276106 40.82324977)","01"
"263581809","2023-02-14T00:00:00.000","11:25:00","NYC","413","TRUCK/BUS","MANHATTAN","024","994544","228641","40.79423675","-73.96282263","POINT (-73.96282263 40.79423675)","01"
"263846465","2023-02-18T00:00:00.000","15:21:43","VTL","1110A","CAR/SUV","BROOKLYN","071","994685","180860","40.66308945","-73.96238749","POINT (-73.96238749 40.66308945)","01"
"263170022","2023-02-07T00:00:00.000","14:45:59","NYC","412A3","CAR/SUV","BROOKLYN","067","1008576","177607","40.65413341","-73.91232974","POINT (-73.91232974 40.65413341)","01"
"263768261","2023-02-17T00:00:00.000","02:26:00","VTL","3752A1I","CAR/SUV","BROOKLYN","077","998750","183275","40.66971236","-73.94773018","POINT (-73.94773018 40.66971236)","01"
"262305310","2023-01-22T00:00:00.000","09:12:00","VTL","1110AB","BIKE","BROOKLYN","071","995387","178144","40.65563377","-73.95986165","POINT (-73.95986165 40.65563377)","01"
"262755900","2023-01-31T00:00:00.000","09:51:00","VTL","1225D","CAR/SUV","MANHATTAN","013","986244","209939","40.74291039952612","-73.99280410305454","POINT (-73.99280410305454 40.74291039952612)","01"
"261635845","2023-01-10T00:00:00.000","02:21:00","VTL","3191U","CAR/SUV","QUEENS","102","1027403","191825","40.69308683","-73.84438683","POINT (-73.84438683 40.69308683)","01"
"262043473","2023-01-17T00:00:00.000","20:27:03","VTL","5091","MCL","BROOKLYN","088","990965","193595","40.69804773","-73.97578338","POINT (-73.97578338 40.69804773)","01"
"262294965","2023-01-22T00:00:00.000","01:15:00","VTL","37512A2","CAR/SUV","BROOKLYN","084","988540","192861","40.69603458","-73.98452924","POINT (-73.98452924 40.69603458)","01"
"261368422","2023-01-04T00:00:00.000","22:00:00","VTL","37512A2","CAR/SUV","BROOKLYN","071","999517","183218","40.66955462","-73.94496542","POINT (-73.94496542 40.66955462)","01"
"262714935","2023-01-30T00:00:00.000","14:03:19","NYC","403A1","CAR/SUV","MANHATTAN","006","983478","206559","40.73363332","-74.00278558","POINT (-74.00278558 40.73363332)","01"
"261472482","2023-01-05T00:00:00.000","15:53:00","NYC","405B1","CAR/SUV","MANHATTAN","018","985816","220342","40.77146406","-73.99434623","POINT (-73.99434623 40.77146406)","01"
"262028922","2023-01-17T00:00:00.000","11:24:00","VTL","1110A","CAR/SUV","BRONX","040","1004028","234042","40.80904488","-73.92855472","POINT (-73.92855472 40.80904488)","01"
"261291908","2023-01-04T00:00:00.000","01:14:08","VTL","1180D","CAR/SUV","STATEN ISLAND","121","933131","158899","40.60266987","-74.1840896","POINT (-74.1840896 40.60266987)","01"
"263300589","2023-02-09T00:00:00.000","10:11:18","VTL","1235","BIKE","MANHATTAN","019","997355","220666","40.77234378","-73.9526861","POINT (-73.9526861 40.77234378)","01"
"263802115","2023-02-17T00:00:00.000","17:44:20","VTL","1225D","CAR/SUV","QUEENS","106","1032881","185986","40.67703174","-73.82467491","POINT (-73.82467491 40.67703174)","01"
"264291004","2023-02-27T00:00:00.000","13:56:42","VTL","1229C2A","CAR/SUV","QUEENS","102","1030953","194101","40.69932415739","-73.831570887672","POINT (-73.831570887672 40.69932415739)","01"
"264827050","2023-03-10T00:00:00.000","06:04:37","VTL","37512A2","CAR/SUV","QUEENS","108","1009947","211037","40.74588702","-73.90726115","POINT (-73.90726115 40.74588702)","01"
"262988694","2023-02-03T00:00:00.000","12:35:00","VTL","1160A","CAR/SUV","MANHATTAN","018","989934","214492","40.75540563","-73.97948387","POINT (-73.97948387 40.75540563)","01"
"263505576","2023-02-13T00:00:00.000","07:12:18","VTL","1180D","CAR/SUV","STATEN ISLAND","442","947791","160927","40.60831699","-74.13130857","POINT (-74.13130857 40.60831699)","01"
"263465044","2023-02-12T00:00:00.000","06:51:52","VTL","1180D","CAR/SUV","BRONX","411","1032346","261446","40.88415186","-73.82606351","POINT (-73.82606351 40.88415186)","01"
"261922554","2023-01-13T00:00:00.000","23:15:00","VTL","3752A1","CAR/SUV","MANHATTAN","034","1004753","254803","40.86602613","-73.92587229","POINT (-73.92587229 40.86602613)","01"
"262837608","2023-02-01T00:00:00.000","11:48:00","VTL","1229C1A","CAR/SUV","QUEENS","115","1014024","215655","40.75854946","-73.89252708","POINT (-73.89252708 40.75854946)","01"
"262418069","2023-01-24T00:00:00.000","17:57:30","VTL","1126A","CAR/SUV","BRONX","044","1008000","247210","40.84517748","-73.91415982","POINT (-73.91415982 40.84517748)","01"
"262046812","2023-01-17T00:00:00.000","20:54:00","VTL","37512A2","CAR/SUV","MANHATTAN","014","987146","215280","40.75757","-73.989544","POINT (-73.989544 40.75757)","01"
"264338739","2023-02-28T00:00:00.000","13:11:02","NYC","4014B","TRUCK/BUS","BROOKLYN","066","991565","172780","40.64091474","-73.97364216","POINT (-73.97364216 40.64091474)","01"
"262017454","2023-01-17T00:00:00.000","07:15:15","VTL","1229C3A","CAR/SUV","BROOKLYN","060","991314","151625","40.58284882","-73.97456871","POINT (-73.97456871 40.58284882)","01"
"262036214","2023-01-17T00:00:00.000","16:37:00","VTL","1163B","MCL","BROOKLYN","062","984623","156877","40.59726732","-73.99865686","POINT (-73.99865686 40.59726732)","01"
"261688904","2023-01-11T00:00:00.000","00:10:00","NYC","406A1","CAR/SUV","MANHATTAN","019","994255","216617","40.76123438","-73.96388427","POINT (-73.96388427 40.76123438)","01"
"261907164","2023-01-14T00:00:00.000","13:36:52","VTL","5091","CAR/SUV","BRONX","044","1010769","246044","40.84196927","-73.90415637","POINT (-73.90415637 40.84196927)","01"
"262645396","2023-01-28T00:00:00.000","14:11:42","VTL","1225C2A","CAR/SUV","BROOKLYN","094","1001400","201900","40.72082891","-73.93813001","POINT (-73.93813001 40.72082891)","01"
"262482462","2023-01-25T00:00:00.000","16:14:34","VTL","1110A","CAR/SUV","MANHATTAN","010","986170","215374","40.75782811","-73.9930696","POINT (-73.9930696 40.75782811)","01"
"262291205","2023-01-21T00:00:00.000","14:17:00","VTL","1110A","CAR/SUV","MANHATTAN","019","994382","216844","40.76185729","-73.96342549","POINT (-73.96342549 40.76185729)","01"
"261786304","2023-01-12T00:00:00.000","08:34:56","VTL","5091","CAR/SUV","MANHATTAN","020","988438","221323","40.7741558","-73.98487935","POINT (-73.98487935 40.7741558)","01"
"264968540","2023-03-11T00:00:00.000","22:15:07","VTL","37512A2","CAR/SUV","BRONX","043","1019334","242431","40.83202277","-73.87322012","POINT (-73.87322012 40.83202277)","01"
"261610014","2023-01-09T00:00:00.000","10:50:00","VTL","1225C2A","CAR/SUV","BROOKLYN","094","997282","204143","40.7270006940205","-73.9529831112437","POINT (-73.9529831112437 40.7270006940205)","01"
"262598878","2023-01-27T00:00:00.000","09:16:00","VTL","5092","MCL","QUEENS","114","1006025","218684","40.7668866","-73.92139062","POINT (-73.92139062 40.7668866)","01"
"262020765","2023-01-17T00:00:00.000","08:19:30","VTL","1229C3B","CAR/SUV","BRONX","049","1020327","251288","40.85633","-73.869581","POINT (-73.869581 40.85633)","01"
"263161224","2023-02-07T00:00:00.000","10:55:00","VTL","1163AT","CAR/SUV","MANHATTAN","007","988196","200763","40.71772387","-73.98576515","POINT (-73.98576515 40.71772387)","01"
"262430101","2023-01-25T00:00:00.000","03:07:00","VTL","1180D","CAR/SUV","NEW YORK","033","1001891","245600","40.8407811088581","-73.9362453818218","POINT (-73.9362453818218 40.8407811088581)","01"
"262263293","2023-01-21T00:00:00.000","05:50:00","VTL","1180D","CAR/SUV","BROOKLYN","077","993280","184460","40.67297219","-73.96744693","POINT (-73.96744693 40.67297219)","01"
"261935065","2023-01-15T00:00:00.000","08:08:00","VTL","1110A","CAR/SUV","BROOKLYN","068","980155","170246","40.63396152","-74.0147538","POINT (-74.0147538 40.63396152)","01"
"262612411","2023-01-27T00:00:00.000","16:50:25","VTL","5091","CAR/SUV","NEW YORK","028","997407","233806","40.8084177460021","-73.9524740603515","POINT (-73.9524740603515 40.8084177460021)","01"
"261532155","2023-01-07T00:00:00.000","13:12:00","VTL","1110A","CAR/SUV","QUEENS","114","1007788","219633","40.7694951184418","-73.9150241703895","POINT (-73.9150241703895 40.7694951184418)","01"
"262534910","2023-01-26T00:00:00.000","09:46:00","VTL","1110A","CAR/SUV","QUEENS","105","1054512","200149","40.71576046","-73.74654319","POINT (-73.74654319 40.71576046)","01"
"261862869","2023-01-13T00:00:00.000","15:05:32","VTL","1110A","CAR/SUV","BROOKLYN","060","995463","149858","40.57799448","-73.95963472","POINT (-73.95963472 40.57799448)","01"
"263418327","2023-02-11T00:00:00.000","10:05:16","NYC","403C1","CAR/SUV","MANHATTAN","013","987139","209443","40.74154875","-73.98957446","POINT (-73.98957446 40.74154875)","01"
"262538129","2023-01-26T00:00:00.000","08:24:00","VTL","37512A2","CAR/SUV","BROOKLYN","071","996218","181819","40.66571975","-73.95686016","POINT (-73.95686016 40.66571975)","01"
"262484959","2023-01-25T00:00:00.000","17:10:00","VTL","1110A","CAR/SUV","BRONX","041","1015856","240896","40.82782277","-73.88579547","POINT (-73.88579547 40.82782277)","01"
"261782934","2023-01-12T00:00:00.000","05:35:00","VTL","1110A","CAR/SUV","QUEENS","115","1018591","219961","40.77035175","-73.87601995","POINT (-73.87601995 40.77035175)","01"
"263188598","2023-02-08T00:00:00.000","00:44:00","VTL","1163D","CAR/SUV","QUEENS","105","1059866","209254","40.7407072","-73.72712746","POINT (-73.72712746 40.7407072)","01"
"263325145","2023-02-09T00:00:00.000","16:01:00","VTL","1110A","CAR/SUV","BRONX","044","1007027","245405","40.84022585","-73.91768268","POINT (-73.91768268 40.84022585)","01"
"263858771","2023-02-18T00:00:00.000","23:21:44","VTL","1180D","CAR/SUV","STATEN ISLAND","442","958183","161611","40.61023109","-74.09388445","POINT (-74.09388445 40.61023109)","01"
"262717934","2023-01-30T00:00:00.000","15:51:51","VTL","4024","CAR/SUV","BRONX","042","1009516","239520","40.82406645","-73.90870947","POINT (-73.90870947 40.82406645)","01"
"261415919","2023-01-05T00:00:00.000","12:05:00","VTL","306BG","MCL","QUEENS","114","1007788","219633","40.7694951184418","-73.9150241703895","POINT (-73.9150241703895 40.7694951184418)","01"
"261717566","2023-01-11T00:00:00.000","08:14:00","VTL","1163AT","CAR/SUV","BRONX","048","1018012","245177","40.83956489","-73.87798349","POINT (-73.87798349 40.83956489)","01"
"261914147","2023-01-14T00:00:00.000","16:38:04","VTL","1111D1N","CAR/SUV","MANHATTAN","028","1000098","232836","40.80574267","-73.94275414","POINT (-73.94275414 40.80574267)","01"
"261865590","2023-01-13T00:00:00.000","15:38:00","VTL","1180D","CAR/SUV","BROOKLYN","412","974440","161588","40.61020087","-74.03533315","POINT (-74.03533315 40.61020087)","01"
"262853731","2023-02-01T00:00:00.000","21:05:00","VTL","1110A","CAR/SUV","BRONX","043","1016698","239231","40.82324977","-73.88276106","POINT (-73.88276106 40.82324977)","01"
"263526925","2023-02-13T00:00:00.000","10:46:29","VTL","1180D","CAR/SUV","STATEN ISLAND","442","927241","142405","40.55736952","-74.20516296","POINT (-74.20516296 40.55736952)","01"
"262826218","2023-02-01T00:00:00.000","13:00:12","VTL","1163AT","CAR/SUV","MANHATTAN","023","1000190","227329","40.79062729","-73.94243489","POINT (-73.94243489 40.79062729)","01"
"262416560","2023-01-24T00:00:00.000","16:24:00","VTL","4021B2","CAR/SUV","MANHATTAN","005","986219","201582","40.71997248","-73.99289676","POINT (-73.99289676 40.71997248)","01"
