"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"VTS","2014-08-09T16:21:00.000","2014-08-09T16:26:00.000","2","0.82999999999999996","-73.994816999999998","40.740167",,"-73.985150000000004","40.744587000000003","UNK","5.5","0.5","0.66000000000000003","0","6.6600000000000001","0",,"1"
"VTS","2014-03-22T13:45:00.000","2014-03-22T14:02:00.000","6","4.2300000000000004","-73.992104999999995","40.725431999999998",,"-73.953642000000002","40.776936999999997","CRD","16","0.5","1.5","0","18","0",,"1"
"VTS","2014-10-05T10:57:00.000","2014-10-05T11:14:00.000","5","2.9900000000000002","-74.016130000000004","40.705134999999999",,"-73.991952999999995","40.714874999999999","CRD","13.5","0.5","1","0","15","0",,"1"
"VTS","2014-09-10T09:09:00.000","2014-09-10T09:14:00.000","1","1.1200000000000001","-73.956433000000004","40.767307000000002",,"-73.953973000000005","40.779724999999999","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-08-05T14:05:00.000","2014-08-05T14:05:00.000","1","0","-73.985832000000002","40.768897000000003",,"0","0","CRD","52","0.5","2.5","0","55","0",,"2"
"CMT","2014-03-29T18:25:27.000","2014-03-29T18:37:48.000","1","2.8999999999999999","-74.004497000000001","40.728628999999998","N","-73.996270999999993","40.758656000000002","CSH","12.5","0.5","0","0","13","0",,"1"
"VTS","2014-07-27T17:56:00.000","2014-07-27T18:06:00.000","1","1.8899999999999999","-73.978593000000004","40.787610000000001",,"-73.961082000000005","40.771765000000002","CRD","9.5","0.5","0","0","10","0",,"1"
"VTS","2014-10-07T22:42:00.000","2014-10-07T22:49:00.000","3","1.76","-73.965684999999993","40.790367000000003",,"-73.949214999999995","40.774971999999998","CRD","8","0.5","1.7","0","10.699999999999999","0.5",,"1"
"VTS","2014-09-19T22:30:00.000","2014-09-19T22:46:00.000","3","3.1800000000000002","-73.991586999999996","40.749890000000001",,"-73.956627999999995","40.775379999999998","CRD","13","0.5","2","0","16","0.5",,"1"
"CMT","2014-05-14T02:12:03.000","2014-05-14T02:26:36.000","1","4.2999999999999998","-73.991986999999995","40.737475000000003","N","-73.958117999999999","40.717440000000003","CSH","15","0.5","0","0","16","0.5",,"1"
"CMT","2014-02-25T23:10:39.000","2014-02-25T23:20:41.000","1","1.8","-73.982551999999998","40.771638000000003","N","-73.973854000000003","40.754908","CSH","9","0.5","0","0","10","0.5",,"1"
"CMT","2014-01-17T14:49:06.000","2014-01-17T14:52:52.000","1","0.90000000000000002","-73.963683000000003","40.761527000000001","N","-73.968656999999993","40.750224000000003","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-10-13T18:52:00.000","2014-10-13T19:06:00.000","2","3.4100000000000001","-73.956819999999993","40.760710000000003",,"-73.956819999999993","40.760710000000003","CSH","13","0.5","0","0","13.5","0",,"1"
"CMT","2014-10-16T13:23:02.000","2014-10-16T13:34:08.000","1","2.3999999999999999","-74.008106999999995","40.742227","N","-73.982816999999997","40.767674","CSH","10.5","0.5","0","0","11","0",,"1"
"VTS","2014-10-18T08:25:00.000","2014-10-18T08:35:00.000","1","1.5","-73.982005000000001","40.768971999999998",,"-73.961455000000001","40.768737000000002","CRD","8.5","0.5","1.3","0","10.300000000000001","0",,"1"
"VTS","2014-12-26T02:11:00.000","2014-12-26T02:17:00.000","2","1.6699999999999999","-74.006159999999994","40.739849999999997",,"-73.988039999999998","40.745927000000002","CRD","7","0.5","1.5","0","9.5","0.5",,"1"
"VTS","2014-06-27T19:55:00.000","2014-06-27T20:31:00.000","1","3.6499999999999999","-73.978926999999999","40.76426",,"-74.004581999999999","40.741962000000001","CRD","23","0.5","4.7999999999999998","0","29.300000000000001","1",,"1"
"CMT","2014-12-06T12:26:50.000","2014-12-06T12:55:28.000","2","7.7000000000000002","-73.988009000000005","40.764687000000002","N","-73.988878999999997","40.693452999999998","CSH","27","0.5","0","0","27.5","0",,"1"
"VTS","2014-03-02T00:25:00.000","2014-03-02T01:04:00.000","1","8.5299999999999994","-73.951644999999999","40.777929999999998",,"-74.015339999999995","40.709851999999998","CRD","34","0.5","8.6199999999999992","0","43.619999999999997","0.5",,"1"
"CMT","2014-03-12T22:11:22.000","2014-03-12T22:23:52.000","2","3","-73.981388999999993","40.763485000000003","N","-73.946591999999995","40.781502000000003","CRD","11.5","0.5","2.5","0","15","0.5",,"1"
"VTS","2014-09-09T22:37:00.000","2014-09-09T22:50:00.000","1","2.8900000000000001","0","0",,"0","0","CRD","12.5","0.5","3.8999999999999999","0","17.399999999999999","0.5",,"1"
"CMT","2014-06-22T20:38:30.000","2014-06-22T20:51:01.000","1","2.2999999999999998","-74.002758999999998","40.760651000000003","N","-73.979669000000001","40.739919","CRD","11","0.5","1.5","0","13.5","0.5",,"1"
"VTS","2014-05-28T16:25:00.000","2014-05-28T16:27:00.000","4","0.46000000000000002","-74.006979999999999","40.735042",,"-73.999849999999995","40.734476999999998","CRD","4","0.5","1","0","6.5","1",,"1"
"CMT","2014-03-16T02:38:13.000","2014-03-16T02:41:53.000","1","0.40000000000000002","-73.954790000000003","40.708843999999999","N","-73.951694000000003","40.714562999999998","CSH","4.5","0.5","0","0","5.5","0.5",,"1"
"VTS","2014-01-17T21:21:00.000","2014-01-17T21:28:00.000","1","1.71","-73.978657999999996","40.736821999999997",,"-73.987714999999994","40.722827000000002","CRD","7.5","0.5","1","0","9.5","0.5",,"1"
"VTS","2014-07-01T22:29:00.000","2014-07-01T22:35:00.000","2","0.81999999999999995","-73.986701999999994","40.740392",,"-73.983836999999994","40.749195","CSH","6","0.5","0","0","7","0.5",,"1"
"CMT","2014-09-14T21:41:47.000","2014-09-14T21:51:11.000","1","1.3","-73.989373999999998","40.752510999999998","N","-73.982247999999998","40.740017999999999","CRD","7.5","0.5","1.7","0","10.199999999999999","0.5",,"1"
"VTS","2014-01-02T08:58:00.000","2014-01-02T09:24:00.000","1","8.2699999999999996","-73.862752","40.769032000000003",,"-73.977327000000002","40.764584999999997","CRD","27","0.5","0","0","27.5","0",,"1"
"CMT","2014-10-01T15:52:37.000","2014-10-01T16:00:09.000","1","1.8","-73.977266999999998","40.784500999999999","N","-73.960691999999995","40.807313000000001","CRD","8","0.5","2.8500000000000001","0","12.35","1",,"1"
"CMT","2014-10-06T14:22:02.000","2014-10-06T14:34:59.000","2","3.2999999999999998","-74.015968999999998","40.711308000000002","N","-73.995018000000002","40.750053000000001","CSH","12.5","0.5","0","0","13","0",,"1"
"CMT","2014-07-31T10:05:34.000","2014-07-31T10:11:43.000","1","0.80000000000000004","-73.991791000000006","40.750076","Y","-73.986504999999994","40.742663999999998","CSH","5.5","0.5","0","0","6","0",,"1"
"CMT","2014-08-16T02:20:46.000","2014-08-16T02:22:09.000","1","0.29999999999999999","-73.988923999999997","40.718964999999997","Y","-73.988861999999997","40.722217000000001","CSH","3","0.5","0","0","4","0.5",,"1"
"VTS","2014-02-08T11:01:00.000","2014-02-08T11:08:00.000","1","1.0600000000000001","-73.954149999999998","40.766979999999997",,"-73.965940000000003","40.758879999999998","CRD","6.5","0.5","1.6200000000000001","0","8.6199999999999992","0",,"1"
"VTS","2014-09-02T10:47:00.000","2014-09-02T10:52:00.000","2","0.69999999999999996","-73.969468000000006","40.762656999999997",,"-73.977144999999993","40.766210000000001","CSH","5.5","0.5","0","0","6","0",,"1"
"CMT","2014-08-21T10:40:03.000","2014-08-21T10:52:00.000","1","2.5","-73.991461999999999","40.730801999999997","N","-74.014809999999997","40.711219","CSH","11","0.5","0","0","11.5","0",,"1"
"CMT","2014-09-08T08:22:55.000","2014-09-08T08:26:29.000","1","0.29999999999999999","-73.983262999999994","40.763402999999997","N","-73.989552000000003","40.766177999999996","CSH","4.5","0.5","0","0","5","0",,"1"
"VTS","2014-11-21T08:11:00.000","2014-11-21T08:25:00.000","2","1.79","-73.991474999999994","40.763812000000001",,"-73.984116999999998","40.748995000000001","CSH","10.5","0.5","0","0","11","0",,"1"
"VTS","2014-05-31T12:12:00.000","2014-05-31T12:22:00.000","5","1.3899999999999999","-74.005234999999999","40.732322000000003",,"-73.999696999999998","40.719994999999997","CRD","8.5","0.5","1.7","0","10.699999999999999","0",,"1"
"CMT","2014-10-06T07:25:05.000","2014-10-06T07:38:33.000","1","2.5","-73.951746","40.769488000000003","N","-73.960500999999994","40.775900999999998","CRD","11.5","0.5","3","0","15","0",,"1"
"CMT","2014-05-16T19:48:07.000","2014-05-16T19:59:43.000","4","0.69999999999999996","-73.975907000000007","40.764879999999998","N","-73.979534000000001","40.762354000000002","CSH","8.5","0.5","0","0","10","1",,"1"
"CMT","2014-01-02T18:35:56.000","2014-01-02T19:01:41.000","1","7","-73.999433999999994","40.732570000000003","N","-74.008233000000004","40.649442000000001","CRD","23.5","0.5","0","0","25","1",,"1"
"CMT","2014-09-29T09:44:21.000","2014-09-29T09:49:24.000","1","1.2","-73.990397000000002","40.751576","N","-74.004591000000005","40.741954","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-10-17T19:35:00.000","2014-10-17T19:50:00.000","1","1.9199999999999999","-74.000901999999996","40.731631999999998",,"-73.984672000000003","40.753630000000001","CRD","10.5","0.5","2.2999999999999998","0","14.300000000000001","1",,"1"
"CMT","2014-05-05T13:11:48.000","2014-05-05T13:30:16.000","2","2.3999999999999999","-73.984728000000004","40.768282999999997","N","-73.989366000000004","40.741745000000002","CSH","13.5","0.5","0","0","14","0",,"1"
"VTS","2014-11-06T22:27:00.000","2014-11-06T22:45:00.000","1","4.5199999999999996","-73.974000000000004","40.759072000000003",,"-73.955690000000004","40.725382000000003","CRD","17","0.5","3.5","0","21.5","0.5",,"1"
"CMT","2014-07-11T15:03:47.000","2014-07-11T15:12:31.000","1","1","-73.978447000000003","40.762515","Y","-73.983386999999993","40.750112999999999","CSH","7.5","0.5","0","0","8","0",,"1"
"VTS","2014-11-09T15:24:00.000","2014-11-09T15:30:00.000","1","0.93000000000000005","-73.999944999999997","40.730387",,"-74.006514999999993","40.739182","CSH","6","0.5","0","0","6.5","0",,"1"
"CMT","2014-02-24T07:24:02.000","2014-02-24T07:31:02.000","1","1.3999999999999999","-74.006551000000002","40.732523999999998","N","-74.013597000000004","40.715985000000003","CSH","7.5","0.5","0","0","8","0",,"1"
"VTS","2014-09-03T06:54:00.000","2014-09-03T07:04:00.000","2","1.3100000000000001","-73.965132999999994","40.759515",,"-73.957130000000006","40.773136999999998","CSH","8","0.5","0","0","8.5","0",,"1"
"CMT","2014-10-30T23:16:06.000","2014-10-30T23:21:03.000","1","0.80000000000000004","-73.983485999999999","40.755991999999999","N","-73.988258999999999","40.76408","CSH","5.5","0.5","0","0","6.5","0.5",,"1"
"CMT","2014-01-05T22:18:25.000","2014-01-05T22:33:26.000","1","4.2000000000000002","-73.980428000000003","40.775418000000002","N","-74.009484999999998","40.723714999999999","CSH","14.5","0.5","0","0","15.5","0.5",,"1"
"CMT","2014-11-02T12:10:00.000","2014-11-02T12:32:00.000","1","2.5","-73.985817999999995","40.758495000000003","N","-73.974795","40.783397999999998","CSH","15","0.5","0","0","15.5","0",,"1"
"CMT","2014-06-12T18:57:21.000","2014-06-12T19:12:25.000","1","2.2000000000000002","-74.004385999999997","40.747720000000001","N","-73.997425000000007","40.726044999999999","CSH","11.5","0.5","0","0","13","1",,"1"
"CMT","2014-12-15T07:57:49.000","2014-12-15T08:01:58.000","1","0.80000000000000004","-73.982562999999999","40.767063999999998","N","-73.981020000000001","40.759842999999996","CRD","5","0.5","1.1000000000000001","0","6.5999999999999996","0",,"1"
"CMT","2014-03-21T09:31:20.000","2014-03-21T10:09:19.000","2","9.5","-73.969493999999997","40.756866000000002","N","-73.870470999999995","40.773921000000001","CRD","35.5","0.5","8.25","5.3300000000000001","49.579999999999998","0",,"1"
"CMT","2014-12-26T20:21:52.000","2014-12-26T20:29:23.000","1","2","-73.995734999999996","40.764336999999998","N","-74.007561999999993","40.740822999999999","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"CMT","2014-03-21T16:32:13.000","2014-03-21T16:35:28.000","2","0.5","-73.974502999999999","40.793308000000003","N","-73.969364999999996","40.800350000000002","CSH","4.5","0.5","0","0","6","1",,"1"
"CMT","2014-03-24T18:12:07.000","2014-03-24T18:21:38.000","1","1.7","-73.973033999999998","40.760562999999998","N","-73.978138000000001","40.741813999999998","CRD","8.5","0.5","11","0","21","1",,"1"
"CMT","2014-01-18T20:54:54.000","2014-01-18T20:59:30.000","1","0.69999999999999996","-73.989622999999995","40.757078999999997","N","-73.993955999999997","40.752464000000003","CSH","5","0.5","0","0","6","0.5",,"1"
"CMT","2014-07-27T14:53:48.000","2014-07-27T14:56:29.000","1","0.20000000000000001","-74.004232999999999","40.721677","N","-74.001793000000006","40.724620999999999","CRD","4","0.5","1","0","5.5","0",,"1"
"CMT","2014-01-04T06:41:40.000","2014-01-04T06:50:24.000","1","2.2000000000000002","-73.969238000000004","40.754069999999999","N","-73.992508000000001","40.745615000000001","CSH","9","0.5","0","0","9.5","0",,"1"
"VTS","2014-06-29T23:20:00.000","2014-06-29T23:29:00.000","5","3.7799999999999998","-73.999825000000001","40.742691999999998",,"-73.976912999999996","40.787562000000001","CRD","12","0.5","2.5","0","15.5","0.5",,"1"
"CMT","2014-10-24T04:08:34.000","2014-10-24T04:21:38.000","1","4.4000000000000004","-73.983354000000006","40.763091000000003","N","-74.005782999999994","40.707875000000001","CSH","14","0.5","0","0","15","0.5",,"1"
"CMT","2014-10-15T10:08:52.000","2014-10-15T10:12:03.000","1","0.5","-73.971041","40.764271000000001","N","-73.966196999999994","40.770831000000001","CRD","4","0.5","0.90000000000000002","0","5.4000000000000004","0",,"1"
"VTS","2014-01-20T15:59:00.000","2014-01-20T16:12:00.000","1","2.77","-73.983827000000005","40.770097",,"-73.965881999999993","40.80395","CSH","11.5","0.5","0","0","12","0",,"1"
"VTS","2014-09-27T12:43:00.000","2014-09-27T13:03:00.000","1","3.3599999999999999","-73.990610000000004","40.756079999999997",,"-73.996769999999998","40.720880000000001","CRD","15.5","0.5","0","0","16","0",,"1"
"CMT","2014-06-04T08:32:52.000","2014-06-04T08:39:12.000","1","0.80000000000000004","-73.988659999999996","40.752766999999999","N","-73.984320999999994","40.746676999999998","CRD","5.5","0.5","1.2","0","7.2000000000000002","0",,"1"
"CMT","2014-06-06T10:27:32.000","2014-06-06T10:33:35.000","1","1.1000000000000001","-73.988254999999995","40.755606","N","-73.99427","40.741089000000002","CSH","6","0.5","0","0","6.5","0",,"1"
"CMT","2014-07-29T18:32:17.000","2014-07-29T18:41:23.000","1","0.59999999999999998","-73.986106000000007","40.743372999999998","N","-73.992255999999998","40.749021999999997","CRD","7","0.5","1","0","9.5","1",,"1"
"VTS","2014-05-26T12:29:00.000","2014-05-26T12:32:00.000","4","0.46999999999999997","-73.964077000000003","40.765492000000002",,"-73.959536999999997","40.771037","CSH","4","0.5","0","0","4.5","0",,"1"
"CMT","2014-03-10T17:39:01.000","2014-03-10T17:42:00.000","2","1.3","-73.966468000000006","40.792791000000001","N","-73.980013999999997","40.780650000000001","CSH","5.5","0.5","0","0","7","1",,"1"
"VTS","2014-04-29T12:28:00.000","2014-04-29T12:58:00.000","1","7.8499999999999996","-73.984620000000007","40.748401999999999",,"-73.971177999999995","40.675327000000003","CSH","27.5","0.5","0","0","28","0",,"1"
"VTS","2014-12-13T12:28:00.000","2014-12-13T12:31:00.000","1","0.75","-73.970304999999996","40.789214999999999",,"-73.979196999999999","40.785172000000003","CSH","4.5","0.5","0","0","5","0",,"1"
"VTS","2014-03-14T08:33:00.000","2014-03-14T08:37:00.000","3","0.88","-73.971121999999994","40.762537000000002",,"-73.948767000000004","40.773910000000001","CSH","5.5","0.5","0","0","6","0",,"1"
"CMT","2014-11-05T08:02:44.000","2014-11-05T08:06:17.000","1","0.59999999999999998","-73.953338000000002","40.767515000000003","N","-73.950879","40.774099","CSH","4.5","0.5","0","0","5","0",,"1"
"CMT","2014-03-22T00:01:24.000","2014-03-22T00:06:44.000","3","0.69999999999999996","-74.000864000000007","40.739196999999997","N","-74.006288999999995","40.739569000000003","CSH","5","0.5","0","0","6","0.5",,"1"
"CMT","2014-11-16T15:59:52.000","2014-11-16T16:03:56.000","1","1.3999999999999999","-73.966375999999997","40.761530999999998","N","-73.953254000000001","40.778463000000002","CRD","6","0.5","1","0","7.5","0",,"1"
"CMT","2014-04-13T12:09:20.000","2014-04-13T12:13:34.000","2","1.1000000000000001","-73.979990000000001","40.765618000000003","N","-73.990392999999997","40.751603000000003","CSH","5.5","0.5","0","0","6","0",,"1"
"VTS","2014-11-04T09:54:00.000","2014-11-04T10:10:00.000","5","2.6899999999999999","-74.002880000000005","40.760485000000003",,"-73.974761999999998","40.779977000000002","CSH","13.5","0.5","0","0","14","0",,"1"
"VTS","2014-10-02T20:24:00.000","2014-10-02T20:40:00.000","1","3.2799999999999998","-73.974119999999999","40.75085",,"-73.980649999999997","40.785020000000003","CRD","14","0.5","2.8999999999999999","0","17.899999999999999","0.5",,"1"
"VTS","2014-01-16T13:35:00.000","2014-01-16T14:08:00.000","1","12.56","-73.862926999999999","40.769061999999998",,"-73.992585000000005","40.756594999999997","CSH","39","0.5","0","5.3300000000000001","44.829999999999998","0",,"1"
"CMT","2014-09-28T10:53:12.000","2014-09-28T11:04:30.000","1","2.2000000000000002","-73.980328","40.726343","N","-73.977296999999993","40.751703999999997","CRD","10.5","0.5","2.2000000000000002","0","13.199999999999999","0",,"1"
"CMT","2014-04-14T21:39:47.000","2014-04-14T21:48:59.000","1","1.8","-73.969855999999993","40.753295000000001","N","-73.982085999999995","40.770367999999998","CRD","9","0.5","1","0","11","0.5",,"1"
"CMT","2014-04-24T08:31:01.000","2014-04-24T08:44:18.000","4","2.3999999999999999","-73.982327999999995","40.756010000000003","N","-74.007338000000004","40.741166","CSH","11","0.5","0","0","11.5","0",,"1"
"VTS","2014-12-22T06:48:00.000","2014-12-22T07:01:00.000","1","3.4700000000000002","-74.015167000000005","40.716321999999998",,"-73.984022999999993","40.754947000000001","CRD","13","0.5","2","0","15.5","0",,"1"
"VTS","2014-06-14T18:31:00.000","2014-06-14T19:05:00.000","1","5.8399999999999999","-73.984449999999995","40.742809999999999",,"-73.960650000000001","40.674990000000001","CRD","25.5","0.5","5.0999999999999996","0","31.100000000000001","0",,"1"
"VTS","2014-02-09T01:24:00.000","2014-02-09T01:29:00.000","1","0.98999999999999999","-74.012180000000001","40.719121999999999",,"-74.016287000000005","40.710434999999997","CSH","6","0.5","0","0","7","0.5",,"1"
"VTS","2014-06-23T19:57:00.000","2014-06-23T20:16:00.000","1","3.6400000000000001","-73.994268000000005","40.750914999999999",,"-73.957082","40.778567000000002","CSH","16","0.5","0","0","17.5","1",,"1"
"VTS","2014-08-05T14:32:00.000","2014-08-05T14:44:00.000","1","0.46999999999999997","-73.973136999999994","40.780251999999997",,"-73.983507000000003","40.760232000000002","CSH","8","0.5","0","0","8.5","0",,"1"
"CMT","2014-12-10T10:42:02.000","2014-12-10T10:53:29.000","1","1.1000000000000001","-74.002582000000004","40.739114000000001","N","-74.008251000000001","40.729849999999999","CSH","8.5","0.5","0","0","9","0",,"1"
"CMT","2014-08-20T17:53:43.000","2014-08-20T18:13:03.000","3","2.2999999999999998","-73.987313999999998","40.761144000000002","N","-73.988853000000006","40.736604","CRD","13","0.5","1.45","0","15.949999999999999","1",,"1"
"CMT","2014-09-19T17:59:09.000","2014-09-19T18:18:18.000","1","2.7999999999999998","-74.016287000000005","40.710782999999999","N","-73.990953000000005","40.730697999999997","CRD","14.5","0.5","1.5","0","17.5","1",,"1"
"CMT","2014-08-30T12:49:10.000","2014-08-30T12:53:59.000","2","1.3999999999999999","-73.992433000000005","40.748615999999998","N","-74.008106999999995","40.739595000000001","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-12-04T20:11:00.000","2014-12-04T20:13:00.000","5","0.80000000000000004","-73.957875000000001","40.773727000000001",,"-73.952252000000001","40.781457000000003","CSH","4.5","0.5","0","0","5.5","0.5",,"1"
"CMT","2014-09-19T15:44:26.000","2014-09-19T16:03:42.000","1","3","-73.985636999999997","40.762931999999999","N","-73.96369","40.799643000000003","CSH","15","0.5","0","0","15.5","0",,"1"
"CMT","2014-06-21T02:08:31.000","2014-06-21T02:13:55.000","1","2","-73.954652999999993","40.769770999999999","N","-73.941006999999999","40.793399000000001","CRD","7.5","0.5","1.7","0","10.199999999999999","0.5",,"1"
"CMT","2014-05-20T06:12:02.000","2014-05-20T06:13:48.000","1","0.69999999999999996","-73.981572999999997","40.741332","N","-73.975271000000006","40.749842999999998","CSH","4","0.5","0","0","4.5","0",,"1"
"VTS","2014-05-19T11:15:00.000","2014-05-19T11:25:00.000","1","0.90000000000000002","-73.973609999999994","40.761189999999999",,"-73.985219999999998","40.759419999999999","CRD","7.5","0.5","1.5","0","9.5","0",,"1"
"CMT","2014-06-18T21:22:44.000","2014-06-18T21:23:04.000","1","0","-73.783512000000002","40.648626999999998","N","-73.783531999999994","40.648673000000002","NOC","2.5","0.5","0","0","3.5","0.5",,"1"
"VTS","2014-08-13T19:37:00.000","2014-08-13T19:43:00.000","1","1.1499999999999999","-73.978520000000003","40.756450000000001",,"-73.983537999999996","40.744197","CSH","6","0.5","0","0","7.5","1",,"1"
"CMT","2014-10-21T02:05:13.000","2014-10-21T02:07:56.000","1","0.59999999999999998","-73.985513999999995","40.768541999999997","Y","-73.991153999999995","40.760102000000003","CSH","4.5","0.5","0","0","5.5","0.5",,"1"
"VTS","2014-03-08T11:07:00.000","2014-03-08T11:19:00.000","1","1.77","-73.979150000000004","40.745930000000001",,"-73.993998000000005","40.750070000000001","CSH","9","0.5","0","0","9.5","0",,"1"
"CMT","2014-03-06T22:25:36.000","2014-03-06T22:37:20.000","1","2.1000000000000001","-73.983788000000004","40.743915000000001","N","-73.988150000000005","40.718784999999997","CRD","10","0.5","2.75","0","13.75","0.5",,"1"
"VTS","2014-04-10T23:49:00.000","2014-04-10T23:57:00.000","1","2.3100000000000001","-74.001530000000002","40.730960000000003",,"-73.976230000000001","40.751750000000001","CSH","9","0.5","0","0","10","0.5",,"1"
"VTS","2014-08-17T14:32:00.000","2014-08-17T14:36:00.000","6","0.62","-73.987750000000005","40.73254",,"-73.992800000000003","40.738120000000002","CRD","5","0.5","1","0","6.5","0",,"1"
"VTS","2014-11-22T09:45:00.000","2014-11-22T09:56:00.000","2","1.7","-73.977265000000003","40.774546999999998",,"-73.957679999999996","40.765546999999998","CRD","9","0.5","2.25","0","11.75","0",,"1"
"VTS","2014-01-27T21:29:00.000","2014-01-27T21:45:00.000","1","4.8300000000000001","-73.997202000000001","40.722200000000001",,"-73.952524999999994","40.775664999999996","CRD","16.5","0.5","3.3999999999999999","0","20.899999999999999","0.5",,"1"
"VTS","2014-06-06T17:33:00.000","2014-06-06T17:47:00.000","1","1.5","-73.989789999999999","40.747396999999999",,"-74.000230000000002","40.747675000000001","CRD","10.5","0.5","2.2999999999999998","0","14.300000000000001","1",,"1"
"VTS","2014-05-27T11:41:00.000","2014-05-27T12:01:00.000","1","4.0499999999999998","-74.001126999999997","40.725402000000003",,"-73.989176999999998","40.769756999999998","CRD","17","0.5","3.3999999999999999","0","20.899999999999999","0",,"1"
"CMT","2014-12-08T17:53:15.000","2014-12-08T18:01:58.000","1","1.1000000000000001","-73.997618000000003","40.729809000000003","N","-73.984568999999993","40.735188000000001","CSH","7.5","0.5","0","0","9","1",,"1"
"VTS","2014-10-30T10:33:00.000","2014-10-30T10:44:00.000","1","1.3799999999999999","-73.975637000000006","40.752127000000002",,"-73.990312000000003","40.740627000000003","CRD","8.5","0.5","1.7","0","10.699999999999999","0",,"1"
"CMT","2014-08-16T21:01:54.000","2014-08-16T21:09:47.000","1","1.2","-73.981764999999996","40.752251000000001","N","-73.971490000000003","40.757162999999998","CSH","7","0.5","0","0","8","0.5",,"1"
"CMT","2014-09-20T00:49:01.000","2014-09-20T01:02:12.000","2","2.7999999999999998","-73.994685000000004","40.750453","N","-73.976000999999997","40.788159999999998","CRD","12","0.5","1","0","14","0.5",,"1"
"VTS","2014-06-20T19:37:00.000","2014-06-20T20:02:00.000","2","4.8600000000000003","-74.007339999999999","40.74315",,"-73.949207999999999","40.754201999999999","CSH","20","0.5","0","5.3300000000000001","26.829999999999998","1",,"1"
"CMT","2014-11-17T19:29:56.000","2014-11-17T19:49:44.000","1","3.2999999999999998","-73.950423999999998","40.775570999999999","N","-73.981396000000004","40.765900999999999","CRD","15","0.5","0","0","16.5","1",,"1"
"VTS","2014-03-31T13:28:00.000","2014-03-31T13:36:00.000","1","0.89000000000000001","-74.000962000000001","40.762065",,"-73.986310000000003","40.757897","CRD","7","0.5","1.3999999999999999","0","8.9000000000000004","0",,"1"
"CMT","2014-01-25T23:00:10.000","2014-01-25T23:05:46.000","4","1.7","-73.971322999999998","40.762627000000002","N","-73.952871999999999","40.776595","CSH","7","0.5","0","0","8","0.5",,"1"
"VTS","2014-09-21T18:43:00.000","2014-09-21T18:56:00.000","1","2.8500000000000001","-73.991299999999995","40.750169999999997",,"-73.961460000000002","40.771030000000003","CSH","12","0.5","0","0","12.5","0",,"1"
"CMT","2014-06-22T12:53:36.000","2014-06-22T13:00:50.000","1","0.90000000000000002","-73.978774000000001","40.736795999999998","N","-73.995108999999999","40.744042","CRD","6.5","0.5","1.5","0","8.5","0",,"1"
"VTS","2014-03-21T18:38:00.000","2014-03-21T19:11:00.000","1","14.32","-73.790400000000005","40.643541999999997",,"-73.909115","40.765667000000001","CSH","41","0.5","0","0","42.5","1",,"1"
"CMT","2014-12-18T23:00:38.000","2014-12-18T23:14:15.000","1","2.2000000000000002","-74.002127999999999","40.737696","N","-74.015936999999994","40.715026000000002","CRD","11","0.5","5","0","17","0.5",,"1"
"CMT","2014-12-15T06:31:02.000","2014-12-15T06:33:01.000","1","0.40000000000000002","-73.991007999999994","40.750193000000003","N","-73.990821999999994","40.746509000000003","CSH","3.5","0.5","0","0","4","0",,"1"
"VTS","2014-11-18T19:23:00.000","2014-11-18T19:50:00.000","1","2.5899999999999999","-73.963414999999998","40.771904999999997",,"-73.994219999999999","40.764057000000001","CRD","17","0.5","3","0","21.5","1",,"1"
"CMT","2014-11-03T13:04:17.000","2014-11-03T13:20:11.000","1","0.90000000000000002","-73.989624000000006","40.735720999999998","N","-73.983951000000005","40.74644","CSH","10.5","0.5","0","0","11","0",,"1"
"CMT","2014-05-21T22:42:04.000","2014-05-21T22:49:53.000","1","2.2000000000000002","-73.987763000000001","40.721183000000003","N","-73.953753000000006","40.707391999999999","CRD","9","0.5","2","0","12","0.5",,"1"
"CMT","2014-12-16T13:37:42.000","2014-12-16T13:47:45.000","1","1.3","-73.972857000000005","40.758957000000002","N","-73.983828000000003","40.743105999999997","CSH","8","0.5","0","0","8.5","0",,"1"
"CMT","2014-06-20T23:35:14.000","2014-06-20T23:35:53.000","1","0","-73.984415999999996","40.757131999999999","N","-73.984189999999998","40.756917000000001","NOC","2.5","0.5","0","0","3.5","0.5",,"1"
"CMT","2014-02-14T18:02:00.000","2014-02-14T18:11:26.000","1","2.7000000000000002","-74.008070000000004","40.711914","N","-73.981212999999997","40.720823000000003","CRD","10.5","0.5","2","0","14","1",,"1"
"VTS","2014-11-09T15:54:00.000","2014-11-09T16:03:00.000","1","1.99","-73.972594999999998","40.749735000000001",,"-73.990764999999996","40.724271999999999","CRD","8.5","0.5","1.7","0","10.699999999999999","0",,"1"
