"countid","id","date","counts","status"
"10348104","100009424","2019-01-04T06:45:00.000","0","4"
"10348105","100009424","2019-01-04T07:00:00.000","0","4"
"10348106","100009424","2019-01-04T07:15:00.000","0","4"
"10348107","100009424","2019-01-04T07:30:00.000","0","4"
"10348108","100009424","2019-01-04T07:45:00.000","0","4"
"10348109","100009424","2019-01-04T08:00:00.000","0","4"
"10348110","100009424","2019-01-04T08:15:00.000","0","4"
"10348111","100009424","2019-01-04T08:30:00.000","0","4"
"10348112","100009424","2019-01-04T08:45:00.000","0","4"
"10348113","100009424","2019-01-04T09:00:00.000","0","4"
"10348114","100009424","2019-01-04T09:15:00.000","0","4"
"10348115","100009424","2019-01-04T09:30:00.000","0","4"
"10348116","100009424","2019-01-04T09:45:00.000","0","4"
"10348117","100009424","2019-01-04T10:00:00.000","0","4"
"10348118","100009424","2019-01-04T10:15:00.000","0","4"
"10348119","100009424","2019-01-04T10:30:00.000","0","4"
"10348120","100009424","2019-01-04T10:45:00.000","0","4"
"10348121","100009424","2019-01-04T11:00:00.000","0","4"
"10348122","100009424","2019-01-04T11:15:00.000","0","4"
"10348123","100009424","2019-01-04T11:30:00.000","0","4"
"10348124","100009424","2019-01-04T11:45:00.000","0","4"
"10348125","100009424","2019-01-04T12:00:00.000","0","4"
"10348126","100009424","2019-01-04T12:15:00.000","0","4"
"10348127","100009424","2019-01-04T12:30:00.000","0","4"
"10348128","100009424","2019-01-04T12:45:00.000","0","4"
"10348129","100009424","2019-01-04T13:00:00.000","0","4"
"10348130","100009424","2019-01-04T13:15:00.000","0","4"
"10348131","100009424","2019-01-04T13:30:00.000","0","4"
"10348132","100009424","2019-01-04T13:45:00.000","0","4"
"10348133","100009424","2019-01-04T14:00:00.000","0","4"
"10348134","100009424","2019-01-04T14:15:00.000","0","4"
"10348135","100009424","2019-01-04T14:30:00.000","0","4"
"10348136","100009424","2019-01-04T14:45:00.000","0","4"
"10348137","100009424","2019-01-04T15:00:00.000","0","4"
"10348138","100009424","2019-01-04T15:15:00.000","0","4"
"10348139","100009424","2019-01-04T15:30:00.000","0","4"
"10348140","100009424","2019-01-04T15:45:00.000","0","4"
