"vendorid","tpep_pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"VTS","2010-07-15T11:44:00.000","2010-07-15T11:47:00.000","5","0.40999999999999998","-73.978354999999993","40.752654999999997","1",,"-73.976911999999999","40.756010000000003","CAS","4.0999999999999996","0","0.5","0","0","4.5999999999999996","POINT (-73.978355 40.752655)","POINT (-73.976912 40.75601)"
"VTS","2010-10-23T20:58:00.000","2010-10-23T21:07:00.000","1","0.83999999999999997","-73.989622999999995","40.725932999999998","1",,"-74.002972999999997","40.726821999999999","CRD","6.0999999999999996","0.5","0.5","1.5","0","8.5999999999999996","POINT (-73.989623 40.725933)","POINT (-74.002973 40.726822)"
"CMT","2010-10-02T14:26:08.000","2010-10-02T14:34:50.000","1","1.1000000000000001","-73.974506000000005","40.753197","1","N","-73.990317000000005","40.751218999999999","CSH","6.5","0","0.5","0","0","7","POINT (-73.974506 40.753197)","POINT (-73.990317 40.751219)"
"VTS","2010-04-06T20:48:00.000","2010-04-06T20:58:00.000","1","2.1200000000000001","-73.979922999999999","40.760852","1",,"-73.979303000000002","40.786754999999999","Cre","8.0999999999999996","0.5","0.5","0.84999999999999998","0","9.9499999999999993","POINT (-73.979923 40.760852)","POINT (-73.979303 40.786755)"
"CMT","2010-10-14T21:58:54.000","2010-10-14T22:04:17.000","1","0.90000000000000002","-73.978204000000005","40.725121999999999","1","N","-73.988889999999998","40.727184999999999","CRD","4.9000000000000004","0.5","0.5","0.88","0","6.7800000000000002","POINT (-73.978204 40.725122)","POINT (-73.98889 40.727185)"
"VTS","2010-04-29T22:03:00.000","2010-04-29T22:25:00.000","1","4.8600000000000003","-74.005442000000002","40.746004999999997","1",,"-73.947382000000005","40.771748000000002","Cre","14.9","0.5","0.5","2","0","17.899999999999999","POINT (-74.005442 40.746005)","POINT (-73.947382 40.771748)"
"VTS","2010-05-23T18:01:00.000","2010-05-23T18:14:00.000","1","3.5299999999999998","-73.980481999999995","40.742558000000002","1",,"-73.943978000000001","40.776062000000003","Cre","11.300000000000001","0","0.5","2","0","13.800000000000001","POINT (-73.980482 40.742558)","POINT (-73.943978 40.776062)"
"VTS","2010-08-07T02:00:00.000","2010-08-07T02:11:00.000","5","2.8999999999999999","-73.955892000000006","40.776493000000002","1",,"-73.980258000000006","40.743431999999999","CRD","8.9000000000000004","0.5","0.5","1","0","10.9","POINT (-73.955892 40.776493)","POINT (-73.980258 40.743432)"
"VTS","2010-03-20T00:28:00.000","2010-03-20T00:34:00.000","5","2.2400000000000002","-73.985178000000005","40.727752000000002","1",,"-73.964342000000002","40.754711999999998","CSH","6.9000000000000004","0.5","0.5","0","0","7.9000000000000004","POINT (-73.985178 40.727752)","POINT (-73.964342 40.754712)"
"VTS","2010-03-13T18:04:00.000","2010-03-13T18:15:00.000","5","1.73","-73.967415000000003","40.752347999999998","1",,"-73.987813000000003","40.749009999999998","CSH","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.967415 40.752348)","POINT (-73.987813 40.74901)"
"VTS","2010-08-21T20:17:00.000","2010-08-21T20:22:00.000","2","1.01","-73.972144999999998","40.753768000000001","1",,"-73.959243000000001","40.771273000000001","CSH","4.9000000000000004","0.5","0.5","0","0","5.9000000000000004","POINT (-73.972145 40.753768)","POINT (-73.959243 40.771273)"
"CMT","2010-01-19T08:56:21.000","2010-01-19T09:00:46.000","1","0.69999999999999996","-73.989727999999999","40.733868000000001","1","0","-73.984551999999994","40.744013000000002","Cre","4.5","0","0.5","1","0","6","POINT (-73.989728 40.733868)","POINT (-73.984552 40.744013)"
"CMT","2010-08-19T21:47:33.000","2010-08-19T21:57:02.000","3","1.5","-73.985946999999996","40.743727","1","N","-73.988445999999996","40.759135000000001","CSH","7.2999999999999998","0.5","0.5","0","0","8.3000000000000007","POINT (-73.985947 40.743727)","POINT (-73.988446 40.759135)"
"CMT","2010-01-10T14:12:59.000","2010-01-10T14:22:31.000","1","2","-73.954040000000006","40.770349000000003","1","0","-73.980193999999997","40.780423999999996","Cre","7.7000000000000002","0","0.5","1","0","9.1999999999999993","POINT (-73.95404 40.770349)","POINT (-73.980194 40.780424)"
"VTS","2010-04-19T21:53:00.000","2010-04-19T22:03:00.000","4","1.5900000000000001","-73.984333000000007","40.739358000000003","1",,"-74.007649999999998","40.740991999999999","Cre","7.7000000000000002","0.5","0.5","1","0","9.6999999999999993","POINT (-73.984333 40.739358)","POINT (-74.00765 40.740992)"
"VTS","2010-11-14T12:15:00.000","2010-11-14T12:26:00.000","1","2.1800000000000002","-73.991006999999996","40.751415000000001","1",,"-73.997912999999997","40.765839999999997","CSH","8.0999999999999996","0","0.5","0","0","8.5999999999999996","POINT (-73.991007 40.751415)","POINT (-73.997913 40.76584)"
"VTS","2010-07-12T20:55:00.000","2010-07-12T21:10:00.000","1","2.5299999999999998","-73.982129999999998","40.745738000000003","1",,"-73.989102000000003","40.716861999999999","CAS","10.1","0.5","0.5","0","0","11.1","POINT (-73.98213 40.745738)","POINT (-73.989102 40.716862)"
"VTS","2010-12-05T09:32:00.000","2010-12-05T09:38:00.000","1","2.79","-73.965402999999995","40.764311999999997","1",,"-73.929873000000001","40.778562999999998","CSH","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.965403 40.764312)","POINT (-73.929873 40.778563)"
"CMT","2010-11-16T16:39:48.000","2010-11-16T17:02:11.000","1","2.2000000000000002","-73.950014999999993","40.780397000000001","1","N","-73.974886999999995","40.761972999999998","CSH","12.1","1","0.5","0","0","13.6","POINT (-73.950015 40.780397)","POINT (-73.974887 40.761973)"
"CMT","2010-01-29T10:34:03.000","2010-01-29T10:48:01.000","1","1.1000000000000001","-74.007570000000001","40.726273999999997","1","0","-73.993928999999994","40.732993","Cas","8.5","0","0.5","0","0","9","POINT (-74.00757 40.726274)","POINT (-73.993929 40.732993)"
"VTS","2010-04-13T03:59:00.000","2010-04-13T04:01:00.000","1","0.29999999999999999","-73.998452","40.713507999999997","1",,"-73.994870000000006","40.711602999999997","CAS","2.8999999999999999","0.5","0.5","0","0","3.8999999999999999","POINT (-73.998452 40.713508)","POINT (-73.99487 40.711603)"
"VTS","2010-11-10T19:07:00.000","2010-11-10T19:15:00.000","1","1.52","-73.979136999999994","40.750340000000001","1",,"-73.963866999999993","40.766131999999999","CRD","6.0999999999999996","1","0.5","0.80000000000000004","0","8.4000000000000004","POINT (-73.979137 40.75034)","POINT (-73.963867 40.766132)"
"VTS","2010-11-10T19:23:00.000","2010-11-10T19:29:00.000","1","0.85999999999999999","-73.972962999999993","40.744553000000003","1",,"-73.981493","40.741447999999998","CRD","4.9000000000000004","1","0.5","2","0","8.4000000000000004","POINT (-73.972963 40.744553)","POINT (-73.981493 40.741448)"
"VTS","2010-09-24T10:19:00.000","2010-09-24T10:45:00.000","1","1.1799999999999999","-73.874813000000003","40.774025000000002","1",,"-73.974118000000004","40.760429999999999","CSH","12.9","0","0.5","0","0","13.4","POINT (-73.874813 40.774025)","POINT (-73.974118 40.76043)"
"CMT","2010-09-26T00:08:22.000","2010-09-26T00:38:47.000","1","3.6000000000000001","-74.000784999999993","40.761837999999997","1","N","-73.988382999999999","40.724145999999998","CSH","16.100000000000001","0.5","0.5","0","0","17.100000000000001","POINT (-74.000785 40.761838)","POINT (-73.988383 40.724146)"
"CMT","2010-09-26T00:08:22.000","2010-09-26T00:38:47.000","1","3.6000000000000001","-74.000784999999993","40.761837999999997","1","N","-73.988382999999999","40.724145999999998","CSH","16.100000000000001","0.5","0.5","0","0","17.100000000000001","POINT (-74.000785 40.761838)","POINT (-73.988383 40.724146)"
"VTS","2010-02-19T23:48:00.000","2010-02-20T00:07:00.000","1","3.2999999999999998","-73.979226999999995","40.740482","1",,"-73.982122000000004","40.776862000000001","CRD","12.1","0.5","0.5","1.5","0","14.6","POINT (-73.979227 40.740482)","POINT (-73.982122 40.776862)"
"CMT","2010-01-14T17:48:52.000","2010-01-14T17:55:59.000","1","1.1000000000000001","-73.973070000000007","40.758775999999997","1","0","-73.975134999999995","40.745911","Cas","6.0999999999999996","1","0.5","0","0","7.5999999999999996","POINT (-73.97307 40.758776)","POINT (-73.975135 40.745911)"
"CMT","2010-02-05T09:05:53.000","2010-02-05T09:30:49.000","1","3.6000000000000001","-73.956354000000005","40.773735000000002","1","0","-73.998904999999993","40.753650999999998","CRE","14.9","0","0.5","1","0","16.399999999999999","POINT (-73.956354 40.773735)","POINT (-73.998905 40.753651)"
"VTS","2010-09-24T00:09:00.000","2010-09-24T00:13:00.000","5","1.1899999999999999","-73.985932000000005","40.762725000000003","1",,"-73.978982999999999","40.776601999999997","CSH","4.9000000000000004","0.5","0.5","0","0","5.9000000000000004","POINT (-73.985932 40.762725)","POINT (-73.978983 40.776602)"
"VTS","2010-01-04T22:59:00.000","2010-01-04T23:18:00.000","1","4.9500000000000002","-73.957622000000001","40.773752000000002","1",,"-73.940145000000001","40.828760000000003","Cre","14.5","0.5","0.5","1","0","16.5","POINT (-73.957622 40.773752)","POINT (-73.940145 40.82876)"
"VTS","2010-04-13T10:40:00.000","2010-04-13T10:58:00.000","1","2.3399999999999999","-73.977739999999997","40.734222000000003","1",,"-73.975312000000002","40.75949","CAS","10.5","0","0.5","0","0","11","POINT (-73.97774 40.734222)","POINT (-73.975312 40.75949)"
"VTS","2010-04-18T18:30:00.000","2010-04-18T18:36:00.000","1","0.89000000000000001","-73.978522999999996","40.782451999999999","1",,"-73.967730000000003","40.784734999999998","CAS","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.978523 40.782452)","POINT (-73.96773 40.784735)"
"VTS","2010-07-27T13:30:00.000","2010-07-27T13:34:00.000","5","1.1399999999999999","-74.005476999999999","40.725593000000003","1",,"-73.994401999999994","40.736319999999999","CAS","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-74.005477 40.725593)","POINT (-73.994402 40.73632)"
"CMT","2010-09-18T04:40:55.000","2010-09-18T04:54:47.000","1","8.1999999999999993","-73.889578","40.739313000000003","1","N","-73.955136999999993","40.735708000000002","CSH","19.300000000000001","0.5","0.5","0","0","20.300000000000001","POINT (-73.889578 40.739313)","POINT (-73.955137 40.735708)"
"CMT","2010-04-21T19:10:13.000","2010-04-21T19:14:00.000","1","1.3","-73.959181999999998","40.763629999999999","1","0","-73.945699000000005","40.777555","Cre","4.9000000000000004","1","0.5","1.28","0","7.6799999999999997","POINT (-73.959182 40.76363)","POINT (-73.945699 40.777555)"
"CMT","2010-02-12T13:06:15.000","2010-02-12T13:15:58.000","1","1.3","-73.963273000000001","40.771628","1","0","-73.980124000000004","40.765315000000001","CAS","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.963273 40.771628)","POINT (-73.980124 40.765315)"
"VTS","2010-07-24T23:59:00.000","2010-07-25T00:04:00.000","1","0.93000000000000005","-73.979472999999999","40.757905000000001","1",,"-73.990719999999996","40.749918000000001","CAS","4.9000000000000004","0.5","0.5","0","0","5.9000000000000004","POINT (-73.979473 40.757905)","POINT (-73.99072 40.749918)"
"CMT","2010-12-11T10:19:17.000","2010-12-11T10:25:05.000","2","0.80000000000000004","-73.967252999999999","40.761707999999999","1","N","-73.969745000000003","40.752226999999998","CSH","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.967253 40.761708)","POINT (-73.969745 40.752227)"
"CMT","2010-10-09T08:32:30.000","2010-10-09T08:47:43.000","1","4.2999999999999998","-73.978549000000001","40.684106","1","N","-74.006973000000002","40.729517000000001","CSH","13.300000000000001","0","0.5","0","0","13.800000000000001","POINT (-73.978549 40.684106)","POINT (-74.006973 40.729517)"
"VTS","2010-07-20T18:51:00.000","2010-07-20T19:01:00.000","1","1.79","-73.960516999999996","40.778047999999998","1",,"-73.981016999999994","40.76596","Cre","7.2999999999999998","1","0.5","3","0","11.800000000000001","POINT (-73.960517 40.778048)","POINT (-73.981017 40.76596)"
"VTS","2010-02-13T04:33:00.000","2010-02-13T04:41:00.000","1","1.74","-73.971637999999999","40.794497","1",,"-73.946327999999994","40.790525000000002","CSH","6.9000000000000004","0.5","0.5","0","0","7.9000000000000004","POINT (-73.971638 40.794497)","POINT (-73.946328 40.790525)"
"CMT","2010-08-19T18:52:54.000","2010-08-19T19:01:45.000","1","1.5","-73.977450000000005","40.753571999999998","1","Y","-73.989151000000007","40.737141999999999","CSH","6.9000000000000004","1","0.5","0","0","8.4000000000000004","POINT (-73.97745 40.753572)","POINT (-73.989151 40.737142)"
"VTS","2010-01-30T20:47:00.000","2010-01-30T20:56:00.000","1","2.27","-73.962509999999995","40.778869999999998","1",,"-73.966312000000002","40.755253000000003","CAS","8.0999999999999996","0.5","0.5","0","0","9.0999999999999996","POINT (-73.96251 40.77887)","POINT (-73.966312 40.755253)"
"VTS","2010-03-22T14:29:00.000","2010-03-22T14:36:00.000","1","1.3600000000000001","-73.985600000000005","40.741455000000002","1",,"-74.001687000000004","40.735728000000002","CRD","6.0999999999999996","0","0.5","1.25","0","7.8499999999999996","POINT (-73.9856 40.741455)","POINT (-74.001687 40.735728)"
"CMT","2010-08-20T06:47:49.000","2010-08-20T06:52:34.000","1","0.90000000000000002","-73.991521000000006","40.749563999999999","1","N","-73.977323999999996","40.751100999999998","CSH","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.991521 40.749564)","POINT (-73.977324 40.751101)"
"CMT","2010-04-14T10:02:01.000","2010-04-14T10:28:38.000","1","4.2000000000000002","-73.978656999999998","40.761530999999998","1","0","-74.007262999999995","40.71781","Cre","16.100000000000001","0","0.5","3.3199999999999998","0","19.920000000000002","POINT (-73.978657 40.761531)","POINT (-74.007263 40.71781)"
"CMT","2010-01-16T10:54:53.000","2010-01-16T11:05:15.000","1","2.5","-73.971697000000006","40.792133","1","0","-73.974265000000003","40.764764999999997","Cre","8.9000000000000004","0","0.5","1.4099999999999999","0","10.81","POINT (-73.971697 40.792133)","POINT (-73.974265 40.764765)"
"CMT","2010-05-21T04:13:00.000","2010-05-21T04:18:23.000","1","1.1000000000000001","-73.993043","40.730038","1","0","-73.984031000000002","40.737665","Cre","5.2999999999999998","0.5","0.5","0.93999999999999995","0","7.2400000000000002","POINT (-73.993043 40.730038)","POINT (-73.984031 40.737665)"
"CMT","2010-10-23T03:44:11.000","2010-10-23T04:03:01.000","1","2.7000000000000002","-73.991741000000005","40.722594000000001","1","N","-74.007300000000001","40.743276999999999","CRD","11.699999999999999","0.5","0.5","3.1699999999999999","0","15.869999999999999","POINT (-73.991741 40.722594)","POINT (-74.0073 40.743277)"
"VTS","2010-11-18T03:46:00.000","2010-11-18T04:02:00.000","1","9.4499999999999993","-73.989142000000001","40.758332000000003","1",,"-73.872702000000004","40.774545000000003","CRD","22.100000000000001","0.5","0.5","5.6500000000000004","4.5700000000000003","33.32","POINT (-73.989142 40.758332)","POINT (-73.872702 40.774545)"
"CMT","2010-07-11T00:36:13.000","2010-07-11T00:50:14.000","1","3.1000000000000001","-73.982048000000006","40.728079999999999","1","0","-73.987262999999999","40.760714","Cre","10.5","0.5","0.5","1.72","0","13.220000000000001","POINT (-73.982048 40.72808)","POINT (-73.987263 40.760714)"
"CMT","2010-06-04T20:19:21.000","2010-06-04T20:22:58.000","1","0.69999999999999996","-74.005646999999996","40.738115999999998","1","0","-74.006715","40.731389","Cas","4.0999999999999996","0.5","0.5","0","0","5.0999999999999996","POINT (-74.005647 40.738116)","POINT (-74.006715 40.731389)"
"CMT","2010-07-04T20:35:39.000","2010-07-04T20:41:45.000","1","1.1000000000000001","-74.004244999999997","40.724882000000001","1","0","-74.002160000000003","40.729543999999997","Cre","5.7000000000000002","0.5","0.5","0","0","6.7000000000000002","POINT (-74.004245 40.724882)","POINT (-74.00216 40.729544)"
"CMT","2010-11-08T00:01:35.000","2010-11-08T00:31:47.000","1","20.399999999999999","-73.783940000000001","40.648636000000003","2","N","-73.971908999999997","40.784533000000003","CRD","45","0","0.5","7.5099999999999998","4.5700000000000003","57.579999999999998","POINT (-73.78394 40.648636)","POINT (-73.971909 40.784533)"
"VTS","2010-11-04T13:43:00.000","2010-11-04T13:50:00.000","3","1.3899999999999999","-73.981138000000001","40.781222999999997","1",,"-73.966054999999997","40.790047999999999","CRD","6.0999999999999996","0","0.5","2","0","8.5999999999999996","POINT (-73.981138 40.781223)","POINT (-73.966055 40.790048)"
"CMT","2010-10-04T17:39:29.000","2010-10-04T17:53:58.000","2","2.2000000000000002","-74.004693000000003","40.742488999999999","1","N","-73.977249","40.752155999999999","CSH","9.3000000000000007","1","0.5","0","0","10.800000000000001","POINT (-74.004693 40.742489)","POINT (-73.977249 40.752156)"
"VTS","2010-04-09T07:27:00.000","2010-04-09T07:37:00.000","1","3.0299999999999998","-73.989603000000002","40.720269999999999","1",,"-73.978607999999994","40.744908000000002","CAS","8.9000000000000004","0","0.5","0","0","9.4000000000000004","POINT (-73.989603 40.72027)","POINT (-73.978608 40.744908)"
"VTS","2010-01-25T07:58:00.000","2010-01-25T08:00:00.000","5","0.42999999999999999","-73.964425000000006","40.807507999999999","1",,"-73.966553000000005","40.802388000000001","CAS","3.7000000000000002","0","0.5","0","0","4.2000000000000002","POINT (-73.964425 40.807508)","POINT (-73.966553 40.802388)"
"VTS","2010-03-23T08:26:00.000","2010-03-23T08:33:00.000","5","1.8500000000000001","-73.972832999999994","40.79072","1",,"-73.958500000000001","40.813617999999998","CRD","6.9000000000000004","0","0.5","1","0","8.4000000000000004","POINT (-73.972833 40.79072)","POINT (-73.9585 40.813618)"
"CMT","2010-03-03T19:45:52.000","2010-03-03T19:52:37.000","1","1.3999999999999999","-74.005813000000003","40.706400000000002","1","0","-74.004779999999997","40.723526","Cre","6.0999999999999996","1","0.5","2","0","9.5999999999999996","POINT (-74.005813 40.7064)","POINT (-74.00478 40.723526)"
"CMT","2010-01-18T03:32:49.000","2010-01-18T03:45:39.000","1","5","-73.992518000000004","40.725338000000001","1","0","-73.986238999999998","40.662551999999998","Cas","13.699999999999999","0.5","0.5","0","0","14.699999999999999","POINT (-73.992518 40.725338)","POINT (-73.986239 40.662552)"
"CMT","2010-10-06T20:32:22.000","2010-10-06T20:38:17.000","1","2.2999999999999998","-73.965402999999995","40.755367","1","N","-73.947387000000006","40.783641000000003","CRD","7.2999999999999998","0.5","0.5","1","0","9.3000000000000007","POINT (-73.965403 40.755367)","POINT (-73.947387 40.783641)"
"CMT","2010-05-07T00:57:58.000","2010-05-07T01:03:37.000","1","1","-73.989075999999997","40.736535000000003","1","0","-73.977497","40.743772","Cas","5.2999999999999998","0.5","0.5","0","0","6.2999999999999998","POINT (-73.989076 40.736535)","POINT (-73.977497 40.743772)"
"CMT","2010-07-20T02:03:25.000","2010-07-20T02:21:26.000","1","6","-74.004238000000001","40.747642999999997","1","0","-74.004238000000001","40.747642999999997","Cas","16.100000000000001","0.5","0.5","0","0","17.100000000000001","POINT (-74.004238 40.747643)","POINT (-74.004238 40.747643)"
"VTS","2010-04-27T22:59:00.000","2010-04-27T23:13:00.000","1","4.0999999999999996","-74.004187000000002","40.738084999999998","1",,"-73.959377000000003","40.761830000000003","CAS","11.699999999999999","0.5","0.5","0","0","12.699999999999999","POINT (-74.004187 40.738085)","POINT (-73.959377 40.76183)"
"CMT","2010-11-28T00:18:41.000","2010-11-28T00:28:59.000","1","2.1000000000000001","-73.976573999999999","40.745316000000003","1","N","-73.993632000000005","40.763021000000002","CSH","8.0999999999999996","0.5","0.5","0","0","9.0999999999999996","POINT (-73.976574 40.745316)","POINT (-73.993632 40.763021)"
"VTS","2010-12-04T12:12:00.000","2010-12-04T12:27:00.000","1","1.3","-73.955340000000007","40.763365","1",,"-73.962317999999996","40.763666999999998","CRD","8.9000000000000004","0","0.5","1.5","0","10.9","POINT (-73.95534 40.763365)","POINT (-73.962318 40.763667)"
"VTS","2010-01-03T19:27:00.000","2010-01-03T19:34:00.000","1","0.81000000000000005","-73.971626999999998","40.756374999999998","1",,"-73.978871999999996","40.762138","CAS","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.971627 40.756375)","POINT (-73.978872 40.762138)"
"VTS","2010-01-25T06:56:00.000","2010-01-25T07:00:00.000","1","0.93999999999999995","-73.972288000000006","40.746293000000001","1",,"-73.977620000000002","40.738276999999997","CAS","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.972288 40.746293)","POINT (-73.97762 40.738277)"
"VTS","2010-08-14T10:09:00.000","2010-08-14T10:13:00.000","5","1.0800000000000001","-73.927238000000003","40.809952000000003","1",,"-73.935890000000001","40.802467","CSH","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.927238 40.809952)","POINT (-73.93589 40.802467)"
"CMT","2010-06-06T16:00:45.000","2010-06-06T16:09:41.000","1","1.5","-73.997181999999995","40.684575000000002","1","0","-73.975566000000001","40.678617000000003","Cas","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.997182 40.684575)","POINT (-73.975566 40.678617)"
"VTS","2010-08-05T02:28:00.000","2010-08-05T02:34:00.000","1","2.5099999999999998","-73.991596999999999","40.727488000000001","1",,"-73.967095","40.758195000000001","CSH","7.2999999999999998","0.5","0.5","0","0","8.3000000000000007","POINT (-73.991597 40.727488)","POINT (-73.967095 40.758195)"
"CMT","2010-02-24T14:11:44.000","2010-02-24T14:19:03.000","1","1","-74.008292999999995","40.737088","1","0","-73.996784000000005","40.729627999999998","CAS","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-74.008293 40.737088)","POINT (-73.996784 40.729628)"
"DDS","2010-06-25T22:46:51.000","2010-06-25T22:57:42.000","3","3","-73.988029999999995","40.759653","1",,"-73.955718000000005","40.779420000000002","CAS","8.9000000000000004","0.5","0.5","0","0","9.9000000000000004","POINT (-73.98803 40.759653)","POINT (-73.955718 40.77942)"
"VTS","2010-01-23T08:03:00.000","2010-01-23T08:12:00.000","5","2.7200000000000002","-73.978016999999994","40.725214999999999","1",,"-73.968118000000004","40.758665000000001","CAS","8.9000000000000004","0","0.5","0","0","9.4000000000000004","POINT (-73.978017 40.725215)","POINT (-73.968118 40.758665)"
"CMT","2010-03-08T21:18:25.000","2010-03-08T21:20:54.000","2","0.59999999999999998","-73.954053999999999","40.778713000000003","1","0","-73.956676000000002","40.771112000000002","Cas","3.7000000000000002","0.5","0.5","0","0","4.7000000000000002","POINT (-73.954054 40.778713)","POINT (-73.956676 40.771112)"
"CMT","2010-12-06T15:25:40.000","2010-12-06T15:52:40.000","1","2.7000000000000002","-73.936363999999998","40.747771999999998","1","N","-73.976050000000001","40.759777","CRD","14.5","0","0.5","1.5","0","16.5","POINT (-73.936364 40.747772)","POINT (-73.97605 40.759777)"
"VTS","2010-05-20T19:47:00.000","2010-05-20T20:13:00.000","1","3.1299999999999999","-73.970375000000004","40.761637999999998","1",,"-74.007773","40.751762999999997","Cre","14.5","1","0.5","3.1000000000000001","0","19.100000000000001","POINT (-73.970375 40.761638)","POINT (-74.007773 40.751763)"
"VTS","2010-01-20T11:01:00.000","2010-01-20T11:11:00.000","1","1.7","-73.960030000000003","40.776462000000002","1",,"-73.975579999999994","40.755240000000001","Cre","7.2999999999999998","0","0.5","2","0","9.8000000000000007","POINT (-73.96003 40.776462)","POINT (-73.97558 40.75524)"
"VTS","2010-10-25T18:35:00.000","2010-10-25T18:40:00.000","5","0.80000000000000004","-73.987043","40.751686999999997","1",,"-73.979446999999993","40.761752000000001","CSH","4.5","1","0.5","0","0","6","POINT (-73.987043 40.751687)","POINT (-73.979447 40.761752)"
"CMT","2010-10-08T12:45:19.000","2010-10-08T13:01:27.000","1","3.1000000000000001","-74.007406000000003","40.726703999999998","1","N","-73.994283999999993","40.760868000000002","CSH","11.300000000000001","0","0.5","0","0","11.800000000000001","POINT (-74.007406 40.726704)","POINT (-73.994284 40.760868)"
"VTS","2010-03-28T22:03:00.000","2010-03-28T22:09:00.000","2","1.75","-73.989225000000005","40.763204999999999","1",,"-73.992692000000005","40.743842000000001","CSH","6.5","0.5","0.5","0","0","7.5","POINT (-73.989225 40.763205)","POINT (-73.992692 40.743842)"
"CMT","2010-11-02T15:55:29.000","2010-11-02T16:09:49.000","1","3","-74.005557999999994","40.725693999999997","1","N","-73.977037999999993","40.764026000000001","CSH","10.5","0","0.5","0","0","11","POINT (-74.005558 40.725694)","POINT (-73.977038 40.764026)"
"VTS","2010-12-13T08:20:00.000","2010-12-13T08:34:00.000","1","2.6600000000000001","-73.993881999999999","40.720483000000002","1",,"-73.975282000000007","40.754040000000003","CSH","10.1","0","0.5","0","0","10.6","POINT (-73.993882 40.720483)","POINT (-73.975282 40.75404)"
"VTS","2010-09-14T17:05:00.000","2010-09-14T17:09:00.000","3","0.89000000000000001","-73.789157000000003","40.643042999999999","1",,"-73.987476999999998","40.749198","CSH","4.5","1","0.5","0","0","6","POINT (-73.789157 40.643043)","POINT (-73.987477 40.749198)"
"VTS","2010-05-22T15:24:00.000","2010-05-22T15:28:00.000","5","0.52000000000000002","-73.975802999999999","40.755867000000002","1",,"-73.976297000000002","40.758963000000001","CAS","4.0999999999999996","0","0.5","0","0","4.5999999999999996","POINT (-73.975803 40.755867)","POINT (-73.976297 40.758963)"
"VTS","2010-07-25T04:09:00.000","2010-07-25T04:21:00.000","5","4.1900000000000004","-73.989438000000007","40.729399999999998","1",,"-73.951729999999998","40.773580000000003","Cre","12.1","0.5","0.5","0.90000000000000002","0","14","POINT (-73.989438 40.7294)","POINT (-73.95173 40.77358)"
"VTS","2010-05-21T19:42:00.000","2010-05-21T19:48:00.000","5","0.59999999999999998","-73.999027999999996","40.744303000000002","1",,"-74.007418000000001","40.748477999999999","CAS","4.9000000000000004","1","0.5","0","0","6.4000000000000004","POINT (-73.999028 40.744303)","POINT (-74.007418 40.748478)"
"CMT","2010-08-14T21:36:52.000","2010-08-14T21:42:00.000","1","1.3999999999999999","-73.980272999999997","40.69003","1","N","-73.980272999999997","40.69003","CRD","5.7000000000000002","0.5","0.5","1.3400000000000001","0","8.0399999999999991","POINT (-73.980273 40.69003)","POINT (-73.980273 40.69003)"
"CMT","2010-10-02T01:08:33.000","2010-10-02T01:28:44.000","1","6","-73.987915000000001","40.759990000000002","1","Y","-73.889825000000002","40.747022000000001","CSH","17.300000000000001","0.5","0.5","0","0","18.300000000000001","POINT (-73.987915 40.75999)","POINT (-73.889825 40.747022)"
"VTS","2010-07-12T09:50:00.000","2010-07-12T09:59:00.000","1","1.6599999999999999","-73.984954999999999","40.736420000000003","1",,"-74.003910000000005","40.729734999999998","CAS","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.984955 40.73642)","POINT (-74.00391 40.729735)"
"VTS","2010-05-13T19:35:00.000","2010-05-13T19:48:00.000","5","1.6799999999999999","-73.983487999999994","40.738632000000003","1",,"-74.007452999999998","40.740977999999998","CAS","8.5","1","0.5","0","0","10","POINT (-73.983488 40.738632)","POINT (-74.007453 40.740978)"
"VTS","2010-02-25T11:08:00.000","2010-02-25T11:12:00.000","5","0.54000000000000004","-73.977001999999999","40.787602999999997","1",,"-73.970991999999995","40.783436999999999","CRD","4.0999999999999996","0","0.5","2","0","6.5999999999999996","POINT (-73.977002 40.787603)","POINT (-73.970992 40.783437)"
"VTS","2010-05-13T00:49:00.000","2010-05-13T01:01:00.000","1","2.6299999999999999","-73.982827","40.722552999999998","1",,"-73.974282000000002","40.744075000000002","Cre","9.3000000000000007","0.5","0.5","1","0","11.300000000000001","POINT (-73.982827 40.722553)","POINT (-73.974282 40.744075)"
