"development_name","borough","account_name","location","meter_amr","meter_scope","tds","edp","rc_code","funding_source","amp","vendor_name","umis_bill_id","revenue_month","service_start_date","service_end_date","days","meter_number","estimated","current_charges","rate_class","bill_analyzed","consumption_therms","es_commodity","underlying_utility"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 09","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","2016","N","34.21","T1A TRAN RES N-Ht","Yes","44.71","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 01","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","377900","N","58.87","T1A TRAN RES N-Ht","Yes","76.94","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 02","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","381989","N","148.75","T1A TRAN RES N-Ht","Yes","194.42","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 01","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","465635","N","163.87","T1A TRAN RES N-Ht","Yes","214.18","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 02","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","811249","N","178.98","T1A TRAN RES N-Ht","Yes","233.93","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 05","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","4528327","N","186.94","T1A TRAN RES N-Ht","Yes","244.33","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 04","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","4565316","N","228.30","T1A TRAN RES N-Ht","Yes","298.39","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 05","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","5297784","N","11.94","T1A TRAN RES N-Ht","Yes","15.6","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 04","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","5481392","N","0.00","T1A TRAN RES N-Ht","Yes","0","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 03","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","6597694","N","145.57","T1A TRAN RES N-Ht","Yes","190.26","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 03","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8665140","2020-02-01T00:00:00.000","2020-01-27T00:00:00.000","2020-02-25T00:00:00.000","29","6597695","N","85.12","T1A TRAN RES N-Ht","Yes","111.25","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 09","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","2016","N","26.47","T1A TRAN RES N-Ht","Yes","34.29","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 01","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","377900","N","73.79","T1A TRAN RES N-Ht","Yes","95.59","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 02","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","381989","N","141.95","T1A TRAN RES N-Ht","Yes","183.9","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 01","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","465635","N","177.24","T1A TRAN RES N-Ht","Yes","229.62","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 02","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","811249","N","160.40","T1A TRAN RES N-Ht","Yes","207.8","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 05","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","4528327","N","171.63","T1A TRAN RES N-Ht","Yes","222.35","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 04","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","4565316","N","215.74","T1A TRAN RES N-Ht","Yes","279.49","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 05","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","5297784","N","12.83","T1A TRAN RES N-Ht","Yes","16.62","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 04","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","5481392","N","0.00","T1A TRAN RES N-Ht","Yes","0","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 03","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","6597694","N","137.14","T1A TRAN RES N-Ht","Yes","177.67","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 03","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8764714","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","6597695","N","75.39","T1A TRAN RES N-Ht","Yes","97.67","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 09","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","2016","N","22.30","T1A TRAN RES N-Ht","Yes","29.05","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 01","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","377900","N","86.00","T1A TRAN RES N-Ht","Yes","112.06","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 02","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","381989","N","138.57","T1A TRAN RES N-Ht","Yes","180.55","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 01","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","465635","N","201.48","T1A TRAN RES N-Ht","Yes","262.52","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 02","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","811249","N","239.70","T1A TRAN RES N-Ht","Yes","312.32","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 05","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","4528327","N","219.00","T1A TRAN RES N-Ht","Yes","285.35","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 04","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","4565316","N","255.63","T1A TRAN RES N-Ht","Yes","333.08","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 05","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","5297784","N","15.13","T1A TRAN RES N-Ht","Yes","19.71","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 04","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","5481392","N","0.00","T1A TRAN RES N-Ht","Yes","0","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 03","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","6597694","N","160.07","T1A TRAN RES N-Ht","Yes","208.56","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK","BLD 03","AMR",,"91","240","Q009100","FEDERAL","NY005010910P","National Grid NYC","8860991","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","6597695","N","80.43","T1A TRAN RES N-Ht","Yes","104.8","UTILITY GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK",,"Not Applicable",,"91","240","Q009100","FEDERAL","NY005010910P","EAST COAST POWER & GAS","8589355","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-26T00:00:00.000","31","1272023400","N","570.90","NA","Yes","1755","BROKERED GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK",,"Not Applicable",,"91","240","Q009100","FEDERAL","NY005010910P","EAST COAST POWER & GAS","8704886","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","1272023400","N","506.17","NA","Yes","1556","BROKERED GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK",,"Not Applicable",,"91","240","Q009100","FEDERAL","NY005010910P","EAST COAST POWER & GAS","8925732","2020-04-01T00:00:00.000","2020-03-26T00:00:00.000","2020-04-27T00:00:00.000","32","1272023400","N","601.15","NA","Yes","1848","BROKERED GAS","NatGrid NYC"
"BAISLEY PARK","QUEENS","BAISLEY PARK",,"Not Applicable",,"91","240","Q009100","FEDERAL","NY005010910P","EAST COAST POWER & GAS","8926730","2020-05-01T00:00:00.000","2020-04-27T00:00:00.000","2020-05-26T00:00:00.000","29","1272023400","N","481.44","NA","Yes","1480","BROKERED GAS","NatGrid NYC"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8556211","2020-01-01T00:00:00.000","2019-12-24T00:00:00.000","2020-01-24T00:00:00.000","31","3658541","N","206.89","TR I NR","Yes","338.66","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8556211","2020-01-01T00:00:00.000","2019-12-24T00:00:00.000","2020-01-24T00:00:00.000","31","3659671","N","112.62","TR I NR","Yes","184.34","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8656775","2020-02-01T00:00:00.000","2020-01-24T00:00:00.000","2020-02-25T00:00:00.000","32","3658541","N","211.56","TR I NR","Yes","326.71","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8656775","2020-02-01T00:00:00.000","2020-01-24T00:00:00.000","2020-02-25T00:00:00.000","32","3659671","N","113.51","TR I NR","Yes","175.29","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8738464","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-25T00:00:00.000","29","3658541","N","192.19","TR I NR","Yes","303.64","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8738464","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-25T00:00:00.000","29","3659671","N","114.79","TR I NR","Yes","181.36","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8844660","2020-04-01T00:00:00.000","2020-03-25T00:00:00.000","2020-04-23T00:00:00.000","29","3658541","N","189.04","TR I NR","Yes","307.55","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8844660","2020-04-01T00:00:00.000","2020-03-25T00:00:00.000","2020-04-23T00:00:00.000","29","3659671","N","151.49","TR I NR","Yes","246.45","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8929397","2020-05-01T00:00:00.000","2020-04-23T00:00:00.000","2020-05-22T00:00:00.000","29","3658541","N","186.12","TR I NR","Yes","304.53","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH","BLD 12","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8929397","2020-05-01T00:00:00.000","2020-04-23T00:00:00.000","2020-05-22T00:00:00.000","29","3659671","N","165.30","TR I NR","Yes","270.47","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH",,"Not Applicable",,"60","215","M006000","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8597521","2020-01-01T00:00:00.000","2019-12-24T00:00:00.000","2020-01-23T00:00:00.000","30","495416000000000","N","158.20","NA","Yes","523","BROKERED GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH",,"Not Applicable",,"60","215","M006000","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8597971","2020-02-01T00:00:00.000","2020-01-21T00:00:00.000","2020-02-16T00:00:00.000","26","495416000000000","N","134.30","NA","Yes","444","BROKERED GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH",,"Not Applicable",,"60","215","M006000","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8710638","2020-03-01T00:00:00.000","2020-02-24T00:00:00.000","2020-03-25T00:00:00.000","30","495416000000000","N","165.30","NA","Yes","545","BROKERED GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH",,"Not Applicable",,"60","215","M006000","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8825037","2020-04-01T00:00:00.000","2020-03-25T00:00:00.000","2020-04-23T00:00:00.000","29","495416000000000","N","168.03","NA","Yes","554","BROKERED GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH",,"Not Applicable",,"60","215","M006000","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8926323","2020-05-01T00:00:00.000","2020-04-23T00:00:00.000","2020-05-22T00:00:00.000","29","495416000000000","N","174.39","NA","Yes","575","BROKERED GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8769847","2020-01-01T00:00:00.000","2019-12-24T00:00:00.000","2020-01-24T00:00:00.000","31","3329626","N","365.67","TR I NR","Yes","621.43","UTILITY GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"198","383","M019800","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8769847","2020-01-01T00:00:00.000","2019-12-24T00:00:00.000","2020-01-24T00:00:00.000","31","3466866","N","9.75","TR I NR","Yes","16.57","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8769857","2020-02-01T00:00:00.000","2020-01-24T00:00:00.000","2020-02-25T00:00:00.000","32","3329626","N","391.94","TR I NR","Yes","636.49","UTILITY GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"198","383","M019800","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8769857","2020-02-01T00:00:00.000","2020-01-24T00:00:00.000","2020-02-25T00:00:00.000","32","3466866","N","8.94","TR I NR","Yes","14.51","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8769856","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-25T00:00:00.000","29","3329626","N","357.60","TR I NR","Yes","590.29","UTILITY GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"198","383","M019800","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8769856","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-25T00:00:00.000","29","3466866","N","12.55","TR I NR","Yes","20.71","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8840292","2020-04-01T00:00:00.000","2020-03-25T00:00:00.000","2020-04-23T00:00:00.000","29","3329626","N","349.70","TR I NR","Yes","577.2","UTILITY GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"198","383","M019800","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8840292","2020-04-01T00:00:00.000","2020-03-25T00:00:00.000","2020-04-23T00:00:00.000","29","3466866","N","13.81","TR I NR","Yes","22.8","UTILITY GAS","ConEd"
"BARUCH","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"60","215","M006000","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8929472","2020-05-01T00:00:00.000","2020-04-23T00:00:00.000","2020-05-27T00:00:00.000","34","3329626","N","342.00","TR I NR","Yes","563.03","UTILITY GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION","BARUCH HOUSES ADDITION BLD 18","NONE",,"198","383","M019800","FEDERAL","NY005010600P","CONSOLIDATED EDISON COMPANY OF NY","8929472","2020-05-01T00:00:00.000","2020-04-23T00:00:00.000","2020-05-27T00:00:00.000","34","3466866","N","19.42","TR I NR","Yes","31.97","UTILITY GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION",,"Not Applicable",,"198","383","M019800","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8596973","2020-01-01T00:00:00.000","2019-12-24T00:00:00.000","2020-01-20T00:00:00.000","27","495416000000000","NA","0.00","NA","Yes","0","BROKERED GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION",,"Not Applicable",,"198","383","M019800","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8597969","2020-02-01T00:00:00.000","2020-01-21T00:00:00.000","2020-02-16T00:00:00.000","26","495416000000000","N","352.69","NA","Yes","1166","BROKERED GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION",,"Not Applicable",,"198","383","M019800","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8710921","2020-03-01T00:00:00.000","2020-02-25T00:00:00.000","2020-03-26T00:00:00.000","30","495416000000000","N","176.83","NA","Yes","583","BROKERED GAS","ConEd"
"BARUCH HOUSES ADDITION","MANHATTAN","BARUCH/BARUCH HOUSES ADDITION",,"Not Applicable",,"198","383","M019800","FEDERAL","NY005010600P","EAST COAST POWER & GAS","8925687","2020-04-01T00:00:00.000","2020-03-25T00:00:00.000","2020-04-23T00:00:00.000","29","495416000000000","N","181.98","NA","Yes","600","BROKERED GAS","ConEd"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 22","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","2304","N","204.20","T1A TRAN RES N-Ht","Yes","277.46","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 16","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","77951","N","128.00","T1A TRAN RES N-Ht","Yes","173.93","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 02","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","163096","N","0.00","T1A TRAN RES N-Ht","Yes","0","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 14","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","179352","N","158.49","T1A TRAN RES N-Ht","Yes","215.35","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 21","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","320591","N","0.00","T1A TRAN RES N-Ht","Yes","0","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 05","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","330331","N","56.38","T1A TRAN RES N-Ht","Yes","76.61","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 14","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","331383","N","44.95","T1A TRAN RES N-Ht","Yes","61.08","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 19","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","331421","N","184.39","T1A TRAN RES N-Ht","Yes","250.55","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 15","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","345153","N","0.00","T1A TRAN RES N-Ht","Yes","0","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 10","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","364863","N","120.39","T1A TRAN RES N-Ht","Yes","163.58","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 13","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","381447","N","121.15","T1A TRAN RES N-Ht","Yes","164.61","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 11","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","381805","N","133.34","T1A TRAN RES N-Ht","Yes","181.18","UTILITY GAS","NatGrid NYC"
"BAY VIEW","BROOKLYN","BAY VIEW","BLD 21","AMR",,"92","670","K009200","MIXED FINANCE/LLC1","NY005020920P","National Grid NYC","8566442","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","2020-01-27T00:00:00.000","32","386495","N","166.86","T1A TRAN RES N-Ht","Yes","226.73","UTILITY GAS","NatGrid NYC"
