"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1442493380","HMP8088","NY","OMS","2018-07-12T00:00:00.000","21","SDN","NISSA","S","41930","72230","24830","20180930","71","71","0","626394","KN17","0000","0735A",,"K","O","885","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLACK","0","2012","-","0",,,,,
"1442493409","HGM5501","NY","999","2018-07-12T00:00:00.000","21",,"INFIN","S","41930","72230","24830","0","71","71","0","626394","KN17","0000","0740A",,"K","F","886","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLACK","0","0","-","0",,,,,
"1442493410","GPT3014","NY","PAS","2018-07-12T00:00:00.000","21","ARAB","NISSA","S","24830","41930","18630","20190113","71","71","0","626394","KN17","0000","0837A",,"K","F","959","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2006","-","0",,,,,
"1442493422","HXE4972","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","KIA","S","24830","41930","18630","20200323","71","71","0","626394","KN17","0000","0840A",,"K","F","957","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2018","-","0",,,,,
"1442493460","GNH1575","NY","PAS","2018-07-12T00:00:00.000","21","ONEI",,"S","30930","89730","67047","20181015","71","71","0","626394","KN17","0000","0912A",,"K","F","35","CROWN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2008","-","0",,,,,
"1442493471","HUW5656","NY","PAS","2018-07-12T00:00:00.000","21","SDN","DODGE","S","30930","89730","67047","20200212","71","71","0","626394","KN17","0000","0913A",,"K","F","15","CROWN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2009","-","0",,,,,
"1442493483","IRAZ60","FL","PAS","2018-07-12T00:00:00.000","21","VAN","TOYOT","S","30930","89730","67047","0","71","71","0","626394","KN17","0000","0914A",,"K","F","15","CROWN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","GREY","0","0","-","0",,,,,
"1442493495","HWT7428","NY","PAS","2018-07-12T00:00:00.000","21","SDN","VOLKS","S","0","40404","40404","20200108","71","71","0","626394","KN17","0000","0745A",,"K","F","877","FRANKIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","WHITE","0","2018","-","0",,,,,
"1442493501","HGP8175","NY","PAS","2018-07-12T00:00:00.000","21","SDN","FORD","S","24830","5780","71530","20200515","71","71","0","626394","KN17","0000","0835A",,"K","F","751","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","SILVE","0","2008","-","0",,,,,
"1442493525","HTZ3915","NY","PAS","2018-07-12T00:00:00.000","21","SDN","FORD","S","24830","73690","67030","20191224","71","71","0","626394","KN17","0000","0846A",,"K","F","1107","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2010","-","0",,,,,
"1442493537","HJK3488","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","NISSA","S","24830","73690","67030","20180722","71","71","0","626394","KN17","0000","0850A",,"K","F","1147","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2014","-","0",,,,,
"1442493549","HR43244","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","CHEVR","S","67030","30930","62330","20190615","71","71","0","626394","KN17","0000","0900A",,"K","O","926","NOSTRAND AVE",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2014","-","0",,,,,
"1442493550","HHE4784","NY","PAS","2018-07-12T00:00:00.000","21","SDN","BMW","S","30930","41930","18630","20180816","71","71","0","626394","KN17","0000","0903A",,"K","F","80","CROWN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2017","-","0",,,,,
"1442493562","GUZ2704","NY","PAS","2018-07-12T00:00:00.000","21","SDN","NISSA","S","30930","41930","18630","20181113","71","71","0","626394","KN17","0000","0905A",,"K","F","80","CROWN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","2013","-","0",,,,,
"1442493628","MH5294","WI","PAS","2018-07-12T00:00:00.000","21",,"CHEVR","S","38430","41930","18630","0","71","71","0","926394","KN17","0000","0955A",,"K","O","362","EASTERN PARKWAY",,"0","408","D1",,"YBBYBBB","0930A","1100A","BLACK","0","0","-","0",,,,,
"1442493630","HKFX85","FL","PAS","2018-07-12T00:00:00.000","21","VAN","PONTI","S","38430","64830","23330","0","71","71","0","626394","KN17","0000","1105A",,"K","O","636","EASTERN PARKWAY",,"0","408","D1",,"YBYYYBB","1100A","1230P","BLACK","0","0","-","0",,,,,
"1442493641","GEJ9525","NY","PAS","2018-07-12T00:00:00.000","21","SDN","LEXUS","S","38430","64830","23330","20190228","71","71","0","626394","KN17","0000","1110A",,"K","O","647","EASTERN PARKWAY",,"0","408","D1",,"YBYYBBB","1100A","1230A","BLACK","0","2015","-","0",,,,,
"1442493665","GJB1216","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","TOYOT","S","38430","23330","54070","20190831","71","71","0","626394","KN17","0000","1115A",,"K","O","724","EASTERN PARKWAY",,"0","408","D1",,"YBYYBBB","1100A","1230P","SILVE","0","2013","-","0",,,,,
"1442493677","HEE6158","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","TOYOT","S","38430","23330","54070","20200329","71","71","0","626394","KN17","0000","1116A",,"K","O","724","EASTERN PARKWAY",,"0","408","D1",,"YBYYBBB","1100A","1230P","SILVE","0","2016","-","0",,,,,
"1442493689","HS3JRM","NJ","PAS","2018-07-12T00:00:00.000","21","VAN","NISSA","S","38430","23330","54070","0","71","71","0","626394","KN17","0000","1118A",,"K","O","754","EASTERN PARKWAY",,"0","408","D1",,"YBYYBBB","1100A","1230P","GREY","0","0","-","0",,,,,
"1442493707","HTT1144","NY","PAS","2018-07-12T00:00:00.000","21","SDN","SATUR","S","26730","86530","72230","20190712","71","71","0","626394","KN12","0000","0935A",,"K","O","883","CLASSON AVE",,"0","408","D1",,"YBBYBBB","0930A","1100A","WHITE","0","2003","-","0",,,,,
"1442493720","HZY5125","PA","PAS","2018-07-12T00:00:00.000","21","VAN","NISSA","S","26730","86530","72230","0","71","71","0","626394","KN17","0000","0935A",,"K","O","883","CLASSON AVE",,"0","408","D1",,"YBBYBBB","0930A","1100A","WHITE","0","2006","-","0",,,,,
"1442493732","HGN8227","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","DODGE","S","26730","86530","72230","20181130","71","71","0","626394","KN17","0000","0935A",,"K","O","883","CLASSON AVE",,"0","408","D1",,"YBBYBBB","0930A","1100A","BLACK","0","2005","-","0",,,,,
"1442493781","HZS9532","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","NISSA","S","81530","18630","73690","20260607","71","71","0","537860","KN09","0000","0854A",,"K","F","168","STERLING ST",,"0","408","D1",,"BYBYYBB","0830A","1000A","GRAY","0","2008","-","0",,,,,
"1442493793","GRJ8853","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","NISSA","S","81530","18630","73690","20180724","71","71","0","537860","KN09","0000","0857A",,"K","F","208","STERLING ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","GRAY","0","2005","-","0",,,,,
"1442493811","HTM4983","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","NISSA","S","30930","18630","73690","20190830","71","71","0","537860","KN09","0000","0902A",,"K","F","182","CROWN ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","BLK","0","2015","-","0",,,,,
"1442493835","HNJ3915","NY","PAS","2018-07-13T00:00:00.000","21","SDN","CHEVR","S","72230","18630","73690","20190215","71","71","0","537860","KN09","0000","0944A",,"K","F","1082","PRESIDENT ST",,"0","408","D1",,"BYBBYBB","0930A","1100A","SILVE","0","2005","-","0",,,,,
"1442493860","HUG5562","NY","PAS","2018-07-14T00:00:00.000","21","SDN","ME/BE","S","41930","72230","24830","20200116","71","71","0","537860","KN09","0000","0744A",,"K","F","875","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLK","0","2014","-","0",,,,,
"1442493896","HMJ5043","NY","PAS","2018-07-14T00:00:00.000","21","SDN","SMART","S","41930","72230","24830","20180930","71","71","0","537860","KN09","0000","0750A",,"K","O","879","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","WHT","0","2017","-","0",,,,,
"1442493902","HWA7275","NY","PAS","2018-07-14T00:00:00.000","21","SDN","HONDA","S","41930","72230","24830","20200313","71","71","0","537860","KN09","0000","0751A",,"K","O","879","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLUE","0","2008","-","0",,,,,
"1442493938","HXK1884","NY","PAS","2018-07-16T00:00:00.000","21","SDN","HYUND","S","67030","81530","54930","20200213","71","71","0","537860","KN09","0000","0815A",,"K","F","1036","NOSTRAND AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","GRAY","0","2009","-","0",,,,,
"1442493963","HZJ6767","PA","PAS","2018-07-16T00:00:00.000","21","SDN","DODGE","S","57600","62330","83030","0","71","71","0","537860","KN09","0000","0848A",,"K","F","28","LUDLAM PL",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","0","-","0",,,,,
"1442493975","GYD5649","NY","PAS","2018-07-16T00:00:00.000","21","SDN","FORD","S","83030","59690","18630","20190603","71","71","0","537860","KN09","0000","0852A",,"K","F","77","SULLIVAN PL",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2008","-","0",,,,,
"1442493987","HZS5884","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","HONDA","S","40930","39430","54930","20200516","71","71","0","538338","KN09","0000","0745A",,"K","F","510","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","GRAY","0","2013","-","0",,,,,
"1442493999","HBX9670","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","HONDA","S","89730","54930","40930","20200303","71","71","0","538338","KN09","0000","0808A",,"K","F","1133","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","GRAY","0","2008","-","0",,,,,
"1442494001","HXV4814","99","PAS","2018-07-13T00:00:00.000","21","SDN","DODGE","S","89730","54930","40930","20200406","71","71","0","538338","KN09","0000","0810A",,"K","F","1123","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLK","0","0","-","0",,,,,
"1442494025","HVN2926","NY","PAS","2018-07-13T00:00:00.000","21","SUBN",,"S","54930","89730","18630","20191120","71","71","0","538338","KN09","0000","1013A",,"K","F","22","LEFFERTS AVE",,"0","408","D1",,"BYBBYBB","0930A","1100A","GRAY","0","0","-","0",,,,,
"1442494074","HVE8126","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","MAZDA","S","54930","18630","73690","20191026","71","71","0","538338","KN09","0000","1032A",,"K","F","200","LEFFERTS AVE",,"0","408","D1",,"BYBBYBB","0930A","1100A","GRAY","0","2014","-","0",,,,,
"1442494098","HYB1464","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","PORSC","S","54930","18630","73690","20200301","71","71","0","538338","KN09","0000","1040A",,"K","F","216","LEFFERTS AVE",,"0","408","D1",,"BYBBYBB","0930A","1100A","WHITE","0","2008","-","0",,,,,
"1442494116","HPY9486","NY","PAS","2018-07-14T00:00:00.000","21","SDN","HONDA","S","40930","54930","56130","20191023","71","71","0","538338","KN09","0000","0741A",,"K","F","526","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","GRAY","0","2011","-","0",,,,,
"1442494141","HYV4931","NY","PAS","2018-07-14T00:00:00.000","21","SDN","VOLKS","S","40930","60830","74230","20200404","71","71","0","538338","KN09","0000","0750A",,"K","F","606","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","WHITE","0","2014","-","0",,,,,
"1442494153","HMC4761","NY","PAS","2018-07-14T00:00:00.000","21","SDN","NISSA","S","40930","40430","48230","20181018","71","71","0","538338","KN09","0000","0755A",,"K","F","632","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","RED","0","2014","-","0",,,,,
"1442494207","GYD3276","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","HYUND","S","59690","62330","83030","20190416","71","71","0","537860","KN09","0000","0858A",,"K","F","47","MCKEEVER PL",,"0","408","D1",,"YBBYBBB","0830A","1000A","SILVE","0","2016","-","0",,,,,
"1442494219","G13539F","TX","PAS","2018-07-16T00:00:00.000","21","SDN","AUDI","S","59690","62330","83030","20180626","71","71","0","537860","KN09","0000","0900A",,"K","F","10","MCKEEVER PL",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","0","-","0",,,,,
"1442494232","HJP6260","NY","PAS","2018-07-16T00:00:00.000","21","SDN","NISSA","S","59690","62330","83030","20200802","71","71","0","537860","KN09","0000","0903A",,"K","F","11","MCKEEVER PL",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2014","-","0",,,,,
"1442494256","HTS9263","NY","PAS","2018-07-16T00:00:00.000","21","SDN","HONDA","S","60830","60580","69020","20190716","71","71","0","537860","KN09","0000","1130A",,"K","O","420","MIDWOOD ST",,"0","408","D1",,"YBBYBBB","1100A","1230P","GRAY","0","2017","-","0",,,,,
"1442494268","IVY007","NY","SRF","2018-07-16T00:00:00.000","21","SUBN","HONDA","S","81530","64830","23330","20181026","71","71","0","537860","KN09","0000","1135A",,"K","F","423","STERLING ST",,"0","408","D1",,"YBBYBBB","1100A","1230P","MAROO","0","2014","-","0",,,,,
"1442494270","HXK5846","NY","PAS","2018-07-16T00:00:00.000","21","SDN","MITSU","S","54930","12130","86030","20180704","71","71","0","537860","KN09","0000","1146A",,"K",,"688","LEFFERTS AVE",,"0","408","D1",,"YBBYBBB","1100A","1230P","GRAY","0","2003","-","0",,,,,
"1442494281","KFR5180","PA","PAS","2018-07-16T00:00:00.000","21","SDN","HONDA","S","54930","86030","75430","0","71","71","0","537860","KN09","0000","1220P",,"K","O","732","LEFFERTS AVE",,"0","408","D1",,"YBBYBBB","1200P","0130P","GRAY","0","0","-","0",,,,,
"1442494293","HZR6360","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","MITSU","S","54930","86030","75430","20200424","71","71","0","537860","KN09","0000","1222P",,"K","O","750","LEFFERTS AVE",,"0","408","D1",,"YBBYBBB","1200P","0130P","GREY","0","2012","-","0",,,,,
"1442494311","IHAG57","FL","PAS","2018-07-17T00:00:00.000","21","SDN","LEXUS","S","81530","89730","18630","0","71","71","0","537860","KN09","0000","0839A",,"K","F","58","STERLING ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","GRAY","0","0","-","0",,,,,
"1442494335","GJS5743","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","HYUND","S","81530","18630","73690","20190818","71","71","0","537860","KN09","0000","0850A",,"K","F","208","STERLING ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","RED","0","2016","-","0",,,,,
"1442494347","HRS7879","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","FORD","S","81530","18630","73690","20190718","71","71","0","537860","KN09","0000","0851A",,"K","O","215","STERLING ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","BLK","0","2012","-","0",,,,,
"1442494360","HAR3850","NY","PAS","2018-07-17T00:00:00.000","21","SDN","HONDA","S","62330","82130","57600","20190814","71","71","0","537860","KN09","0000","0900A",,"K","F","284","MONTGOMERY ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","BLK","0","2015","-","0",,,,,
"1442494384","HGC3910","NY","PAS","2018-07-16T00:00:00.000","21","SDN","LEXUS","S","40930","39430","54930","20180714","71","71","0","538338","KN09","0000","0807A",,"K","F","502","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLK","0","2013","-","0",,,,,
"1442494440","GPW7482","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","TOYOT","S","93830","12130","86030","20200423","71","71","0","538338","KN09","0000","1220P",,"K","O","669","WINTHROP STREET",,"0","408","D1",,"YBBYBBB","1200P","0130P","BLK","0","2013","-","0",,,,,
"1442494463","HGR4980","NY","PAS","2018-07-17T00:00:00.000","21","SDN","HONDA","S","40930","39430","54930","20180819","71","71","0","538338","KN09","0000","0738A",,"K","F","486","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","GRAY","0","2018","-","0",,,,,
"1442494475","HXD7860","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","JEEP","S","89730","54930","40930","20191216","71","71","0","538338","KN09","0000","0807A",,"K","F","1123","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","GRAY","0","2018","-","0",,,,,
"1442494487","HJL6267","NY","PAS","2018-07-17T00:00:00.000","21","SDN","TESLA","S","40930","39430","54930","20200629","71","71","0","538338","KN09","0000","0810A",,"K","F","507","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A",,"0","0","-","0",,,,,
"1442494499","HYB6904","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","HONDA","S","40430","12130","86030","20200619","71","71","0","538338","KN09","0000","1220P",,"K","F","720","FENIMORE STREET",,"0","408","D1",,"BYBBYBB","1200P","0130P","BLUE","0","2005","-","0",,,,,
"1442494529","HGZ2031","NY","PAS","2018-07-17T00:00:00.000","21","SDN","INFIN","S","38330","75430","86630","20200711","71","71","0","538338","KN09","0000","1240P",,"K","F","864","E NEW YORK AVE",,"0","408","D1",,"BYBBYBB","1200P","0130P","BLK","0","2016","-","0",,,,,
"1442494554","HYK2186","NY","PAS","2018-07-18T00:00:00.000","21","SUBN","CHEVR","S","40930","39430","54930","20200227","71","71","0","538338","KN09","0000","0737A",,"K","F","486","FLATBUSH AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLK","0","2018","-","0",,,,,
"1442494566","HXD7860","NY","PAS","2018-07-18T00:00:00.000","21","SUBN","JEEP","S","89730","54930","40930","20191216","71","71","0","538338","KN09","0000","0807A",,"K","F","1141","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","GRAY","0","2018","-","0",,,,,
"1442494578","HVN5059","NY","PAS","2018-07-20T00:00:00.000","21","SDN","LEXUS","S","60830","73690","67030","20200708","71","71","0","538338","KN09","0000","1000A",,"K","F","254","MIDWOOD STREET",,"0","408","D1",,"BYBBYBB","0930A","1100A","GRAY","0","1999","-","0",,,,,
"1442494580","GPT3014","NY","PAS","2018-07-19T00:00:00.000","21","SUBN","NISSA","S","24830","5880","72630","20190113","71","71","0","537860","KN09","0000","0837A",,"K","F","859","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2006","-","0",,,,,
"1442494608","HTZ3915","NY","PAS","2018-07-19T00:00:00.000","21","SDN","FORD","S","24830","18630","73690","20191226","71","71","0","537860","KN09","0000","0845A",,"K","F","1053","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2010","-","0",,,,,
"1442494621","HLA5393","NY","PAS","2018-07-19T00:00:00.000","21","SUBN","BMW","S","24830","67030","64830","20181027","71","71","0","537860","KN09","0000","0850A",,"K","F","1163","CARROLL ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","SILVE","0","2005","-","0",,,,,
"1442494669","HWY6685","NY","PAS","2018-07-19T00:00:00.000","21","SDN","ME/BE","S","54070","54930","0","20200107","71","71","0","537860","KN09","0000","1130A",,"K",,,"KINGSTON AVE","LEFFERTS AVE","0","408","D1",,"YBBYBBB","1100A","1230P","GRAY","0","2015","-","0",,,,,
"1442494682","GPW8456","NY","PAS","2018-07-19T00:00:00.000","21","SDN","HYUND","S","54930","86030","75430","20200629","71","71","0","537860","KN09","0000","1210P",,"K","O","750","LEFFERTS AVE",,"0","408","D1",,"YBBYBBB","1200P","0130P","RED","0","2016","-","0",,,,,
"1442494694","GDP2134","NY","PAS","2018-07-19T00:00:00.000","21","SDN","NISSA","S","39430","75430","86630","20181204","71","71","0","537860","KN09","0000","1215P",,"K","F","877","EMPIRE BLVD",,"0","408","D1",,"YBBYBBB","1200A","0130P","GRAY","0","2001","-","0",,,,,
"1442494700","GWX9831","NY","PAS","2018-07-19T00:00:00.000","21","SUBN","ME/BE","S","39430","75430","86630","20190127","71","71","0","537860","KN09","0000","1217P",,"K","F","853","EMPIRE BLVD",,"0","408","D1",,"YBBYBBB","1200P","0130P","WHITE","0","2011","-","0",,,,,
"1442494712","HSZ3821","NY","PAS","2018-07-20T00:00:00.000","14","SDN","INFIN","S","67030","81530","54930","20190810","71","71","0","537860","KN09","0000","0740A",,"K","F","1049","NOSTRAND AVE",,"0","408","D1",,"YYYYYBB","0700A","1000A","WH","0","2012","-","0",,,,,
"1442494724","HGW1493","NY","PAS","2018-07-20T00:00:00.000","21","SUBN","HONDA","S","81530","89730","18630","20180605","71","71","0","537860","KN09","0000","0840A",,"K","F","58","STERLING ST",,"0","408","C",,"BYBBYBB","0830A","1000A","GRAY","0","2005","-","0",,,,,
"1442494736","GUU9130","NY","PAS","2018-07-20T00:00:00.000","21","SDN","TOYOT","S","81530","89730","18630","20181130","71","71","0","537860","KN09","0000","0842A",,"K","F","78","STERLING ST",,"0","408","D1",,"YYBBYBB","0830A","1000A","GRAY","0","2001","-","0",,,,,
"1442494748","HWJ7034","NY","PAS","2018-07-20T00:00:00.000","21","SUBN","SUBAR","S","81530","89730","18630","20191115","71","71","0","537860","KN09","0000","0845A",,"K","O","109","STERLING ST",,"0","408","D1",,"BYYBYBB","0830A","1000A","GRAY","0","2018","-","0",,,,,
"1442494785","HWT6825","NY","PAS","2018-07-17T00:00:00.000","21","SDN","NISSA","S","62330","31850","67030","20191117","71","71","0","537860","KN09","0000","0905A",,"K","F","378","MONTGOMERY ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","SILVE","0","2016","-","0",,,,,
"1442494797","HSZ1377","NY","PAS","2018-07-17T00:00:00.000","21","SDN","TOYOT","S","58530","73690","67030","20190628","71","71","0","537860","KN09","0000","0941A",,"K","F","236","MAPLE ST",,"0","408","D1",,"BYBBYBB","0930A","1100A","WHITE","0","2008","-","0",,,,,
"1442494803","HSZ6225","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","HONDA","S","58530","67030","64830","20190924","71","71","0","537860","KN09","0000","0945A",,"K","F","356","MAPLE ST",,"0","408","D1",,"BYBBYBB","0930A","1100A","GRAY","0","2003","-","0",,,,,
"1442494827","HXU8978","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","VOLVO","S","39430","54070","12130","20200430","71","71","0","537860","KN09","0000","1130A",,"K","F","636","EMPIRE BLVD",,"0","408","D1",,"BYBBYBB","1100A","1230P","BLK","0","2018","-","0",,,,,
"1442494839","GBE3419","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","NISSA","S","39430","12130","86030","20180805","71","71","0","537860","KN09","0000","1134A",,"K","F","704","EMPIRE BL",,"0","408","D1",,"BYBBYBB","1100A","1230P","TAN","0","2003","-","0",,,,,
"1442494852","GDP4406","NY","PAS","2018-07-18T00:00:00.000","21","SUBN","ACURA","S","41930","38430","86530","20190106","71","71","0","537860","KN09","0000","0741A",,"K","F","833","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","SILVE","0","2007","-","0",,,,,
"1442494864","HLA4140","CT","PAS","2018-07-18T00:00:00.000","21","SDN","ACURA","S","41930","86530","72230","20181020","71","71","0","537860","KN09","0000","0744A",,"K","F","847","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","WH","0","2001","-","0",,,,,
"1442494876","HSM5891","NY","PAS","2018-07-18T00:00:00.000","21","SDN","TOYOT","S","41930","72230","24830","20190801","71","71","0","537860","KN09","0000","0746A",,"K","O","875","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLK","0","2007","-","0",,,,,
"1442494890","GMU2355","NY","PAS","2018-07-18T00:00:00.000","21","SUBN",,"S","54070","62330","39430","20200413","71","71","0","537860","KN09","0000","0809A",,"K","F","427","KINGSTON AVE",,"0","408","D1",,"YYYYYBB","0800A","0830A","BLUE","0","2002","-","0",,,,,
"1442494906","HSM7532","NY","PAS","2018-07-18T00:00:00.000","21","SUBN","HYUND","S","54070","30930","62330","20190613","71","71","0","537860","KN09","0000","0811A",,"K","F","387","KINGSTON AV",,"0","408","D1",,"YYYYYBB","0800A","0830A","BLK","0","2017","-","0",,,,,
"1442494920","HNF7839","NY","PAS","2018-07-18T00:00:00.000","21","SUBN","CHRYS","S","54070","30930","62330","20190330","71","71","0","537860","KN09","0000","0838A",,"K","F","390","KINGSTON AVE",,"0","408","D1",,"YYYYYBB","0830A","0900A","GRAY","0","2010","-","0",,,,,
"1442494955","HSC6186","NY","PAS","2018-07-19T00:00:00.000","21","SUBN","JEEP","S","41930","38430","86530","20190504","71","71","0","537860","KN09","0000","0737A",,"K","F","812","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","GRAY","0","2014","-","0",,,,,
"1442494967","HPE4757","NY","PAS","2018-07-19T00:00:00.000","21","SUBN","HYUND","S","41930","38430","86530","20190424","71","71","0","537860","KN09","0000","0739A",,"K","F","816","FRANKLIN AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","WH","0","2016","-","0",,,,,
"1442495005","GVYG52","FL","PAS","2018-07-16T00:00:00.000","21",,"FORD","S","24830","12130","86030","0","71","71","0","600275","KS09","0000","1215P",,"K","F","1497","CARROLL STREET",,"0","408","D1",,"YBBYBBB","1200P","0130P","BLACK","0","0","-","0",,,,,
"1442495017","JBC9147","NY","PAS","2018-07-16T00:00:00.000","21","P-U","DODGE","S","24830","12130","86030","20200630","71","71","0","600275","KS09","0000","1210P",,"K","F","1497","CARROLL STREET",,"0","408","D1",,"YBBYBBB","1200P","0130","GREY","0","2018","-","0",,,,,
"1442495029","HLM7498","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","TOYOT","S","24830","12130","86030","20180923","71","71","0","600275","KS09","0000","1206P",,"K","F","1465","CARROLL STREET",,"0","408","D1",,"YBBYBBB","1200P","0130P","BLACK","0","2013","-","0",,,,,
"1442495182","GRA4719","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","JEEP","S","0","0","0","20200619","71","71","0","600275","KS09","0000","0955A",,"K","F",,"N/S OF PRESIDENT STR","FRANKLIN AVE","0","408","D1",,"YBBYBBB","0930A","1100A","BLACK","0","2007","-","0",,,,,
"1442495212","HGK9748","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","NISSA","S","72230","67030","64830","20200507","71","71","0","600275","KS09","0000","1020A",,"K","F","1227","PRESIDENT STREET",,"0","408","D1",,"YBBYBBB","0930A","1100A","GREY","0","2016","-","0",,,,,
"1442495248","KNK2572","PA","PAS","2018-07-16T00:00:00.000","21",,"NISSA","S","0","40404","40404","0","71","71","0","600275","KS09","0000","1130A",,"K","O","1646","LINCOLN STREET",,"0","408","D1",,"YBBYBBB","1100A","1230P","BLACK","0","0","-","0",,,,,
"1442495261","HCS8709","NY","PAS","2018-07-16T00:00:00.000","21","SDN","INFIN","S","86530","75430","86630","20181002","71","71","0","600275","KS09","0000","1135A",,"K","F","1706","UNION STREET",,"0","408","D1",,"YBBYBBB","1100A","1230P","BLUE","0","2011","-","0",,,,,
