"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"164301445","2017-04-29T00:00:00.000","04:56:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1021188.875000000000000","239208.734375000000000","40.823179304000064","-73.866536495999981","POINT (-73.86653649599998 40.823179304000064)"
"232299784","2021-08-16T00:00:00.000","00:26:00","BROOKLYN",,"81","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","F","BLACK","1001469","191733","40.69293103200005","-73.93790851499993","POINT (-73.93790851499993 40.69293103200005)"
"65197401","2009-08-28T00:00:00.000","13:20:00","BROOKLYN",,"79","2",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","M","BLACK","18-24","M","WHITE HISPANIC","995918.125000000000000","190890.578125000000000","40.690627837000079","-73.957926817999976","POINT (-73.95792681799998 40.69062783700008)"
"69248521","2009-12-26T00:00:00.000","01:53:00","BROOKLYN",,"72","0",,,"false","18-24","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC","980826.062500000000000","174916.375000000000000","40.646789232000060","-74.012339862999966","POINT (-74.01233986299997 40.64678923200006)"
"80079050","2011-08-01T00:00:00.000","02:10:00","BROOKLYN",,"79","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","998013.937500000000000","188614.078125000000000","40.684376355000040","-73.950374082999986","POINT (-73.95037408299999 40.68437635500004)"
"32155727","2007-06-09T00:00:00.000","00:05:00","BROOKLYN",,"67","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","M","BLACK","999390.187500000000000","172259.296875000000000","40.639483847000065","-73.945448586999987","POINT (-73.94544858699999 40.639483847000065)"
"201613990","2019-08-26T00:00:00.000","21:20:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","1007753.187500000000000","235352.734375000000000","40.812641637000070","-73.915094844999942","POINT (-73.91509484499994 40.81264163700007)"
"55256123","2008-12-26T00:00:00.000","04:45:00","BROOKLYN",,"76","0",,,"false","UNKNOWN","M","BLACK","<18","M","BLACK","982476.250000000000000","186071.078125000000000","40.677406918000031","-74.006396222999967","POINT (-74.00639622299997 40.67740691800003)"
"73563365","2010-07-07T00:00:00.000","16:38:00","BRONX",,"41","0",,"FAST FOOD","false",,,,"18-24","M","BLACK","1012655.062500000000000","238718.781250000000000","40.821866086000057","-73.897372310999970","POINT (-73.89737231099997 40.82186608600006)"
"208733991","2020-01-29T00:00:00.000","20:30:00","BROOKLYN",,"75","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1017953.125000000000000","185020.718750000000000","40.674459943000045","-73.878499225999974","POINT (-73.87849922599997 40.674459943000045)"
"74925351","2010-10-05T00:00:00.000","16:04:00","BROOKLYN",,"67","0",,"COMMERCIAL BLDG","false","18-24","M","BLACK","18-24","M","BLACK","999931.562500000000000","175437.031250000000000","40.648205102000077","-73.943490528999973","POINT (-73.94349052899997 40.64820510200008)"
"23354110","2006-07-07T00:00:00.000","11:32:00","QUEENS",,"110","0",,,"false","18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC","1020236.875000000000000","210723.718750000000000","40.744999526000072","-73.870128775999945","POINT (-73.87012877599994 40.74499952600008)"
"25625019","2006-12-05T00:00:00.000","09:13:00","BRONX",,"43","0",,"GROCERY/BODEGA","false","UNKNOWN","U","UNKNOWN","25-44","M","BLACK","1020183.187500000000000","239282.796875000000000","40.823386732000074","-73.870169772999986","POINT (-73.87016977299999 40.823386732000074)"
"25055208","2006-10-31T00:00:00.000","01:24:00","BRONX",,"40","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1010580.312500000000000","236353.187500000000000","40.815379627000027","-73.904877777999957","POINT (-73.90487777799997 40.81537962700003)"
"224079783","2021-02-06T00:00:00.000","19:30:00","BRONX",,"45","0",,,"true","25-44","M","WHITE HISPANIC","18-24","M","BLACK","1031944","249990","40.85271917500006","-73.82760025499994","POINT (-73.82760025499994 40.85271917500006)"
"27538787","2006-11-25T00:00:00.000","04:14:00","QUEENS",,"103","0",,,"true",,,,"18-24","M","BLACK","1041749.000000000000000","196938.000000000000000","40.707047475000024","-73.792611903999955","POINT (-73.79261190399995 40.707047475000024)"
"81804941","2011-11-21T00:00:00.000","16:10:00","BRONX",,"50","0",,,"true","<18","M","BLACK","18-24","M","BLACK","1011243.562500000000000","256819.609375000000000","40.871551936000060","-73.902399271999968","POINT (-73.90239927199997 40.87155193600006)"
"72837481","2010-05-22T00:00:00.000","02:29:00","QUEENS",,"113","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","M","BLACK","1052836.500000000000000","195974.750000000000000","40.704324596000049","-73.752631100999963","POINT (-73.75263110099996 40.70432459600005)"
"224354730","2021-02-12T00:00:00.000","05:15:00","BRONX",,"43","0",,,"false","25-44","M","BLACK HISPANIC","25-44","M","BLACK","1018728","242744","40.832892539000056","-73.87540977699997","POINT (-73.87540977699997 40.832892539000056)"
"214828723","2020-07-01T00:00:00.000","02:35:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","F","BLACK","1007451.812500000000000","234917.078125000000000","40.811446679000028","-73.916185084999938","POINT (-73.91618508499994 40.81144667900003)"
"217211030","2020-08-29T00:00:00.000","02:40:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1010525.875000000000000","236982.468750000000000","40.817106989000081","-73.905071980999935","POINT (-73.90507198099994 40.81710698900008)"
"25527195","2006-11-30T00:00:00.000","01:57:00","QUEENS",,"103","0",,,"false","UNKNOWN","M","UNKNOWN","18-24","F","BLACK","1038891.000000000000000","192114.000000000000000","40.693824864000078","-73.802959346999955","POINT (-73.80295934699996 40.69382486400008)"
"55256117","2008-12-27T00:00:00.000","04:06:00","BROOKLYN",,"73","0",,"BAR/NIGHT CLUB","true","25-44","M","BLACK","18-24","M","BLACK","1008845.312500000000000","182763.765625000000000","40.668295103000048","-73.911341760999960","POINT (-73.91134176099996 40.66829510300005)"
"36198161","2007-12-08T00:00:00.000","07:12:00","QUEENS",,"113","0",,"PVT HOUSE","true","18-24","M","BLACK","18-24","F","BLACK","1046405.000000000000000","187112.640625000000000","40.680047740000077","-73.775909196999976","POINT (-73.77590919699998 40.680047740000084)"
"25055206","2006-10-30T00:00:00.000","22:54:00","BROOKLYN",,"73","0",,,"false",,,,"<18","M","BLACK","1009904.750000000000000","180751.468750000000000","40.662768790000030","-73.907530424999948","POINT (-73.90753042499995 40.66276879000003)"
"225295736","2021-03-07T00:00:00.000","06:15:00","BROOKLYN",,"75","0",,,"false","25-44","M","BLACK HISPANIC","25-44","F","WHITE HISPANIC","1020492","187865","40.68225681500007","-73.86933111399996","POINT (-73.86933111399996 40.68225681500007)"
"25384543","2006-11-20T00:00:00.000","23:07:00","QUEENS",,"113","0",,,"false","UNKNOWN","M","BLACK","25-44","M","BLACK","1039757.000000000000000","188762.000000000000000","40.684619029000032","-73.799864073999970","POINT (-73.79986407399997 40.68461902900003)"
"46248087","2008-05-07T00:00:00.000","01:02:00","BROOKLYN",,"69","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1004499.937500000000000","180655.484375000000000","40.662519344000032","-73.927012026999989","POINT (-73.92701202699999 40.66251934400003)"
"23957542","2006-08-20T00:00:00.000","05:16:00","BROOKLYN",,"75","0",,"BAR/NIGHT CLUB","false","18-24","M","BLACK","18-24","M","BLACK","1011245.000000000000000","185498.000000000000000","40.675792969000042","-73.902680569999973","POINT (-73.90268056999997 40.67579296900004)"
"198255460","2019-06-07T00:00:00.000","17:50:00","BROOKLYN",,"73","0",,,"false","45-64","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1009650.000000000000000","186966.000000000000000","40.679827016000047","-73.908425238999939","POINT (-73.90842523899994 40.67982701600005)"
"24050486","2006-08-27T00:00:00.000","00:05:00","MANHATTAN",,"30","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","999750.750000000000000","241187.500000000000000","40.828674086000035","-73.943990620999955","POINT (-73.94399062099995 40.828674086000035)"
"230162217","2021-06-27T00:00:00.000","18:50:00","MANHATTAN",,"32","0",,,"true","18-24","M","BLACK","18-24","M","BLACK","1000756","236127","40.81478262300004","-73.94037067099998","POINT (-73.94037067099998 40.81478262300004)"
"49271460","2008-07-28T00:00:00.000","13:06:00","BROOKLYN",,"75","0",,,"false","18-24","M","BLACK","<18","M","BLACK","1017141.000000000000000","183798.000000000000000","40.671106911000038","-73.881432956999959","POINT (-73.88143295699996 40.67110691100004)"
"167468073","2017-07-26T00:00:00.000","16:29:00","STATEN ISLAND",,"120","0",,,"false","25-44","M","BLACK","<18","F","BLACK","961177.000000000000000","164022.953125000000000","40.616859706000071","-74.083109494999974","POINT (-74.08310949499997 40.61685970600007)"
"26475587","2007-01-24T00:00:00.000","15:00:00","MANHATTAN",,"25","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1001943.375000000000000","229717.515625000000000","40.797188059000064","-73.936097966999967","POINT (-73.93609796699998 40.797188059000064)"
"38453892","2008-01-27T00:00:00.000","06:12:00","BROOKLYN",,"70","0",,"MULTI DWELL - APT BUILD","false","25-44","M","BLACK HISPANIC","25-44","M","BLACK","994140.625000000000000","170951.640625000000000","40.635902026000053","-73.964365631999954","POINT (-73.96436563199995 40.63590202600006)"
"45652262","2008-04-13T00:00:00.000","16:00:00","BRONX",,"43","0",,,"false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1020316.000000000000000","239179.000000000000000","40.823101299000029","-73.869690460999948","POINT (-73.86969046099995 40.82310129900003)"
"228563312","2021-05-22T00:00:00.000","01:15:00","BRONX",,"52","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1014033","255393","40.86762736000002","-73.89231969199994","POINT (-73.89231969199994 40.86762736000002)"
"33154114","2007-07-17T00:00:00.000","20:48:00","BROOKLYN",,"77","0",,,"true","18-24","M","BLACK","25-44","M","BLACK","1003508.375000000000000","185056.453125000000000","40.674601233000033","-73.930573468999967","POINT (-73.93057346899997 40.67460123300003)"
"66017111","2009-09-21T00:00:00.000","20:24:00","BRONX",,"44","0",,,"false","UNKNOWN","U","UNKNOWN","<18","M","WHITE HISPANIC","1005675.562500000000000","246188.484375000000000","40.842387956000039","-73.922565778999967","POINT (-73.92256577899997 40.84238795600004)"
"91683339","2013-07-17T00:00:00.000","22:59:00","QUEENS",,"105","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1054420.125000000000000","186772.187500000000000","40.679053370000076","-73.747015340999951","POINT (-73.74701534099995 40.67905337000008)"
"28946341","2007-05-10T00:00:00.000","15:05:00","BRONX",,"46","0",,,"false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1009800.687500000000000","248501.109375000000000","40.848724458000049","-73.907648064999989","POINT (-73.90764806499999 40.84872445800005)"
"16631433","2006-05-20T00:00:00.000","13:14:00","MANHATTAN",,"34","0",,,"true","18-24","M","BLACK","45-64","F","WHITE","1005254.875000000000000","255040.234375000000000","40.866684377000070","-73.924058480999975","POINT (-73.92405848099997 40.86668437700007)"
"23650230","2006-08-01T00:00:00.000","00:07:00","BRONX",,"42","0",,"MULTI DWELL - APT BUILD","false","UNKNOWN","U","UNKNOWN","25-44","F","BLACK","1011255.937500000000000","241480.843750000000000","40.829451547000076","-73.902416309999978","POINT (-73.90241630999998 40.829451547000076)"
"85538929","2012-07-02T00:00:00.000","02:40:00","QUEENS",,"100","0",,"GROCERY/BODEGA","false","18-24","M","BLACK","18-24","M","BLACK","1041002.937500000000000","155343.843750000000000","40.592885671000033","-73.795652789999963","POINT (-73.79565278999996 40.59288567100003)"
"232862314","2021-08-28T00:00:00.000","08:04:00","BROOKLYN",,"69","0",,,"false",,,,"25-44","M","BLACK","1009230","171596","40.637640955000045","-73.90999642499997","POINT (-73.90999642499997 40.637640955000045)"
"79008368","2011-05-28T00:00:00.000","01:03:00","BROOKLYN",,"83","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1007825.312500000000000","189027.171875000000000","40.685489509000035","-73.914996683999959","POINT (-73.91499668399996 40.685489509000035)"
"87921947","2012-12-02T00:00:00.000","02:40:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"<18","M","BLACK","1010052.437500000000000","242894.984375000000000","40.833336553000038","-73.906759677999958","POINT (-73.90675967799996 40.83333655300004)"
"145778392","2015-08-31T00:00:00.000","23:43:00","BROOKLYN",,"73","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1009450.250000000000000","182401.062500000000000","40.667297862000055","-73.909162475999949","POINT (-73.90916247599995 40.667297862000055)"
"92077657","2013-08-10T00:00:00.000","10:05:00","BROOKLYN",,"79","0",,,"false",,,,"<18","M","BLACK","1000869.000000000000000","189183.984375000000000","40.685935717000064","-73.940078443999937","POINT (-73.94007844399994 40.68593571700006)"
"109506089","2014-04-09T00:00:00.000","22:20:00","BRONX",,"52","0",,,"false","25-44","M","BLACK HISPANIC","45-64","M","UNKNOWN","1011429.437500000000000","253871.078125000000000","40.863458548000040","-73.901739152999937","POINT (-73.90173915299994 40.86345854800004)"
"65192507","2009-08-27T00:00:00.000","23:00:00","BRONX",,"46","0",,,"false","25-44","M","BLACK","18-24","M","WHITE HISPANIC","1007854.000000000000000","250404.000000000000000","40.853952745000072","-73.914677694999966","POINT (-73.91467769499997 40.85395274500007)"
"54942500","2008-12-16T00:00:00.000","01:49:00","BRONX",,"48","0",,,"false","UNKNOWN","M","BLACK","18-24","F","BLACK","1013706.250000000000000","252409.140625000000000","40.859438669000042","-73.893514183999969","POINT (-73.89351418399997 40.85943866900004)"
"51559645","2008-09-21T00:00:00.000","23:10:00","MANHATTAN",,"28","0",,,"false","UNKNOWN","U","UNKNOWN","18-24","M","BLACK","997967.000000000000000","234808.531250000000000","40.811168564000070","-73.950449107999987","POINT (-73.95044910799999 40.81116856400007)"
"230310962","2021-07-01T00:00:00.000","21:10:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1010862","178621","40.65691830000002","-73.904088485","POINT (-73.904088485 40.65691830000002)"
"161311803","2017-01-28T00:00:00.000","10:00:00","BRONX",,"46","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1011286.312500000000000","247260.734375000000000","40.845315572000061","-73.902283253999940","POINT (-73.90228325399994 40.84531557200006)"
"219057185","2020-10-10T00:00:00.000","20:20:00","BROOKLYN",,"77","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1003788.687500000000000","183567.859375000000000","40.670514763000028","-73.929567233999933","POINT (-73.92956723399993 40.67051476300003)"
"63189239","2009-06-28T00:00:00.000","00:48:00","BRONX",,"42","0",,,"false","18-24","M","BLACK","18-24","F","BLACK","1015437.437500000000000","244318.375000000000000","40.837225973000045","-73.887293407999948","POINT (-73.88729340799995 40.837225973000045)"
"88330219","2012-12-29T00:00:00.000","02:30:00","STATEN ISLAND",,"120","0",,"MULTI DWELL - APT BUILD","false",,,,"25-44","M","BLACK","936721.687500000000000","172119.437500000000000","40.638985375000061","-74.171253432999947","POINT (-74.17125343299995 40.63898537500006)"
"192974875","2019-01-30T00:00:00.000","19:02:00","MANHATTAN",,"34","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1003737.937500000000000","254096.296875000000000","40.864097035000043","-73.929545699999949","POINT (-73.92954569999995 40.86409703500004)"
"141406522","2015-03-14T00:00:00.000","01:09:00","QUEENS",,"104","0",,"COMMERCIAL BLDG","true","18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1013786.750000000000000","195966.859375000000000","40.704519446000063","-73.893471305999981","POINT (-73.89347130599998 40.70451944600006)"
"78157307","2011-04-09T00:00:00.000","20:10:00","BROOKLYN",,"79","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK HISPANIC","18-24","M","BLACK","999069.937500000000000","193133.468750000000000","40.696779336000077","-73.946556619999967","POINT (-73.94655661999997 40.696779336000084)"
"217212140","2020-08-29T00:00:00.000","20:22:00","BRONX",,"47","0",,,"false",,,,"25-44","M","BLACK","1030898.000000000000000","262777.000000000000000","40.887821110000061","-73.831292240999971","POINT (-73.83129224099997 40.88782111000006)"
"88690811","2013-01-22T00:00:00.000","01:30:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","M","UNKNOWN","18-24","M","BLACK","1005946.937500000000000","235372.109375000000000","40.812699437000049","-73.921619959999987","POINT (-73.92161995999999 40.81269943700005)"
"214183639","2020-06-12T00:00:00.000","23:00:00","BRONX",,"47","0",,,"false",,,,"18-24","F","BLACK","1021730.562500000000000","263219.031250000000000","40.889078043000040","-73.864445065999973","POINT (-73.86444506599997 40.88907804300004)"
"23354136","2006-07-10T00:00:00.000","21:11:00","BROOKLYN",,"76","2",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","M","BLACK","25-44","M","BLACK","981842.312500000000000","185678.718750000000000","40.676329829000053","-74.008681573999979","POINT (-74.00868157399998 40.67632982900005)"
"62968509","2009-06-21T00:00:00.000","04:41:00","BROOKLYN",,"69","0",,"COMMERCIAL BLDG","false","18-24","M","BLACK","25-44","M","BLACK","1006631.812500000000000","172167.531250000000000","40.639216632000057","-73.919356008999955","POINT (-73.91935600899996 40.63921663200006)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"false",,,,"45-64","F","WHITE HISPANIC","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"66904250","2009-10-18T00:00:00.000","02:41:00","QUEENS",,"103","0",,"MULTI DWELL - APT BUILD","false","25-44","M","BLACK","25-44","M","BLACK","1039224.875000000000000","190837.125000000000000","40.690318078000075","-73.801765777999947","POINT (-73.80176577799995 40.690318078000075)"
"63519473","2009-07-08T00:00:00.000","21:08:00","QUEENS",,"113","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1045402.000000000000000","188750.000000000000000","40.684548891000077","-73.779510516999949","POINT (-73.77951051699995 40.68454889100008)"
"208378499","2020-01-22T00:00:00.000","12:45:00","BRONX",,"52","0",,,"false","25-44","M","BLACK HISPANIC","25-44","M","WHITE","1009554.937500000000000","253180.453125000000000","40.861568563000048","-73.908518667999942","POINT (-73.90851866799994 40.86156856300005)"
"140651189","2015-01-22T00:00:00.000","05:30:00","BRONX",,"41","0",,,"true",,,,"45-64","M","WHITE HISPANIC","1017269.000000000000000","234785.000000000000000","40.811052926000059","-73.880721258999984","POINT (-73.88072125899998 40.81105292600006)"
"210461145","2020-03-03T00:00:00.000","12:23:00","BROOKLYN",,"70","0",,,"false",,,,"18-24","M","BLACK","998409.000000000000000","171068.000000000000000","40.636215614000037","-73.948986483999988","POINT (-73.94898648399999 40.63621561400004)"
"25950260","2006-12-25T00:00:00.000","23:30:00","BROOKLYN",,"81","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","M","BLACK","1001204.625000000000000","191692.343750000000000","40.692819950000057","-73.938861971999984","POINT (-73.93886197199998 40.69281995000006)"
"225725570","2021-03-16T00:00:00.000","03:53:00","BRONX",,"46","0",,,"false","25-44","M","WHITE HISPANIC","45-64","M","BLACK","1010802","249668","40.851924272000076","-73.90402418499998","POINT (-73.90402418499998 40.851924272000076)"
"200994119","2019-08-11T00:00:00.000","02:17:00","MANHATTAN",,"13","0",,"BAR/NIGHT CLUB","false",,,,"18-24","M","BLACK","986432.062500000000000","209221.843750000000000","40.740950202000079","-73.992127105999941","POINT (-73.99212710599994 40.74095020200008)"
"139762462","2014-11-20T00:00:00.000","17:00:00","BRONX",,"46","0",,,"false","18-24","M","BLACK HISPANIC","25-44","M","BLACK","1010742.437500000000000","247739.437500000000000","40.846631119000051","-73.904247104999968","POINT (-73.90424710499997 40.84663111900005)"
"170435752","2017-10-14T00:00:00.000","22:07:00","QUEENS",,"103","0",,,"false",,,,"25-44","M","BLACK","1047408.875000000000000","195666.843750000000000","40.703519872000072","-73.772209665999981","POINT (-73.77220966599998 40.70351987200007)"
"72195829","2010-04-12T00:00:00.000","23:59:00","BROOKLYN",,"81","0",,,"false","45-64","M","BLACK","25-44","F","BLACK","1003655.687500000000000","187149.625000000000000","40.680346195000027","-73.930036367999946","POINT (-73.93003636799995 40.68034619500003)"
"157486101","2016-10-11T00:00:00.000","01:55:00","MANHATTAN",,"28","0",,,"false",,,,"25-44","M","BLACK","998318.000000000000000","231726.000000000000000","40.802707315000077","-73.949187587999972","POINT (-73.94918758799997 40.80270731500008)"
"153615014","2016-06-01T00:00:00.000","17:00:00","BROOKLYN",,"67","0",,,"false",,,,"18-24","M","BLACK","997897.062500000000000","175676.906250000000000","40.648866875000067","-73.950821673999940","POINT (-73.95082167399994 40.64886687500007)"
"143582954","2015-06-09T00:00:00.000","23:40:00","BRONX",,"52","0",,,"false","18-24","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC","1010668.312500000000000","253613.515625000000000","40.862753928000075","-73.904491873999973","POINT (-73.90449187399997 40.862753928000075)"
"72636950","2010-05-10T00:00:00.000","16:20:00","BROOKLYN",,"75","2",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","<18","M","BLACK","1019404.500000000000000","182905.140625000000000","40.668647515000032","-73.873277952999956","POINT (-73.87327795299996 40.66864751500003)"
"10333338","2006-02-05T00:00:00.000","12:50:00","QUEENS",,"102","0",,"NONE","true",,"U","UNKNOWN","<18","M","BLACK","1025768.000000000000000","195085.000000000000000","40.702050848000056","-73.850264062999941","POINT (-73.85026406299994 40.702050848000056)"
"215400281","2020-07-16T00:00:00.000","00:50:00","MANHATTAN",,"7","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","987481.875000000000000","198515.562500000000000","40.711563737000063","-73.988343819999955","POINT (-73.98834381999995 40.71156373700006)"
"186606593","2018-08-19T00:00:00.000","01:30:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","997975.625000000000000","173170.187500000000000","40.641986351000071","-73.950543658999948","POINT (-73.95054365899995 40.64198635100007)"
"231390985","2021-07-26T00:00:00.000","21:47:00","MANHATTAN",,"32","0",,,"true",,,,"18-24","M","BLACK","999874","238251","40.82061401100003","-73.94355210399993","POINT (-73.94355210399993 40.82061401100003)"
"230606421","2021-07-08T00:00:00.000","01:16:00","QUEENS",,"113","0",,,"false",,,,"<18","M","BLACK","1041835","189204","40.68581893900005","-73.79236783699997","POINT (-73.79236783699997 40.68581893900005)"
"109659979","2014-04-20T00:00:00.000","01:12:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1021188.875000000000000","239208.734375000000000","40.823179304000064","-73.866536495999981","POINT (-73.86653649599998 40.823179304000064)"
"226597465","2021-04-06T00:00:00.000","13:48:00","BROOKLYN",,"79","2",,"MULTI DWELL - PUBLIC HOUS","true",,,,"25-44","M","BLACK","999282","192769","40.695778596000025","-73.94579267699999","POINT (-73.94579267699999 40.695778596000025)"
"152164624","2016-04-15T00:00:00.000","16:04:00","QUEENS",,"101","0",,,"false","<18","M","BLACK","<18","M","BLACK","1052809.000000000000000","159159.390625000000000","40.603275079000070","-73.753104528999984","POINT (-73.75310452899998 40.60327507900007)"
"146462815","2015-09-26T00:00:00.000","22:20:00","BROOKLYN",,"60","0",,,"false",,,,"18-24","M","BLACK","993626.937500000000000","152877.218750000000000","40.586292009000033","-73.966241535999984","POINT (-73.96624153599998 40.58629200900003)"
"85861939","2012-07-21T00:00:00.000","22:40:00","STATEN ISLAND",,"120","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","961186.312500000000000","173848.031250000000000","40.643827487000067","-74.083109528999955","POINT (-74.08310952899996 40.64382748700007)"
"75974448","2010-12-13T00:00:00.000","22:37:00","BROOKLYN",,"70","0",,,"false","UNKNOWN","U","UNKNOWN","25-44","M","BLACK","999276.937500000000000","168561.906250000000000","40.629335488000038","-73.945864879999988","POINT (-73.94586487999999 40.62933548800004)"
"25344914","2006-11-17T00:00:00.000","22:41:00","BROOKLYN",,"60","2",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","M","BLACK","18-24","M","BLACK","985896.937500000000000","148507.093750000000000","40.574301682000055","-73.994073012999934","POINT (-73.99407301299993 40.574301682000055)"
"71351051","2010-02-16T00:00:00.000","16:54:00","BROOKLYN",,"73","0",,,"false","<18","M","BLACK","18-24","M","BLACK","1006925.000000000000000","182865.000000000000000","40.668578095000044","-73.918263641999943","POINT (-73.91826364199994 40.66857809500004)"
"37902718","2008-01-18T00:00:00.000","03:32:00","BRONX",,"43","0",,"BAR/NIGHT CLUB","false","UNKNOWN","M","UNKNOWN","25-44","M","BLACK","1021853.250000000000000","242624.046875000000000","40.832550549000075","-73.864116884999987","POINT (-73.86411688499999 40.832550549000075)"
"229161010","2021-06-06T00:00:00.000","01:03:00","BRONX",,"44","0",,,"false",,,,"18-24","M","WHITE HISPANIC","1008669","246692","40.84376218800003","-73.91174515299997","POINT (-73.91174515299997 40.84376218800003)"
"74118537","2010-08-11T00:00:00.000","01:32:00","QUEENS",,"114","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1003021.687500000000000","216517.796875000000000","40.760956097000076","-73.932240282999942","POINT (-73.93224028299994 40.760956097000076)"
"82009456","2011-12-02T00:00:00.000","16:05:00","QUEENS",,"103","0",,,"true","25-44","M","BLACK","25-44","M","BLACK","1040037.312500000000000","195341.515625000000000","40.702676469000039","-73.798798885999986","POINT (-73.79879888599999 40.70267646900004)"
"64270905","2009-07-30T00:00:00.000","19:07:00","BROOKLYN",,"77","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","996600.000000000000000","186139.000000000000000","40.677584913000032","-73.955476721999958","POINT (-73.95547672199996 40.67758491300003)"
"170014773","2017-10-03T00:00:00.000","18:31:00","BROOKLYN",,"88","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","<18","M","BLACK","992297.000000000000000","188388.953125000000000","40.683765480000034","-73.970987384999944","POINT (-73.97098738499994 40.683765480000034)"
"223240945","2021-01-18T00:00:00.000","13:25:00","BROOKLYN",,"75","0",,,"false",,,,"25-44","M","BLACK","1013106","180797","40.66288390900007","-73.89599152499993","POINT (-73.89599152499993 40.66288390900007)"
"74054053","2010-08-07T00:00:00.000","00:30:00","BRONX",,"44","0",,"MULTI DWELL - APT BUILD","true",,,,"<18","M","WHITE HISPANIC","1005595.937500000000000","243542.859375000000000","40.835126678000051","-73.922861975999979","POINT (-73.92286197599998 40.83512667800005)"
"24129966","2006-09-02T00:00:00.000","04:17:00","BROOKLYN",,"67","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1003457.000000000000000","171483.000000000000000","40.637345193000044","-73.930797335999955","POINT (-73.93079733599996 40.637345193000044)"
"220122287","2020-11-04T00:00:00.000","23:15:00","BRONX",,"52","0",,"MULTI DWELL - APT BUILD","false","45-64","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC","1010326.687500000000000","253957.968750000000000","40.863700363000078","-73.905725601999961","POINT (-73.90572560199996 40.86370036300008)"
"47044337","2008-06-07T00:00:00.000","01:40:00","BROOKLYN",,"60","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","985896.937500000000000","148507.093750000000000","40.574301682000055","-73.994073012999934","POINT (-73.99407301299993 40.574301682000055)"
