"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1426293628","HER2106","NY","PAS","2019-07-14T00:00:00.000","21","SUBN","FORD","S","22690","76950","76950","20170904","60","60","0","956101","KS13","0000","0750A",,"K","O","1101","BRIGHTON BEACH",,"0","408","D1",,"YYYYYYB","0730A","0800A","WHITE","0","2008","-","0",,,,,
"1418526514","HSH2564","NY","PAS","2019-07-13T00:00:00.000","40","FOUR","OLDSM","P","9730","18950","5430","20190702","72","72","72","934865","0072","0000","1226A",,"K","F","339","63 ST",,"0","408","D3",,"BBBBBBB","ALL","ALL","GY","0","2004","-","1",,,,,
"1426097207","GFN2582","NY","PAS","2019-07-13T00:00:00.000","21","SUBN","ME/BE","S","62420","26880","22240","20190314","43","43","0","688077","BX12","0000","1142A",,"BX","F","1405","ROSEDALE AVE",,"0","408","D1",,"YBBYBBB","1130A","0100P","BLACK","0","2010","-","0",,,,,
"1422878466","12077MJ","NY","COM","2019-07-13T00:00:00.000","46","VAN","FRUEH","P","25390","19170","19190","0","23","23","23","959152","0023","0000","1133A",,"NY","O","1663","MADISON AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","2016","-","0",,,,,
"1421999699","83482MH","NY","COM","2019-07-12T00:00:00.000","46","VAN","INTER","P","10210","18830","18850","0","19","19","401","924552","0401","0000","1256P",,,"F","1666","3RD AVE",,"0","408","F1",,"YYYYYYY","ALL","ALL","BR","0","2007","-","0",,,,,
"1426418711","KGH5923","PA","PAS","2019-07-12T00:00:00.000","19","SDN","CHRYS","P","11115","12670","26630","0","1","1","1","945324","0001","0000","0210A",,"NY","F","2","WEST ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1428622410","AP109U","NJ","PAS","2019-07-11T00:00:00.000","14","REF","MERCU","P","34790","10610","13610","20170988","18","18","106","341964","T106","0000","0940A",,"NY","F","200","W 51ST STREET",,"0","408","C",,"YYYYYYY","1200A","1200P","GR","0","0","-","0",,,,,
"1426116070","HSF4199","NY","PAS","2019-07-10T00:00:00.000","21","SDN","DODGE","S","73120","26580","73890","20190705","42","42","0","546127","BX03","0000","1205P",,"BX","F","987-1011A","WASHINGTON AVE",,"0","408","D1",,"YBBYBBB","1130A","0100P","BLUE","0","2009","-","0",,,,,
"1422092185","HAA9758","NY","PAS","2019-07-10T00:00:00.000","21","P-U","FORD","S","53970","50630","11930","20170731","90","90","0","867970","KN01","0000","0806A",,"K","F","445","KEAP ST",,"0","408","K6",,"YBBYBBB","0800A","0930A","ORANG","0","2015","-","0",,,,,
"1419143414","GEB8768","NY","PAS","2019-07-10T00:00:00.000","21","SDN","CHEVR","S","77430","94330","54060","0","94","94","0","867970","KN01","0000","1149A",,"K","F","233","SKILLMAN AVE",,"0","408","D1",,"YBBYBBB","1130A","0100P","GRY","0","0","-","0",,,,,
"1423513204","EMP7781","NY","PAS","2019-07-10T00:00:00.000","21","SUBN","MAZDA","P","93530","0","0","20190324","83","83","0","350410","BXTE","0000","0847A",,"K","F","250","WILSON AVE","`","0","408","D1",,"YBBYBBB","0800A","0930A","OTHER","0","2008","-","0",,,,,
"1422099301","HRA4435","NY","PAS","2019-07-10T00:00:00.000","21","SDN","NISSA","S","70420","26310","26340","20190317","40","40","0","688077","BX12","0000","1017A",,"BX","F","731","UNION AVE",,"0","408","D1",,"YBBYBBB","0900A","1030A","WHITE","0","2008","-","0",,,,,
"1420963661","GHH9460","NY","PAS","2019-07-09T00:00:00.000","20","SDN","HONDA","P","5730","5430","5580","20190709","78","78","78","948879","0078","0000","0928A",,"K","F","278","6 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","TAN","0","1993","-","0",,,,,
"1426091758","GVR5846","NY","PAS","2019-07-08T00:00:00.000","21","SDN","TOYOT","S","56820","26670","26700","20190505","42","42","0","686961","BX01","0000","0119A",,"BX","F","3494","PARK AVE",,"0","408","D1",,"BBBBBYB","1200A","0300A","RED","0","2007","-","0",,,,,
"1422725327","2521561","MA","TRL","2019-07-08T00:00:00.000","84",,,"P","60520","21320","0","20250228","41","41","41","949765","0041","0000","1119A","1000A","BX",,,"RANDALL AVE","COSTER ST","20170708","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1421676862","RDK1533","GA","PAS","2019-07-08T00:00:00.000","46","SDN","ME/BE","P","27190","22970","55110","20180101","105","105","105","962686","0105","0000","0709P",,"Q","F","145-01","243 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1425151954","73269ME","NY","COM","2019-07-07T00:00:00.000","45","P-U","FORD","P","18430","25390","27790","20180630","19","19","109","346045","T109","0000","1236P",,"NY","F","55","E 72 ST",,"0","408","E1",,"BBBYBBB","ALL","ALL",,"0","2007","-","0",,,,,
"1422354600","G44PV","IN","PAS","2019-07-07T00:00:00.000","21","SUBN","DODGE","S","73120","26700","26730","20170707","42","42","0","540129","BX03","0000","1145A",,"BX","F","1288","WASHINGTON AVE",,"0","408","D1",,"BYBBYBB","1130A","0100P","BLACK","0","0","-","0",,,,,
"1425822320","FDC5747","NY","PAS","2019-07-07T00:00:00.000","20","SDN","MAZDA","K","0","0","0","20180801","110","110","3","160305","0003","0000","0750P",,"Q","O",,"FLUSHING MEADOW CORO","TENNIS COURTS","0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2010","-","0",,,,,
"1425537959","35213MB","NY","COM","2019-07-07T00:00:00.000","46","DELV","MERCU","P","11810","16610","13610","20171031","34","34","34","952080","0034","0000","0520P",,"NY","F","91","ARDEN ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","2012","-","0",,,,,
"1425958450","JSW4228","PA","PAS","2019-07-06T00:00:00.000","20","SDN","BMW","P","0","40404","40404","0","44","44","44","947459","0044","0000","0800P",,"BX","F","1499","MORRIS",,"0","408","D1",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1421991512","83482MH","NY","COM","2019-07-06T00:00:00.000","46","VAN","INTER","P","27790","18830","18850","0","19","19","401","924552","0401","0000","0730P",,,"F","1190","PARK AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BR","0","2007","-","0",,,,,
"1422819425","HBH1139","NY","PAS","2019-07-06T00:00:00.000","98","SDN","PONTI","P","29020","39595","61470","20171022","109","109","109","951873","0109","0000","0750P",,"Q","F","132-63","AVERY AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","GRY","0","2004","-","0",,,,,
"1424866017","69439LA","NY","OML","2019-07-06T00:00:00.000","19","SUBN","FORD","P","0","0","0","20180131","103","103","103","917363","0103","0000","0823A",,"Q",,,"S/S ARCHER","20 E/S PARSONS","0","408","E5",,"BBBBBBB","ALL","ALL","BLUE","0","2006","-","0",,,,,
"1417959976","HEG1911","NY","PAS","2019-07-05T00:00:00.000","71","SDN","ME/BE","P","34610","10510","13610","20180622","14","14","161","956947","0161","0000","0942P",,"NY","F","130","WEST 42ND STREET",,"0","408","I4",,"BBBBBBB","ALL","ALL","BLACK","0","2016","-","0",,,,,
"1422117704","GFC8478","NY","PAS","2019-07-05T00:00:00.000","21","SUBN","TOYOT","S","74230","37980","38030","20190414","67","67","0","556771","KN17","0000","0840A",,"K","F","1028","RUTLAND RD",,"0","408","D1",,"YYYYYYB","0830A","0900A","MAROO","0","2013","-","0",,,,,
"1421904810","53219PC","NY","APP","2019-07-05T00:00:00.000","19","DELV","FRUEH","P","10810","34630","34650","20180331","14","14","14","937421","0014","0000","0110A",,"NY","F","686","8TH AVENUE",,"0","408","J2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1422598986","HSM7329","NY","PAS","2019-07-03T00:00:00.000","21","SDN","HONDA","S","36510","10610","10810","20190424","32","32","0","588792","MN06","0000","1232P",,"NY","F","297","WEST 137TH STREET",,"0","408","D1",,"YBBYBBB","1130A","0100P","GREY","0","2014","-","0",,,,,
"1422348027","DGB5539","NY","PAS","2019-07-03T00:00:00.000","21","SUBN","FORD","S","20620","45120","66920","20170713","43","43","0","825248","BX08","0000","0837A",,"BX","O","880","COLGATE AVE",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLACK","0","0","-","0",,,,,
"1420595453","HGE8672","NY","PAS","2019-07-03T00:00:00.000","21","SDN","INFIN","S","40690","24190","24240","20180516","109","109","0","669672","QE07","0000","1158A",,"Q","F","163-09","CROCHERON AVE",,"0","408","D1",,"YBBBBBB","1100A","1230P","WHITE","0","2003","-","0",,,,,
"1421831065","HPU4788","NY","PAS","2019-07-02T00:00:00.000","24","TWOD","MINI","P","60530","73650","66030","20190410","90","90","90","961279","0090","0000","1119P",,"K","F","338","METROPOLITAN AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREEN","0","2004","-","0",,,,,
"1423560292","HNJ5036","NY","PAS","2019-07-02T00:00:00.000","71","SUBN","CHEVR","P","17470","64230","18950","20190305","68","68","420","930719","0420","0000","0937A",,"K","O","3194","BAYVIEW AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","WHITE","0","2005","-","0",,,,,
"1416507942","38193MJ","NY","COM","2019-07-01T00:00:00.000","78","VAN","FORD","P","0","0","0","20170913","47","47","47","955131","0047","0000","0129P",,"BX",,,"I/O E 241 ST","MANTICELLO AVE","0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2004","-","0",,,,,
"1420329145","HRP2136","NY","PAS","2019-07-01T00:00:00.000","14","SDN","HONDA","P","65120","67428","66720","20190620","43","43","43","962691","0043","0000","0955P",,"BX","F","101","SOUND VIEW AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BROWN","0","2002","-","0",,,,,
"1419299864","GTB6711","NY","PAS","2019-06-30T00:00:00.000","46","SDN","HONDA","P","41730","38080","73480","20181111","69","69","69","951501","0069","0000","0115P",,"K","F","9601","FOSTER AVE",,"0","408","D1",,"BBBBBBB","ALL","ALL","GY","0","2003","-","0",,,,,
"1424623583","GKX6613","NY","PAS","2019-06-30T00:00:00.000","21","P-U","CHEVR","S","10690","14690","14840","20180228","108","108","0","685708","QW02","0000","1250A",,"Q","O","69-19","49TH AVENUE",,"0","408","C",,"BYBBYBB","1200A","0800P","GREY","0","1998","-","0",,,,,
"1422515412","GXR1492","NY","PAS","2019-06-30T00:00:00.000","21","SDN","CHEVR","S","0","0","0","20190320","25","25","0","612357","MN11","0000","1016A",,"NY",,,"S/S E 126 ST","W/O PARK AVE","0","408","D1",,"BYBBYBB","1000A","1130A","SILVE","0","2015","-","0",,,,,
"1422347011","T738192C","NY","OMT","2019-06-30T00:00:00.000","21","SDN","TOYOT","S","76950","67920","45820","20180331","43","43","0","875248","BX09","0000","0752A",,"BX","F","1859","WESTCHESTER AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLACK","0","2016","-","0",,,,,
"1422070890","GJJ5336","NY","PAS","2019-06-29T00:00:00.000","21","SUBN","TOYOT","S","18630","63030","93230","20170723","79","79","0","594308","KN03","0000","1154A",,"K","F","890","BEDFORD AVE",,"0","408","D1",,"YBBYBBB","1100A","1230P","BLACK","0","0","-","0",,,,,
"1424635287","T734328C","NY","OMT","2019-06-29T00:00:00.000","21","TAXI","TOYOT","S","10880","16630","7230","20180430","62","62","0","660604","QW03","0000","0741A",,"K","F","2081","86 ST",,"0","408","D1",,"BBBYBBB","0730A","0800A","GREY","0","2015","-","0",,,,,
"1422378860","DDS3217","PA","PAS","2019-06-28T00:00:00.000","21","SDN","FORD","S","28140","77150","10620","0","47","47","0","538334","BX12","0000","0954A",,"BX","F","722","E 217 STREET",,"0","408","D1",,"BBYBBBB","0930A","1100A","GREY","0","0","-","0",,,,,
"1425574324","30968JX","NY","COM","2019-06-28T00:00:00.000","46","VAN","MERCU","P","45590","18730","18750","0","19","19","19","959998","0019","0000","0439P",,"NY","O","1657","YORK AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","2007","-","0",,,,,
"1423296163","FLP6429","NY","PAS","2019-06-28T00:00:00.000","50","SDN","TOYOT","P","36250","22390","26490","20170724","26","26","26","942819","0026","0000","0928A",,"NY","F","350","W 124 ST",,"0","408","C3",,"BBBBYBB","ALL","ALL","GOLD","0","1995","-","0",,,,,
"1424385003","ERG3008","NY","PAS","2019-06-27T00:00:00.000","20","SDN","TOYOT","P","0","0","0","20190419","70","70","70","959778","0070","0000","0619P",,"K","F","1399","CARY CT",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1422838055","HLC4172","NY","PAS","2019-06-27T00:00:00.000","98","SUBN","HONDA","P","37290","35780","41700","20190131","109","109","109","944078","0109","0000","0158A",,"Q","F","149-15","BROADWAY",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2005","-","0",,,,,
"1422959909","K54768","99","TRL","2019-06-26T00:00:00.000","66","TRAI",,"S","5010","8780","8930","20160903","72","72","0","601560","0PIU","0000","0719A",,"K","O","4473","1ST AVE",,"0","408","K4",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1418731663","54862MC","NY","COM","2019-06-24T00:00:00.000","78","VAN","ME/BE","P","15980","15780","30630","20190331","62","62","62","905291","0062","0000","1043P",,"K","O","245","BAY 7TH ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1386073970","HGU9968","NY","PAS","2019-06-23T00:00:00.000","62","SDN","AUDI","X","17270","12210","12310","20180512","13","13","839","111168","0839","0000","1002P",,"NY","O","647","EAST 14TH STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","BLACK","0","2016","-","0",,,,,
"1417811857","S0FRIT01","NY","PAS","2019-06-23T00:00:00.000","21","SDN","ACURA","S","17570","10210","10110","20190420","13","13","0","582824","MN08","0000","0845A",,"NY","F","210","EAST 29 STREET",,"0","408","D1",,"BYBBYBB","0830A","0900A","SILVE","0","2003","-","0",,,,,
"1421884355","56224MG","99","PAS","2019-06-23T00:00:00.000","74","DELV",,"P","0","0","0","0","1","1","1","962762","0001","0000","1030A",,"NY",,,"C/O FRANKLIN","CHURCH","0","408","E5",,"BBBBBBB","ALL","ALL","BR","0","0","-","0",,,,,
"1422584471","GSX8436","NY","PAS","2019-06-22T00:00:00.000","46","SUBN","CHEVR","S","19310","24890","10210","20180916","25","25","0","540131","MN11","0000","1145A",,"NY","O","149","E 118 STREET",,"0","408","D1",,"BBBBBBB","ALL","ALL","BLUE","0","2002","-","0",,,,,
"1424535839","27109MH","NY","COM","2019-06-22T00:00:00.000","40","VAN","ISUZU","P","77030","40404","40404","20190630","62","62","62","907171","0062","0000","0353A",,"K","F","11671","SHORE PKWY",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2015","-","0",,,,,
"1421054784","36I3202","99","PAS","2019-06-22T00:00:00.000","14","SDN","HONDA","P","56230","73690","67030","0","67","67","67","961716","0067","0000","0703P",,"K","F","171","LINDEN BLVD",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1422704063","HMY8869","NY","PAS","2019-06-21T00:00:00.000","67","TWOD","HONDA","P","76950","40120","31820","20180823","41","41","41","961945","0041","0000","0158A",,"BX","F","1126","WESTCHESTER AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","2012","-","0",,,,,
"1373857304","HPC4193","NY","PAS","2019-06-20T00:00:00.000","21","SUBN","LEXUS","X","83630","17930","17980","20190412","60","60","985","100326","0985","0000","1135A",,"K","F","4807","SURF AVE",,"0","408","D1",,"BYBBBBB","1130A","0100P","BLUE","0","2017","-","0",,,,,
"1418734147","HJJ3386","NY","PAS","2019-06-20T00:00:00.000","40","SUBN","JEEP","P","9880","6880","6980","20180906","62","62","62","962468","0062","0000","0133A",,"K","F","1873","66 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2014","-","0",,,,,
"1421738508","HEF9128","NY","COM","2019-06-20T00:00:00.000","46","SUBN","DODGE","P","0","40404","40404","20190313","105","105","105","946654","0105","0000","0535P",,"Q","F","219-07","JAMAICA",,"0","408","99",,"BBBBBBB","ALL","ALL","BLUE","0","2001","-","0",,,,,
"1424270029","HDY8580","NY","PAS","2019-06-20T00:00:00.000","40","SDN","CHEVR","P","12710","45290","32900","20180108","5","5","530","920275","0530","0000","1040A",,"NY","O","83","BAXTER ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","TAN","0","2014","-","0",,,,,
"1422585153","HLA4267","NY","PAS","2019-06-20T00:00:00.000","46","SUBN","NISSA","S","19150","10410","25390","20181013","23","23","0","610119","MW11","0000","1015A",,"NY","O","14","EAST 109 STREET",,"0","408","D1",,"BBBBBBB","ALL","ALL","GREY","0","2006","-","0",,,,,
"1419316047","KJZ6194","PA","PAS","2019-06-20T00:00:00.000","46","SUBN","NISSA","P","26630","64830","36480","0","67","67","67","951334","0067","0000","0405P",,"K","F","470","CLARKSON",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1423028818","49783JG","NY","COM","2019-06-20T00:00:00.000","45","DELV","GMC","P","10210","17510","17530","0","13","13","13","951696","0013","0000","1259P","1259P","NY","F","360","3RD AVE",,"20190620","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","1986","-","0",,,,,
"1423300622","ESC1654","NY","PAS","2019-06-20T00:00:00.000","45","SUBN","HYUND","P","35650","13610","29140","20190419","24","24","24","960264","0024","0000","1222P",,"NY","F","255","W 94",,"0","408","F1",,"BBBBBBB","ALL","ALL","GOLD","0","2008","-","0",,,,,
"1417439300","FCZ769","MI","PAS","2019-06-20T00:00:00.000","21","SDN","CHEVR","S","42820","27450","29020","0","52","52","0","922444","BXW7","0000","0751A",,"BX","F","26-30","JEROME AVE",,"0","408","D1",,"BYBBBBB","0730A","0800A","SILVE","0","0","-","0",,,,,
"1373857330","P99ENV","NJ","PAS","2019-06-20T00:00:00.000","21","SDN","TOYOT","X","67830","18030","49730","0","60","60","985","100409","0985","0000","1150A",,"K","O","5121","OCEANVIEW AVE",,"0","408","D1",,"BYBBBBB","1130A","ALL","GREY","0","2014","-","0",,,,,
"1422947026","GZG3936","NY","PAS","2019-06-20T00:00:00.000","19","SUBN","ACURA","P","6380","9230","9280","20190607","66","66","66","959349","0066","0000","0901P",,"K","F","5324","13TH AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1422076015","GGH5510","NY","PAS","2019-06-20T00:00:00.000","21","SDN","NISSA","S","52130","40404","40404","20190529","83","83","0","981214","KN04","0000","1143A",,"K","F","1051","IRVING AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","SILVE","0","2007","-","0",,,,,
"1421593130","13137MK","NY","COM","2019-06-20T00:00:00.000","38",,"FORD","P","27800","27800","24890","20190430","13","13","13","945053","0013","0000","0513P",,"NY","F","407","PARK AVE SOUTH",,"0","408","I3",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1423953459","83481MH","NY","COM","2019-06-20T00:00:00.000","14",,"GMC","P","34710","10410","10510","0","18","18","420","942028","0420","0000","0828A",,,"F","47","W 47 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BROWN","0","1988","-","0",,,,,
"1422953701","66867JS","NY","COM","2019-06-20T00:00:00.000","40","DUMP","MACK","S","42780","24490","24590","20170630","103","103","0","695242","0PIU","0000","0706P",,"Q",,"168-46","DOUGLAS AVE",,"0","408","N8",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1440592706","AUD4798","NY","PAS","2019-06-20T00:00:00.000","50","SDN","FORD","P","0","0","0","20191216","111","111","111","942683","0111","0000","1055P","1050P","Q",,,"C/O 224 ST","67 AVE","0","408","J3",,"BBBBBBB","ALL","ALL","RD","0","2001","-","0",,,,,
"1422314996","GXS7821","NY","PAS","2019-06-20T00:00:00.000","21","SUBN","NISSA","S","17990","7790","7990","20190430","115","115","0","600281","QW03","0000","1139A",,"Q",,"3017","88 STREET",,"0","408","D1",,"BYBBBBB","1130A","0100P","BLK","0","2015","-","0",,,,,
"1422313918","GHN1093","99","PAS","2019-06-19T00:00:00.000","21","SDN","FORD","S","17990","7790","7990","20190522","115","115","0","600281","QW03","0000","1144A",,"Q","F","3004","88TH ST",,"0","408","D1",,"YBBBBBB","1130A","0100P","BLK","0","2010","-","0",,,,,
"1419517648","77968MJ","NY","PAS","2019-06-19T00:00:00.000","20","DELV","TY","P","5530","51030","20530","20190430","76","76","76","962808","0076","0000","0954A",,"K","F","101","4TH STREET",,"0","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1419982394","HLB6105","NY","PAS","2019-06-18T00:00:00.000","46","SDN","CHRYS","P","70930","26030","33630","20181012","75","75","75","942317","0075","0000","1249P",,,"F","2686","PITKIN AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2002","-","0",,,,,
"1420793056","GNY8154","NY","PAS","2019-06-18T00:00:00.000","20","SDN","VOLKS","P","44530","28730","85630","20180521","84","84","84","962828","0084","0000","0919A",,"K","O","235","GOLD ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","1998","-","0",,,,,
"1436718430","GPW3620","NY","PAS","2019-06-18T00:00:00.000","20",,"LEXUS","P","67490","13040","13440","20200529","112","112","112","963828","0112","0000","0800P",,"Q","O","64-26","WETHEROLE ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","WHITE","0","2016","-","0",,,,,
"1439230250","HYR9670","NY","PAS","2019-06-18T00:00:00.000","21","P-U","CHEVR","S","39530","51530","74130","0","94","94","0","867970","KN01","0000","1152A",,"K","F","161","ENGERT AVE",,"0","408","D1",,"YBBYBBB","1130A","0100P","BLACK","0","0","-","0",,,,,
"1424329772","GYX9612","NY","PAS","2019-06-18T00:00:00.000","14","SDN","ME/BE","P","0","0","0","20190730","94","94","94","956628","0094","0000","0557P",,"NY",,,"S/W C/O N 7TH","BERRY ST","0","408","C3",,"BBBBBBB","ALL","ALL","BLUE","0","2017","-","0",,,,,
"1440942810","GZC5174","NY","PAS","2019-06-18T00:00:00.000","21","SDN","WF1N","S","8680","5780","5880","20190806","72","72","0","921836","KS07","0000","1147A",,"K","F","760","42ND ST",,"0","408","D1",,"BYBBBBB","1130A","0100P","BK","0","2011","-","0",,,,,
"1423300610","13194MD","NY","COM","2019-06-17T00:00:00.000","46","VAN","GMC","P","44990","35770","35790","20180131","24","24","24","960264","0024","0000","0540P",,"NY","F","825","WEST END AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2001","-","0",,,,,
"1439795885","KNC1172","PA","PAS","2019-06-17T00:00:00.000","40","SUBN","INTER","P","74610","70620","77470","20180228","46","46","46","964629","0046","0000","0545A","0545A","BX","O","100","W 180 ST",,"20190617","408","F1",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1416676156","E26EJP","NJ","PAS","2019-06-17T00:00:00.000","20","SDN","HYUND","P","0","20490","0","20190520","7","7","7","957172","0007","0000","0506P",,"NY","F",,"CHERRY","FDR DR","0","408","E2",,"BBBBBBB","ALL","ALL","SIL","0","0","-","0",,,,,
"1436225115","HNE1977","NY","PAS","2019-06-16T00:00:00.000","20","SDN","NISSA","K","48502","46100","0","20190114","122","122","5","160405","0005","0000","0416P",,"R","O",,"SOUTH BCH","SAND LN","0","408","I4",,"BBBBBBB","ALL","ALL","BL","0","2008","-","0",,,,,
"1421830474","36346BB","NY","COM","2019-06-16T00:00:00.000","78","BUS","INTER","P","0","40404","40404","20180228","90","90","90","962367","0090","0000","0204A",,"K","O","347","ROEBLING",,"0","408","K6",,"BBBBBBB","ALL","ALL","YELLO","0","0","-","0",,,,,
"1423230772","8A38B","NY","OMT","2019-06-15T00:00:00.000","19","TAXI","TOYOT","P","13610","37130","31190","20180228","33","33","33","941561","0033","0000","1043A",,"NY","F","4009","BROADWAY",,"0","408","J2",,"BBBBBBB","ALL","ALL","YELLO","0","2014","-","0",,,,,
"1434863335","CHW3407","GA","PAS","2019-06-15T00:00:00.000","62","SDN","TOYOT","P","26640","69020","70420","20190228","42","42","42","963992","0042","0000","0914P",,"BX","F","770","E 166 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1424535580","12258MG","NY","COM","2019-06-15T00:00:00.000","46","SUBN",,"P","17330","19030","15780","0","62","62","62","938416","0062","0000","1050A",,"K","F","8718","BAY PKWY",,"0","408","F1",,"BBBBBBB","ALL","ALL","BL","0","0","-","0",,,,,
"1433999055","HRU6110","NY","PAS","2019-06-15T00:00:00.000","50","SUBN","FORD","P","77150","15520","0","20190430","49","49","49","938144","0049","0000","0904A",,"BX",,,"WHITE PLAINS RD","BRONXDALE AV","0","408","J5",,"BBBBBBB","ALL","ALL","YW","0","2010","-","0",,,,,
"1438459440","HRF7501","NY","PAS","2019-06-14T00:00:00.000","17","SUBN","ROVER","P","17380","5430","5580","20190619","68","68","68","950678","0068","0000","0235P",,"K","F","464","BAY RIDGE AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2018","-","0",,,,,
"1440002873","GXE6037","NY","PAS","2019-06-14T00:00:00.000","19","SDN","NISSA","P","64290","28790","7240","20190306","114","114","114","958463","0114","0000","1031P",,"Q","F","24-39","STEINWAY  ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2015","-","0",,,,,
"1410052229","63004MC","NY","PAS","2019-06-13T00:00:00.000","17","VAN","DODGE","H","36510","40404","40404","20180930","132","132","976","100929","0976","0000","1225P","1228P","NY","F","512","WEST 137 ST",,"20170613","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2005","-","0",,,,,
"1419475198","HNR5386","NY","PAS","2019-06-13T00:00:00.000","40","SUBN","CHRYS","P","9480","6480","6580","20190118","66","66","66","960728","0066","0000","0900P",,"K","F","1409","58 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1438471750","HTW5827","NY","PAS","2019-06-12T00:00:00.000","46","P-U","DODGE","P","14580","40404","40404","20190831","61","61","61","929395","0061","0000","0829A",,"K","F","265","AVE T",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","2017","-","0",,,,,
"1439712050","HPH7553","NY","PAS","2019-06-12T00:00:00.000","21","SUBN","JEEP","S","0","0","0","20190613","2","2","0","0","0000","0000","1210P",,"NY","F",,"S/S E 120 ST","W/O LEXINGTON AVE","0","408","D1",,"BYBBYBB","1130A","0100P","BLUE","0","2003","-","0",,,,,
"1418739005","HRR3410","NY","PAS","2019-06-12T00:00:00.000","98","SUBN","TOYOT","P","10530","17330","7430","20190515","62","62","62","947757","0062","0000","1200P",,"K","F","2242","79TH ST",,"0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1438560448","20444PB","NY","PAS","2019-06-12T00:00:00.000","14",,"MACK","P","11115","12670","26630","20190228","1","1","111","349903","T111","0000","0426P",,"NY","F","17","WEST STREET",,"0","408","D1",,"YYYYYYY","ALL","ALL","GREEN","0","0","-","0",,,,,
