"menu_item_id","year","restaurant_item_name","restaurant","restaurant_id","item_name","item_description","food_category","serving_size","serving_size_text","serving_size_unit","serving_size_household","calories","total_fat","saturated_fat","trans_fat","cholesterol","sodium","potassium","carbohydrates","protein","sugar","dietary_fiber","calories_100g","total_fat_100g","saturated_fat_100g","trans_fat_100g","cholesterol_100g","sodium_100g","potassium_100g","carbohydrates_100g","protein_100g","sugar_100g","dietary_fiber_100g","calories_text","total_fat_text","saturated_fat_text","trans_fat_text","cholesterol_text","sodium_text","potassium_text","carbohydrates_text","protein_text","sugar_text","dietary_fiber_text","kids_meal","limited_time_offer","regional","shareable"
"150132","2018","Arby's Roast Beef Gyro","Arby's","3","Roast Beef Gyro","Roast Beef Gyro on a Pita w/ Roast Beef, Greek Seasoning, Tzatziki Sauce, Red Onions, Tomatoes & Iceberg Lettuce, Roast Beef, Signature Sandwiches, Signature","Sandwiches","273",,"g",,"550","29","7","1","60","1290",,"48","24","5","3","201","11","3","0","22","473",,"18","9","2","1",,,,,,,,,,,,"0","0","0","0"
"113709","2018","Arby's Roast Beef n Cheese Slider","Arby's","3","Roast Beef n Cheese Slider","Roast Beef n Cheese Slider on a Mini Bun w/ Roast Beef & Swiss Cheese, Sliders, Roast Beef, Sliders, Kids Menu, Kids, Kids & Adults Menu","Burgers","91",,"g",,"240","11","4.5","0","30","670",,"21","14","1","1","264","12","5","0","33","736",,"23","15","1","1",,,,,,,,,,,,"1","0","0","0"
"29083","2018","Arby's Roast Turkey Farmhouse Salad","Arby's","3","Roast Turkey Farmhouse Salad","Roast Turkey Farmhouse Salad w/ Roast Turkey, Pepper Bacon, Cheddar Cheese, Tomatoes, Mixed Lettuce Greens & Iceberg Lettuce, Turkey, Salads, Pepper Bacon, Market Fresh, also called Chopped Farmhouse Salad, Roast Turkey; Choice of Adding: Dressing","Salads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"588","2018","Arby's Roast Turkey Ranch & Bacon Sandwich","Arby's","3","Roast Turkey Ranch & Bacon Sandwich","Roast Turkey Ranch & Bacon Sandwich on Honey Wheat Bread w/ Roast Turkey, Pepper Bacon, Cheddar Cheese, Tomato, Red Onion, Leaf Lettuce & Parmesan Peppercorn Ranch, Turkey, Pepper Bacon, Market Fresh","Sandwiches","344",,"g",,"800","34","10","0.5","80","2420",,"79","45","16","5","233","10","3","0","23","703",,"23","13","5","1",,,,,,,,,,,,"0","0","0","0"
"10338","2018","Arby's Roast Turkey, Ranch & Bacon Wrap","Arby's","3","Roast Turkey, Ranch & Bacon Wrap","Roast Turkey, Ranch & Bacon Wrap on Grain Wrap w/ Roast Turkey, Pepper Bacon, Cheddar Cheese, Tomato, Red Onion, Leaf Lettuce & Parmesan Peppercorn Ranch, Turkey, Pepper Bacon, Market Fresh","Sandwiches","279",,"g",,"620","34","11","0.5","85","2130",,"39","37","6","4","222","12","4","0","30","763",,"14","13","2","1",,,,,,,,,,,,"0","0","0","0"
"587","2018","Arby's Roast Turkey & Swiss Sandwich","Arby's","3","Roast Turkey & Swiss Sandwich","Roast Turkey & Swiss Sandwich on Honey Wheat Bread w/ Roast Turkey, Swiss Cheese, Tomatoes, Red Onion, Lettuce, Spicy Brown Honey Mustard & Mayonnaise, Turkey, Market Fresh","Sandwiches","326",,"g",,"710","28","7","0","65","1930",,"79","38","15","5","218","9","2","0","20","592",,"24","12","5","2",,,,,,,,,,,,"0","0","0","0"
"10336","2018","Arby's Roast Turkey & Swiss Wrap","Arby's","3","Roast Turkey & Swiss Wrap","Roast Turkey & Swiss Wrap on Grain Wrap w/ Roast Turkey, Swiss Cheese, Tomatoes, Red Onion, Lettuce, Spicy Brown Honey Mustard & Mayonnaise, Turkey, Market Fresh","Sandwiches","261",,"g",,"520","27","9","0","65","1640",,"39","30","6","4","199","10","3","0","25","628",,"15","11","2","2",,,,,,,,,,,,"0","0","0","0"
"150125","2018","Arby's Salted Caramel & Chocolate Cookie","Arby's","3","Salted Caramel & Chocolate Cookie","Salted Caramel & Chocolate Cookie, Drinks & Desserts, Desserts","Desserts","94",,"g",,"430","18","10","0","30","360",,"63","4","33","1","457","19","11","0","32","383",,"67","4","35","1",,,,,,,,,,,,"0","0","0","0"
"10339","2018","Arby's Sausage Biscuit","Arby's","3","Sausage Biscuit","Sausage Biscuit, Breakfast, May Not Be Available At All Arbys","Sandwiches","144",,"g",,"500","33","15","0","40","1450",,"36","12","3","1","347","23","10","0","28","1007",,"25","8","2","1",,,,,,,,,,,,"0","0","1","0"
"170239","2018","Arby's Sausage & Cheese Croissant","Arby's","3","Sausage & Cheese Croissant","Sausage & Cheese Croissant, Breakfast, May Not Be Available At All Arbys","Sandwiches","123",,"g",,"490","35","16","0","80","940",,"28","15","3","1","398","28","13","0","65","764",,"23","12","2","1",,,,,,,,,,,,"0","0","1","0"
"10341","2018","Arby's Sausage, Egg & Cheese Biscuit","Arby's","3","Sausage, Egg & Cheese Biscuit","Sausage, Egg & Cheese Biscuit, Breakfast, May Not Be Available At All Arbys","Sandwiches","212",,"g",,"640","45","20","0","185","1990",,"39","20","5","1","302","21","9","0","87","939",,"18","9","2","0",,,,,,,,,,,,"0","0","1","0"
"10342","2018","Arby's Sausage, Egg & Cheese Croissant","Arby's","3","Sausage, Egg & Cheese Croissant","Sausage, Egg & Cheese Croissant, Breakfast, May Not Be Available At All Arbys","Sandwiches","178",,"g",,"590","44","19","0.5","215","1280",,"30","20","5","1","331","25","11","0","121","719",,"17","11","3","1",,,,,,,,,,,,"0","0","1","0"
"10343","2018","Arby's Sausage, Egg & Cheese Sourdough","Arby's","3","Sausage, Egg & Cheese Sourdough","Sausage, Egg & Cheese Sourdough, Breakfast, May Not Be Available At All Arbys","Sandwiches","210",,"g",,"640","39","13","0","185","1530",,"47","25","6","2","305","19","6","0","88","729",,"22","12","3","1",,,,,,,,,,,,"0","0","1","0"
"10344","2018","Arby's Sausage, Egg & Cheese Wrap","Arby's","3","Sausage, Egg & Cheese Wrap","Sausage, Egg & Cheese Wrap, Breakfast, May Not Be Available At All Arbys","Sandwiches","213",,"g",,"630","41","15","0","185","1550",,"42","20","5","4","296","19","7","0","87","728",,"20","9","2","2",,,,,,,,,,,,"0","0","1","0"
"170220","2018","Arby's Sausage & Egg w/ Biscuit Platter","Arby's","3","Sausage & Egg w/ Biscuit Platter","Sausage & Egg w/ Biscuit Platter, Breakfast, May Not Be Available At All Arbys","Entrees","279",,"g",,"720","46","18","0","275","1860",,"50","22","4","3","258","16","6","0","99","667",,"18","8","1","1",,,,,,,,,,,,"0","0","1","0"
"10340","2018","Arby's Sausage Gravy Biscuit","Arby's","3","Sausage Gravy Biscuit","Sausage Gravy Biscuit, Breakfast, May Not Be Available At All Arbys","Sandwiches","261",,"g",,"480","28","13","0","20","1770",,"48","9","3","1","184","11","5","0","8","678",,"18","3","1","0",,,,,,,,,,,,"0","0","1","0"
"10412","2018","Arby's Shamrock Farms Lowfat Chocolate Milk","Arby's","3","Shamrock Farms Lowfat Chocolate Milk","Shamrock Farms Lowfat Chocolate Milk, Select Locations, Kids Menu, Beverages, Arbys US Menu Items w/out Gluten, Kids & Adults Menu","Beverages","218",,"g",,"150","2.5","1.5","0","10","170",,"26","7","23","1","69","1","1","0","5","78",,"12","3","11","0",,,,,,,,,,,,"1","0","1","0"
"10417","2018","Arby's Shamrock Farms Low Fat White Milk","Arby's","3","Shamrock Farms Low Fat White Milk","Shamrock Farms Low Fat White Milk, Kids Menu, Beverages, Kids & Adults Menu","Beverages","214",,"g",,"90","2","1.5","0","10","105",,"10","7","10","0","42","1","1","0","5","49",,"5","3","5","0",,,,,,,,,,,,"1","0","0","0"
"60088","2018","Arby's Smokehouse Brisket Sandwich","Arby's","3","Smokehouse Brisket Sandwich","Smokehouse Brisket Sandwich on a Star Top Bun w/ Smoked Brisket, Gouda Cheese, Crispy Onions, Mayonnaise & BBQ Sauce, Signature, Signature Sandwiches, Brisket","Sandwiches","203",,"g",,"600","35","12","1","100","1240",,"42","33","7","2","296","17","6","0","49","611",,"21","16","3","1",,,,,,,,,,,,"0","0","0","0"
"170224","2018","Arby's Smokehouse Chicken Sandwich","Arby's","3","Smokehouse Chicken Sandwich","Smokehouse Chicken Sandwich on a Star Cut Bun w/ Smoked Chicken Breast, Pepper Bacon, Smoked Gouda Cheese, Onions, Mayonnaise & BBQ Sauce, Limited Time Offers, Chicken","Sandwiches","230",,"g",,"530","26","9","0","80","2000",,"46","30","9","2","230","11","4","0","35","870",,"20","13","4","1",,,,,,,,,,,,"0","1","0","0"
"170227","2018","Arby's Smokehouse Pork Belly Sandwich","Arby's","3","Smokehouse Pork Belly Sandwich","Smokehouse Pork Belly Sandwich w/ Pork Belly, Smoked Cheddar Cheese, Onions, Mayonnaise & BBQ Sauce, Limited Time Offers","Sandwiches","248",,"g",,"860","61","23","0.5","105","1540",,"49","29","13","2","347","25","9","0","42","621",,"20","12","5","1",,,,,,,,,,,,"0","1","0","0"
"170223","2018","Arby's Smoke Mountain Sandwich","Arby's","3","Smoke Mountain Sandwich","Smoke Mountain Sandwich on a Star Cut Bun w/ Pork Belly, Smoked Chicken Breast, Smoked Brisket, Smoked Cheddar Cheese, Onions & BBQ Sauce, Limited Time Offers, Ham, Chicken, Brisket","Sandwiches",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","0"
"10374","2018","Arby's Steakhouse Onion Rings","Arby's","3","Steakhouse Onion Rings","Steakhouse Onion Rings, Sides, Friends of Meat","Appetizers & Sides","132",,"g","5 Onion Rings","420","21","3","0","0","1740",,"52","6","4","3","318","16","2","0","0","1318",,"39","5","3","2",,,,,,,,,,,,"0","0","0","0"
"150127","2018","Arby's Three Cheese Steak Sandwich","Arby's","3","Three Cheese Steak Sandwich","Three Cheese Steak Sandwich on a Star Cut Bun w/ Angus Steak, Cheddar Cheese, Steakhouse Peppercorn, Onion Strings, Smoked Gouda Cheese & Swiss Cheese, Angus Steak, Steak","Sandwiches","255",,"g",,"650","36","15","1","115","1750",,"44","42","7","2","255","14","6","0","45","686",,"17","16","3","1",,,,,,,,,,,,"0","0","0","0"
"150106","2018","Arby's Tree Top Applesauce","Arby's","3","Tree Top Applesauce","Tree Top Applesauce, Sides & Snacks, Arbys US Menu Items w/out Gluten, Kids Menu, Kids","Appetizers & Sides","91",,"g",,"45","0","0","0","0","0",,"13","0","11","2","49","0","0","0","0","0",,"14","0","12","2",,,,,,,,,,,,"1","0","0","0"
"150124","2018","Arby's Triple Chocolate Cookie","Arby's","3","Triple Chocolate Cookie","Triple Chocolate Cookie, Drinks & Desserts, Desserts","Desserts","95",,"g",,"450","21","13","0","40","370",,"60","5","31","2","474","22","14","0","42","389",,"63","5","33","2",,,,,,,,,,,,"0","0","0","0"
"150133","2018","Arby's Turkey Gyro","Arby's","3","Turkey Gyro","Turkey Gyro on a Pita w/ Roast Turkey, Greek Seasoning, Tzatziki Sauce, Red Onions, Tomatoes & Iceberg Lettuce, Turkey, Signature Sandwiches, Signature","Sandwiches","273",,"g",,"470","20","3.5","0","45","1520",,"48","25","5","3","172","7","1","0","16","557",,"18","9","2","1",,,,,,,,,,,,"0","0","0","0"
"150134","2018","Arby's Turkey N Cheese Slider","Arby's","3","Turkey N Cheese Slider","Turkey N Cheese Slider on a Mini Bun w/ Roast Turkey & Swiss Cheese, Turkey, Sliders","Sandwiches","91",,"g",,"200","7","2.5","0","25","760",,"21","14","2","1","220","8","3","0","27","835",,"23","15","2","1",,,,,,,,,,,,"0","0","0","0"
"10403","2018","Arby's Ultimate Chocolate Shake, Large","Arby's","3","Ultimate Chocolate Shake, Large","Ultimate Chocolate Shake, Large, Drinks & Desserts, Desserts, Shakes, Arbys US Menu Items w/out Gluten","Beverages","587",,"g",,"760","24","15","0.5","75","540",,"126","18","111","2","129","4","3","0","13","92",,"21","3","19","0",,,,,,,,,,,,"0","0","0","0"
"60086","2018","Arby's Ultimate Chocolate Shake, Small","Arby's","3","Ultimate Chocolate Shake, Small","Ultimate Chocolate Shake, Small, Drinks & Desserts, Desserts, Shakes, Arbys US Menu Items w/out Gluten","Beverages","413",,"g",,"550","18","12","0","55","380",,"89","13","78","1","133","4","3","0","13","92",,"22","3","19","0",,,,,,,,,,,,"0","0","0","0"
"10401","2018","Arby's Vanilla Shake, Large","Arby's","3","Vanilla Shake, Large","Vanilla Shake, also called Vanilla Handcrafted Shake, Large, Drinks & Desserts, Desserts, Shakes, Arbys US Menu Items w/out Gluten","Beverages","534",,"g",,"630","23","15","0.5","75","480",,"95","18","88","1","118","4","3","0","14","90",,"18","3","16","0",,,,,,,,,,,,"0","0","0","0"
"60083","2018","Arby's Vanilla Shake, Small","Arby's","3","Vanilla Shake, Small","Vanilla Shake, Small, Drinks & Desserts, Desserts, Shakes, Arbys US Menu Items w/out Gluten","Beverages","376",,"g",,"450","17","11","0","55","340",,"67","12","62","0","120","5","3","0","15","90",,"18","3","16","0",,,,,,,,,,,,"0","0","0","0"
"10410","2018","Arby's Vanilla Shake, Snack","Arby's","3","Vanilla Shake, Snack","Vanilla Shake, also called Vanilla Handcrafted Shake, Snack, Drinks & Desserts, Desserts, Shakes, Arbys US Menu Items w/out Gluten","Beverages","227",,"g",,"250","8","5","0","25","210",,"40","8","37","0","110","4","2","0","11","93",,"18","4","16","0",,,,,,,,,,,,"0","0","0","0"
"90336","2018","Auntie Anne's 10 Mini Pretzel Dogs w/ Butter","Auntie Anne's","4","10 Mini Pretzel Dogs w/ Butter","10 Mini Pretzel Dogs w/ Butter, Pretzel Dogs, Mini Pretzel Dogs","Sandwiches",,,,"10 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"65111","2018","Auntie Anne's 12 Mini Pretzel Dogs","Auntie Anne's","4","12 Mini Pretzel Dogs","12 Mini Pretzel Dogs w/out Butter, Pretzel Dogs","Sandwiches","258",,"g","12 Count","710","37","15","0","85","1580",,"67","25","10","2","275","14","6","0","33","612",,"26","10","4","1",,,,,,,,,,,,"0","0","0","0"
"65115","2018","Auntie Anne's 12 Mini Pretzel Dogs w/ Butter","Auntie Anne's","4","12 Mini Pretzel Dogs w/ Butter","12 Mini Pretzel Dogs w/ Butter, Pretzel Dogs","Sandwiches","264",,"g","12 Count","770","43","18","0","100","1580",,"67","25","10","2","292","16","7","0","38","598",,"25","9","4","1",,,,,,,,,,,,"0","0","0","0"
"170241","2018","Auntie Anne's 14 Pepperoni Pretzel Nuggets","Auntie Anne's","4","14 Pepperoni Pretzel Nuggets","14 Pepperoni Pretzel Nuggets, Soft Pretzels","Baked Goods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"65113","2018","Auntie Anne's 8 Mini Pretzel Dogs","Auntie Anne's","4","8 Mini Pretzel Dogs","8 Mini Pretzel Dogs w/out Butter, Pretzel Dogs","Sandwiches","172",,"g","8 Count","480","25","10","0","55","1060",,"45","16","6","1","279","15","6","0","32","616",,"26","9","3","1",,,,,,,,,,,,"0","0","0","0"
"65116","2018","Auntie Anne's 8 Mini Pretzel Dogs w/ Butter","Auntie Anne's","4","8 Mini Pretzel Dogs w/ Butter","8 Mini Pretzel Dogs w/ Butter, Pretzel Dogs","Sandwiches","176",,"g","8 Count","510","29","12","0","65","1060",,"45","16","6","1","290","16","7","0","37","602",,"26","9","3","1",,,,,,,,,,,,"0","0","0","0"
"90340","2018","Auntie Anne's Breakfast Pretzel Sandwich, Bacon, Egg & Cheese","Auntie Anne's","4","Breakfast Pretzel Sandwich, Bacon, Egg & Cheese","Breakfast Pretzel Sandwich w/ Bacon, Egg & Cheese, Breakfast Products","Sandwiches","129",,"g",,"300","12","5","0","90","850",,"29","16","5","1","233","9","4","0","70","659",,"22","12","4","1",,,,,,,,,,,,"0","0","0","0"
"90339","2018","Auntie Anne's Breakfast Pretzel Sandwich, Egg & Cheese","Auntie Anne's","4","Breakfast Pretzel Sandwich, Egg & Cheese","Breakfast Pretzel Sandwich, Egg & Cheese, Breakfast Products","Sandwiches","119",,"g",,"119","8","4","0","80","640",,"29","13","5","1","100","7","3","0","67","538",,"24","11","4","1",,,,,,,,,,,,"0","0","0","0"
"90341","2018","Auntie Anne's Breakfast Pretzel Sandwich, Sausage, Egg & Cheese","Auntie Anne's","4","Breakfast Pretzel Sandwich, Sausage, Egg & Cheese","Breakfast Pretzel Sandwich w/ Sausage, Egg & Cheese, Breakfast Products","Sandwiches","161",,"g",,"390","21","9","0","110","950",,"29","20","5","1","242","13","6","0","68","590",,"18","12","3","1",,,,,,,,,,,,"0","0","0","0"
"90292","2018","Auntie Anne's Breakfast Sausage Stix","Auntie Anne's","4","Breakfast Sausage Stix","Breakfast Sausage Stix w/out Butter, Breakfast Products","Baked Goods","240",,"g","5 Sticks","720","38","12","0","85","1240",,"65","27","9","2","300","16","5","0","35","517",,"27","11","4","1",,,,,,,,,,,,"0","0","0","0"
"90291","2018","Auntie Anne's Breakfast Sausage Stix w/ Butter","Auntie Anne's","4","Breakfast Sausage Stix w/ Butter","Breakfast Sausage Stix w/ Butter, Breakfast Products","Baked Goods","245",,"g","5 Sticks","760","43","15","0","100","1240",,"65","27","9","2","310","18","6","0","41","506",,"27","11","4","1",,,,,,,,,,,,"0","0","0","0"
"35472","2018","Auntie Anne's Caramel Dip","Auntie Anne's","4","Caramel Dip","Caramel Dip, Dips, Pretzel Dips","Toppings & Ingredients","40",,"g",,"130","3","1.5","0","5","95",,"23","1","19","0","325","8","4","0","13","238",,"58","3","48","0",,,,,,,,,,,,"0","0","0","0"
"35474","2018","Auntie Anne's Cheese Dip","Auntie Anne's","4","Cheese Dip","Cheese Dip, Dips, Pretzel Dips","Toppings & Ingredients","40",,"g",,"90","8","3","0","15","370",,"2","3","1","0","225","20","8","0","38","925",,"5","8","3","0",,,,,,,,,,,,"0","0","0","0"
"35461","2018","Auntie Anne's Cheese Pretzel Dog","Auntie Anne's","4","Cheese Pretzel Dog","Cheese Pretzel Dog w/out Butter, Pretzel Dogs","Sandwiches","118",,"g",,"340","17","7","0.5","40","640",,"33","12","5","1","288","14","6","0","34","542",,"28","10","4","1",,,,,,,,,,,,"0","0","0","0"
"35460","2018","Auntie Anne's Cheese Pretzel Dog w/ Butter","Auntie Anne's","4","Cheese Pretzel Dog w/ Butter","Cheese Pretzel Dog w/ Butter, Pretzel Dogs","Sandwiches","122",,"g",,"370","20","9","0.5","50","640",,"33","12","5","1","303","16","7","0","41","525",,"27","10","4","1",,,,,,,,,,,,"0","0","0","0"
"80338","2018","Auntie Anne's Cherry Coke, 16 oz","Auntie Anne's","4","Cherry Coke, 16 oz","Cherry Coke, 16 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","16",,"fl oz",,"150","0","0","0","0","5",,"40","0","40","0","33","0","0","0","0","1",,"9","0","9","0",,,,,,,,,,,,"0","0","0","0"
"80339","2018","Auntie Anne's Cherry Coke, 21 oz","Auntie Anne's","4","Cherry Coke, 21 oz","Cherry Coke, 21 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","21",,"fl oz",,"200","0","0","0","0","10",,"53","0","53","0","34","0","0","0","0","2",,"9","0","9","0",,,,,,,,,,,,"0","0","0","0"
"80340","2018","Auntie Anne's Cherry Coke, 32 oz","Auntie Anne's","4","Cherry Coke, 32 oz","Cherry Coke, 32 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","32",,"fl oz",,"280","0","0","0","0","10",,"76","0","76","0","31","0","0","0","0","1",,"8","0","8","0",,,,,,,,,,,,"0","0","0","0"
"35361","2018","Auntie Anne's Cinnamon Sugar Nuggets","Auntie Anne's","4","Cinnamon Sugar Nuggets","Cinnamon Sugar Nuggets w/out Butter, Pretzel Nuggets, Soft Pretzels","Baked Goods","165",,"g","1 Cup","460","2.5","0","0","0","300",,"99","9","35","2","279","2","0","0","0","182",,"60","5","21","1",,,,,,,,,,,,"0","0","0","0"
"35360","2018","Auntie Anne's Cinnamon Sugar Nuggets w/ Butter","Auntie Anne's","4","Cinnamon Sugar Nuggets w/ Butter","Cinnamon Sugar Nuggets w/ Butter, Pretzel Nuggets, Soft Pretzels","Baked Goods","168",,"g","1 Cup","490","5","2.5","0","10","300",,"99","9","35","2","292","3","1","0","6","179",,"59","5","21","1",,,,,,,,,,,,"0","0","0","0"
"65104","2018","Auntie Anne's Cinnamon Sugar Party Pretzel","Auntie Anne's","4","Cinnamon Sugar Party Pretzel","Cinnamon Sugar Party Pretzel, Signature Pretzels","Baked Goods","74",,"g",,"250","6","4","0","15","210",,"43","4","15","1","338","8","5","0","20","284",,"58","5","20","1",,,,,,,,,,,,"0","0","0","0"
"35359","2018","Auntie Anne's Cinnamon Sugar Pretzel","Auntie Anne's","4","Cinnamon Sugar Pretzel","Cinnamon Sugar Pretzel w/out Butter, Soft Pretzels, Signature Pretzels","Baked Goods","136",,"g",,"380","1","0","0","0","400",,"84","8","29","2","279","1","0","0","0","294",,"62","6","21","1",,,,,,,,,,,,"0","0","0","0"
"35358","2018","Auntie Anne's Cinnamon Sugar Pretzel w/ Butter","Auntie Anne's","4","Cinnamon Sugar Pretzel w/ Butter","Cinnamon Sugar Pretzel w/ Butter, Soft Pretzels, Signature Pretzels","Baked Goods","147",,"g",,"470","12","7","0","25","400",,"84","8","29","2","320","8","5","0","17","272",,"57","5","20","1",,,,,,,,,,,,"0","0","0","0"
"35363","2018","Auntie Anne's Cinnamon Sugar Stix","Auntie Anne's","4","Cinnamon Sugar Stix","Cinnamon Sugar Stix w/out Butter, Pretzel Stix","Baked Goods","136",,"g","6 Sticks","380","1","0","0","0","400",,"84","8","29","2","279","1","0","0","0","294",,"62","6","21","1",,,,,,,,,,,,"0","0","0","0"
"35362","2018","Auntie Anne's Cinnamon Sugar Stix w/ Butter","Auntie Anne's","4","Cinnamon Sugar Stix w/ Butter","Cinnamon Sugar Stix w/ Butter, Pretzel Stix, Soft Pretzels","Baked Goods","147",,"g","6 Stix","480","12","7","0","25","400",,"84","8","29","2","327","8","5","0","17","272",,"57","5","20","1",,,,,,,,,,,,"0","0","0","0"
"80342","2018","Auntie Anne's Coca Cola, 16 oz","Auntie Anne's","4","Coca Cola, 16 oz","Coca Cola, 16 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","16",,"fl oz",,"140","0","0","0","0","15",,"38","0","38","0","31","0","0","0","0","3",,"8","0","8","0",,,,,,,,,,,,"0","0","0","0"
"80343","2018","Auntie Anne's Coca Cola, 21 oz","Auntie Anne's","4","Coca Cola, 21 oz","Coca Cola, 21 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","21",,"fl oz",,"180","0","0","0","0","15",,"51","0","51","0","30","0","0","0","0","3",,"9","0","9","0",,,,,,,,,,,,"0","0","0","0"
"80344","2018","Auntie Anne's Coca Cola, 32 oz","Auntie Anne's","4","Coca Cola, 32 oz","Coca Cola, 32 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","32",,"fl oz",,"270","0","0","0","0","25",,"74","0","74","0","30","0","0","0","0","3",,"8","0","8","0",,,,,,,,,,,,"0","0","0","0"
"80346","2018","Auntie Anne's Coca Cola Diet, 16 oz","Auntie Anne's","4","Coca Cola Diet, 16 oz","Coca Cola Diet, 16 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","16",,"fl oz",,"0","0","0","0","0","5",,"0","0","0","0","0","0","0","0","0","1",,"0","0","0","0",,,,,,,,,,,,"0","0","0","0"
"80347","2018","Auntie Anne's Coca Cola Diet, 21 oz","Auntie Anne's","4","Coca Cola Diet, 21 oz","Coca Cola Diet, 21 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","21",,"fl oz",,"0","0","0","0","0","10",,"0","0","0","0","0","0","0","0","0","2",,"0","0","0","0",,,,,,,,,,,,"0","0","0","0"
"80348","2018","Auntie Anne's Coca Cola Diet, 32 oz","Auntie Anne's","4","Coca Cola Diet, 32 oz","Coca Cola Diet, 32 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","32",,"fl oz",,"5","0","0","0","0","10",,"0","0","0","0","1","0","0","0","0","1",,"0","0","0","0",,,,,,,,,,,,"0","0","0","0"
"80350","2018","Auntie Anne's Coffee, 12 oz","Auntie Anne's","4","Coffee, 12 oz","Coffee, 12 oz, Other Beverages","Beverages","12",,"fl oz",,"5","0","0","0","0","5",,"0","0","0","0","1","0","0","0","0","1",,"0","0","0","0",,,,,,,,,,,,"0","0","0","0"
"80351","2018","Auntie Anne's Coffee, 16 oz","Auntie Anne's","4","Coffee, 16 oz","Coffee, 16 oz, Other Beverages","Beverages","16",,"fl oz",,"5","0","0","0","0","10",,"0","0","0","0","1","0","0","0","0","2",,"0","0","0","0",,,,,,,,,,,,"0","0","0","0"
"80356","2018","Auntie Anne's Dr Pepper, 16 oz","Auntie Anne's","4","Dr Pepper, 16 oz","Dr Pepper, 16 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","16",,"fl oz",,"140","0","0","0","0","50",,"39","0","39","0","31","0","0","0","0","11",,"9","0","9","0",,,,,,,,,,,,"0","0","0","0"
"80357","2018","Auntie Anne's Dr Pepper, 21 oz","Auntie Anne's","4","Dr Pepper, 21 oz","Dr Pepper, 21 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","21",,"fl oz",,"190","0","0","0","0","65",,"52","0","52","0","32","0","0","0","0","11",,"9","0","9","0",,,,,,,,,,,,"0","0","0","0"
"80358","2018","Auntie Anne's Dr Pepper, 32 oz","Auntie Anne's","4","Dr Pepper, 32 oz","Dr Pepper, 32 oz, Fountain Drinks, Drinks, Coca Cola Products","Beverages","32",,"fl oz",,"280","0","0","0","0","95",,"75","0","75","0","31","0","0","0","0","10",,"8","0","8","0",,,,,,,,,,,,"0","0","0","0"
"90294","2018","Auntie Anne's Frozen Lemonade, 12 oz","Auntie Anne's","4","Frozen Lemonade, 12 oz","Frozen Lemonade, 12 oz, Lemonade & Frozen Lemonade","Beverages","12",,"fl oz",,"210","0","0","0","0","20",,"53","0","49","0","62","0","0","0","0","6",,"16","0","14","0",,,,,,,,,,,,"0","0","0","0"
"90295","2018","Auntie Anne's Frozen Lemonade, 20 oz","Auntie Anne's","4","Frozen Lemonade, 20 oz","Frozen Lemonade, 20 oz, Lemonade & Frozen Lemonade","Beverages","20",,"fl oz",,"300","0","0","0","0","30",,"76","0","71","0","53","0","0","0","0","5",,"13","0","13","0",,,,,,,,,,,,"0","0","0","0"
"35413","2018","Auntie Anne's Frozen Lemonade Mixer, Blue Raspberry, 12 fl oz","Auntie Anne's","4","Frozen Lemonade Mixer, Blue Raspberry, 12 fl oz","Frozen Lemonade Mixer, Blue Raspberry, 12 fl oz, Lemonade & Frozen Lemonade","Beverages","12",,"fl oz",,"240","0","0","0","0","25",,"60","0","56","0","71","0","0","0","0","7",,"18","0","16","0",,,,,,,,,,,,"0","0","0","0"
"170242","2018","Auntie Anne's Frozen Lemonade Mixer, Blue Raspberry, 16 fl oz","Auntie Anne's","4","Frozen Lemonade Mixer, Blue Raspberry, 16 fl oz","Frozen Lemonade Mixer, Blue Raspberry, 16 fl oz, Drinks, Frozen Lemonade Mixers","Beverages","16",,"fl oz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"35414","2018","Auntie Anne's Frozen Lemonade Mixer, Blue Raspberry, 20 fl oz","Auntie Anne's","4","Frozen Lemonade Mixer, Blue Raspberry, 20 fl oz","Frozen Lemonade Mixer, Blue Raspberry, 20 fl oz, Drinks, Frozen Lemonade Mixers, Lemonade & Frozen Lemonade","Beverages","20",,"fl oz",,"310","0","0","0","0","40",,"80","0","74","0","55","0","0","0","0","7",,"14","0","13","0",,,,,,,,,,,,"0","0","0","0"
